|dates|Boone_Illinois_UnitedStates.JHU_ConfirmedCases.data|Boone_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Boone_Illinois_UnitedStates.NYT_ConfirmedCases.data|Boone_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Boone_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Boone_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Boone_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Boone_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|268.0|0|268.0|0|13.0|0|0.0|100
0|2020-05-15|274.0|0|274.0|0|14.0|0|0.0|100
0|2020-05-16|282.0|0|282.0|0|14.0|0|0.0|100
0|2020-05-17|290.0|0|290.0|0|14.0|0|0.0|100
0|2020-05-18|307.0|0|307.0|0|14.0|0|0.0|100
0|2020-05-19|314.0|0|314.0|0|14.0|0|0.0|100
0|2020-05-20|324.0|0|324.0|0|14.0|0|0.0|100
0|2020-05-21|343.0|0|343.0|0|15.0|0|0.0|100
0|2020-05-22|368.0|0|368.0|0|16.0|0|0.0|100
0|2020-05-23|389.0|0|389.0|0|16.0|0|0.0|100
0|2020-05-24|393.0|0|393.0|0|16.0|0|0.0|100
0|2020-05-25|397.0|0|397.0|0|16.0|0|0.0|100
0|2020-05-26|407.0|0|407.0|0|16.0|0|0.0|100
0|2020-05-27|410.0|0|410.0|0|16.0|0|0.0|100
0|2020-05-28|424.0|0|424.0|0|16.0|0|0.0|100
0|2020-05-29|428.0|0|428.0|0|17.0|0|0.0|100
0|2020-05-30|441.0|0|441.0|0|17.0|0|0.0|100
0|2020-05-31|452.0|0|452.0|0|17.0|0|0.0|100
0|2020-06-01|463.0|0|463.0|0|17.0|0|0.0|100
0|2020-06-02|476.0|0|476.0|0|17.0|0|0.0|100
0|2020-06-03|481.0|0|481.0|0|17.0|0|0.0|100
0|2020-06-04|488.0|0|488.0|0|17.0|0|0.0|100
0|2020-06-05|498.0|0|498.0|0|17.0|0|0.0|100
0|2020-06-06|500.0|0|500.0|0|18.0|0|0.0|100
0|2020-06-07|504.0|0|504.0|0|18.0|0|0.0|100
0|2020-06-08|506.0|0|506.0|0|18.0|0|0.0|100
0|2020-06-09|507.0|0|507.0|0|18.0|0|0.0|100
0|2020-06-10|511.0|0|511.0|0|18.0|0|0.0|100
0|2020-06-11|515.0|0|515.0|0|18.0|0|0.0|100
0|2020-06-12|518.0|0|518.0|0|18.0|0|0.0|100
0|2020-06-13|520.0|0|520.0|0|19.0|0|0.0|100
0|2020-06-14|524.0|0|524.0|0|19.0|0|0.0|100
0|2020-06-15|525.0|0|525.0|0|19.0|0|0.0|100
0|2020-06-16|537.0|0|537.0|0|19.0|0|0.0|100
0|2020-06-17|542.0|0|542.0|0|19.0|0|0.0|100
0|2020-06-18|546.0|0|546.0|0|19.0|0|0.0|100
0|2020-06-19|551.0|0|551.0|0|19.0|0|0.0|100
0|2020-06-20|554.0|0|554.0|0|20.0|0|0.0|100
0|2020-06-21|555.0|0|555.0|0|20.0|0|0.0|100
0|2020-06-22|556.0|0|556.0|0|20.0|0|0.0|100
0|2020-06-23|562.0|0|562.0|0|21.0|0|0.0|100
0|2020-06-24|560.0|0|560.0|0|21.0|0|0.0|100
0|2020-06-25|567.0|0|567.0|0|21.0|0|0.0|100
0|2020-06-26|568.0|0|568.0|0|21.0|0|0.0|100
0|2020-06-27|572.0|0|572.0|0|21.0|0|0.0|100
0|2020-06-28|577.0|0|577.0|0|21.0|0|0.0|100
0|2020-06-29|579.0|0|579.0|0|21.0|0|0.0|100
0|2020-06-30|586.0|0|586.0|0|21.0|0|0.0|100
0|2020-07-01|595.0|0|595.0|0|21.0|0|0.0|100
0|2020-07-02|595.0|0|595.0|0|21.0|0|0.0|100
0|2020-07-03|602.0|0|602.0|0|21.0|0|0.0|100
0|2020-07-04|608.0|0|608.0|0|21.0|0|0.0|100
0|2020-07-05|608.0|0|608.0|0|21.0|0|0.0|100
0|2020-07-06|610.0|0|610.0|0|21.0|0|0.0|100
0|2020-07-07|617.0|0|617.0|0|21.0|0|0.0|100
0|2020-07-08|623.0|0|623.0|0|21.0|0|0.0|100
0|2020-07-09|629.0|0|629.0|0|21.0|0|0.0|100
0|2020-07-10|630.0|0|630.0|0|21.0|0|0.0|100
0|2020-07-11|635.0|0|635.0|0|21.0|0|0.0|100
0|2020-07-12|637.0|0|637.0|0|21.0|0|0.0|100
0|2020-07-13|639.0|0|639.0|0|21.0|0|0.0|100
0|2020-07-14|640.0|0|640.0|0|21.0|0|0.0|100
0|2020-07-15|641.0|0|641.0|0|21.0|0|0.0|100
0|2020-07-16|645.0|0|645.0|0|21.0|0|0.0|100
0|2020-07-17|646.0|0|646.0|0|21.0|0|0.0|100
0|2020-07-18|647.0|0|647.0|0|21.0|0|0.0|100
0|2020-07-19|649.0|0|649.0|0|21.0|0|0.0|100
0|2020-07-20|656.0|0|656.0|0|21.0|0|0.0|100
0|2020-07-21|659.0|0|659.0|0|21.0|0|0.0|100
0|2020-07-22|663.0|0|663.0|0|21.0|0|0.0|100
0|2020-07-23|669.0|0|669.0|0|22.0|0|0.0|100
0|2020-07-24|677.0|0|677.0|0|22.0|0|0.0|100
0|2020-07-25|684.0|0|684.0|0|23.0|0|0.0|100
0|2020-07-26|696.0|0|696.0|0|23.0|0|0.0|100
0|2020-07-27|695.0|0|695.0|0|23.0|0|0.0|100
0|2020-07-28|708.0|0|708.0|0|23.0|0|0.0|100
0|2020-07-29|710.0|0|710.0|0|23.0|0|0.0|100
0|2020-07-30|712.0|0|712.0|0|23.0|0|0.0|100
0|2020-07-31|722.0|0|722.0|0|23.0|0|0.0|100
0|2020-08-01|727.0|0|727.0|0|23.0|0|0.0|100
0|2020-08-02|728.0|0|728.0|0|23.0|0|0.0|100
0|2020-08-03|735.0|0|735.0|0|23.0|0|0.0|100
0|2020-08-04|739.0|0|739.0|0|23.0|0|0.0|100
0|2020-08-05|749.0|0|749.0|0|23.0|0|0.0|100
0|2020-08-06|754.0|0|754.0|0|23.0|0|0.0|100
0|2020-08-07|758.0|0|758.0|0|23.0|0|0.0|100
0|2020-08-08|761.0|0|761.0|0|23.0|0|0.0|100
0|2020-08-09|765.0|0|765.0|0|23.0|0|0.0|100
0|2020-08-10|766.0|0|766.0|0|23.0|0|0.0|100
0|2020-08-11|769.0|0|769.0|0|23.0|0|0.0|100
0|2020-08-12|770.0|0|770.0|0|23.0|0|0.0|100
0|2020-08-13|770.0|0|770.0|0|23.0|0|0.0|100
0|2020-08-14|768.0|0|768.0|0|23.0|0|0.0|100
0|2020-08-15|764.0|0|764.0|0|23.0|0|0.0|100
0|2020-08-16|769.0|0|769.0|0|23.0|0|0.0|100
0|2020-08-17|771.0|0|771.0|0|23.0|0|0.0|100
0|2020-08-18|778.0|0|778.0|0|23.0|0|0.0|100
0|2020-08-19|793.0|0|793.0|0|23.0|0|0.0|100
0|2020-08-20|796.0|0|796.0|0|23.0|0|0.0|100
0|2020-08-21|812.0|0|812.0|0|23.0|0|0.0|100
0|2020-08-22|815.0|0|815.0|0|23.0|0|0.0|100
0|2020-08-23|823.0|0|823.0|0|23.0|0|0.0|100
0|2020-08-24|827.0|0|827.0|0|23.0|0|0.0|100
0|2020-08-25|835.0|0|835.0|0|23.0|0|0.0|100
0|2020-08-26|843.0|0|843.0|0|23.0|0|0.0|100
0|2020-08-27|846.0|0|846.0|0|23.0|0|0.0|100
0|2020-08-28|849.0|0|849.0|0|23.0|0|0.0|100
0|2020-08-29|856.0|0|856.0|0|23.0|0|0.0|100
0|2020-08-30|860.0|0|860.0|0|23.0|0|0.0|100
0|2020-08-31|865.0|0|865.0|0|23.0|0|0.0|100
0|2020-09-01|873.0|0|873.0|0|23.0|0|0.0|100
0|2020-09-02|884.0|0|884.0|0|23.0|0|0.0|100
0|2020-09-03|886.0|0|886.0|0|23.0|0|0.0|100
0|2020-09-04|898.0|0|898.0|0|23.0|0|0.0|100
0|2020-09-05|907.0|0|907.0|0|23.0|0|0.0|100
0|2020-09-06|911.0|0|911.0|0|23.0|0|0.0|100
0|2020-09-07|915.0|0|915.0|0|23.0|0|0.0|100
0|2020-09-08|924.0|0|924.0|0|23.0|0|0.0|100
0|2020-09-09|932.0|0|932.0|0|23.0|0|0.0|100
0|2020-09-10|947.0|0|947.0|0|23.0|0|0.0|100
0|2020-09-11|953.0|0|953.0|0|23.0|0|0.0|100
0|2020-09-12|956.0|0|956.0|0|23.0|0|0.0|100
0|2020-09-13|955.0|0|955.0|0|23.0|0|0.0|100
0|2020-09-14|969.0|0|969.0|0|23.0|0|0.0|100
0|2020-09-15|974.0|0|974.0|0|23.0|0|0.0|100
0|2020-09-16|984.0|0|984.0|0|23.0|0|0.0|100
0|2020-09-17|999.0|0|999.0|0|23.0|0|0.0|100
0|2020-09-18|999.0|0|999.0|0|23.0|0|0.0|100
0|2020-09-19|1012.0|0|1012.0|0|23.0|0|0.0|100
0|2020-09-20|1026.0|0|1026.0|0|23.0|0|0.0|100
0|2020-09-21|1033.0|0|1033.0|0|23.0|0|0.0|100
0|2020-09-22|1056.0|0|1056.0|0|23.0|0|0.0|100
0|2020-09-23|1074.0|0|1074.0|0|23.0|0|0.0|100
0|2020-09-24|1082.0|0|1082.0|0|23.0|0|0.0|100
0|2020-09-25|1095.0|0|1095.0|0|23.0|0|0.0|100
0|2020-09-26|1113.0|0|1113.0|0|23.0|0|0.0|100
0|2020-09-27|1125.0|0|1125.0|0|23.0|0|0.0|100
0|2020-09-28|1128.0|0|1128.0|0|23.0|0|0.0|100
0|2020-09-29|1136.0|0|1136.0|0|23.0|0|0.0|100
0|2020-09-30|1153.0|0|1153.0|0|23.0|0|0.0|100
0|2020-10-01|1160.0|0|1160.0|0|23.0|0|0.0|100
0|2020-10-02|1178.0|0|1178.0|0|23.0|0|0.0|100
0|2020-10-03|1199.0|0|1199.0|0|23.0|0|0.0|100
0|2020-10-04|1213.0|0|1213.0|0|23.0|0|0.0|100
0|2020-10-05|1224.0|0|1224.0|0|23.0|0|0.0|100
0|2020-10-06|1243.0|0|1243.0|0|24.0|0|0.0|100
0|2020-10-07|1270.0|0|1270.0|0|24.0|0|0.0|100
0|2020-10-08|1309.0|0|1309.0|0|24.0|0|0.0|100
0|2020-10-09|1338.0|0|1338.0|0|24.0|0|0.0|100
0|2020-10-10|1374.0|0|1374.0|0|24.0|0|0.0|100
0|2020-10-11|1399.0|0|1399.0|0|24.0|0|0.0|100
0|2020-10-12|1425.0|0|1425.0|0|24.0|0|0.0|100
0|2020-10-13|1464.0|0|1464.0|0|24.0|0|0.0|100
0|2020-10-14|1491.0|0|1491.0|0|24.0|0|0.0|100
0|2020-10-15|1527.0|0|1527.0|0|24.0|0|0.0|100
0|2020-10-16|1562.0|0|1562.0|0|24.0|0|0.0|100
0|2020-10-17|1596.0|0|1596.0|0|24.0|0|0.0|100
0|2020-10-18|1640.0|0|1640.0|0|24.0|0|0.0|100
0|2020-10-19|1655.0|0|1655.0|0|24.0|0|0.0|100
0|2020-10-20|1687.0|0|1687.0|0|25.0|0|0.0|100
0|2020-10-21|1709.0|0|1709.0|0|25.0|0|0.0|100
0|2020-10-22|1774.0|0|1774.0|0|25.0|0|0.0|100
0|2020-10-23|1790.0|0|1790.0|0|25.0|0|0.0|100
0|2020-10-24|1830.0|0|1830.0|0|25.0|0|0.0|100
0|2020-10-25|1860.0|0|1860.0|0|25.0|0|0.0|100
0|2020-10-26|1878.0|0|1878.0|0|25.0|0|0.0|100
0|2020-10-27|1905.0|0|1905.0|0|25.0|0|0.0|100
0|2020-10-28|1953.0|0|1953.0|0|25.0|0|0.0|100
0|2020-10-29|1998.0|0|1998.0|0|25.0|0|0.0|100
0|2020-10-30|2038.0|0|2038.0|0|25.0|0|0.0|100
0|2020-10-31|2038.0|0|2038.0|0|25.0|0|0.0|100
0|2020-11-01|2171.0|0|2171.0|0|26.0|0|0.0|100
0|2020-11-02|2206.0|0|2206.0|0|26.0|0|0.0|100
0|2020-11-03|2232.0|0|2232.0|0|26.0|0|0.0|100
0|2020-11-04|2285.0|0|2285.0|0|26.0|0|0.0|100
0|2020-11-05|2349.0|0|2349.0|0|26.0|0|0.0|100
0|2020-11-06|2442.0|0|2442.0|0|26.0|0|0.0|100
0|2020-11-07|2494.0|0|2494.0|0|26.0|0|0.0|100
0|2020-11-08|2581.0|0|2581.0|0|26.0|0|0.0|100
0|2020-11-09|2637.0|0|2637.0|0|26.0|0|0.0|100
0|2020-11-10|2706.0|0|2706.0|0|26.0|0|0.0|100
0|2020-11-11|2794.0|0|2794.0|0|29.0|0|0.0|100
0|2020-11-12|2861.0|0|2861.0|0|29.0|0|0.0|100
0|2020-11-13|2942.0|0|2942.0|0|29.0|0|0.0|100
0|2020-11-14|2997.0|0|2997.0|0|29.0|0|0.0|100
0|2020-11-15|3045.0|0|3045.0|0|29.0|0|0.0|100
0|2020-11-16|3143.0|0|3143.0|0|29.0|0|0.0|100
0|2020-11-17|3232.0|0|3232.0|0|29.0|0|0.0|100
0|2020-11-18|3295.0|0|3295.0|0|29.0|0|0.0|100
0|2020-11-19|3365.0|0|3365.0|0|29.0|0|0.0|100
0|2020-11-20|3425.0|0|3425.0|0|29.0|0|0.0|100
0|2020-11-21|3471.0|0|3471.0|0|29.0|0|0.0|100
0|2020-11-22|3532.0|0|3532.0|0|30.0|0|0.0|100
0|2020-11-23|3565.0|0|3565.0|0|30.0|0|0.0|100
0|2020-11-24|3642.0|0|3642.0|0|30.0|0|0.0|100
0|2020-11-25|3721.0|0|3721.0|0|33.0|0|0.0|100
0|2020-11-26|3761.0|0|3761.0|0|33.0|0|0.0|100
0|2020-11-27|3836.0|0|3836.0|0|33.0|0|0.0|100
0|2020-11-28|3871.0|0|3871.0|0|33.0|0|0.0|100
0|2020-11-29|3907.0|0|3907.0|0|33.0|0|0.0|100
0|2020-11-30|3962.0|0|3962.0|0|33.0|0|0.0|100
0|2020-12-01|3998.0|0|3998.0|0|33.0|0|0.0|100
0|2020-12-02|4027.0|0|4027.0|0|35.0|0|0.0|100
0|2020-12-03|4081.0|0|4081.0|0|35.0|0|0.0|100
0|2020-12-04|4113.0|0|4113.0|0|37.0|0|0.0|100
0|2020-12-05|4160.0|0|4160.0|0|38.0|0|0.0|100
0|2020-12-06|4187.0|0|4187.0|0|40.0|0|0.0|100
0|2020-12-07|4227.0|0|4227.0|0|40.0|0|0.0|100
0|2020-12-08|4287.0|0|4287.0|0|41.0|0|0.0|100
0|2020-12-09|4308.0|0|4308.0|0|46.0|0|0.0|100
0|2020-12-10|4367.0|0|4367.0|0|48.0|0|0.0|100
0|2020-12-11|4411.0|0|4411.0|0|52.0|0|0.0|100
0|2020-12-12|4462.0|0|4462.0|0|53.0|0|0.0|100
0|2020-12-13|4495.0|0|4495.0|0|53.0|0|0.0|100
0|2020-12-14|4544.0|0|4544.0|0|54.0|0|0.0|100
0|2020-12-15|4577.0|0|4577.0|0|56.0|0|0.0|100
0|2020-12-16|4635.0|0|4635.0|0|56.0|0|0.0|100
0|2020-12-17|4677.0|0|4677.0|0|57.0|0|0.0|100
0|2020-12-18|4700.0|0|4700.0|0|63.0|0|0.0|100
0|2020-12-19|4724.0|0|4724.0|0|63.0|0|0.0|100
0|2020-12-20|4752.0|0|4752.0|0|63.0|0|0.0|100
0|2020-12-21|4777.0|0|4777.0|0|63.0|0|0.0|100
0|2020-12-22|4811.0|0|4811.0|0|63.0|0|0.0|100
0|2020-12-23|4846.0|0|4846.0|0|63.0|0|0.0|100
0|2020-12-24|4873.0|0|4873.0|0|63.0|0|0.0|100
0|2020-12-25|4892.0|0|4892.0|0|64.0|0|0.0|100
0|2020-12-26|4924.0|0|4924.0|0|65.0|0|0.0|100
0|2020-12-27|4939.0|0|4939.0|0|65.0|0|0.0|100
0|2020-12-28|4987.0|0|4987.0|0|67.0|0|0.0|100
0|2020-12-29|5004.0|0|5004.0|0|67.0|0|0.0|100
0|2020-12-30|5027.0|0|5027.0|0|70.0|0|0.0|100
0|2020-12-31|5070.0|0|5070.0|0|72.0|0|0.0|100
0|2021-01-01|5070.0|0|5070.0|0|72.0|0|0.0|100
0|2021-01-02|5141.0|0|5141.0|0|72.0|0|0.0|100
0|2021-01-03|5156.0|0|5156.0|0|72.0|0|0.0|100
0|2021-01-04|5183.0|0|5183.0|0|72.0|0|0.0|100
0|2021-01-05|5206.0|0|5206.0|0|73.0|0|0.0|100
0|2021-01-06|5239.0|0|5239.0|0|74.0|0|0.0|100
0|2021-01-07|5285.0|0|5285.0|0|74.0|0|0.0|100
0|2021-01-08|5329.0|0|5329.0|0|75.0|0|0.0|100
0|2021-01-09|5358.0|0|5358.0|0|76.0|0|0.0|100
0|2021-01-10|5377.0|0|5377.0|0|76.0|0|0.0|100
0|2021-01-11|5402.0|0|5402.0|0|76.0|0|0.0|100
0|2021-01-12|5420.0|0|5420.0|0|76.0|0|0.0|100
0|2021-01-13|5442.0|0|5442.0|0|77.0|0|0.0|100
0|2021-01-14|5470.0|0|5470.0|0|77.0|0|0.0|100
0|2021-01-15|5490.0|0|5490.0|0|77.0|0|0.0|100
0|2021-01-16|5513.0|0|5513.0|0|77.0|0|0.0|100
0|2021-01-17|5523.0|0|5523.0|0|77.0|0|0.0|100
0|2021-01-18|5532.0|0|5532.0|0|77.0|0|0.0|100
0|2021-01-19|5549.0|0|5549.0|0|77.0|0|0.0|100
0|2021-01-20|5571.0|0|5571.0|0|77.0|0|0.0|100
0|2021-01-21|5587.0|0|5587.0|0|78.0|0|0.0|100
0|2021-01-22|5617.0|0|5617.0|0|78.0|0|0.0|100
0|2021-01-23|5640.0|0|5640.0|0|79.0|0|0.0|100
0|2021-01-24|5656.0|0|5656.0|0|79.0|0|0.0|100
0|2021-01-25|5665.0|0|5665.0|0|80.0|0|0.0|100
0|2021-01-26|5664.0|0|5664.0|0|80.0|0|0.0|100
0|2021-01-27|5676.0|0|5676.0|0|80.0|0|0.0|100
0|2021-01-28|5684.0|0|5684.0|0|81.0|0|0.0|100
0|2021-01-29|5704.0|0|5704.0|0|81.0|0|0.0|100
0|2021-01-30|5704.0|0|5709.0|0|81.0|0|0.0|100
0|2021-01-31|5719.0|0|5714.0|0|82.0|0|0.0|100
0|2021-02-01|5724.0|0|5724.0|0|70.0|0|0.0|100
0|2021-02-02|5739.0|0|5739.0|0|71.0|0|0.0|100
