|dates|Lake_Illinois_UnitedStates.JHU_ConfirmedCases.data|Lake_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Lake_Illinois_UnitedStates.NYT_ConfirmedCases.data|Lake_Illinois_UnitedStates.NYT_ConfirmedCases.missing|Lake_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-19|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-03-20|37.0|0|52.0|0|0.0|0|0.0|100
0|2020-03-21|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-03-22|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-03-23|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-03-24|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-03-25|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-03-26|139.0|0|185.0|0|0.0|0|0.0|100
0|2020-03-27|230.0|0|230.0|0|0.0|0|0.0|100
0|2020-03-28|241.0|0|264.0|0|1.0|0|0.0|100
0|2020-03-29|300.0|0|300.0|0|1.0|0|0.0|100
0|2020-03-30|343.0|0|343.0|0|1.0|0|0.0|100
0|2020-03-31|389.0|0|389.0|0|2.0|0|0.0|100
0|2020-04-01|477.0|0|477.0|0|3.0|0|0.0|100
0|2020-04-02|540.0|0|540.0|0|8.0|0|0.0|100
0|2020-04-03|608.0|0|608.0|0|13.0|0|0.0|100
0|2020-04-04|683.0|0|689.0|0|13.0|0|0.0|100
0|2020-04-05|742.0|0|742.0|0|13.0|0|0.0|100
0|2020-04-06|815.0|0|815.0|0|15.0|0|0.0|100
0|2020-04-07|815.0|0|925.0|0|15.0|0|0.0|100
0|2020-04-08|1041.0|0|1041.0|0|23.0|0|0.0|100
0|2020-04-09|1041.0|0|1124.0|0|23.0|0|0.0|100
0|2020-04-10|1230.0|0|1230.0|0|31.0|0|0.0|100
0|2020-04-11|1331.0|0|1331.0|0|39.0|0|0.0|100
0|2020-04-12|1445.0|0|1445.0|0|42.0|0|0.0|100
0|2020-04-13|1516.0|0|1516.0|0|45.0|0|0.0|100
0|2020-04-14|1621.0|0|1621.0|0|58.0|0|0.0|100
0|2020-04-15|1711.0|0|1711.0|0|62.0|0|0.0|100
0|2020-04-16|1767.0|0|1767.0|0|70.0|0|0.0|100
0|2020-04-17|1914.0|0|1914.0|0|71.0|0|0.0|100
0|2020-04-18|2073.0|0|2073.0|0|75.0|0|0.0|100
0|2020-04-19|2162.0|0|2162.0|0|75.0|0|0.0|100
0|2020-04-20|2216.0|0|2216.0|0|82.0|0|0.0|100
0|2020-04-21|2287.0|0|2287.0|0|87.0|0|0.0|100
0|2020-04-22|2379.0|0|2379.0|0|89.0|0|0.0|100
0|2020-04-23|2540.0|0|2540.0|0|100.0|0|0.0|100
0|2020-04-24|2717.0|0|2717.0|0|105.0|0|0.0|100
0|2020-04-25|2879.0|0|2879.0|0|115.0|0|0.0|100
0|2020-04-26|2990.0|0|2990.0|0|118.0|0|0.0|100
0|2020-04-27|3080.0|0|3080.0|0|118.0|0|0.0|100
0|2020-04-28|3192.0|0|3192.0|0|123.0|0|0.0|100
0|2020-04-29|3382.0|0|3382.0|0|128.0|0|0.0|100
0|2020-04-30|3509.0|0|3509.0|0|138.0|0|0.0|100
0|2020-05-01|3766.0|0|3766.0|0|140.0|0|0.0|100
0|2020-05-02|3975.0|0|3975.0|0|141.0|0|0.0|100
0|2020-05-03|4161.0|0|4161.0|0|145.0|0|0.0|100
0|2020-05-04|4252.0|0|4252.0|0|151.0|0|0.0|100
0|2020-05-05|4370.0|0|4370.0|0|151.0|0|0.0|100
0|2020-05-06|4529.0|0|4529.0|0|162.0|0|0.0|100
0|2020-05-07|4762.0|0|4762.0|0|165.0|0|0.0|100
0|2020-05-08|4985.0|0|4985.0|0|170.0|0|0.0|100
0|2020-05-09|5199.0|0|5199.0|0|173.0|0|0.0|100
0|2020-05-10|5245.0|0|5245.0|0|173.0|0|0.0|100
0|2020-05-11|5323.0|0|5323.0|0|173.0|0|0.0|100
