|dates|Unassigned_Washington_UnitedStates.JHU_ConfirmedCases.data|Unassigned_Washington_UnitedStates.JHU_ConfirmedCases.missing|Unassigned_Washington_UnitedStates.NYT_ConfirmedCases.data|Unassigned_Washington_UnitedStates.NYT_ConfirmedCases.missing|Unassigned_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Unassigned_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Unassigned_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Unassigned_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|36.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|65.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|39.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|151.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|130.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|146.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|164.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|145.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|112.0|0|77.0|0|0.0|0|0.0|100
0|2020-03-25|51.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|69.0|0|65.0|0|0.0|0|0.0|100
0|2020-03-27|67.0|0|43.0|0|0.0|0|0.0|100
0|2020-03-28|0.0|0|158.0|0|0.0|0|0.0|100
0|2020-03-29|125.0|0|262.0|0|0.0|0|0.0|100
0|2020-03-30|274.0|0|243.0|0|0.0|0|0.0|100
0|2020-03-31|274.0|0|231.0|0|0.0|0|0.0|100
0|2020-04-01|303.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|344.0|0|510.0|0|0.0|0|0.0|100
0|2020-04-03|501.0|0|476.0|0|0.0|0|0.0|100
0|2020-04-04|483.0|0|710.0|0|0.0|0|0.0|100
0|2020-04-05|533.0|0|615.0|0|0.0|0|0.0|100
0|2020-04-06|648.0|0|653.0|0|0.0|0|0.0|100
0|2020-04-07|677.0|0|601.0|0|0.0|0|0.0|100
0|2020-04-08|915.0|0|705.0|0|0.0|0|0.0|100
0|2020-04-09|838.0|0|815.0|0|0.0|0|0.0|100
0|2020-04-10|908.0|0|627.0|0|0.0|0|0.0|100
0|2020-04-11|848.0|0|583.0|0|0.0|0|0.0|100
0|2020-04-12|732.0|0|499.0|0|0.0|0|0.0|100
0|2020-04-13|619.0|0|329.0|0|0.0|0|0.0|100
0|2020-04-14|484.0|0|220.0|0|0.0|0|0.0|100
0|2020-04-15|383.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-16|272.0|0|154.0|0|0.0|0|0.0|100
0|2020-04-17|334.0|0|174.0|0|0.0|0|0.0|100
0|2020-04-18|444.0|0|233.0|0|0.0|0|0.0|100
0|2020-04-19|436.0|0|1.0|0|0.0|0|0.0|100
0|2020-04-20|159.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|159.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|159.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|134.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|100.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|137.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|123.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|103.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|79.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|76.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|60.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|77.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|100.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|63.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|52.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|37.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|61.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|53.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|69.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|56.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|40.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|38.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|57.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|73.0|0|0.0|100|0.0|0|0.0|100
