|dates|Tangipahoa_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Tangipahoa_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Tangipahoa_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Tangipahoa_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Tangipahoa_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Tangipahoa_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Tangipahoa_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Tangipahoa_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-28|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-29|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-31|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-04-01|33.0|0|33.0|0|2.0|0|0.0|100
0|2020-04-02|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-04-03|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-04|131.0|0|131.0|0|2.0|0|0.0|100
0|2020-04-05|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-04-06|186.0|0|186.0|0|2.0|0|0.0|100
0|2020-04-07|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-04-08|269.0|0|269.0|0|4.0|0|0.0|100
0|2020-04-09|283.0|0|283.0|0|5.0|0|0.0|100
0|2020-04-10|305.0|0|305.0|0|6.0|0|0.0|100
0|2020-04-11|318.0|0|318.0|0|7.0|0|0.0|100
0|2020-04-12|344.0|0|344.0|0|8.0|0|0.0|100
0|2020-04-13|352.0|0|352.0|0|11.0|0|0.0|100
0|2020-04-14|391.0|0|391.0|0|11.0|0|0.0|100
0|2020-04-15|418.0|0|418.0|0|15.0|0|0.0|100
0|2020-04-16|422.0|0|422.0|0|16.0|0|0.0|100
0|2020-04-17|435.0|0|435.0|0|18.0|0|0.0|100
0|2020-04-18|440.0|0|440.0|0|18.0|0|0.0|100
0|2020-04-19|442.0|0|442.0|0|18.0|0|0.0|100
0|2020-04-20|452.0|0|452.0|0|19.0|0|0.0|100
0|2020-04-21|489.0|0|489.0|0|19.0|0|0.0|100
0|2020-04-22|494.0|0|494.0|0|18.0|0|0.0|100
0|2020-04-23|501.0|0|501.0|0|18.0|0|0.0|100
0|2020-04-24|508.0|0|508.0|0|21.0|0|0.0|100
0|2020-04-25|526.0|0|526.0|0|21.0|0|0.0|100
0|2020-04-26|528.0|0|528.0|0|21.0|0|0.0|100
0|2020-04-27|535.0|0|535.0|0|21.0|0|0.0|100
0|2020-04-28|540.0|0|540.0|0|21.0|0|0.0|100
0|2020-04-29|549.0|0|549.0|0|21.0|0|0.0|100
0|2020-04-30|553.0|0|553.0|0|22.0|0|0.0|100
0|2020-05-01|565.0|0|565.0|0|23.0|0|0.0|100
0|2020-05-02|584.0|0|584.0|0|23.0|0|0.0|100
0|2020-05-03|584.0|0|584.0|0|23.0|0|0.0|100
0|2020-05-04|588.0|0|588.0|0|23.0|0|0.0|100
0|2020-05-05|605.0|0|605.0|0|23.0|0|0.0|100
0|2020-05-06|631.0|0|631.0|0|25.0|0|0.0|100
0|2020-05-07|635.0|0|635.0|0|26.0|0|0.0|100
0|2020-05-08|645.0|0|645.0|0|27.0|0|0.0|100
0|2020-05-09|652.0|0|652.0|0|27.0|0|0.0|100
0|2020-05-10|654.0|0|654.0|0|28.0|0|0.0|100
0|2020-05-11|670.0|0|670.0|0|28.0|0|0.0|100
0|2020-05-12|679.0|0|679.0|0|29.0|0|0.0|100
