|dates|Rock_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Rock_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Rock_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Rock_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Rock_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Rock_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-30|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-02|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-04-03|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-04-04|20.0|0|26.0|0|1.0|0|0.0|100
0|2020-04-05|28.0|0|28.0|0|2.0|0|0.0|100
0|2020-04-06|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-04-07|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-04-08|37.0|0|42.0|0|2.0|0|0.0|100
0|2020-04-09|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-04-10|51.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-11|53.0|0|53.0|0|3.0|0|0.0|100
0|2020-04-12|56.0|0|56.0|0|4.0|0|0.0|100
0|2020-04-13|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-04-14|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-04-15|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-04-16|63.0|0|63.0|0|4.0|0|0.0|100
0|2020-04-17|63.0|0|63.0|0|4.0|0|0.0|100
0|2020-04-18|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-04-19|74.0|0|74.0|0|4.0|0|0.0|100
0|2020-04-20|80.0|0|80.0|0|4.0|0|0.0|100
0|2020-04-21|83.0|0|83.0|0|4.0|0|0.0|100
0|2020-04-22|86.0|0|86.0|0|4.0|0|0.0|100
0|2020-04-23|99.0|0|99.0|0|4.0|0|0.0|100
0|2020-04-24|120.0|0|120.0|0|4.0|0|0.0|100
0|2020-04-25|151.0|0|151.0|0|4.0|0|0.0|100
0|2020-04-26|151.0|0|151.0|0|5.0|0|0.0|100
0|2020-04-27|164.0|0|164.0|0|5.0|0|0.0|100
0|2020-04-28|178.0|0|178.0|0|6.0|0|0.0|100
0|2020-04-29|183.0|0|183.0|0|6.0|0|0.0|100
0|2020-04-30|198.0|0|198.0|0|6.0|0|0.0|100
0|2020-05-01|222.0|0|222.0|0|6.0|0|0.0|100
0|2020-05-02|243.0|0|243.0|0|7.0|0|0.0|100
0|2020-05-03|262.0|0|262.0|0|7.0|0|0.0|100
0|2020-05-04|289.0|0|289.0|0|7.0|0|0.0|100
0|2020-05-05|301.0|0|301.0|0|9.0|0|0.0|100
0|2020-05-06|311.0|0|311.0|0|10.0|0|0.0|100
0|2020-05-07|324.0|0|324.0|0|12.0|0|0.0|100
0|2020-05-08|343.0|0|343.0|0|12.0|0|0.0|100
0|2020-05-09|347.0|0|347.0|0|13.0|0|0.0|100
0|2020-05-10|354.0|0|354.0|0|13.0|0|0.0|100
0|2020-05-11|361.0|0|361.0|0|13.0|0|0.0|100
0|2020-05-12|369.0|0|369.0|0|13.0|0|0.0|100
0|2020-05-13|380.0|0|380.0|0|13.0|0|0.0|100
