|dates|Russell_Kansas_UnitedStates.JHU_ConfirmedCases.data|Russell_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Russell_Kansas_UnitedStates.NYT_ConfirmedCases.data|Russell_Kansas_UnitedStates.NYT_ConfirmedCases.missing|Russell_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Russell_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Russell_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Russell_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-01|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-02|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-03|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-04|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-05|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-06|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-07|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-08|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-09|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-07-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-11|2.0|0|1.0|0|0.0|0|0.0|100
0|2020-07-12|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-13|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-14|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-15|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-16|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-22|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-23|7.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-24|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-27|9.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-28|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-29|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-30|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-31|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-01|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-02|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-08-03|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-04|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-05|13.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-06|13.0|0|15.0|0|0.0|0|0.0|100
0|2020-08-07|13.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-08|13.0|0|16.0|0|0.0|0|0.0|100
0|2020-08-09|13.0|0|17.0|0|0.0|0|0.0|100
0|2020-08-10|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-11|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-12|16.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-13|16.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-14|16.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-15|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-16|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-08-17|17.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-18|17.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-19|17.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-20|17.0|0|20.0|0|0.0|0|0.0|100
0|2020-08-21|17.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-22|17.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-23|17.0|0|21.0|0|0.0|0|0.0|100
0|2020-08-24|17.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-25|17.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-26|18.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-27|18.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-28|18.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-29|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-30|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-31|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-01|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-02|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-03|18.0|0|27.0|0|0.0|0|0.0|100
0|2020-09-04|55.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-05|55.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-06|55.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-07|55.0|0|54.0|0|0.0|0|0.0|100
0|2020-09-08|55.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-09|55.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-10|55.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-11|65.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-12|65.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-13|65.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-14|71.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-15|71.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-16|75.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-17|75.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-18|75.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-19|75.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-20|75.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-21|83.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-22|83.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-23|83.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-24|83.0|0|82.0|0|0.0|0|0.0|100
0|2020-09-25|83.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-26|83.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-27|83.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-28|101.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-29|101.0|0|100.0|0|0.0|0|0.0|100
0|2020-09-30|110.0|0|100.0|0|1.0|0|0.0|100
0|2020-10-01|110.0|0|100.0|0|1.0|0|0.0|100
0|2020-10-02|110.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-03|110.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-04|110.0|0|115.0|0|1.0|0|0.0|100
0|2020-10-05|116.0|0|129.0|0|1.0|0|0.0|100
0|2020-10-06|117.0|0|129.0|0|1.0|0|0.0|100
0|2020-10-07|116.0|0|129.0|0|1.0|0|0.0|100
0|2020-10-08|116.0|0|129.0|0|1.0|0|0.0|100
0|2020-10-09|139.0|0|129.0|0|1.0|0|0.0|100
0|2020-10-10|139.0|0|138.0|0|1.0|0|0.0|100
0|2020-10-11|139.0|0|138.0|0|1.0|0|0.0|100
0|2020-10-12|142.0|0|141.0|0|3.0|0|0.0|100
0|2020-10-13|142.0|0|141.0|0|3.0|0|0.0|100
0|2020-10-14|155.0|0|141.0|0|3.0|0|0.0|100
0|2020-10-15|155.0|0|141.0|0|3.0|0|0.0|100
0|2020-10-16|155.0|0|154.0|0|3.0|0|0.0|100
0|2020-10-17|158.0|0|154.0|0|3.0|0|0.0|100
0|2020-10-18|158.0|0|154.0|0|3.0|0|0.0|100
0|2020-10-19|161.0|0|160.0|0|4.0|0|0.0|100
0|2020-10-20|161.0|0|160.0|0|4.0|0|0.0|100
0|2020-10-21|165.0|0|164.0|0|4.0|0|0.0|100
0|2020-10-22|165.0|0|164.0|0|4.0|0|0.0|100
0|2020-10-23|174.0|0|173.0|0|4.0|0|0.0|100
0|2020-10-24|174.0|0|173.0|0|4.0|0|0.0|100
0|2020-10-25|174.0|0|173.0|0|4.0|0|0.0|100
0|2020-10-26|180.0|0|179.0|0|4.0|0|0.0|100
0|2020-10-27|180.0|0|179.0|0|4.0|0|0.0|100
0|2020-10-28|186.0|0|185.0|0|4.0|0|0.0|100
0|2020-10-29|186.0|0|185.0|0|4.0|0|0.0|100
0|2020-10-30|210.0|0|191.0|0|4.0|0|0.0|100
0|2020-10-31|210.0|0|191.0|0|4.0|0|0.0|100
0|2020-11-01|210.0|0|191.0|0|4.0|0|0.0|100
0|2020-11-02|225.0|0|213.0|0|5.0|0|0.0|100
0|2020-11-03|225.0|0|224.0|0|5.0|0|0.0|100
0|2020-11-04|225.0|0|242.0|0|5.0|0|0.0|100
0|2020-11-05|243.0|0|242.0|0|5.0|0|0.0|100
0|2020-11-06|243.0|0|247.0|0|5.0|0|0.0|100
0|2020-11-07|268.0|0|247.0|0|6.0|0|0.0|100
0|2020-11-08|268.0|0|267.0|0|6.0|0|0.0|100
0|2020-11-09|292.0|0|292.0|0|7.0|0|0.0|100
0|2020-11-10|292.0|0|292.0|0|7.0|0|0.0|100
0|2020-11-11|308.0|0|308.0|0|7.0|0|0.0|100
0|2020-11-12|308.0|0|308.0|0|7.0|0|0.0|100
0|2020-11-13|337.0|0|326.0|0|7.0|0|0.0|100
0|2020-11-14|337.0|0|337.0|0|7.0|0|0.0|100
0|2020-11-15|337.0|0|337.0|0|7.0|0|0.0|100
0|2020-11-16|379.0|0|351.0|0|8.0|0|0.0|100
0|2020-11-17|379.0|0|379.0|0|8.0|0|0.0|100
0|2020-11-18|391.0|0|428.0|0|8.0|0|0.0|100
0|2020-11-19|391.0|0|428.0|0|8.0|0|0.0|100
0|2020-11-20|460.0|0|460.0|0|12.0|0|0.0|100
0|2020-11-21|460.0|0|460.0|0|12.0|0|0.0|100
0|2020-11-22|460.0|0|460.0|0|12.0|0|0.0|100
0|2020-11-23|499.0|0|499.0|0|12.0|0|0.0|100
0|2020-11-24|499.0|0|499.0|0|12.0|0|0.0|100
0|2020-11-25|527.0|0|527.0|0|13.0|0|0.0|100
0|2020-11-26|527.0|0|527.0|0|13.0|0|0.0|100
0|2020-11-27|533.0|0|529.0|0|13.0|0|0.0|100
0|2020-11-28|533.0|0|529.0|0|13.0|0|0.0|100
0|2020-11-29|533.0|0|533.0|0|13.0|0|0.0|100
0|2020-11-30|551.0|0|551.0|0|15.0|0|0.0|100
0|2020-12-01|551.0|0|551.0|0|15.0|0|0.0|100
0|2020-12-02|575.0|0|575.0|0|15.0|0|0.0|100
0|2020-12-03|575.0|0|575.0|0|15.0|0|0.0|100
0|2020-12-04|610.0|0|610.0|0|15.0|0|0.0|100
0|2020-12-05|610.0|0|610.0|0|15.0|0|0.0|100
0|2020-12-06|610.0|0|610.0|0|15.0|0|0.0|100
0|2020-12-07|616.0|0|610.0|0|17.0|0|0.0|100
0|2020-12-08|616.0|0|616.0|0|17.0|0|0.0|100
0|2020-12-09|623.0|0|651.0|0|17.0|0|0.0|100
0|2020-12-10|651.0|0|651.0|0|17.0|0|0.0|100
0|2020-12-11|659.0|0|659.0|0|17.0|0|0.0|100
0|2020-12-12|659.0|0|659.0|0|17.0|0|0.0|100
0|2020-12-13|659.0|0|659.0|0|17.0|0|0.0|100
0|2020-12-14|669.0|0|669.0|0|17.0|0|0.0|100
0|2020-12-15|669.0|0|669.0|0|17.0|0|0.0|100
0|2020-12-16|683.0|0|683.0|0|17.0|0|0.0|100
0|2020-12-17|683.0|0|683.0|0|17.0|0|0.0|100
0|2020-12-18|683.0|0|696.0|0|17.0|0|0.0|100
0|2020-12-19|696.0|0|696.0|0|17.0|0|0.0|100
0|2020-12-20|696.0|0|696.0|0|17.0|0|0.0|100
0|2020-12-21|705.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-22|705.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-23|711.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-24|711.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-25|711.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-26|711.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-27|711.0|0|705.0|0|17.0|0|0.0|100
0|2020-12-28|711.0|0|721.0|0|17.0|0|0.0|100
0|2020-12-29|721.0|0|721.0|0|17.0|0|0.0|100
0|2020-12-30|721.0|0|721.0|0|17.0|0|0.0|100
0|2020-12-31|727.0|0|721.0|0|18.0|0|0.0|100
0|2021-01-01|727.0|0|721.0|0|18.0|0|0.0|100
0|2021-01-02|727.0|0|721.0|0|18.0|0|0.0|100
0|2021-01-03|727.0|0|721.0|0|18.0|0|0.0|100
0|2021-01-04|743.0|0|743.0|0|20.0|0|0.0|100
0|2021-01-05|743.0|0|743.0|0|20.0|0|0.0|100
0|2021-01-06|743.0|0|755.0|0|20.0|0|0.0|100
0|2021-01-07|743.0|0|755.0|0|20.0|0|0.0|100
0|2021-01-08|758.0|0|758.0|0|20.0|0|0.0|100
0|2021-01-09|758.0|0|772.0|0|20.0|0|0.0|100
0|2021-01-10|758.0|0|772.0|0|20.0|0|0.0|100
0|2021-01-11|766.0|0|772.0|0|20.0|0|0.0|100
0|2021-01-12|766.0|0|776.0|0|20.0|0|0.0|100
0|2021-01-13|771.0|0|780.0|0|18.0|0|0.0|100
0|2021-01-14|771.0|0|780.0|0|18.0|0|0.0|100
0|2021-01-15|774.0|0|780.0|0|19.0|0|0.0|100
0|2021-01-16|774.0|0|780.0|0|19.0|0|0.0|100
0|2021-01-17|774.0|0|780.0|0|19.0|0|0.0|100
0|2021-01-18|781.0|0|787.0|0|20.0|0|0.0|100
0|2021-01-19|781.0|0|787.0|0|20.0|0|0.0|100
0|2021-01-20|785.0|0|789.0|0|21.0|0|0.0|100
0|2021-01-21|785.0|0|791.0|0|21.0|0|0.0|100
0|2021-01-22|790.0|0|795.0|0|21.0|0|0.0|100
0|2021-01-23|790.0|0|795.0|0|21.0|0|0.0|100
0|2021-01-24|790.0|0|795.0|0|21.0|0|0.0|100
0|2021-01-25|794.0|0|796.0|0|21.0|0|0.0|100
0|2021-01-26|794.0|0|796.0|0|21.0|0|0.0|100
0|2021-01-27|796.0|0|798.0|0|21.0|0|0.0|100
0|2021-01-28|796.0|0|798.0|0|21.0|0|0.0|100
0|2021-01-29|798.0|0|798.0|0|22.0|0|0.0|100
0|2021-01-30|798.0|0|798.0|0|22.0|0|0.0|100
0|2021-01-31|798.0|0|798.0|0|22.0|0|0.0|100
0|2021-02-01|799.0|0|799.0|0|22.0|0|0.0|100
0|2021-02-02|799.0|0|799.0|0|22.0|0|0.0|100
0|2021-02-03|801.0|0|803.0|0|22.0|0|0.0|100
0|2021-02-04|801.0|0|803.0|0|22.0|0|0.0|100
0|2021-02-05|808.0|0|808.0|0|24.0|0|0.0|100
0|2021-02-06|808.0|0|808.0|0|24.0|0|0.0|100
0|2021-02-07|808.0|0|808.0|0|24.0|0|0.0|100
0|2021-02-08|816.0|0|816.0|0|24.0|0|0.0|100
0|2021-02-09|816.0|0|816.0|0|24.0|0|0.0|100
0|2021-02-10|821.0|0|821.0|0|25.0|0|0.0|100
0|2021-02-11|821.0|0|821.0|0|25.0|0|0.0|100
