|dates|Boone_Indiana_UnitedStates.JHU_ConfirmedCases.data|Boone_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Boone_Indiana_UnitedStates.NYT_ConfirmedCases.data|Boone_Indiana_UnitedStates.NYT_ConfirmedCases.missing|Boone_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Boone_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Boone_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Boone_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|249.0|0|267.0|0|31.0|0|0.0|100
0|2020-05-15|252.0|0|270.0|0|31.0|0|0.0|100
0|2020-05-16|256.0|0|274.0|0|32.0|0|0.0|100
0|2020-05-17|258.0|0|276.0|0|32.0|0|0.0|100
0|2020-05-18|260.0|0|278.0|0|33.0|0|0.0|100
0|2020-05-19|261.0|0|280.0|0|34.0|0|0.0|100
0|2020-05-20|263.0|0|282.0|0|34.0|0|0.0|100
0|2020-05-21|276.0|0|295.0|0|35.0|0|0.0|100
0|2020-05-22|278.0|0|297.0|0|35.0|0|0.0|100
0|2020-05-23|279.0|0|298.0|0|35.0|0|0.0|100
0|2020-05-24|281.0|0|300.0|0|35.0|0|0.0|100
0|2020-05-25|282.0|0|301.0|0|35.0|0|0.0|100
0|2020-05-26|288.0|0|307.0|0|35.0|0|0.0|100
0|2020-05-27|293.0|0|312.0|0|35.0|0|0.0|100
0|2020-05-28|305.0|0|324.0|0|35.0|0|0.0|100
0|2020-05-29|309.0|0|327.0|0|35.0|0|0.0|100
0|2020-05-30|316.0|0|333.0|0|35.0|0|0.0|100
0|2020-05-31|315.0|0|332.0|0|35.0|0|0.0|100
0|2020-06-01|315.0|0|332.0|0|35.0|0|0.0|100
0|2020-06-02|316.0|0|333.0|0|35.0|0|0.0|100
0|2020-06-03|318.0|0|335.0|0|35.0|0|0.0|100
0|2020-06-04|324.0|0|341.0|0|35.0|0|0.0|100
0|2020-06-05|324.0|0|341.0|0|36.0|0|0.0|100
0|2020-06-06|328.0|0|345.0|0|36.0|0|0.0|100
0|2020-06-07|331.0|0|348.0|0|36.0|0|0.0|100
0|2020-06-08|332.0|0|349.0|0|36.0|0|0.0|100
0|2020-06-09|337.0|0|355.0|0|36.0|0|0.0|100
0|2020-06-10|339.0|0|357.0|0|36.0|0|0.0|100
0|2020-06-11|347.0|0|365.0|0|36.0|0|0.0|100
0|2020-06-12|357.0|0|375.0|0|36.0|0|0.0|100
0|2020-06-13|358.0|0|376.0|0|37.0|0|0.0|100
0|2020-06-14|360.0|0|378.0|0|37.0|0|0.0|100
0|2020-06-15|386.0|0|404.0|0|38.0|0|0.0|100
0|2020-06-16|382.0|0|400.0|0|38.0|0|0.0|100
0|2020-06-17|383.0|0|401.0|0|39.0|0|0.0|100
0|2020-06-18|380.0|0|398.0|0|39.0|0|0.0|100
0|2020-06-19|381.0|0|399.0|0|39.0|0|0.0|100
0|2020-06-20|388.0|0|406.0|0|40.0|0|0.0|100
0|2020-06-21|390.0|0|408.0|0|40.0|0|0.0|100
0|2020-06-22|393.0|0|411.0|0|40.0|0|0.0|100
0|2020-06-23|396.0|0|414.0|0|41.0|0|0.0|100
0|2020-06-24|400.0|0|418.0|0|41.0|0|0.0|100
0|2020-06-25|402.0|0|420.0|0|41.0|0|0.0|100
0|2020-06-26|406.0|0|424.0|0|41.0|0|0.0|100
0|2020-06-27|409.0|0|427.0|0|41.0|0|0.0|100
0|2020-06-28|411.0|0|429.0|0|41.0|0|0.0|100
0|2020-06-29|416.0|0|434.0|0|41.0|0|0.0|100
0|2020-06-30|421.0|0|439.0|0|42.0|0|0.0|100
0|2020-07-01|422.0|0|440.0|0|42.0|0|0.0|100
0|2020-07-02|427.0|0|445.0|0|43.0|0|0.0|100
0|2020-07-03|434.0|0|452.0|0|43.0|0|0.0|100
0|2020-07-04|437.0|0|455.0|0|43.0|0|0.0|100
0|2020-07-05|442.0|0|460.0|0|43.0|0|0.0|100
0|2020-07-06|445.0|0|463.0|0|43.0|0|0.0|100
0|2020-07-07|449.0|0|467.0|0|43.0|0|0.0|100
0|2020-07-08|454.0|0|472.0|0|43.0|0|0.0|100
0|2020-07-09|459.0|0|477.0|0|44.0|0|0.0|100
0|2020-07-10|474.0|0|492.0|0|44.0|0|0.0|100
0|2020-07-11|482.0|0|500.0|0|44.0|0|0.0|100
0|2020-07-12|491.0|0|509.0|0|44.0|0|0.0|100
0|2020-07-13|492.0|0|510.0|0|44.0|0|0.0|100
0|2020-07-14|497.0|0|515.0|0|44.0|0|0.0|100
0|2020-07-15|501.0|0|519.0|0|44.0|0|0.0|100
0|2020-07-16|506.0|0|524.0|0|44.0|0|0.0|100
0|2020-07-17|510.0|0|528.0|0|44.0|0|0.0|100
0|2020-07-18|520.0|0|538.0|0|45.0|0|0.0|100
0|2020-07-19|530.0|0|548.0|0|45.0|0|0.0|100
0|2020-07-20|534.0|0|552.0|0|45.0|0|0.0|100
0|2020-07-21|547.0|0|565.0|0|45.0|0|0.0|100
0|2020-07-22|554.0|0|572.0|0|45.0|0|0.0|100
0|2020-07-23|560.0|0|578.0|0|45.0|0|0.0|100
0|2020-07-24|564.0|0|582.0|0|45.0|0|0.0|100
0|2020-07-25|571.0|0|589.0|0|45.0|0|0.0|100
0|2020-07-26|579.0|0|597.0|0|45.0|0|0.0|100
0|2020-07-27|584.0|0|602.0|0|45.0|0|0.0|100
0|2020-07-28|592.0|0|610.0|0|45.0|0|0.0|100
0|2020-07-29|598.0|0|616.0|0|45.0|0|0.0|100
0|2020-07-30|609.0|0|627.0|0|45.0|0|0.0|100
0|2020-07-31|613.0|0|632.0|0|46.0|0|0.0|100
0|2020-08-01|626.0|0|645.0|0|46.0|0|0.0|100
0|2020-08-02|632.0|0|651.0|0|46.0|0|0.0|100
0|2020-08-03|635.0|0|654.0|0|46.0|0|0.0|100
0|2020-08-04|644.0|0|663.0|0|46.0|0|0.0|100
0|2020-08-05|649.0|0|668.0|0|46.0|0|0.0|100
0|2020-08-06|653.0|0|672.0|0|46.0|0|0.0|100
0|2020-08-07|662.0|0|681.0|0|46.0|0|0.0|100
0|2020-08-08|672.0|0|691.0|0|46.0|0|0.0|100
0|2020-08-09|678.0|0|697.0|0|46.0|0|0.0|100
0|2020-08-10|683.0|0|702.0|0|46.0|0|0.0|100
0|2020-08-11|687.0|0|706.0|0|46.0|0|0.0|100
0|2020-08-12|697.0|0|716.0|0|46.0|0|0.0|100
0|2020-08-13|704.0|0|723.0|0|46.0|0|0.0|100
0|2020-08-14|716.0|0|735.0|0|46.0|0|0.0|100
0|2020-08-15|726.0|0|745.0|0|46.0|0|0.0|100
0|2020-08-16|734.0|0|753.0|0|46.0|0|0.0|100
0|2020-08-17|740.0|0|759.0|0|46.0|0|0.0|100
0|2020-08-18|748.0|0|767.0|0|46.0|0|0.0|100
0|2020-08-19|751.0|0|770.0|0|46.0|0|0.0|100
0|2020-08-20|757.0|0|776.0|0|46.0|0|0.0|100
0|2020-08-21|771.0|0|790.0|0|46.0|0|0.0|100
0|2020-08-22|776.0|0|795.0|0|46.0|0|0.0|100
0|2020-08-23|779.0|0|798.0|0|46.0|0|0.0|100
0|2020-08-24|785.0|0|804.0|0|46.0|0|0.0|100
0|2020-08-25|789.0|0|808.0|0|46.0|0|0.0|100
0|2020-08-26|798.0|0|817.0|0|46.0|0|0.0|100
0|2020-08-27|814.0|0|833.0|0|46.0|0|0.0|100
0|2020-08-28|820.0|0|839.0|0|46.0|0|0.0|100
0|2020-08-29|827.0|0|846.0|0|46.0|0|0.0|100
0|2020-08-30|833.0|0|852.0|0|46.0|0|0.0|100
0|2020-08-31|843.0|0|862.0|0|46.0|0|0.0|100
0|2020-09-01|847.0|0|866.0|0|46.0|0|0.0|100
0|2020-09-02|860.0|0|880.0|0|46.0|0|0.0|100
0|2020-09-03|867.0|0|887.0|0|46.0|0|0.0|100
0|2020-09-04|873.0|0|893.0|0|46.0|0|0.0|100
0|2020-09-05|885.0|0|905.0|0|46.0|0|0.0|100
0|2020-09-06|889.0|0|909.0|0|46.0|0|0.0|100
0|2020-09-07|892.0|0|912.0|0|46.0|0|0.0|100
0|2020-09-08|892.0|0|912.0|0|46.0|0|0.0|100
0|2020-09-09|895.0|0|915.0|0|46.0|0|0.0|100
0|2020-09-10|901.0|0|921.0|0|46.0|0|0.0|100
0|2020-09-11|912.0|0|932.0|0|46.0|0|0.0|100
0|2020-09-12|918.0|0|938.0|0|46.0|0|0.0|100
0|2020-09-13|927.0|0|947.0|0|46.0|0|0.0|100
0|2020-09-14|932.0|0|952.0|0|46.0|0|0.0|100
0|2020-09-15|936.0|0|956.0|0|46.0|0|0.0|100
0|2020-09-16|937.0|0|957.0|0|46.0|0|0.0|100
0|2020-09-17|938.0|0|958.0|0|46.0|0|0.0|100
0|2020-09-18|940.0|0|960.0|0|46.0|0|0.0|100
0|2020-09-19|944.0|0|964.0|0|46.0|0|0.0|100
0|2020-09-20|944.0|0|964.0|0|46.0|0|0.0|100
0|2020-09-21|945.0|0|965.0|0|46.0|0|0.0|100
0|2020-09-22|951.0|0|971.0|0|46.0|0|0.0|100
0|2020-09-23|956.0|0|976.0|0|46.0|0|0.0|100
0|2020-09-24|960.0|0|980.0|0|46.0|0|0.0|100
0|2020-09-25|968.0|0|988.0|0|46.0|0|0.0|100
0|2020-09-26|981.0|0|1001.0|0|46.0|0|0.0|100
0|2020-09-27|986.0|0|1006.0|0|46.0|0|0.0|100
0|2020-09-28|991.0|0|1011.0|0|46.0|0|0.0|100
0|2020-09-29|997.0|0|1017.0|0|46.0|0|0.0|100
0|2020-09-30|1003.0|0|1023.0|0|46.0|0|0.0|100
0|2020-10-01|1011.0|0|1031.0|0|46.0|0|0.0|100
0|2020-10-02|1024.0|0|1044.0|0|46.0|0|0.0|100
0|2020-10-03|1035.0|0|1055.0|0|46.0|0|0.0|100
0|2020-10-04|1041.0|0|1061.0|0|46.0|0|0.0|100
0|2020-10-05|1044.0|0|1064.0|0|46.0|0|0.0|100
0|2020-10-06|1047.0|0|1067.0|0|46.0|0|0.0|100
0|2020-10-07|1068.0|0|1087.0|0|46.0|0|0.0|100
0|2020-10-08|1077.0|0|1096.0|0|46.0|0|0.0|100
0|2020-10-09|1088.0|0|1107.0|0|46.0|0|0.0|100
0|2020-10-10|1098.0|0|1117.0|0|46.0|0|0.0|100
0|2020-10-11|1107.0|0|1126.0|0|46.0|0|0.0|100
0|2020-10-12|1115.0|0|1134.0|0|46.0|0|0.0|100
0|2020-10-13|1124.0|0|1143.0|0|46.0|0|0.0|100
0|2020-10-14|1131.0|0|1150.0|0|48.0|0|0.0|100
0|2020-10-15|1143.0|0|1162.0|0|48.0|0|0.0|100
0|2020-10-16|1158.0|0|1177.0|0|48.0|0|0.0|100
0|2020-10-17|1171.0|0|1190.0|0|48.0|0|0.0|100
0|2020-10-18|1177.0|0|1196.0|0|48.0|0|0.0|100
0|2020-10-19|1186.0|0|1205.0|0|48.0|0|0.0|100
0|2020-10-20|1188.0|0|1207.0|0|48.0|0|0.0|100
0|2020-10-21|1195.0|0|1214.0|0|48.0|0|0.0|100
0|2020-10-22|1195.0|0|1241.0|0|48.0|0|0.0|100
0|2020-10-23|1195.0|0|1264.0|0|48.0|0|0.0|100
0|2020-10-24|1195.0|0|1288.0|0|48.0|0|0.0|100
0|2020-10-25|1195.0|0|1299.0|0|48.0|0|0.0|100
0|2020-10-26|1195.0|0|1310.0|0|48.0|0|0.0|100
0|2020-10-27|1195.0|0|1329.0|0|48.0|0|0.0|100
0|2020-10-28|1195.0|0|1344.0|0|48.0|0|0.0|100
0|2020-10-29|1195.0|0|1367.0|0|48.0|0|0.0|100
0|2020-10-30|1195.0|0|1397.0|0|48.0|0|0.0|100
0|2020-10-31|1195.0|0|1425.0|0|48.0|0|0.0|100
0|2020-11-01|1195.0|0|1440.0|0|48.0|0|0.0|100
0|2020-11-02|1445.0|0|1464.0|0|51.0|0|0.0|100
0|2020-11-03|1458.0|0|1477.0|0|51.0|0|0.0|100
0|2020-11-04|1497.0|0|1516.0|0|51.0|0|0.0|100
0|2020-11-05|1534.0|0|1553.0|0|51.0|0|0.0|100
0|2020-11-06|1556.0|0|1575.0|0|51.0|0|0.0|100
0|2020-11-07|1601.0|0|1620.0|0|51.0|0|0.0|100
0|2020-11-08|1634.0|0|1653.0|0|51.0|0|0.0|100
0|2020-11-09|1647.0|0|1666.0|0|51.0|0|0.0|100
0|2020-11-10|1647.0|0|1699.0|0|51.0|0|0.0|100
0|2020-11-11|1730.0|0|1749.0|0|51.0|0|0.0|100
0|2020-11-12|1786.0|0|1805.0|0|52.0|0|0.0|100
0|2020-11-13|1838.0|0|1857.0|0|52.0|0|0.0|100
0|2020-11-14|1915.0|0|1934.0|0|53.0|0|0.0|100
0|2020-11-15|1915.0|0|1980.0|0|53.0|0|0.0|100
0|2020-11-16|1999.0|0|2017.0|0|53.0|0|0.0|100
0|2020-11-17|1999.0|0|2058.0|0|53.0|0|0.0|100
0|2020-11-18|1999.0|0|2094.0|0|53.0|0|0.0|100
0|2020-11-19|1999.0|0|2170.0|0|53.0|0|0.0|100
0|2020-11-20|2201.0|0|2219.0|0|53.0|0|0.0|100
0|2020-11-21|2271.0|0|2289.0|0|54.0|0|0.0|100
0|2020-11-22|2317.0|0|2335.0|0|54.0|0|0.0|100
0|2020-11-23|2317.0|0|2369.0|0|54.0|0|0.0|100
0|2020-11-24|2402.0|0|2420.0|0|54.0|0|0.0|100
0|2020-11-25|2402.0|0|2463.0|0|54.0|0|0.0|100
0|2020-11-26|2402.0|0|2505.0|0|54.0|0|0.0|100
0|2020-11-27|2487.0|0|2568.0|0|54.0|0|0.0|100
0|2020-11-28|2487.0|0|2607.0|0|54.0|0|0.0|100
0|2020-11-29|2619.0|0|2638.0|0|54.0|0|0.0|100
0|2020-11-30|2619.0|0|2695.0|0|55.0|0|0.0|100
0|2020-12-01|2619.0|0|2722.0|0|55.0|0|0.0|100
0|2020-12-02|2746.0|0|2765.0|0|55.0|0|0.0|100
0|2020-12-03|2820.0|0|2839.0|0|56.0|0|0.0|100
0|2020-12-04|2897.0|0|2915.0|0|56.0|0|0.0|100
0|2020-12-05|2943.0|0|2961.0|0|56.0|0|0.0|100
0|2020-12-06|3040.0|0|3058.0|0|56.0|0|0.0|100
0|2020-12-07|3040.0|0|3142.0|0|56.0|0|0.0|100
0|2020-12-08|3040.0|0|3203.0|0|56.0|0|0.0|100
0|2020-12-09|3040.0|0|3236.0|0|56.0|0|0.0|100
0|2020-12-10|3283.0|0|3301.0|0|56.0|0|0.0|100
0|2020-12-11|3362.0|0|3380.0|0|56.0|0|0.0|100
0|2020-12-12|3427.0|0|3445.0|0|56.0|0|0.0|100
0|2020-12-13|3492.0|0|3510.0|0|56.0|0|0.0|100
0|2020-12-14|3546.0|0|3564.0|0|56.0|0|0.0|100
0|2020-12-15|3593.0|0|3611.0|0|56.0|0|0.0|100
0|2020-12-16|3641.0|0|3659.0|0|57.0|0|0.0|100
0|2020-12-17|3641.0|0|3755.0|0|57.0|0|0.0|100
0|2020-12-18|3798.0|0|3816.0|0|57.0|0|0.0|100
0|2020-12-19|3845.0|0|3863.0|0|58.0|0|0.0|100
0|2020-12-20|3912.0|0|3930.0|0|58.0|0|0.0|100
0|2020-12-21|3912.0|0|3981.0|0|58.0|0|0.0|100
0|2020-12-22|3912.0|0|4075.0|0|58.0|0|0.0|100
0|2020-12-23|3912.0|0|4139.0|0|58.0|0|0.0|100
0|2020-12-24|3912.0|0|4190.0|0|58.0|0|0.0|100
0|2020-12-25|3912.0|0|4236.0|0|58.0|0|0.0|100
0|2020-12-26|3912.0|0|4278.0|0|58.0|0|0.0|100
0|2020-12-27|3912.0|0|4311.0|0|58.0|0|0.0|100
0|2020-12-28|3912.0|0|4324.0|0|58.0|0|0.0|100
0|2020-12-29|3912.0|0|4358.0|0|59.0|0|0.0|100
0|2020-12-30|3912.0|0|4391.0|0|59.0|0|0.0|100
0|2020-12-31|4453.0|0|4472.0|0|60.0|0|0.0|100
0|2021-01-01|4541.0|0|4560.0|0|61.0|0|0.0|100
0|2021-01-02|4667.0|0|4686.0|0|61.0|0|0.0|100
0|2021-01-03|4667.0|0|4715.0|0|61.0|0|0.0|100
0|2021-01-04|4731.0|0|4750.0|0|63.0|0|0.0|100
0|2021-01-05|4788.0|0|4807.0|0|64.0|0|0.0|100
0|2021-01-06|4788.0|0|4845.0|0|64.0|0|0.0|100
0|2021-01-07|4913.0|0|4932.0|0|64.0|0|0.0|100
0|2021-01-08|4961.0|0|4980.0|0|64.0|0|0.0|100
0|2021-01-09|5042.0|0|5061.0|0|64.0|0|0.0|100
0|2021-01-10|5090.0|0|5109.0|0|65.0|0|0.0|100
0|2021-01-11|5090.0|0|5147.0|0|65.0|0|0.0|100
0|2021-01-12|5171.0|0|5190.0|0|65.0|0|0.0|100
0|2021-01-13|5203.0|0|5222.0|0|65.0|0|0.0|100
0|2021-01-14|5203.0|0|5250.0|0|67.0|0|0.0|100
0|2021-01-15|5203.0|0|5300.0|0|67.0|0|0.0|100
0|2021-01-16|5314.0|0|5333.0|0|67.0|0|0.0|100
0|2021-01-17|5343.0|0|5362.0|0|67.0|0|0.0|100
0|2021-01-18|5363.0|0|5382.0|0|67.0|0|0.0|100
0|2021-01-19|5388.0|0|5407.0|0|67.0|0|0.0|100
0|2021-01-20|5422.0|0|5441.0|0|67.0|0|0.0|100
0|2021-01-21|5449.0|0|5468.0|0|67.0|0|0.0|100
0|2021-01-22|5494.0|0|5513.0|0|67.0|0|0.0|100
0|2021-01-23|5511.0|0|5530.0|0|68.0|0|0.0|100
0|2021-01-24|5546.0|0|5565.0|0|68.0|0|0.0|100
0|2021-01-25|5564.0|0|5583.0|0|68.0|0|0.0|100
0|2021-01-26|5579.0|0|5598.0|0|68.0|0|0.0|100
0|2021-01-27|5599.0|0|5618.0|0|68.0|0|0.0|100
0|2021-01-28|5645.0|0|5664.0|0|68.0|0|0.0|100
0|2021-01-29|5668.0|0|5687.0|0|69.0|0|0.0|100
0|2021-01-30|5668.0|0|5705.0|0|69.0|0|0.0|100
0|2021-01-31|5712.0|0|5731.0|0|69.0|0|0.0|100
0|2021-02-01|5731.0|0|5750.0|0|69.0|0|0.0|100
0|2021-02-02|5731.0|0|5767.0|0|70.0|0|0.0|100
0|2021-02-03|5759.0|0|5778.0|0|70.0|0|0.0|100
