|dates|Morgan_Georgia_UnitedStates.JHU_ConfirmedCases.data|Morgan_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Morgan_Georgia_UnitedStates.NYT_ConfirmedCases.data|Morgan_Georgia_UnitedStates.NYT_ConfirmedCases.missing|Morgan_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Morgan_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Morgan_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Morgan_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-15|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-16|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-17|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-05-18|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-19|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-20|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-21|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-05-22|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-05-23|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-05-24|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-05-25|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-26|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-27|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-28|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-29|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-30|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-05-31|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-01|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-02|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-03|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-04|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-06-05|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-06|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-07|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-08|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-06-09|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-10|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-11|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-12|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-13|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-14|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-15|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-06-16|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-17|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-18|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-19|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-20|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-06-21|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-22|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-23|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-24|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-25|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-26|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-27|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-28|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-06-29|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-06-30|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-01|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-07-02|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-07-03|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-07-04|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-07-05|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-06|66.0|0|66.0|0|0.0|0|0.0|100
0|2020-07-07|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-08|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-09|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-07-10|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-07-11|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-07-12|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-13|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-14|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-15|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-16|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-07-17|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-07-18|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-19|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-20|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-07-21|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-07-22|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-07-23|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-07-24|132.0|0|132.0|0|0.0|0|0.0|100
0|2020-07-25|147.0|0|147.0|0|0.0|0|0.0|100
0|2020-07-26|155.0|0|155.0|0|0.0|0|0.0|100
0|2020-07-27|157.0|0|157.0|0|0.0|0|0.0|100
0|2020-07-28|157.0|0|175.0|0|0.0|0|0.0|100
0|2020-07-29|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-07-30|183.0|0|183.0|0|0.0|0|0.0|100
0|2020-07-31|191.0|0|191.0|0|0.0|0|0.0|100
0|2020-08-01|216.0|0|216.0|0|0.0|0|0.0|100
0|2020-08-02|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-08-03|226.0|0|226.0|0|0.0|0|0.0|100
0|2020-08-04|231.0|0|231.0|0|0.0|0|0.0|100
0|2020-08-05|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-08-06|246.0|0|246.0|0|0.0|0|0.0|100
0|2020-08-07|253.0|0|253.0|0|0.0|0|0.0|100
0|2020-08-08|271.0|0|271.0|0|0.0|0|0.0|100
0|2020-08-09|274.0|0|274.0|0|0.0|0|0.0|100
0|2020-08-10|279.0|0|279.0|0|0.0|0|0.0|100
0|2020-08-11|283.0|0|283.0|0|0.0|0|0.0|100
0|2020-08-12|295.0|0|295.0|0|0.0|0|0.0|100
0|2020-08-13|301.0|0|301.0|0|0.0|0|0.0|100
0|2020-08-14|308.0|0|308.0|0|0.0|0|0.0|100
0|2020-08-15|318.0|0|318.0|0|1.0|0|0.0|100
0|2020-08-16|320.0|0|320.0|0|1.0|0|0.0|100
0|2020-08-17|329.0|0|329.0|0|1.0|0|0.0|100
0|2020-08-18|335.0|0|335.0|0|1.0|0|0.0|100
0|2020-08-19|341.0|0|341.0|0|1.0|0|0.0|100
0|2020-08-20|361.0|0|361.0|0|1.0|0|0.0|100
0|2020-08-21|373.0|0|373.0|0|2.0|0|0.0|100
0|2020-08-22|379.0|0|379.0|0|2.0|0|0.0|100
0|2020-08-23|381.0|0|381.0|0|2.0|0|0.0|100
0|2020-08-24|381.0|0|381.0|0|2.0|0|0.0|100
0|2020-08-25|394.0|0|394.0|0|2.0|0|0.0|100
0|2020-08-26|396.0|0|396.0|0|2.0|0|0.0|100
0|2020-08-27|406.0|0|406.0|0|2.0|0|0.0|100
0|2020-08-28|410.0|0|410.0|0|2.0|0|0.0|100
0|2020-08-29|411.0|0|411.0|0|2.0|0|0.0|100
0|2020-08-30|414.0|0|414.0|0|2.0|0|0.0|100
0|2020-08-31|415.0|0|415.0|0|2.0|0|0.0|100
0|2020-09-01|419.0|0|419.0|0|2.0|0|0.0|100
0|2020-09-02|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-09-03|425.0|0|425.0|0|2.0|0|0.0|100
0|2020-09-04|429.0|0|429.0|0|2.0|0|0.0|100
0|2020-09-05|434.0|0|434.0|0|2.0|0|0.0|100
0|2020-09-06|436.0|0|436.0|0|2.0|0|0.0|100
0|2020-09-07|436.0|0|436.0|0|2.0|0|0.0|100
0|2020-09-08|440.0|0|440.0|0|2.0|0|0.0|100
0|2020-09-09|441.0|0|441.0|0|2.0|0|0.0|100
0|2020-09-10|442.0|0|442.0|0|2.0|0|0.0|100
0|2020-09-11|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-09-12|448.0|0|448.0|0|2.0|0|0.0|100
0|2020-09-13|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-09-14|452.0|0|452.0|0|2.0|0|0.0|100
0|2020-09-15|454.0|0|454.0|0|2.0|0|0.0|100
0|2020-09-16|459.0|0|459.0|0|2.0|0|0.0|100
0|2020-09-17|465.0|0|465.0|0|2.0|0|0.0|100
0|2020-09-18|467.0|0|467.0|0|2.0|0|0.0|100
0|2020-09-19|468.0|0|468.0|0|2.0|0|0.0|100
0|2020-09-20|470.0|0|470.0|0|2.0|0|0.0|100
0|2020-09-21|472.0|0|472.0|0|2.0|0|0.0|100
0|2020-09-22|473.0|0|473.0|0|2.0|0|0.0|100
0|2020-09-23|476.0|0|476.0|0|2.0|0|0.0|100
0|2020-09-24|476.0|0|476.0|0|2.0|0|0.0|100
0|2020-09-25|478.0|0|478.0|0|2.0|0|0.0|100
0|2020-09-26|481.0|0|481.0|0|2.0|0|0.0|100
0|2020-09-27|481.0|0|481.0|0|2.0|0|0.0|100
0|2020-09-28|481.0|0|481.0|0|2.0|0|0.0|100
0|2020-09-29|485.0|0|485.0|0|3.0|0|0.0|100
0|2020-09-30|485.0|0|485.0|0|3.0|0|0.0|100
0|2020-10-01|487.0|0|487.0|0|3.0|0|0.0|100
0|2020-10-02|487.0|0|487.0|0|3.0|0|0.0|100
0|2020-10-03|489.0|0|489.0|0|3.0|0|0.0|100
0|2020-10-04|489.0|0|489.0|0|3.0|0|0.0|100
0|2020-10-05|490.0|0|551.0|0|3.0|0|0.0|100
0|2020-10-06|491.0|0|552.0|0|3.0|0|0.0|100
0|2020-10-07|497.0|0|558.0|0|3.0|0|0.0|100
0|2020-10-08|498.0|0|559.0|0|3.0|0|0.0|100
0|2020-10-09|499.0|0|560.0|0|3.0|0|0.0|100
0|2020-10-10|501.0|0|562.0|0|4.0|0|0.0|100
0|2020-10-11|504.0|0|565.0|0|4.0|0|0.0|100
0|2020-10-12|504.0|0|566.0|0|4.0|0|0.0|100
0|2020-10-13|505.0|0|567.0|0|4.0|0|0.0|100
0|2020-10-14|508.0|0|570.0|0|4.0|0|0.0|100
0|2020-10-15|510.0|0|572.0|0|4.0|0|0.0|100
0|2020-10-16|513.0|0|575.0|0|4.0|0|0.0|100
0|2020-10-17|512.0|0|574.0|0|4.0|0|0.0|100
0|2020-10-18|515.0|0|577.0|0|5.0|0|0.0|100
0|2020-10-19|515.0|0|578.0|0|5.0|0|0.0|100
0|2020-10-20|516.0|0|579.0|0|5.0|0|0.0|100
0|2020-10-21|516.0|0|579.0|0|5.0|0|0.0|100
0|2020-10-22|519.0|0|644.0|0|5.0|0|0.0|100
0|2020-10-23|521.0|0|646.0|0|6.0|0|0.0|100
0|2020-10-24|524.0|0|649.0|0|6.0|0|0.0|100
0|2020-10-25|524.0|0|649.0|0|6.0|0|0.0|100
0|2020-10-26|525.0|0|662.0|0|6.0|0|0.0|100
0|2020-10-27|528.0|0|665.0|0|6.0|0|0.0|100
0|2020-10-28|531.0|0|668.0|0|6.0|0|0.0|100
0|2020-10-29|535.0|0|672.0|0|6.0|0|0.0|100
0|2020-10-30|536.0|0|673.0|0|6.0|0|0.0|100
0|2020-10-31|539.0|0|676.0|0|6.0|0|0.0|100
0|2020-11-01|540.0|0|677.0|0|6.0|0|0.0|100
0|2020-11-02|546.0|0|705.0|0|6.0|0|0.0|100
0|2020-11-03|545.0|0|704.0|0|6.0|0|0.0|100
0|2020-11-04|547.0|0|714.0|0|6.0|0|0.0|100
0|2020-11-05|550.0|0|719.0|0|6.0|0|0.0|100
0|2020-11-06|552.0|0|724.0|0|6.0|0|0.0|100
0|2020-11-07|553.0|0|726.0|0|6.0|0|0.0|100
0|2020-11-08|553.0|0|726.0|0|6.0|0|0.0|100
0|2020-11-09|725.0|0|725.0|0|6.0|0|0.0|100
0|2020-11-10|725.0|0|725.0|0|6.0|0|0.0|100
0|2020-11-11|739.0|0|739.0|0|7.0|0|0.0|100
0|2020-11-12|751.0|0|751.0|0|6.0|0|0.0|100
0|2020-11-13|753.0|0|753.0|0|7.0|0|0.0|100
0|2020-11-14|755.0|0|755.0|0|7.0|0|0.0|100
0|2020-11-15|755.0|0|755.0|0|7.0|0|0.0|100
0|2020-11-16|758.0|0|761.0|0|7.0|0|0.0|100
0|2020-11-17|762.0|0|765.0|0|7.0|0|0.0|100
0|2020-11-18|772.0|0|775.0|0|8.0|0|0.0|100
0|2020-11-19|776.0|0|779.0|0|8.0|0|0.0|100
0|2020-11-20|786.0|0|789.0|0|8.0|0|0.0|100
0|2020-11-21|788.0|0|791.0|0|8.0|0|0.0|100
0|2020-11-22|790.0|0|793.0|0|8.0|0|0.0|100
0|2020-11-23|792.0|0|797.0|0|8.0|0|0.0|100
0|2020-11-24|795.0|0|800.0|0|8.0|0|0.0|100
0|2020-11-25|807.0|0|812.0|0|8.0|0|0.0|100
0|2020-11-26|815.0|0|820.0|0|8.0|0|0.0|100
0|2020-11-27|814.0|0|819.0|0|8.0|0|0.0|100
0|2020-11-28|819.0|0|824.0|0|8.0|0|0.0|100
0|2020-11-29|821.0|0|826.0|0|8.0|0|0.0|100
0|2020-11-30|821.0|0|826.0|0|8.0|0|0.0|100
0|2020-12-01|837.0|0|842.0|0|8.0|0|0.0|100
0|2020-12-02|844.0|0|849.0|0|8.0|0|0.0|100
0|2020-12-03|853.0|0|858.0|0|8.0|0|0.0|100
0|2020-12-04|862.0|0|867.0|0|8.0|0|0.0|100
0|2020-12-05|865.0|0|870.0|0|8.0|0|0.0|100
0|2020-12-06|867.0|0|872.0|0|8.0|0|0.0|100
0|2020-12-07|876.0|0|881.0|0|8.0|0|0.0|100
0|2020-12-08|882.0|0|887.0|0|8.0|0|0.0|100
0|2020-12-09|887.0|0|892.0|0|8.0|0|0.0|100
0|2020-12-10|896.0|0|901.0|0|8.0|0|0.0|100
0|2020-12-11|902.0|0|907.0|0|8.0|0|0.0|100
0|2020-12-12|917.0|0|922.0|0|8.0|0|0.0|100
0|2020-12-13|924.0|0|929.0|0|8.0|0|0.0|100
0|2020-12-14|932.0|0|937.0|0|8.0|0|0.0|100
0|2020-12-15|940.0|0|945.0|0|8.0|0|0.0|100
0|2020-12-16|962.0|0|967.0|0|8.0|0|0.0|100
0|2020-12-17|984.0|0|989.0|0|8.0|0|0.0|100
0|2020-12-18|1001.0|0|1006.0|0|8.0|0|0.0|100
0|2020-12-19|1012.0|0|1017.0|0|8.0|0|0.0|100
0|2020-12-20|1020.0|0|1025.0|0|8.0|0|0.0|100
0|2020-12-21|1031.0|0|1039.0|0|8.0|0|0.0|100
0|2020-12-22|1037.0|0|1045.0|0|8.0|0|0.0|100
0|2020-12-23|1050.0|0|1058.0|0|9.0|0|0.0|100
0|2020-12-24|1072.0|0|1080.0|0|9.0|0|0.0|100
0|2020-12-25|1079.0|0|1087.0|0|9.0|0|0.0|100
0|2020-12-26|1081.0|0|1089.0|0|9.0|0|0.0|100
0|2020-12-27|1087.0|0|1095.0|0|9.0|0|0.0|100
0|2020-12-28|1089.0|0|1103.0|0|9.0|0|0.0|100
0|2020-12-29|1121.0|0|1135.0|0|10.0|0|0.0|100
0|2020-12-30|1131.0|0|1145.0|0|10.0|0|0.0|100
0|2020-12-31|1145.0|0|1159.0|0|10.0|0|0.0|100
0|2021-01-01|1170.0|0|1184.0|0|10.0|0|0.0|100
0|2021-01-02|1188.0|0|1202.0|0|10.0|0|0.0|100
0|2021-01-03|1198.0|0|1212.0|0|10.0|0|0.0|100
0|2021-01-04|1205.0|0|1248.0|0|10.0|0|0.0|100
0|2021-01-05|1223.0|0|1266.0|0|10.0|0|0.0|100
0|2021-01-06|1244.0|0|1287.0|0|10.0|0|0.0|100
0|2021-01-07|1261.0|0|1304.0|0|10.0|0|0.0|100
0|2021-01-08|1288.0|0|1331.0|0|10.0|0|0.0|100
0|2021-01-09|1307.0|0|1350.0|0|10.0|0|0.0|100
0|2021-01-10|1318.0|0|1361.0|0|10.0|0|0.0|100
0|2021-01-11|1335.0|0|1397.0|0|10.0|0|0.0|100
0|2021-01-12|1344.0|0|1406.0|0|10.0|0|0.0|100
0|2021-01-13|1371.0|0|1433.0|0|10.0|0|0.0|100
0|2021-01-14|1382.0|0|1444.0|0|10.0|0|0.0|100
0|2021-01-15|1389.0|0|1451.0|0|10.0|0|0.0|100
0|2021-01-16|1403.0|0|1465.0|0|10.0|0|0.0|100
0|2021-01-17|1412.0|0|1474.0|0|10.0|0|0.0|100
0|2021-01-18|1419.0|0|1481.0|0|10.0|0|0.0|100
0|2021-01-19|1434.0|0|1510.0|0|11.0|0|0.0|100
0|2021-01-20|1449.0|0|1525.0|0|11.0|0|0.0|100
0|2021-01-21|1480.0|0|1556.0|0|11.0|0|0.0|100
0|2021-01-22|1492.0|0|1568.0|0|11.0|0|0.0|100
0|2021-01-23|1506.0|0|1582.0|0|11.0|0|0.0|100
0|2021-01-24|1511.0|0|1587.0|0|11.0|0|0.0|100
0|2021-01-25|1518.0|0|1600.0|0|11.0|0|0.0|100
0|2021-01-26|1541.0|0|1623.0|0|11.0|0|0.0|100
0|2021-01-27|1549.0|0|1631.0|0|12.0|0|0.0|100
0|2021-01-28|1561.0|0|1643.0|0|12.0|0|0.0|100
0|2021-01-29|1576.0|0|1658.0|0|12.0|0|0.0|100
0|2021-01-30|1588.0|0|1670.0|0|12.0|0|0.0|100
0|2021-01-31|1596.0|0|1678.0|0|12.0|0|0.0|100
0|2021-02-01|1604.0|0|1696.0|0|12.0|0|0.0|100
0|2021-02-02|1623.0|0|1715.0|0|12.0|0|0.0|100
0|2021-02-03|1648.0|0|1740.0|0|13.0|0|0.0|100
0|2021-02-04|1662.0|0|1754.0|0|13.0|0|0.0|100
0|2021-02-05|1679.0|0|1771.0|0|13.0|0|0.0|100
0|2021-02-06|1697.0|0|1789.0|0|13.0|0|0.0|100
0|2021-02-07|1699.0|0|1791.0|0|13.0|0|0.0|100
