|dates|CharlesMix_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|CharlesMix_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|CharlesMix_SouthDakota_UnitedStates.NYT_ConfirmedCases.data|CharlesMix_SouthDakota_UnitedStates.NYT_ConfirmedCases.missing|CharlesMix_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|CharlesMix_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|CharlesMix_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|CharlesMix_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-05-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-19|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-20|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-21|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-02|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-04|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-05|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-10|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-12|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-14|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-17|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-18|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-19|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-20|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-06-21|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-22|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-06-23|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-06-24|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-06-25|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-06-26|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-27|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-06-28|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-06-29|70.0|0|75.0|0|0.0|0|0.0|100
0|2020-06-30|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-07-01|82.0|0|85.0|0|0.0|0|0.0|100
0|2020-07-02|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-07-03|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-04|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-05|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-06|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-07-07|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-07-08|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-07-09|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-10|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-11|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-12|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-13|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-07-14|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-07-15|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-16|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-17|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-18|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-19|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-20|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-21|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-22|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-23|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-07-24|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-25|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-26|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-27|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-28|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-29|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-30|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-07-31|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-01|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-02|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-08-03|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-04|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-05|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-06|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-08-07|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-08|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-09|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-08-10|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-11|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-12|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-13|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-08-14|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-08-15|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-08-16|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-17|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-18|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-08-19|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-20|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-08-21|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-22|116.0|0|115.0|0|0.0|0|0.0|100
0|2020-08-23|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-24|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-25|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-26|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-08-27|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-08-28|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-29|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-30|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-31|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-01|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-02|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-03|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-04|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-09-05|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-06|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-09-07|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-08|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-09-09|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-09-10|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-11|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-12|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-09-13|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-14|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-15|129.0|0|129.0|0|0.0|0|0.0|100
0|2020-09-16|134.0|0|134.0|0|0.0|0|0.0|100
0|2020-09-17|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-09-18|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-09-19|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-09-20|139.0|0|140.0|0|0.0|0|0.0|100
0|2020-09-21|143.0|0|143.0|0|0.0|0|0.0|100
0|2020-09-22|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-09-23|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-09-24|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-09-25|160.0|0|160.0|0|0.0|0|0.0|100
0|2020-09-26|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-09-27|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-09-28|174.0|0|174.0|0|0.0|0|0.0|100
0|2020-09-29|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-09-30|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-10-01|196.0|0|196.0|0|0.0|0|0.0|100
0|2020-10-02|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-10-03|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-10-04|213.0|0|213.0|0|0.0|0|0.0|100
0|2020-10-05|217.0|0|217.0|0|0.0|0|0.0|100
0|2020-10-06|225.0|0|225.0|0|0.0|0|0.0|100
0|2020-10-07|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-10-08|239.0|0|239.0|0|0.0|0|0.0|100
0|2020-10-09|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-10-10|255.0|0|255.0|0|0.0|0|0.0|100
0|2020-10-11|262.0|0|262.0|0|0.0|0|0.0|100
0|2020-10-12|267.0|0|267.0|0|0.0|0|0.0|100
0|2020-10-13|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-10-14|277.0|0|277.0|0|0.0|0|0.0|100
0|2020-10-15|289.0|0|289.0|0|0.0|0|0.0|100
0|2020-10-16|293.0|0|293.0|0|0.0|0|0.0|100
0|2020-10-17|307.0|0|307.0|0|0.0|0|0.0|100
0|2020-10-18|311.0|0|311.0|0|0.0|0|0.0|100
0|2020-10-19|312.0|0|312.0|0|0.0|0|0.0|100
0|2020-10-20|316.0|0|316.0|0|0.0|0|0.0|100
0|2020-10-21|320.0|0|320.0|0|0.0|0|0.0|100
0|2020-10-22|320.0|0|332.0|0|0.0|0|0.0|100
0|2020-10-23|320.0|0|350.0|0|0.0|0|0.0|100
0|2020-10-24|320.0|0|360.0|0|0.0|0|0.0|100
0|2020-10-25|320.0|0|365.0|0|0.0|0|0.0|100
0|2020-10-26|320.0|0|371.0|0|0.0|0|0.0|100
0|2020-10-27|320.0|0|376.0|0|0.0|0|0.0|100
0|2020-10-28|320.0|0|391.0|0|0.0|0|0.0|100
0|2020-10-29|320.0|0|398.0|0|0.0|0|0.0|100
0|2020-10-30|320.0|0|410.0|0|0.0|0|0.0|100
0|2020-10-31|320.0|0|421.0|0|0.0|0|0.0|100
0|2020-11-01|320.0|0|438.0|0|0.0|0|0.0|100
0|2020-11-02|443.0|0|443.0|0|1.0|0|0.0|100
0|2020-11-03|453.0|0|453.0|0|1.0|0|0.0|100
0|2020-11-04|453.0|0|467.0|0|1.0|0|0.0|100
0|2020-11-05|453.0|0|492.0|0|1.0|0|0.0|100
0|2020-11-06|511.0|0|511.0|0|1.0|0|0.0|100
0|2020-11-07|511.0|0|519.0|0|1.0|0|0.0|100
0|2020-11-08|511.0|0|530.0|0|1.0|0|0.0|100
0|2020-11-09|511.0|0|535.0|0|1.0|0|0.0|100
0|2020-11-10|511.0|0|548.0|0|1.0|0|0.0|100
0|2020-11-11|511.0|0|561.0|0|1.0|0|0.0|100
0|2020-11-12|511.0|0|576.0|0|1.0|0|0.0|100
0|2020-11-13|511.0|0|603.0|0|1.0|0|0.0|100
0|2020-11-14|611.0|0|611.0|0|1.0|0|0.0|100
0|2020-11-15|611.0|0|632.0|0|1.0|0|0.0|100
0|2020-11-16|640.0|0|640.0|0|1.0|0|0.0|100
0|2020-11-17|640.0|0|652.0|0|1.0|0|0.0|100
0|2020-11-18|672.0|0|672.0|0|1.0|0|0.0|100
0|2020-11-19|672.0|0|690.0|0|1.0|0|0.0|100
0|2020-11-20|672.0|0|703.0|0|1.0|0|0.0|100
0|2020-11-21|672.0|0|744.0|0|1.0|0|0.0|100
0|2020-11-22|672.0|0|760.0|0|1.0|0|0.0|100
0|2020-11-23|672.0|0|774.0|0|1.0|0|0.0|100
0|2020-11-24|672.0|0|793.0|0|1.0|0|0.0|100
0|2020-11-25|804.0|0|804.0|0|4.0|0|0.0|100
0|2020-11-26|804.0|0|804.0|0|4.0|0|0.0|100
0|2020-11-27|804.0|0|827.0|0|4.0|0|0.0|100
0|2020-11-28|804.0|0|850.0|0|4.0|0|0.0|100
0|2020-11-29|860.0|0|860.0|0|4.0|0|0.0|100
0|2020-11-30|860.0|0|878.0|0|4.0|0|0.0|100
0|2020-12-01|860.0|0|892.0|0|4.0|0|0.0|100
0|2020-12-02|911.0|0|911.0|0|4.0|0|0.0|100
0|2020-12-03|922.0|0|922.0|0|5.0|0|0.0|100
0|2020-12-04|922.0|0|936.0|0|5.0|0|0.0|100
0|2020-12-05|922.0|0|946.0|0|5.0|0|0.0|100
0|2020-12-06|922.0|0|960.0|0|5.0|0|0.0|100
0|2020-12-07|922.0|0|969.0|0|5.0|0|0.0|100
0|2020-12-08|922.0|0|976.0|0|5.0|0|0.0|100
0|2020-12-09|922.0|0|987.0|0|5.0|0|0.0|100
0|2020-12-10|922.0|0|998.0|0|5.0|0|0.0|100
0|2020-12-11|1017.0|0|1017.0|0|10.0|0|0.0|100
0|2020-12-12|1017.0|0|1022.0|0|10.0|0|0.0|100
0|2020-12-13|1027.0|0|1027.0|0|10.0|0|0.0|100
0|2020-12-14|1027.0|0|1030.0|0|10.0|0|0.0|100
0|2020-12-15|1036.0|0|1036.0|0|10.0|0|0.0|100
0|2020-12-16|1036.0|0|1046.0|0|10.0|0|0.0|100
0|2020-12-17|1036.0|0|1048.0|0|10.0|0|0.0|100
0|2020-12-18|1056.0|0|1056.0|0|10.0|0|0.0|100
0|2020-12-19|1056.0|0|1060.0|0|10.0|0|0.0|100
0|2020-12-20|1063.0|0|1063.0|0|10.0|0|0.0|100
0|2020-12-21|1070.0|0|1070.0|0|10.0|0|0.0|100
0|2020-12-22|1073.0|0|1073.0|0|10.0|0|0.0|100
0|2020-12-23|1076.0|0|1076.0|0|10.0|0|0.0|100
0|2020-12-24|1085.0|0|1085.0|0|11.0|0|0.0|100
0|2020-12-25|1085.0|0|1085.0|0|11.0|0|0.0|100
0|2020-12-26|1088.0|0|1088.0|0|11.0|0|0.0|100
0|2020-12-27|1090.0|0|1090.0|0|11.0|0|0.0|100
0|2020-12-28|1090.0|0|1090.0|0|11.0|0|0.0|100
0|2020-12-29|1098.0|0|1098.0|0|11.0|0|0.0|100
0|2020-12-30|1109.0|0|1109.0|0|11.0|0|0.0|100
0|2020-12-31|1112.0|0|1112.0|0|11.0|0|0.0|100
0|2021-01-01|1112.0|0|1112.0|0|11.0|0|0.0|100
0|2021-01-02|1122.0|0|1122.0|0|11.0|0|0.0|100
0|2021-01-03|1122.0|0|1127.0|0|11.0|0|0.0|100
0|2021-01-04|1127.0|0|1127.0|0|11.0|0|0.0|100
0|2021-01-05|1127.0|0|1130.0|0|12.0|0|0.0|100
0|2021-01-06|1144.0|0|1144.0|0|12.0|0|0.0|100
0|2021-01-07|1144.0|0|1151.0|0|12.0|0|0.0|100
0|2021-01-08|1153.0|0|1153.0|0|12.0|0|0.0|100
0|2021-01-09|1155.0|0|1155.0|0|13.0|0|0.0|100
0|2021-01-10|1156.0|0|1156.0|0|13.0|0|0.0|100
0|2021-01-11|1159.0|0|1159.0|0|13.0|0|0.0|100
0|2021-01-12|1164.0|0|1164.0|0|13.0|0|0.0|100
0|2021-01-13|1171.0|0|1171.0|0|13.0|0|0.0|100
0|2021-01-14|1171.0|0|1173.0|0|13.0|0|0.0|100
0|2021-01-15|1171.0|0|1175.0|0|13.0|0|0.0|100
0|2021-01-16|1171.0|0|1178.0|0|13.0|0|0.0|100
0|2021-01-17|1182.0|0|1182.0|0|13.0|0|0.0|100
0|2021-01-18|1182.0|0|1184.0|0|13.0|0|0.0|100
0|2021-01-19|1182.0|0|1185.0|0|14.0|0|0.0|100
0|2021-01-20|1182.0|0|1187.0|0|14.0|0|0.0|100
0|2021-01-21|1182.0|0|1198.0|0|14.0|0|0.0|100
0|2021-01-22|1182.0|0|1201.0|0|14.0|0|0.0|100
0|2021-01-23|1182.0|0|1202.0|0|14.0|0|0.0|100
0|2021-01-24|1208.0|0|1208.0|0|14.0|0|0.0|100
0|2021-01-25|1208.0|0|1208.0|0|15.0|0|0.0|100
0|2021-01-26|1217.0|0|1217.0|0|15.0|0|0.0|100
0|2021-01-27|1217.0|0|1219.0|0|15.0|0|0.0|100
0|2021-01-28|1220.0|0|1220.0|0|18.0|0|0.0|100
0|2021-01-29|1220.0|0|1223.0|0|18.0|0|0.0|100
0|2021-01-30|1224.0|0|1224.0|0|18.0|0|0.0|100
0|2021-01-31|1224.0|0|1229.0|0|18.0|0|0.0|100
0|2021-02-01|1229.0|0|1229.0|0|18.0|0|0.0|100
0|2021-02-02|1229.0|0|1230.0|0|18.0|0|0.0|100
0|2021-02-03|1229.0|0|1231.0|0|18.0|0|0.0|100
0|2021-02-04|1229.0|0|1232.0|0|18.0|0|0.0|100
0|2021-02-05|1229.0|0|1233.0|0|18.0|0|0.0|100
