|dates|Augusta_Virginia_UnitedStates.JHU_ConfirmedCases.data|Augusta_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Augusta_Virginia_UnitedStates.NYT_ConfirmedCases.data|Augusta_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Augusta_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Augusta_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Augusta_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Augusta_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-05-15|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-05-16|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-05-17|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-05-18|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-05-19|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-05-20|88.0|0|88.0|0|1.0|0|0.0|100
0|2020-05-21|85.0|0|85.0|0|1.0|0|0.0|100
0|2020-05-22|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-05-23|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-05-24|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-05-25|93.0|0|93.0|0|1.0|0|0.0|100
0|2020-05-26|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-05-27|102.0|0|102.0|0|1.0|0|0.0|100
0|2020-05-28|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-05-29|105.0|0|105.0|0|1.0|0|0.0|100
0|2020-05-30|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-05-31|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-06-01|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-06-02|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-06-03|115.0|0|115.0|0|2.0|0|0.0|100
0|2020-06-04|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-06-05|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-06-06|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-06-07|132.0|0|132.0|0|2.0|0|0.0|100
0|2020-06-08|136.0|0|136.0|0|2.0|0|0.0|100
0|2020-06-09|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-06-10|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-11|139.0|0|139.0|0|2.0|0|0.0|100
0|2020-06-12|141.0|0|141.0|0|2.0|0|0.0|100
0|2020-06-13|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-06-14|146.0|0|146.0|0|2.0|0|0.0|100
0|2020-06-15|146.0|0|146.0|0|2.0|0|0.0|100
0|2020-06-16|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-06-17|157.0|0|157.0|0|2.0|0|0.0|100
0|2020-06-18|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-06-19|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-06-20|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-06-21|169.0|0|169.0|0|2.0|0|0.0|100
0|2020-06-22|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-06-23|171.0|0|171.0|0|2.0|0|0.0|100
0|2020-06-24|174.0|0|174.0|0|2.0|0|0.0|100
0|2020-06-25|178.0|0|178.0|0|2.0|0|0.0|100
0|2020-06-26|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-06-27|179.0|0|179.0|0|2.0|0|0.0|100
0|2020-06-28|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-06-29|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-06-30|185.0|0|185.0|0|2.0|0|0.0|100
0|2020-07-01|184.0|0|184.0|0|2.0|0|0.0|100
0|2020-07-02|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-07-03|190.0|0|190.0|0|2.0|0|0.0|100
0|2020-07-04|192.0|0|192.0|0|2.0|0|0.0|100
0|2020-07-05|193.0|0|193.0|0|2.0|0|0.0|100
0|2020-07-06|194.0|0|194.0|0|2.0|0|0.0|100
0|2020-07-07|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-07-08|201.0|0|201.0|0|2.0|0|0.0|100
0|2020-07-09|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-07-10|204.0|0|204.0|0|2.0|0|0.0|100
0|2020-07-11|205.0|0|205.0|0|2.0|0|0.0|100
0|2020-07-12|208.0|0|208.0|0|2.0|0|0.0|100
0|2020-07-13|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-07-14|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-07-15|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-07-16|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-07-17|221.0|0|221.0|0|2.0|0|0.0|100
0|2020-07-18|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-07-19|226.0|0|226.0|0|2.0|0|0.0|100
0|2020-07-20|229.0|0|229.0|0|2.0|0|0.0|100
0|2020-07-21|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-07-22|230.0|0|230.0|0|2.0|0|0.0|100
0|2020-07-23|233.0|0|233.0|0|2.0|0|0.0|100
0|2020-07-24|236.0|0|236.0|0|3.0|0|0.0|100
0|2020-07-25|238.0|0|238.0|0|3.0|0|0.0|100
0|2020-07-26|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-07-27|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-07-28|244.0|0|244.0|0|3.0|0|0.0|100
0|2020-07-29|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-07-30|246.0|0|246.0|0|4.0|0|0.0|100
0|2020-07-31|249.0|0|249.0|0|4.0|0|0.0|100
0|2020-08-01|251.0|0|251.0|0|4.0|0|0.0|100
0|2020-08-02|252.0|0|252.0|0|4.0|0|0.0|100
0|2020-08-03|253.0|0|253.0|0|4.0|0|0.0|100
0|2020-08-04|260.0|0|260.0|0|4.0|0|0.0|100
0|2020-08-05|262.0|0|262.0|0|4.0|0|0.0|100
0|2020-08-06|261.0|0|261.0|0|4.0|0|0.0|100
0|2020-08-07|264.0|0|264.0|0|4.0|0|0.0|100
0|2020-08-08|275.0|0|275.0|0|4.0|0|0.0|100
0|2020-08-09|276.0|0|276.0|0|4.0|0|0.0|100
0|2020-08-10|280.0|0|280.0|0|4.0|0|0.0|100
0|2020-08-11|282.0|0|282.0|0|4.0|0|0.0|100
0|2020-08-12|287.0|0|287.0|0|4.0|0|0.0|100
0|2020-08-13|296.0|0|296.0|0|4.0|0|0.0|100
0|2020-08-14|300.0|0|300.0|0|4.0|0|0.0|100
0|2020-08-15|306.0|0|306.0|0|4.0|0|0.0|100
0|2020-08-16|310.0|0|310.0|0|4.0|0|0.0|100
0|2020-08-17|313.0|0|313.0|0|4.0|0|0.0|100
0|2020-08-18|315.0|0|315.0|0|4.0|0|0.0|100
0|2020-08-19|323.0|0|323.0|0|4.0|0|0.0|100
0|2020-08-20|327.0|0|331.0|0|4.0|0|0.0|100
0|2020-08-21|335.0|0|335.0|0|4.0|0|0.0|100
0|2020-08-22|341.0|0|341.0|0|4.0|0|0.0|100
0|2020-08-23|345.0|0|345.0|0|4.0|0|0.0|100
0|2020-08-24|346.0|0|346.0|0|4.0|0|0.0|100
0|2020-08-25|347.0|0|347.0|0|4.0|0|0.0|100
0|2020-08-26|349.0|0|349.0|0|4.0|0|0.0|100
0|2020-08-27|353.0|0|353.0|0|4.0|0|0.0|100
0|2020-08-28|354.0|0|354.0|0|4.0|0|0.0|100
0|2020-08-29|361.0|0|361.0|0|4.0|0|0.0|100
0|2020-08-30|363.0|0|363.0|0|4.0|0|0.0|100
0|2020-08-31|364.0|0|364.0|0|4.0|0|0.0|100
0|2020-09-01|369.0|0|369.0|0|4.0|0|0.0|100
0|2020-09-02|372.0|0|372.0|0|4.0|0|0.0|100
0|2020-09-03|373.0|0|373.0|0|4.0|0|0.0|100
0|2020-09-04|380.0|0|380.0|0|4.0|0|0.0|100
0|2020-09-05|382.0|0|382.0|0|4.0|0|0.0|100
0|2020-09-06|385.0|0|385.0|0|4.0|0|0.0|100
0|2020-09-07|384.0|0|384.0|0|4.0|0|0.0|100
0|2020-09-08|387.0|0|387.0|0|4.0|0|0.0|100
0|2020-09-09|398.0|0|398.0|0|4.0|0|0.0|100
0|2020-09-10|408.0|0|408.0|0|4.0|0|0.0|100
0|2020-09-11|414.0|0|414.0|0|4.0|0|0.0|100
0|2020-09-12|421.0|0|421.0|0|4.0|0|0.0|100
0|2020-09-13|423.0|0|423.0|0|4.0|0|0.0|100
0|2020-09-14|429.0|0|429.0|0|4.0|0|0.0|100
0|2020-09-15|436.0|0|436.0|0|7.0|0|0.0|100
0|2020-09-16|443.0|0|443.0|0|7.0|0|0.0|100
0|2020-09-17|452.0|0|452.0|0|7.0|0|0.0|100
0|2020-09-18|454.0|0|454.0|0|7.0|0|0.0|100
0|2020-09-19|460.0|0|460.0|0|7.0|0|0.0|100
0|2020-09-20|460.0|0|462.0|0|7.0|0|0.0|100
0|2020-09-21|469.0|0|469.0|0|7.0|0|0.0|100
0|2020-09-22|469.0|0|469.0|0|7.0|0|0.0|100
0|2020-09-23|470.0|0|470.0|0|7.0|0|0.0|100
0|2020-09-24|474.0|0|474.0|0|7.0|0|0.0|100
0|2020-09-25|478.0|0|478.0|0|7.0|0|0.0|100
0|2020-09-26|494.0|0|494.0|0|7.0|0|0.0|100
0|2020-09-27|497.0|0|497.0|0|7.0|0|0.0|100
0|2020-09-28|500.0|0|500.0|0|7.0|0|0.0|100
0|2020-09-29|505.0|0|505.0|0|7.0|0|0.0|100
0|2020-09-30|512.0|0|512.0|0|7.0|0|0.0|100
0|2020-10-01|507.0|0|507.0|0|7.0|0|0.0|100
0|2020-10-02|510.0|0|510.0|0|7.0|0|0.0|100
0|2020-10-03|518.0|0|518.0|0|7.0|0|0.0|100
0|2020-10-04|525.0|0|525.0|0|7.0|0|0.0|100
0|2020-10-05|534.0|0|534.0|0|7.0|0|0.0|100
0|2020-10-06|535.0|0|535.0|0|7.0|0|0.0|100
0|2020-10-07|540.0|0|540.0|0|7.0|0|0.0|100
0|2020-10-08|550.0|0|550.0|0|7.0|0|0.0|100
0|2020-10-09|555.0|0|555.0|0|7.0|0|0.0|100
0|2020-10-10|561.0|0|561.0|0|7.0|0|0.0|100
0|2020-10-11|569.0|0|569.0|0|7.0|0|0.0|100
0|2020-10-12|574.0|0|574.0|0|7.0|0|0.0|100
0|2020-10-13|576.0|0|576.0|0|8.0|0|0.0|100
0|2020-10-14|585.0|0|585.0|0|8.0|0|0.0|100
0|2020-10-15|593.0|0|593.0|0|8.0|0|0.0|100
0|2020-10-16|607.0|0|607.0|0|8.0|0|0.0|100
0|2020-10-17|616.0|0|616.0|0|8.0|0|0.0|100
0|2020-10-18|623.0|0|623.0|0|8.0|0|0.0|100
0|2020-10-19|624.0|0|624.0|0|8.0|0|0.0|100
0|2020-10-20|622.0|0|622.0|0|8.0|0|0.0|100
0|2020-10-21|633.0|0|633.0|0|8.0|0|0.0|100
0|2020-10-22|633.0|0|638.0|0|8.0|0|0.0|100
0|2020-10-23|633.0|0|647.0|0|8.0|0|0.0|100
0|2020-10-24|633.0|0|653.0|0|8.0|0|0.0|100
0|2020-10-25|633.0|0|654.0|0|8.0|0|0.0|100
0|2020-10-26|659.0|0|659.0|0|8.0|0|0.0|100
0|2020-10-27|664.0|0|664.0|0|9.0|0|0.0|100
0|2020-10-28|664.0|0|679.0|0|9.0|0|0.0|100
0|2020-10-29|664.0|0|687.0|0|9.0|0|0.0|100
0|2020-10-30|664.0|0|701.0|0|9.0|0|0.0|100
0|2020-10-31|664.0|0|707.0|0|9.0|0|0.0|100
0|2020-11-01|664.0|0|718.0|0|9.0|0|0.0|100
0|2020-11-02|719.0|0|719.0|0|9.0|0|0.0|100
0|2020-11-03|732.0|0|732.0|0|9.0|0|0.0|100
0|2020-11-04|736.0|0|736.0|0|9.0|0|0.0|100
0|2020-11-05|736.0|0|742.0|0|9.0|0|0.0|100
0|2020-11-06|750.0|0|750.0|0|9.0|0|0.0|100
0|2020-11-07|788.0|0|788.0|0|9.0|0|0.0|100
0|2020-11-08|788.0|0|789.0|0|9.0|0|0.0|100
0|2020-11-09|788.0|0|808.0|0|9.0|0|0.0|100
0|2020-11-10|788.0|0|810.0|0|9.0|0|0.0|100
0|2020-11-11|788.0|0|828.0|0|9.0|0|0.0|100
0|2020-11-12|788.0|0|833.0|0|9.0|0|0.0|100
0|2020-11-13|847.0|0|847.0|0|10.0|0|0.0|100
0|2020-11-14|859.0|0|859.0|0|10.0|0|0.0|100
0|2020-11-15|859.0|0|861.0|0|10.0|0|0.0|100
0|2020-11-16|859.0|0|870.0|0|10.0|0|0.0|100
0|2020-11-17|859.0|0|914.0|0|10.0|0|0.0|100
0|2020-11-18|859.0|0|938.0|0|10.0|0|0.0|100
0|2020-11-19|859.0|0|954.0|0|10.0|0|0.0|100
0|2020-11-20|859.0|0|985.0|0|10.0|0|0.0|100
0|2020-11-21|859.0|0|1018.0|0|10.0|0|0.0|100
0|2020-11-22|859.0|0|1036.0|0|10.0|0|0.0|100
0|2020-11-23|859.0|0|1059.0|0|10.0|0|0.0|100
0|2020-11-24|1072.0|0|1072.0|0|11.0|0|0.0|100
0|2020-11-25|1091.0|0|1091.0|0|11.0|0|0.0|100
0|2020-11-26|1091.0|0|1142.0|0|11.0|0|0.0|100
0|2020-11-27|1091.0|0|1151.0|0|11.0|0|0.0|100
0|2020-11-28|1091.0|0|1161.0|0|11.0|0|0.0|100
0|2020-11-29|1166.0|0|1166.0|0|11.0|0|0.0|100
0|2020-11-30|1166.0|0|1177.0|0|11.0|0|0.0|100
0|2020-12-01|1166.0|0|1231.0|0|11.0|0|0.0|100
0|2020-12-02|1262.0|0|1262.0|0|11.0|0|0.0|100
0|2020-12-03|1294.0|0|1294.0|0|11.0|0|0.0|100
0|2020-12-04|1339.0|0|1339.0|0|11.0|0|0.0|100
0|2020-12-05|1399.0|0|1399.0|0|12.0|0|0.0|100
0|2020-12-06|1437.0|0|1437.0|0|12.0|0|0.0|100
0|2020-12-07|1437.0|0|1466.0|0|12.0|0|0.0|100
0|2020-12-08|1437.0|0|1527.0|0|12.0|0|0.0|100
0|2020-12-09|1437.0|0|1694.0|0|13.0|0|0.0|100
0|2020-12-10|1906.0|0|1906.0|0|13.0|0|0.0|100
0|2020-12-11|1933.0|0|1933.0|0|13.0|0|0.0|100
0|2020-12-12|2012.0|0|2012.0|0|13.0|0|0.0|100
0|2020-12-13|2103.0|0|2103.0|0|16.0|0|0.0|100
0|2020-12-14|2352.0|0|2352.0|0|16.0|0|0.0|100
0|2020-12-15|2352.0|0|2414.0|0|16.0|0|0.0|100
0|2020-12-16|2352.0|0|2436.0|0|16.0|0|0.0|100
0|2020-12-17|2352.0|0|2497.0|0|16.0|0|0.0|100
0|2020-12-18|2536.0|0|2536.0|0|19.0|0|0.0|100
0|2020-12-19|2536.0|0|2589.0|0|19.0|0|0.0|100
0|2020-12-20|2641.0|0|2641.0|0|22.0|0|0.0|100
0|2020-12-21|2723.0|0|2723.0|0|22.0|0|0.0|100
0|2020-12-22|2768.0|0|2768.0|0|23.0|0|0.0|100
0|2020-12-23|2818.0|0|2818.0|0|23.0|0|0.0|100
0|2020-12-24|2894.0|0|2894.0|0|23.0|0|0.0|100
0|2020-12-25|2953.0|0|2953.0|0|23.0|0|0.0|100
0|2020-12-26|2963.0|0|2963.0|0|23.0|0|0.0|100
0|2020-12-27|3016.0|0|3016.0|0|24.0|0|0.0|100
0|2020-12-28|3016.0|0|3098.0|0|24.0|0|0.0|100
0|2020-12-29|3016.0|0|3215.0|0|24.0|0|0.0|100
0|2020-12-30|3253.0|0|3253.0|0|28.0|0|0.0|100
0|2020-12-31|3307.0|0|3307.0|0|29.0|0|0.0|100
0|2021-01-01|3365.0|0|3365.0|0|29.0|0|0.0|100
0|2021-01-02|3389.0|0|3389.0|0|29.0|0|0.0|100
0|2021-01-03|3389.0|0|3498.0|0|29.0|0|0.0|100
0|2021-01-04|3639.0|0|3639.0|0|29.0|0|0.0|100
0|2021-01-05|3677.0|0|3677.0|0|29.0|0|0.0|100
0|2021-01-06|3759.0|0|3759.0|0|29.0|0|0.0|100
0|2021-01-07|3759.0|0|3800.0|0|29.0|0|0.0|100
0|2021-01-08|3864.0|0|3864.0|0|29.0|0|0.0|100
0|2021-01-09|3942.0|0|3942.0|0|31.0|0|0.0|100
0|2021-01-10|3942.0|0|3996.0|0|31.0|0|0.0|100
0|2021-01-11|3942.0|0|4031.0|0|31.0|0|0.0|100
0|2021-01-12|3942.0|0|4060.0|0|34.0|0|0.0|100
0|2021-01-13|4151.0|0|4151.0|0|36.0|0|0.0|100
0|2021-01-14|4151.0|0|4195.0|0|39.0|0|0.0|100
0|2021-01-15|4151.0|0|4225.0|0|39.0|0|0.0|100
0|2021-01-16|4297.0|0|4297.0|0|41.0|0|0.0|100
0|2021-01-17|4323.0|0|4323.0|0|41.0|0|0.0|100
0|2021-01-18|4323.0|0|4360.0|0|41.0|0|0.0|100
0|2021-01-19|4410.0|0|4410.0|0|42.0|0|0.0|100
0|2021-01-20|4410.0|0|4443.0|0|42.0|0|0.0|100
0|2021-01-21|4410.0|0|4476.0|0|42.0|0|0.0|100
0|2021-01-22|4527.0|0|4527.0|0|43.0|0|0.0|100
0|2021-01-23|4578.0|0|4578.0|0|45.0|0|0.0|100
0|2021-01-24|4596.0|0|4596.0|0|44.0|0|0.0|100
0|2021-01-25|4623.0|0|4623.0|0|44.0|0|0.0|100
0|2021-01-26|4653.0|0|4653.0|0|44.0|0|0.0|100
0|2021-01-27|4653.0|0|4671.0|0|44.0|0|0.0|100
0|2021-01-28|4688.0|0|4688.0|0|44.0|0|0.0|100
0|2021-01-29|4688.0|0|4714.0|0|45.0|0|0.0|100
0|2021-01-30|4741.0|0|4741.0|0|48.0|0|0.0|100
0|2021-01-31|4741.0|0|4754.0|0|48.0|0|0.0|100
0|2021-02-01|4773.0|0|4773.0|0|48.0|0|0.0|100
0|2021-02-02|4773.0|0|4792.0|0|48.0|0|0.0|100
0|2021-02-03|4807.0|0|4807.0|0|48.0|0|0.0|100
0|2021-02-04|4813.0|0|4813.0|0|49.0|0|0.0|100
0|2021-02-05|4813.0|0|4856.0|0|50.0|0|0.0|100
0|2021-02-06|4880.0|0|4880.0|0|50.0|0|0.0|100
