|dates|SanJoaquin_California_UnitedStates.JHU_ConfirmedCases.data|SanJoaquin_California_UnitedStates.JHU_ConfirmedCases.missing|SanJoaquin_California_UnitedStates.NYT_ConfirmedCases.data|SanJoaquin_California_UnitedStates.NYT_ConfirmedCases.missing|SanJoaquin_California_UnitedStates.JHU_ConfirmedDeaths.data|SanJoaquin_California_UnitedStates.JHU_ConfirmedDeaths.missing|SanJoaquin_California_UnitedStates.JHU_ConfirmedRecoveries.data|SanJoaquin_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-13|6.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-14|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-16|8.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-18|14.0|0|14.0|0|2.0|0|0.0|100
0|2020-03-19|17.0|0|17.0|0|2.0|0|0.0|100
0|2020-03-20|25.0|0|25.0|0|2.0|0|0.0|100
0|2020-03-21|31.0|0|31.0|0|2.0|0|0.0|100
0|2020-03-22|31.0|0|41.0|0|2.0|0|0.0|100
0|2020-03-23|41.0|0|51.0|0|2.0|0|0.0|100
0|2020-03-24|51.0|0|60.0|0|2.0|0|0.0|100
0|2020-03-25|68.0|0|71.0|0|3.0|0|0.0|100
0|2020-03-26|71.0|0|83.0|0|3.0|0|0.0|100
0|2020-03-27|90.0|0|93.0|0|3.0|0|0.0|100
0|2020-03-28|93.0|0|108.0|0|4.0|0|0.0|100
0|2020-03-29|113.0|0|121.0|0|4.0|0|0.0|100
0|2020-03-30|123.0|0|136.0|0|6.0|0|0.0|100
0|2020-03-31|136.0|0|151.0|0|6.0|0|0.0|100
0|2020-04-01|151.0|0|161.0|0|8.0|0|0.0|100
0|2020-04-02|173.0|0|178.0|0|9.0|0|0.0|100
0|2020-04-03|180.0|0|185.0|0|9.0|0|0.0|100
0|2020-04-04|185.0|0|191.0|0|11.0|0|0.0|100
0|2020-04-05|191.0|0|203.0|0|11.0|0|0.0|100
0|2020-04-06|206.0|0|212.0|0|11.0|0|0.0|100
0|2020-04-07|217.0|0|223.0|0|13.0|0|0.0|100
0|2020-04-08|223.0|0|237.0|0|13.0|0|0.0|100
0|2020-04-09|237.0|0|245.0|0|14.0|0|0.0|100
0|2020-04-10|253.0|0|257.0|0|14.0|0|0.0|100
0|2020-04-11|257.0|0|260.0|0|14.0|0|0.0|100
0|2020-04-12|266.0|0|273.0|0|15.0|0|0.0|100
0|2020-04-13|293.0|0|309.0|0|16.0|0|0.0|100
0|2020-04-14|314.0|0|335.0|0|17.0|0|0.0|100
0|2020-04-15|341.0|0|364.0|0|17.0|0|0.0|100
0|2020-04-16|365.0|0|369.0|0|17.0|0|0.0|100
0|2020-04-17|371.0|0|398.0|0|17.0|0|0.0|100
0|2020-04-18|400.0|0|410.0|0|17.0|0|0.0|100
0|2020-04-19|415.0|0|418.0|0|17.0|0|0.0|100
0|2020-04-20|428.0|0|446.0|0|17.0|0|0.0|100
0|2020-04-21|449.0|0|456.0|0|18.0|0|0.0|100
0|2020-04-22|460.0|0|472.0|0|20.0|0|0.0|100
0|2020-04-23|487.0|0|487.0|0|22.0|0|0.0|100
0|2020-04-24|495.0|0|495.0|0|24.0|0|0.0|100
0|2020-04-25|505.0|0|507.0|0|24.0|0|0.0|100
0|2020-04-26|512.0|0|523.0|0|25.0|0|0.0|100
0|2020-04-27|528.0|0|527.0|0|25.0|0|0.0|100
0|2020-04-28|529.0|0|529.0|0|25.0|0|0.0|100
0|2020-04-29|540.0|0|540.0|0|25.0|0|0.0|100
0|2020-04-30|543.0|0|543.0|0|25.0|0|0.0|100
0|2020-05-01|557.0|0|557.0|0|25.0|0|0.0|100
0|2020-05-02|560.0|0|560.0|0|25.0|0|0.0|100
0|2020-05-03|570.0|0|570.0|0|25.0|0|0.0|100
0|2020-05-04|574.0|0|574.0|0|26.0|0|0.0|100
0|2020-05-05|578.0|0|578.0|0|26.0|0|0.0|100
0|2020-05-06|579.0|0|579.0|0|27.0|0|0.0|100
0|2020-05-07|581.0|0|581.0|0|28.0|0|0.0|100
0|2020-05-08|597.0|0|597.0|0|28.0|0|0.0|100
0|2020-05-09|605.0|0|605.0|0|28.0|0|0.0|100
0|2020-05-10|612.0|0|612.0|0|29.0|0|0.0|100
0|2020-05-11|621.0|0|621.0|0|29.0|0|0.0|100
0|2020-05-12|629.0|0|629.0|0|30.0|0|0.0|100
0|2020-05-13|638.0|0|638.0|0|31.0|0|0.0|100
