|dates|Sioux_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Sioux_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Sioux_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Sioux_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Sioux_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Sioux_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Sioux_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Sioux_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-04-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-05-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-25|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-06-26|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-06-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-21|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-28|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-29|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-30|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-31|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-01|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-02|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-07|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-08|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-09|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-10|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-11|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-12|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-13|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-14|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-15|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-16|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-17|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-18|5.0|0|0.0|100|0.0|0|0.0|100
0|2020-08-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-08-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-09-10|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-11|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-12|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-13|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-24|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-25|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-27|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-09-30|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-01|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-02|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-03|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-04|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-05|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-06|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-07|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-08|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-10-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-10-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-10-12|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-10-13|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-10-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-10-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-27|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-10-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-02|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-05|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-06|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-07|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-08|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-09|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-11-10|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-11-11|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-11-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-11-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-11-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-11-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-11-16|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-11-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-11-18|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-20|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-21|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-22|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-24|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-11-25|18.0|0|20.0|0|0.0|0|0.0|100
0|2020-11-26|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-11-27|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-11-28|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-11-29|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-11-30|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-12-01|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-12-02|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-12-03|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-04|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-05|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-06|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-07|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-12-08|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-12-09|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-10|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-11|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-12|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-13|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-12-14|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-12-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-12-16|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-12-17|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-12-18|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-12-19|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-12-20|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-21|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-22|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-23|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-24|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-25|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-27|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-28|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-12-31|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-01-01|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-01-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-01-03|27.0|0|27.0|0|0.0|0|0.0|100
0|2021-01-04|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-05|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-06|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-07|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-08|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-09|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-10|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-11|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-12|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-13|28.0|0|28.0|0|0.0|0|0.0|100
0|2021-01-14|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-01-15|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-01-16|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-01-17|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-01-18|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-01-19|30.0|0|30.0|0|0.0|0|0.0|100
0|2021-01-20|31.0|0|31.0|0|0.0|0|0.0|100
0|2021-01-21|33.0|0|33.0|0|0.0|0|0.0|100
0|2021-01-22|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-01-23|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-01-24|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-01-25|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-01-26|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-01-27|34.0|0|34.0|0|0.0|0|0.0|100
0|2021-01-28|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-01-29|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-01-30|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-01-31|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-01|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-02|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-03|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-04|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-05|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-06|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-07|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-08|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-09|35.0|0|35.0|0|0.0|0|0.0|100
0|2021-02-10|35.0|0|35.0|0|0.0|0|0.0|100
