|dates|St.Mary_Louisiana_UnitedStates.JHU_ConfirmedCases.data|St.Mary_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|St.Mary_Louisiana_UnitedStates.NYT_ConfirmedCases.data|St.Mary_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|St.Mary_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|St.Mary_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|St.Mary_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|St.Mary_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-30|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-31|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-04-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-02|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-03|47.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-04|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-05|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-06|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-04-07|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-08|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-04-09|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-04-10|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-04-11|105.0|0|105.0|0|2.0|0|0.0|100
0|2020-04-12|113.0|0|113.0|0|2.0|0|0.0|100
0|2020-04-13|127.0|0|127.0|0|2.0|0|0.0|100
0|2020-04-14|129.0|0|129.0|0|2.0|0|0.0|100
0|2020-04-15|130.0|0|130.0|0|4.0|0|0.0|100
0|2020-04-16|134.0|0|134.0|0|8.0|0|0.0|100
0|2020-04-17|137.0|0|137.0|0|9.0|0|0.0|100
0|2020-04-18|143.0|0|143.0|0|11.0|0|0.0|100
0|2020-04-19|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-04-20|156.0|0|156.0|0|12.0|0|0.0|100
0|2020-04-21|160.0|0|160.0|0|16.0|0|0.0|100
0|2020-04-22|162.0|0|162.0|0|17.0|0|0.0|100
0|2020-04-23|168.0|0|168.0|0|18.0|0|0.0|100
0|2020-04-24|171.0|0|171.0|0|18.0|0|0.0|100
0|2020-04-25|178.0|0|178.0|0|20.0|0|0.0|100
0|2020-04-26|179.0|0|179.0|0|20.0|0|0.0|100
0|2020-04-27|181.0|0|181.0|0|20.0|0|0.0|100
0|2020-04-28|182.0|0|182.0|0|20.0|0|0.0|100
0|2020-04-29|185.0|0|185.0|0|20.0|0|0.0|100
0|2020-04-30|191.0|0|191.0|0|20.0|0|0.0|100
0|2020-05-01|193.0|0|193.0|0|23.0|0|0.0|100
0|2020-05-02|199.0|0|199.0|0|23.0|0|0.0|100
0|2020-05-03|205.0|0|205.0|0|23.0|0|0.0|100
0|2020-05-04|209.0|0|209.0|0|23.0|0|0.0|100
0|2020-05-05|212.0|0|212.0|0|23.0|0|0.0|100
0|2020-05-06|215.0|0|215.0|0|24.0|0|0.0|100
0|2020-05-07|222.0|0|222.0|0|24.0|0|0.0|100
0|2020-05-08|224.0|0|224.0|0|25.0|0|0.0|100
0|2020-05-09|242.0|0|242.0|0|26.0|0|0.0|100
0|2020-05-10|245.0|0|245.0|0|26.0|0|0.0|100
0|2020-05-11|250.0|0|250.0|0|26.0|0|0.0|100
0|2020-05-12|251.0|0|251.0|0|26.0|0|0.0|100
0|2020-05-13|257.0|0|257.0|0|26.0|0|0.0|100
