|dates|Placer_California_UnitedStates.JHU_ConfirmedCases.data|Placer_California_UnitedStates.JHU_ConfirmedCases.missing|Placer_California_UnitedStates.NYT_ConfirmedCases.data|Placer_California_UnitedStates.NYT_ConfirmedCases.missing|Placer_California_UnitedStates.JHU_ConfirmedDeaths.data|Placer_California_UnitedStates.JHU_ConfirmedDeaths.missing|Placer_California_UnitedStates.JHU_ConfirmedRecoveries.data|Placer_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-03|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-04|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-05|2.0|0|2.0|0|1.0|0|0.0|100
0|2020-03-06|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-07|5.0|0|5.0|0|1.0|0|0.0|100
0|2020-03-08|5.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-09|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-10|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-11|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-12|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-13|4.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-14|7.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-15|5.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-16|5.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-17|5.0|0|8.0|0|1.0|0|0.0|100
0|2020-03-18|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-19|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-20|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-21|9.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-23|12.0|0|20.0|0|1.0|0|0.0|100
0|2020-03-24|20.0|0|26.0|0|1.0|0|0.0|100
0|2020-03-25|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-03-26|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-03-27|30.0|0|41.0|0|1.0|0|0.0|100
0|2020-03-28|41.0|0|44.0|0|1.0|0|0.0|100
0|2020-03-29|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-03-30|53.0|0|57.0|0|2.0|0|0.0|100
0|2020-03-31|57.0|0|67.0|0|2.0|0|0.0|100
0|2020-04-01|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-04-02|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-04-03|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-04-04|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-04-05|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-04-06|106.0|0|106.0|0|3.0|0|0.0|100
0|2020-04-07|106.0|0|115.0|0|3.0|0|0.0|100
0|2020-04-08|117.0|0|117.0|0|4.0|0|0.0|100
0|2020-04-09|117.0|0|120.0|0|4.0|0|0.0|100
0|2020-04-10|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-04-11|123.0|0|124.0|0|4.0|0|0.0|100
0|2020-04-12|124.0|0|124.0|0|4.0|0|0.0|100
0|2020-04-13|127.0|0|127.0|0|5.0|0|0.0|100
0|2020-04-14|128.0|0|128.0|0|5.0|0|0.0|100
0|2020-04-15|129.0|0|129.0|0|7.0|0|0.0|100
0|2020-04-16|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-04-17|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-04-18|131.0|0|131.0|0|8.0|0|0.0|100
0|2020-04-19|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-04-20|132.0|0|132.0|0|8.0|0|0.0|100
0|2020-04-21|133.0|0|133.0|0|8.0|0|0.0|100
0|2020-04-22|133.0|0|133.0|0|8.0|0|0.0|100
0|2020-04-23|136.0|0|136.0|0|8.0|0|0.0|100
0|2020-04-24|139.0|0|139.0|0|8.0|0|0.0|100
0|2020-04-25|139.0|0|139.0|0|8.0|0|0.0|100
0|2020-04-26|141.0|0|141.0|0|8.0|0|0.0|100
0|2020-04-27|143.0|0|143.0|0|8.0|0|0.0|100
0|2020-04-28|145.0|0|145.0|0|8.0|0|0.0|100
0|2020-04-29|145.0|0|145.0|0|8.0|0|0.0|100
0|2020-04-30|147.0|0|147.0|0|8.0|0|0.0|100
0|2020-05-01|150.0|0|150.0|0|8.0|0|0.0|100
0|2020-05-02|159.0|0|159.0|0|8.0|0|0.0|100
0|2020-05-03|159.0|0|159.0|0|8.0|0|0.0|100
0|2020-05-04|162.0|0|162.0|0|8.0|0|0.0|100
0|2020-05-05|162.0|0|162.0|0|8.0|0|0.0|100
0|2020-05-06|163.0|0|163.0|0|8.0|0|0.0|100
0|2020-05-07|165.0|0|165.0|0|8.0|0|0.0|100
0|2020-05-08|165.0|0|165.0|0|8.0|0|0.0|100
0|2020-05-09|168.0|0|168.0|0|8.0|0|0.0|100
0|2020-05-10|169.0|0|169.0|0|8.0|0|0.0|100
0|2020-05-11|170.0|0|170.0|0|8.0|0|0.0|100
0|2020-05-12|170.0|0|170.0|0|8.0|0|0.0|100
0|2020-05-13|170.0|0|170.0|0|8.0|0|0.0|100
0|2020-05-14|172.0|0|172.0|0|8.0|0|0.0|100
