|dates|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Lafayette_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Lafayette_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Lafayette_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-15|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-16|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-17|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-18|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-19|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-20|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-21|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-22|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-23|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-24|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-25|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-26|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-27|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-28|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-29|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-30|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-05-31|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-01|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-02|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-03|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-04|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-05|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-06|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-06-07|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-08|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-09|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-10|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-11|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-12|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-06-13|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-14|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-15|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-16|11.0|0|11.0|0|1.0|0|0.0|100
0|2020-06-17|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-18|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-06-19|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-20|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-21|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-22|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-23|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-24|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-25|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-06-26|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-27|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-28|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-29|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-30|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-07-01|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-02|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-07-03|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-04|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-05|21.0|0|21.0|0|1.0|0|0.0|100
0|2020-07-06|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-07|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-07-08|23.0|0|23.0|0|2.0|0|0.0|100
0|2020-07-09|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-10|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-11|24.0|0|24.0|0|2.0|0|0.0|100
0|2020-07-12|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-13|30.0|0|30.0|0|2.0|0|0.0|100
0|2020-07-14|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-07-15|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-07-16|32.0|0|32.0|0|2.0|0|0.0|100
0|2020-07-17|34.0|0|34.0|0|2.0|0|0.0|100
0|2020-07-18|36.0|0|36.0|0|2.0|0|0.0|100
0|2020-07-19|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-07-20|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-21|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-22|41.0|0|41.0|0|2.0|0|0.0|100
0|2020-07-23|42.0|0|42.0|0|2.0|0|0.0|100
0|2020-07-24|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-07-25|45.0|0|45.0|0|2.0|0|0.0|100
0|2020-07-26|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-07-27|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-07-28|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-07-29|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-07-30|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-07-31|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-08-01|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-08-02|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-08-03|49.0|0|49.0|0|2.0|0|0.0|100
0|2020-08-04|50.0|0|50.0|0|2.0|0|0.0|100
0|2020-08-05|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-08-06|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-08-07|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-08-08|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-08-09|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-08-10|54.0|0|54.0|0|2.0|0|0.0|100
0|2020-08-11|56.0|0|56.0|0|2.0|0|0.0|100
0|2020-08-12|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-08-13|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-08-14|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-08-15|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-08-16|59.0|0|59.0|0|2.0|0|0.0|100
0|2020-08-17|61.0|0|61.0|0|2.0|0|0.0|100
0|2020-08-18|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-08-19|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-08-20|64.0|0|64.0|0|2.0|0|0.0|100
0|2020-08-21|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-08-22|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-08-23|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-08-24|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-08-25|65.0|0|65.0|0|2.0|0|0.0|100
0|2020-08-26|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-27|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-28|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-29|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-30|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-08-31|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-09-01|70.0|0|70.0|0|2.0|0|0.0|100
0|2020-09-02|72.0|0|72.0|0|2.0|0|0.0|100
0|2020-09-03|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-09-04|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-09-05|74.0|0|74.0|0|2.0|0|0.0|100
0|2020-09-06|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-09-07|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-09-08|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-09-09|77.0|0|77.0|0|2.0|0|0.0|100
0|2020-09-10|78.0|0|78.0|0|2.0|0|0.0|100
0|2020-09-11|79.0|0|79.0|0|2.0|0|0.0|100
0|2020-09-12|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-09-13|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-09-14|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-09-15|80.0|0|80.0|0|2.0|0|0.0|100
0|2020-09-16|84.0|0|84.0|0|2.0|0|0.0|100
0|2020-09-17|85.0|0|85.0|0|2.0|0|0.0|100
0|2020-09-18|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-09-19|88.0|0|88.0|0|2.0|0|0.0|100
0|2020-09-20|90.0|0|90.0|0|2.0|0|0.0|100
0|2020-09-21|92.0|0|92.0|0|2.0|0|0.0|100
0|2020-09-22|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-09-23|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-09-24|102.0|0|102.0|0|2.0|0|0.0|100
0|2020-09-25|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-09-26|104.0|0|104.0|0|2.0|0|0.0|100
0|2020-09-27|107.0|0|107.0|0|2.0|0|0.0|100
0|2020-09-28|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-09-29|114.0|0|114.0|0|2.0|0|0.0|100
0|2020-09-30|117.0|0|117.0|0|2.0|0|0.0|100
0|2020-10-01|118.0|0|118.0|0|2.0|0|0.0|100
0|2020-10-02|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-10-03|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-10-04|122.0|0|122.0|0|2.0|0|0.0|100
0|2020-10-05|123.0|0|123.0|0|2.0|0|0.0|100
0|2020-10-06|126.0|0|126.0|0|2.0|0|0.0|100
0|2020-10-07|128.0|0|128.0|0|2.0|0|0.0|100
0|2020-10-08|132.0|0|132.0|0|3.0|0|0.0|100
0|2020-10-09|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-10-10|134.0|0|134.0|0|3.0|0|0.0|100
0|2020-10-11|136.0|0|136.0|0|3.0|0|0.0|100
0|2020-10-12|137.0|0|137.0|0|3.0|0|0.0|100
0|2020-10-13|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-10-14|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-10-15|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-10-16|146.0|0|146.0|0|3.0|0|0.0|100
0|2020-10-17|149.0|0|149.0|0|3.0|0|0.0|100
0|2020-10-18|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-10-19|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-10-20|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-10-21|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-10-22|159.0|0|159.0|0|3.0|0|0.0|100
0|2020-10-23|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-10-24|167.0|0|167.0|0|3.0|0|0.0|100
0|2020-10-25|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-10-26|170.0|0|170.0|0|3.0|0|0.0|100
0|2020-10-27|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-10-28|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-10-29|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-10-30|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-10-31|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-11-01|201.0|0|201.0|0|3.0|0|0.0|100
0|2020-11-02|204.0|0|204.0|0|3.0|0|0.0|100
0|2020-11-03|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-11-04|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-11-05|214.0|0|214.0|0|3.0|0|0.0|100
0|2020-11-06|218.0|0|218.0|0|3.0|0|0.0|100
0|2020-11-07|220.0|0|220.0|0|3.0|0|0.0|100
0|2020-11-08|220.0|0|220.0|0|3.0|0|0.0|100
0|2020-11-09|220.0|0|220.0|0|3.0|0|0.0|100
0|2020-11-10|223.0|0|223.0|0|3.0|0|0.0|100
0|2020-11-11|226.0|0|226.0|0|3.0|0|0.0|100
0|2020-11-12|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-11-13|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-11-14|229.0|0|229.0|0|3.0|0|0.0|100
0|2020-11-15|230.0|0|230.0|0|3.0|0|0.0|100
0|2020-11-16|231.0|0|231.0|0|3.0|0|0.0|100
0|2020-11-17|234.0|0|234.0|0|3.0|0|0.0|100
0|2020-11-18|236.0|0|236.0|0|3.0|0|0.0|100
0|2020-11-19|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-11-20|248.0|0|248.0|0|3.0|0|0.0|100
0|2020-11-21|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-11-22|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-11-23|252.0|0|252.0|0|3.0|0|0.0|100
0|2020-11-24|255.0|0|255.0|0|3.0|0|0.0|100
0|2020-11-25|258.0|0|258.0|0|3.0|0|0.0|100
0|2020-11-26|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-11-27|260.0|0|260.0|0|3.0|0|0.0|100
0|2020-11-28|262.0|0|262.0|0|3.0|0|0.0|100
0|2020-11-29|265.0|0|265.0|0|3.0|0|0.0|100
0|2020-11-30|266.0|0|266.0|0|3.0|0|0.0|100
0|2020-12-01|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-12-02|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-12-03|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-12-04|272.0|0|272.0|0|3.0|0|0.0|100
0|2020-12-05|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-12-06|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-12-07|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-12-08|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-12-09|281.0|0|281.0|0|3.0|0|0.0|100
0|2020-12-10|283.0|0|283.0|0|3.0|0|0.0|100
0|2020-12-11|285.0|0|285.0|0|4.0|0|0.0|100
0|2020-12-12|289.0|0|289.0|0|4.0|0|0.0|100
0|2020-12-13|291.0|0|291.0|0|4.0|0|0.0|100
0|2020-12-14|292.0|0|292.0|0|4.0|0|0.0|100
0|2020-12-15|294.0|0|294.0|0|4.0|0|0.0|100
0|2020-12-16|295.0|0|295.0|0|4.0|0|0.0|100
0|2020-12-17|301.0|0|301.0|0|4.0|0|0.0|100
0|2020-12-18|306.0|0|306.0|0|4.0|0|0.0|100
0|2020-12-19|310.0|0|310.0|0|4.0|0|0.0|100
0|2020-12-20|309.0|0|309.0|0|4.0|0|0.0|100
0|2020-12-21|311.0|0|311.0|0|4.0|0|0.0|100
0|2020-12-22|312.0|0|312.0|0|4.0|0|0.0|100
0|2020-12-23|316.0|0|316.0|0|4.0|0|0.0|100
0|2020-12-24|321.0|0|321.0|0|4.0|0|0.0|100
0|2020-12-25|325.0|0|325.0|0|4.0|0|0.0|100
0|2020-12-26|326.0|0|326.0|0|4.0|0|0.0|100
0|2020-12-27|326.0|0|326.0|0|4.0|0|0.0|100
0|2020-12-28|331.0|0|331.0|0|4.0|0|0.0|100
0|2020-12-29|332.0|0|332.0|0|4.0|0|0.0|100
0|2020-12-30|341.0|0|341.0|0|4.0|0|0.0|100
0|2020-12-31|342.0|0|342.0|0|4.0|0|0.0|100
0|2021-01-01|345.0|0|345.0|0|4.0|0|0.0|100
0|2021-01-02|347.0|0|347.0|0|4.0|0|0.0|100
0|2021-01-03|350.0|0|350.0|0|4.0|0|0.0|100
0|2021-01-04|351.0|0|351.0|0|4.0|0|0.0|100
0|2021-01-05|353.0|0|353.0|0|4.0|0|0.0|100
0|2021-01-06|361.0|0|361.0|0|4.0|0|0.0|100
0|2021-01-07|365.0|0|365.0|0|4.0|0|0.0|100
0|2021-01-08|368.0|0|368.0|0|4.0|0|0.0|100
0|2021-01-09|370.0|0|370.0|0|4.0|0|0.0|100
0|2021-01-10|370.0|0|370.0|0|5.0|0|0.0|100
0|2021-01-11|373.0|0|373.0|0|6.0|0|0.0|100
0|2021-01-12|376.0|0|376.0|0|6.0|0|0.0|100
0|2021-01-13|380.0|0|380.0|0|6.0|0|0.0|100
0|2021-01-14|383.0|0|383.0|0|6.0|0|0.0|100
0|2021-01-15|391.0|0|391.0|0|6.0|0|0.0|100
0|2021-01-16|392.0|0|392.0|0|6.0|0|0.0|100
0|2021-01-17|395.0|0|395.0|0|7.0|0|0.0|100
0|2021-01-18|395.0|0|395.0|0|7.0|0|0.0|100
0|2021-01-19|396.0|0|396.0|0|7.0|0|0.0|100
0|2021-01-20|401.0|0|401.0|0|7.0|0|0.0|100
0|2021-01-21|406.0|0|406.0|0|7.0|0|0.0|100
0|2021-01-22|419.0|0|419.0|0|7.0|0|0.0|100
0|2021-01-23|427.0|0|427.0|0|7.0|0|0.0|100
0|2021-01-24|430.0|0|430.0|0|7.0|0|0.0|100
0|2021-01-25|432.0|0|432.0|0|7.0|0|0.0|100
0|2021-01-26|434.0|0|434.0|0|7.0|0|0.0|100
0|2021-01-27|436.0|0|436.0|0|7.0|0|0.0|100
0|2021-01-28|440.0|0|440.0|0|7.0|0|0.0|100
0|2021-01-29|442.0|0|442.0|0|7.0|0|0.0|100
0|2021-01-30|444.0|0|444.0|0|7.0|0|0.0|100
0|2021-01-31|445.0|0|445.0|0|7.0|0|0.0|100
0|2021-02-01|455.0|0|455.0|0|7.0|0|0.0|100
0|2021-02-02|457.0|0|457.0|0|7.0|0|0.0|100
0|2021-02-03|461.0|0|461.0|0|7.0|0|0.0|100
0|2021-02-04|472.0|0|472.0|0|7.0|0|0.0|100
0|2021-02-05|472.0|0|472.0|0|7.0|0|0.0|100
0|2021-02-06|472.0|0|472.0|0|7.0|0|0.0|100
0|2021-02-07|475.0|0|475.0|0|7.0|0|0.0|100
0|2021-02-08|475.0|0|475.0|0|7.0|0|0.0|100
0|2021-02-09|484.0|0|484.0|0|7.0|0|0.0|100
