|dates|King_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|King_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|King_Washington_UnitedStates.NYT_ConfirmedDeaths.data|King_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|King_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|King_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|King_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|King_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2020-02-21|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-22|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-23|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-24|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-25|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-26|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-27|0.0|100|0.0|100|0.0|100|0.0|100
0|2020-02-28|0.0|100|0.0|0|0.0|100|0.0|100
0|2020-02-29|0.0|100|1.0|0|0.0|100|0.0|100
0|2020-03-01|0.0|100|3.0|0|0.0|100|0.0|100
0|2020-03-02|0.0|100|6.0|0|0.0|100|0.0|100
0|2020-03-03|0.0|100|10.0|0|0.0|100|0.0|100
0|2020-03-04|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-03-05|0.0|100|11.0|0|0.0|100|0.0|100
0|2020-03-06|0.0|100|12.0|0|0.0|100|0.0|100
0|2020-03-07|0.0|100|16.0|0|0.0|100|0.0|100
0|2020-03-08|0.0|100|18.0|0|0.0|100|0.0|100
0|2020-03-09|0.0|100|21.0|0|0.0|100|0.0|100
0|2020-03-10|0.0|100|23.0|0|0.0|100|0.0|100
0|2020-03-11|0.0|100|27.0|0|0.0|100|0.0|100
0|2020-03-12|0.0|100|28.0|0|0.0|100|0.0|100
0|2020-03-13|0.0|100|33.0|0|0.0|100|0.0|100
0|2020-03-14|0.0|100|36.0|0|0.0|100|0.0|100
0|2020-03-15|0.0|100|38.0|0|0.0|100|0.0|100
0|2020-03-16|0.0|100|44.0|0|0.0|100|0.0|100
0|2020-03-17|0.0|100|47.0|0|0.0|100|0.0|100
0|2020-03-18|0.0|100|57.0|0|0.0|100|0.0|100
0|2020-03-19|0.0|100|61.0|0|0.0|100|0.0|100
0|2020-03-20|0.0|100|68.0|0|0.0|100|0.0|100
0|2020-03-21|0.0|100|76.0|0|0.0|100|0.0|100
0|2020-03-22|0.0|100|77.0|0|0.0|100|0.0|100
0|2020-03-23|0.0|100|88.0|0|0.0|100|0.0|100
0|2020-03-24|0.0|100|95.0|0|0.0|100|0.0|100
0|2020-03-25|0.0|100|101.0|0|0.0|100|0.0|100
0|2020-03-26|0.0|100|111.0|0|0.0|100|0.0|100
0|2020-03-27|0.0|100|127.0|0|0.0|100|0.0|100
0|2020-03-28|0.0|100|138.0|0|0.0|100|0.0|100
0|2020-03-29|0.0|100|146.0|0|0.0|100|0.0|100
0|2020-03-30|0.0|100|152.0|0|0.0|100|0.0|100
0|2020-03-31|0.0|100|152.0|0|0.0|100|0.0|100
0|2020-04-01|0.0|100|166.0|0|0.0|100|0.0|100
0|2020-04-02|0.0|100|177.0|0|0.0|100|0.0|100
0|2020-04-03|0.0|100|188.0|0|0.0|100|0.0|100
0|2020-04-04|0.0|100|204.0|0|0.0|100|0.0|100
0|2020-04-05|0.0|100|210.0|0|0.0|100|0.0|100
0|2020-04-06|0.0|100|224.0|0|0.0|100|0.0|100
0|2020-04-07|0.0|100|232.0|0|0.0|100|0.0|100
0|2020-04-08|0.0|100|246.0|0|0.0|100|0.0|100
0|2020-04-09|0.0|100|260.0|0|0.0|100|0.0|100
0|2020-04-10|0.0|100|279.0|0|0.0|100|0.0|100
0|2020-04-11|0.0|100|286.0|0|0.0|100|0.0|100
0|2020-04-12|0.0|100|294.0|0|0.0|100|0.0|100
0|2020-04-13|0.0|100|298.0|0|0.0|100|0.0|100
0|2020-04-14|0.0|100|305.0|0|0.0|100|0.0|100
0|2020-04-15|0.0|100|314.0|0|0.0|100|0.0|100
0|2020-04-16|0.0|100|322.0|0|0.0|100|0.0|100
0|2020-04-17|0.0|100|333.0|0|0.0|100|0.0|100
0|2020-04-18|0.0|100|342.0|0|0.0|100|0.0|100
0|2020-04-19|0.0|100|348.0|0|0.0|100|0.0|100
0|2020-04-20|0.0|100|362.0|0|0.0|100|0.0|100
0|2020-04-21|0.0|100|374.0|0|0.0|100|0.0|100
0|2020-04-22|0.0|100|381.0|0|0.0|100|0.0|100
0|2020-04-23|0.0|100|386.0|0|0.0|100|0.0|100
0|2020-04-24|0.0|100|393.0|0|0.0|100|0.0|100
0|2020-04-25|0.0|100|401.0|0|0.0|100|0.0|100
0|2020-04-26|0.0|100|410.0|0|0.0|100|0.0|100
0|2020-04-27|0.0|100|418.0|0|0.0|100|0.0|100
0|2020-04-28|0.0|100|429.0|0|0.0|100|0.0|100
0|2020-04-29|0.0|100|438.0|0|0.0|100|0.0|100
0|2020-04-30|0.0|100|448.0|0|0.0|100|0.0|100
0|2020-05-01|0.0|100|451.0|0|0.0|100|0.0|100
0|2020-05-02|0.0|100|456.0|0|0.0|100|0.0|100
0|2020-05-03|0.0|100|461.0|0|0.0|100|0.0|100
0|2020-05-04|0.0|100|465.0|0|0.0|100|0.0|100
0|2020-05-05|0.0|100|471.0|0|0.0|100|0.0|100
0|2020-05-06|0.0|100|476.0|0|0.0|100|0.0|100
0|2020-05-07|0.0|100|482.0|0|0.0|100|0.0|100
0|2020-05-08|0.0|100|487.0|0|0.0|100|0.0|100
0|2020-05-09|0.0|100|492.0|0|0.0|100|0.0|100
0|2020-05-10|0.0|100|502.0|0|0.0|100|0.0|100
0|2020-05-11|0.0|100|507.0|0|0.0|100|0.0|100
0|2020-05-12|0.0|100|513.0|0|0.0|100|0.0|100
0|2020-05-13|0.0|100|516.0|0|0.0|100|0.0|100
0|2020-05-14|0.0|100|516.0|0|0.0|100|0.0|100
0|2020-05-15|0.0|100|523.0|0|0.0|100|0.0|100
0|2020-05-16|0.0|100|528.0|0|0.0|100|0.0|100
0|2020-05-17|0.0|100|529.0|0|0.0|100|0.0|100
0|2020-05-18|0.0|100|530.0|0|0.0|100|0.0|100
0|2020-05-19|0.0|100|536.0|0|0.0|100|0.0|100
0|2020-05-20|0.0|100|536.0|0|0.0|100|0.0|100
0|2020-05-21|0.0|100|541.0|0|0.0|100|0.0|100
0|2020-05-22|0.0|100|544.0|0|0.0|100|0.0|100
0|2020-05-23|0.0|100|544.0|0|0.0|100|0.0|100
0|2020-05-24|0.0|100|549.0|0|0.0|100|0.0|100
0|2020-05-25|0.0|100|552.0|0|0.0|100|0.0|100
0|2020-05-26|0.0|100|554.0|0|0.0|100|0.0|100
0|2020-05-27|0.0|100|561.0|0|0.0|100|0.0|100
0|2020-05-28|0.0|100|564.0|0|0.0|100|0.0|100
0|2020-05-29|0.0|100|566.0|0|0.0|100|0.0|100
0|2020-05-30|0.0|100|569.0|0|0.0|100|0.0|100
0|2020-05-31|0.0|100|569.0|0|0.0|100|0.0|100
0|2020-06-01|0.0|100|571.0|0|0.0|100|0.0|100
0|2020-06-02|0.0|100|572.0|0|0.0|100|0.0|100
0|2020-06-03|0.0|100|575.0|0|0.0|100|0.0|100
0|2020-06-04|0.0|100|576.0|0|0.0|100|0.0|100
0|2020-06-05|0.0|100|578.0|0|0.0|100|0.0|100
0|2020-06-06|0.0|100|578.0|0|0.0|100|0.0|100
0|2020-06-07|0.0|100|580.0|0|0.0|100|0.0|100
0|2020-06-08|0.0|100|581.0|0|0.0|100|0.0|100
0|2020-06-09|0.0|100|582.0|0|0.0|100|0.0|100
0|2020-06-10|0.0|100|582.0|0|0.0|100|0.0|100
0|2020-06-11|0.0|100|585.0|0|0.0|100|0.0|100
0|2020-06-12|0.0|100|588.0|0|0.0|100|0.0|100
0|2020-06-13|0.0|100|593.0|0|0.0|100|0.0|100
0|2020-06-14|0.0|100|593.0|0|0.0|100|0.0|100
0|2020-06-15|0.0|100|594.0|0|0.0|100|0.0|100
0|2020-06-16|0.0|100|597.0|0|0.0|100|0.0|100
0|2020-06-17|0.0|100|593.0|0|0.0|100|0.0|100
0|2020-06-18|0.0|100|599.0|0|0.0|100|0.0|100
0|2020-06-19|0.0|100|602.0|0|0.0|100|0.0|100
0|2020-06-20|0.0|100|603.0|0|0.0|100|0.0|100
0|2020-06-21|0.0|100|602.0|0|0.0|100|0.0|100
0|2020-06-22|0.0|100|604.0|0|0.0|100|0.0|100
0|2020-06-23|0.0|100|606.0|0|0.0|100|0.0|100
0|2020-06-24|0.0|100|606.0|0|0.0|100|0.0|100
0|2020-06-25|0.0|100|608.0|0|0.0|100|0.0|100
0|2020-06-26|0.0|100|609.0|0|0.0|100|0.0|100
0|2020-06-27|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-06-28|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-06-29|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-06-30|0.0|100|612.0|0|0.0|100|0.0|100
0|2020-07-01|0.0|100|614.0|0|0.0|100|0.0|100
0|2020-07-02|0.0|100|617.0|0|0.0|100|0.0|100
0|2020-07-03|0.0|100|620.0|0|0.0|100|0.0|100
0|2020-07-04|0.0|100|621.0|0|0.0|100|0.0|100
0|2020-07-05|0.0|100|622.0|0|0.0|100|0.0|100
0|2020-07-06|0.0|100|624.0|0|0.0|100|0.0|100
0|2020-07-07|0.0|100|628.0|0|0.0|100|0.0|100
0|2020-07-08|0.0|100|630.0|0|0.0|100|0.0|100
0|2020-07-09|0.0|100|634.0|0|0.0|100|0.0|100
0|2020-07-10|0.0|100|635.0|0|0.0|100|0.0|100
0|2020-07-11|0.0|100|635.0|0|0.0|100|0.0|100
0|2020-07-12|0.0|100|639.0|0|0.0|100|0.0|100
0|2020-07-13|0.0|100|639.0|0|0.0|100|0.0|100
0|2020-07-14|0.0|100|645.0|0|0.0|100|0.0|100
0|2020-07-15|0.0|100|651.0|0|0.0|100|0.0|100
0|2020-07-16|0.0|100|652.0|0|0.0|100|0.0|100
0|2020-07-17|0.0|100|652.0|0|0.0|100|0.0|100
0|2020-07-18|0.0|100|656.0|0|0.0|100|0.0|100
0|2020-07-19|0.0|100|656.0|0|0.0|100|0.0|100
0|2020-07-20|0.0|100|657.0|0|0.0|100|0.0|100
0|2020-07-21|0.0|100|659.0|0|0.0|100|0.0|100
0|2020-07-22|0.0|100|659.0|0|0.0|100|0.0|100
0|2020-07-23|0.0|100|659.0|0|0.0|100|0.0|100
0|2020-07-24|0.0|100|662.0|0|0.0|100|0.0|100
0|2020-07-25|0.0|100|663.0|0|0.0|100|0.0|100
0|2020-07-26|0.0|100|663.0|0|0.0|100|0.0|100
0|2020-07-27|0.0|100|664.0|0|0.0|100|0.0|100
0|2020-07-28|0.0|100|667.0|0|0.0|100|0.0|100
0|2020-07-29|0.0|100|667.0|0|0.0|100|0.0|100
0|2020-07-30|0.0|100|668.0|0|0.0|100|0.0|100
0|2020-07-31|0.0|100|668.0|0|0.0|100|0.0|100
0|2020-08-01|0.0|100|674.0|0|0.0|100|0.0|100
0|2020-08-02|0.0|100|676.0|0|0.0|100|0.0|100
0|2020-08-03|0.0|100|677.0|0|0.0|100|0.0|100
0|2020-08-04|0.0|100|678.0|0|0.0|100|0.0|100
0|2020-08-05|0.0|100|678.0|0|0.0|100|0.0|100
0|2020-08-06|0.0|100|682.0|0|0.0|100|0.0|100
0|2020-08-07|0.0|100|689.0|0|0.0|100|0.0|100
0|2020-08-08|0.0|100|694.0|0|0.0|100|0.0|100
0|2020-08-09|0.0|100|693.0|0|0.0|100|0.0|100
0|2020-08-10|0.0|100|695.0|0|0.0|100|0.0|100
0|2020-08-11|0.0|100|698.0|0|0.0|100|0.0|100
0|2020-08-12|0.0|100|699.0|0|0.0|100|0.0|100
0|2020-08-13|0.0|100|705.0|0|0.0|100|0.0|100
0|2020-08-14|0.0|100|705.0|0|0.0|100|0.0|100
0|2020-08-15|0.0|100|708.0|0|0.0|100|0.0|100
0|2020-08-16|0.0|100|713.0|0|0.0|100|0.0|100
0|2020-08-17|0.0|100|713.0|0|0.0|100|0.0|100
0|2020-08-18|0.0|100|717.0|0|0.0|100|0.0|100
0|2020-08-19|0.0|100|720.0|0|0.0|100|0.0|100
0|2020-08-20|0.0|100|726.0|0|0.0|100|0.0|100
0|2020-08-21|0.0|100|729.0|0|0.0|100|0.0|100
0|2020-08-22|0.0|100|731.0|0|0.0|100|0.0|100
0|2020-08-23|0.0|100|732.0|0|0.0|100|0.0|100
0|2020-08-24|0.0|100|735.0|0|0.0|100|0.0|100
0|2020-08-25|0.0|100|734.0|0|0.0|100|0.0|100
0|2020-08-26|0.0|100|738.0|0|0.0|100|0.0|100
0|2020-08-27|0.0|100|741.0|0|0.0|100|0.0|100
0|2020-08-28|0.0|100|742.0|0|0.0|100|0.0|100
0|2020-08-29|0.0|100|742.0|0|0.0|100|0.0|100
0|2020-08-30|0.0|100|742.0|0|0.0|100|0.0|100
0|2020-08-31|0.0|100|742.0|0|0.0|100|0.0|100
0|2020-09-01|0.0|100|747.0|0|0.0|100|0.0|100
0|2020-09-02|0.0|100|750.0|0|0.0|100|0.0|100
0|2020-09-03|0.0|100|751.0|0|0.0|100|0.0|100
0|2020-09-04|0.0|100|754.0|0|0.0|100|0.0|100
0|2020-09-05|0.0|100|754.0|0|0.0|100|0.0|100
0|2020-09-06|0.0|100|755.0|0|0.0|100|0.0|100
0|2020-09-07|0.0|100|755.0|0|0.0|100|0.0|100
0|2020-09-08|0.0|100|755.0|0|0.0|100|0.0|100
0|2020-09-09|0.0|100|762.0|0|0.0|100|0.0|100
0|2020-09-10|0.0|100|763.0|0|0.0|100|0.0|100
0|2020-09-11|0.0|100|763.0|0|0.0|100|0.0|100
0|2020-09-12|0.0|100|763.0|0|0.0|100|0.0|100
0|2020-09-13|0.0|100|763.0|0|0.0|100|0.0|100
0|2020-09-14|0.0|100|766.0|0|0.0|100|0.0|100
0|2020-09-15|0.0|100|767.0|0|0.0|100|0.0|100
0|2020-09-16|0.0|100|768.0|0|0.0|100|0.0|100
0|2020-09-17|0.0|100|769.0|0|0.0|100|0.0|100
0|2020-09-18|0.0|100|770.0|0|0.0|100|0.0|100
0|2020-09-19|0.0|100|770.0|0|0.0|100|0.0|100
0|2020-09-20|0.0|100|770.0|0|0.0|100|0.0|100
0|2020-09-21|0.0|100|772.0|0|0.0|100|0.0|100
0|2020-09-22|0.0|100|776.0|0|0.0|100|0.0|100
0|2020-09-23|0.0|100|778.0|0|0.0|100|0.0|100
0|2020-09-24|0.0|100|778.0|0|0.0|100|0.0|100
0|2020-09-25|0.0|100|787.0|0|0.0|100|0.0|100
0|2020-09-26|0.0|100|787.0|0|0.0|100|0.0|100
0|2020-09-27|0.0|100|787.0|0|0.0|100|0.0|100
0|2020-09-28|0.0|100|787.0|0|0.0|100|0.0|100
0|2020-09-29|0.0|100|780.0|0|0.0|100|0.0|100
0|2020-09-30|0.0|100|780.0|0|0.0|100|0.0|100
0|2020-10-01|0.0|100|778.0|0|0.0|100|0.0|100
0|2020-10-02|0.0|100|786.0|0|0.0|100|0.0|100
0|2020-10-03|0.0|100|786.0|0|0.0|100|0.0|100
0|2020-10-04|0.0|100|786.0|0|0.0|100|0.0|100
0|2020-10-05|0.0|100|790.0|0|0.0|100|0.0|100
0|2020-10-06|0.0|100|794.0|0|0.0|100|0.0|100
0|2020-10-07|0.0|100|799.0|0|0.0|100|0.0|100
0|2020-10-08|0.0|100|801.0|0|0.0|100|0.0|100
0|2020-10-09|0.0|100|803.0|0|0.0|100|0.0|100
0|2020-10-10|0.0|100|803.0|0|0.0|100|0.0|100
0|2020-10-11|0.0|100|803.0|0|0.0|100|0.0|100
0|2020-10-12|0.0|100|803.0|0|0.0|100|0.0|100
0|2020-10-13|0.0|100|807.0|0|0.0|100|0.0|100
0|2020-10-14|0.0|100|809.0|0|0.0|100|0.0|100
0|2020-10-15|0.0|100|810.0|0|0.0|100|0.0|100
0|2020-10-16|0.0|100|811.0|0|0.0|100|0.0|100
0|2020-10-17|0.0|100|812.0|0|0.0|100|0.0|100
0|2020-10-18|0.0|100|812.0|0|0.0|100|0.0|100
0|2020-10-19|0.0|100|813.0|0|0.0|100|0.0|100
0|2020-10-20|0.0|100|819.0|0|0.0|100|0.0|100
0|2020-10-21|0.0|100|819.0|0|0.0|100|0.0|100
0|2020-10-22|0.0|100|817.0|0|0.0|100|0.0|100
0|2020-10-23|0.0|100|817.0|0|0.0|100|0.0|100
0|2020-10-24|0.0|100|817.0|0|0.0|100|0.0|100
0|2020-10-25|0.0|100|817.0|0|0.0|100|0.0|100
0|2020-10-26|0.0|100|828.0|0|0.0|100|0.0|100
0|2020-10-27|0.0|100|828.0|0|0.0|100|0.0|100
0|2020-10-28|0.0|100|833.0|0|0.0|100|0.0|100
0|2020-10-29|0.0|100|833.0|0|0.0|100|0.0|100
0|2020-10-30|0.0|100|834.0|0|0.0|100|0.0|100
0|2020-10-31|0.0|100|834.0|0|0.0|100|0.0|100
0|2020-11-01|0.0|100|834.0|0|0.0|100|0.0|100
0|2020-11-02|0.0|100|836.0|0|0.0|100|0.0|100
0|2020-11-03|0.0|100|840.0|0|0.0|100|0.0|100
0|2020-11-04|0.0|100|841.0|0|0.0|100|0.0|100
0|2020-11-05|0.0|100|841.0|0|0.0|100|0.0|100
0|2020-11-06|0.0|100|841.0|0|0.0|100|0.0|100
0|2020-11-07|0.0|100|841.0|0|0.0|100|0.0|100
0|2020-11-08|0.0|100|841.0|0|0.0|100|0.0|100
0|2020-11-09|0.0|100|845.0|0|0.0|100|0.0|100
0|2020-11-10|0.0|100|848.0|0|0.0|100|0.0|100
0|2020-11-11|0.0|100|848.0|0|0.0|100|0.0|100
0|2020-11-12|0.0|100|857.0|0|0.0|100|0.0|100
0|2020-11-13|0.0|100|855.0|0|0.0|100|0.0|100
0|2020-11-14|0.0|100|855.0|0|0.0|100|0.0|100
0|2020-11-15|0.0|100|855.0|0|0.0|100|0.0|100
0|2020-11-16|0.0|100|857.0|0|0.0|100|0.0|100
0|2020-11-17|0.0|100|864.0|0|0.0|100|0.0|100
0|2020-11-18|0.0|100|864.0|0|0.0|100|0.0|100
0|2020-11-19|0.0|100|865.0|0|0.0|100|0.0|100
0|2020-11-20|0.0|100|866.0|0|0.0|100|0.0|100
0|2020-11-21|0.0|100|866.0|0|0.0|100|0.0|100
0|2020-11-22|0.0|100|866.0|0|0.0|100|0.0|100
0|2020-11-23|0.0|100|878.0|0|0.0|100|0.0|100
0|2020-11-24|0.0|100|883.0|0|0.0|100|0.0|100
0|2020-11-25|0.0|100|885.0|0|0.0|100|0.0|100
0|2020-11-26|0.0|100|885.0|0|0.0|100|0.0|100
0|2020-11-27|0.0|100|885.0|0|0.0|100|0.0|100
0|2020-11-28|0.0|100|885.0|0|0.0|100|0.0|100
0|2020-11-29|0.0|100|885.0|0|0.0|100|0.0|100
0|2020-11-30|0.0|100|900.0|0|0.0|100|0.0|100
0|2020-12-01|0.0|100|906.0|0|0.0|100|0.0|100
0|2020-12-02|0.0|100|916.0|0|0.0|100|0.0|100
0|2020-12-03|0.0|100|924.0|0|0.0|100|0.0|100
0|2020-12-04|0.0|100|933.0|0|0.0|100|0.0|100
0|2020-12-05|0.0|100|933.0|0|0.0|100|0.0|100
0|2020-12-06|0.0|100|933.0|0|0.0|100|0.0|100
0|2020-12-07|0.0|100|947.0|0|0.0|100|0.0|100
0|2020-12-08|0.0|100|948.0|0|0.0|100|0.0|100
0|2020-12-09|0.0|100|963.0|0|0.0|100|0.0|100
0|2020-12-10|0.0|100|913.0|0|0.0|100|0.0|100
0|2020-12-11|0.0|100|931.0|0|0.0|100|0.0|100
0|2020-12-12|0.0|100|931.0|0|0.0|100|0.0|100
0|2020-12-13|0.0|100|931.0|0|0.0|100|0.0|100
0|2020-12-14|0.0|100|937.0|0|0.0|100|0.0|100
0|2020-12-15|0.0|100|947.0|0|0.0|100|0.0|100
0|2020-12-16|0.0|100|947.0|0|0.0|100|0.0|100
0|2020-12-17|0.0|100|970.0|0|0.0|100|0.0|100
0|2020-12-18|0.0|100|958.0|0|0.0|100|0.0|100
0|2020-12-19|0.0|100|958.0|0|0.0|100|0.0|100
0|2020-12-20|0.0|100|958.0|0|0.0|100|0.0|100
0|2020-12-21|0.0|100|958.0|0|0.0|100|0.0|100
0|2020-12-22|0.0|100|966.0|0|0.0|100|0.0|100
0|2020-12-23|0.0|100|976.0|0|0.0|100|0.0|100
0|2020-12-24|0.0|100|978.0|0|0.0|100|0.0|100
0|2020-12-25|0.0|100|978.0|0|0.0|100|0.0|100
0|2020-12-26|0.0|100|978.0|0|0.0|100|0.0|100
0|2020-12-27|0.0|100|978.0|0|0.0|100|0.0|100
0|2020-12-28|0.0|100|979.0|0|0.0|100|0.0|100
0|2020-12-29|0.0|100|1024.0|0|0.0|100|0.0|100
0|2020-12-30|0.0|100|1039.0|0|0.0|100|0.0|100
0|2020-12-31|0.0|100|1052.0|0|0.0|100|0.0|100
0|2021-01-01|0.0|100|1052.0|0|0.0|100|0.0|100
0|2021-01-02|0.0|100|1052.0|0|0.0|100|0.0|100
0|2021-01-03|0.0|100|1051.0|0|0.0|100|0.0|100
0|2021-01-04|0.0|100|1054.0|0|0.0|100|0.0|100
0|2021-01-05|0.0|100|1070.0|0|0.0|100|0.0|100
0|2021-01-06|0.0|100|1087.0|0|0.0|100|0.0|100
0|2021-01-07|0.0|100|1095.0|0|0.0|100|0.0|100
0|2021-01-08|0.0|100|1107.0|0|0.0|100|0.0|100
0|2021-01-09|0.0|100|1107.0|0|0.0|100|0.0|100
0|2021-01-10|0.0|100|1107.0|0|0.0|100|0.0|100
0|2021-01-11|0.0|100|1107.0|0|0.0|100|0.0|100
0|2021-01-12|0.0|100|1124.0|0|0.0|100|0.0|100
0|2021-01-13|0.0|100|1137.0|0|0.0|100|0.0|100
0|2021-01-14|0.0|100|1146.0|0|0.0|100|0.0|100
0|2021-01-15|0.0|100|1154.0|0|0.0|100|0.0|100
0|2021-01-16|0.0|100|1154.0|0|0.0|100|0.0|100
0|2021-01-17|0.0|100|1154.0|0|0.0|100|0.0|100
0|2021-01-18|0.0|100|1154.0|0|0.0|100|0.0|100
0|2021-01-19|0.0|100|1168.0|0|0.0|100|0.0|100
0|2021-01-20|0.0|100|1168.0|0|0.0|100|0.0|100
0|2021-01-21|0.0|100|1193.0|0|0.0|100|0.0|100
0|2021-01-22|0.0|100|1205.0|0|0.0|100|0.0|100
0|2021-01-23|0.0|100|1205.0|0|0.0|100|0.0|100
0|2021-01-24|0.0|100|1205.0|0|0.0|100|0.0|100
0|2021-01-25|0.0|100|1221.0|0|0.0|100|0.0|100
0|2021-01-26|0.0|100|1222.0|0|0.0|100|0.0|100
0|2021-01-27|0.0|100|1232.0|0|0.0|100|0.0|100
0|2021-01-28|0.0|100|1235.0|0|0.0|100|0.0|100
0|2021-01-29|0.0|100|1244.0|0|0.0|100|0.0|100
0|2021-01-30|0.0|100|1244.0|0|0.0|100|0.0|100
0|2021-01-31|0.0|100|1244.0|0|0.0|100|0.0|100
0|2021-02-01|0.0|100|1254.0|0|0.0|100|0.0|100
0|2021-02-02|0.0|100|1252.0|0|0.0|100|0.0|100
0|2021-02-03|0.0|100|1266.0|0|0.0|100|0.0|100
0|2021-02-04|0.0|100|1270.0|0|0.0|100|0.0|100
0|2021-02-05|0.0|100|1279.0|0|0.0|100|0.0|100
