|dates|Sabine_Louisiana_UnitedStates.AveragePrecipitationTotal.data|Sabine_Louisiana_UnitedStates.AveragePrecipitationTotal.missing|Sabine_Louisiana_UnitedStates.AveragePrecipitation.data|Sabine_Louisiana_UnitedStates.AveragePrecipitation.missing|Sabine_Louisiana_UnitedStates.AverageWindDirection.data|Sabine_Louisiana_UnitedStates.AverageWindDirection.missing|Sabine_Louisiana_UnitedStates.AverageWindSpeed.data|Sabine_Louisiana_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0040625|0|51.94444444444445|0|1.9895833333333333|0
0|2020-01-02|0.02020833333333333|0|0.03744444444444444|0|21.444444444444446|0|1.4229166666666668|0
0|2020-01-03|0.014583333333333332|0|0.0011111111111111111|0|28.958333333333332|0|2.8020833333333335|0
0|2020-01-04|0.0|0|0.0|0|15.0|0|1.6666666666666667|0
0|2020-01-05|0.0|0|0.0|0|40.416666666666664|0|1.75|0
0|2020-01-06|0.0|0|0.0|0|54.72222222222222|0|2.3333333333333335|0
0|2020-01-07|0.0|0|0.0|0|30.833333333333332|0|1.9583333333333333|0
0|2020-01-08|0.0|0|0.0|0|53.75|0|3.3333333333333335|0
0|2020-01-09|0.0|0|0.0|0|48.125|0|5.423611111111112|0
0|2020-01-10|0.0|0|0.0021180555555555558|0|109.0625|0|7.864583333333333|0
0|2020-01-11|0.01972222222222222|0|0.041840277777777775|0|89.96527777777777|0|5.232638888888888|0
0|2020-01-12|0.0|0|0.0|0|31.25|0|2.3541666666666665|0
0|2020-01-13|0.0|0|0.0153125|0|13.555555555555555|0|1.66875|0
0|2020-01-14|0.012291666666666666|0|0.04081944444444445|0|55.59027777777778|0|3.254166666666667|0
0|2020-01-15|0.049999999999999996|0|0.0004166666666666667|0|65.55555555555556|0|3.361111111111111|0
0|2020-01-16|0.0|0|0.0008333333333333334|0|20.458333333333332|0|4.927777777777778|0
0|2020-01-17|0.0004166666666666667|0|0.0|0|18.26388888888889|0|2.75|0
0|2020-01-18|0.000625|0|0.010648809523809524|0|79.41666666666667|0|4.292857142857144|0
0|2020-01-19|0.015833333333333335|0|0.0|0|55.0|0|6.416666666666667|0
0|2020-01-20|0.0|0|0.0|0|51.25|0|3.75|0
0|2020-01-21|0.0|0|0.0|0|1.6666666666666667|0|1.3541666666666667|0
0|2020-01-22|0.0|0|0.02836805555555556|0|9.583333333333334|0|2.5625|0
0|2020-01-23|0.012222222222222223|0|0.005208333333333333|0|20.833333333333332|0|2.4930555555555554|0
0|2020-01-24|0.0020833333333333333|0|0.0|0|0.0|0|1.5|0
0|2020-01-25|0.0|0|0.0|0|22.083333333333332|0|0.9583333333333334|0
0|2020-01-26|0.012083333333333333|0|0.01979166666666667|0|13.611111111111109|0|2.125|0
0|2020-01-27|0.005208333333333333|0|0.0|0|20.625|0|0.8020833333333334|0
0|2020-01-28|0.0|0|0.004722222222222222|0|17.63888888888889|0|1.7833333333333332|0
0|2020-01-29|0.004583333333333333|0|0.0022916666666666662|0|76.04166666666667|0|2.579861111111111|0
0|2020-01-30|0.0001388888888888889|0|0.0|0|27.5|0|2.7916666666666665|0
0|2020-01-31|0.0|0|0.0|0|31.527777777777782|0|1.6458333333333333|0
0|2020-02-01|0.0|0|0.0|0|0.0|0|1.3125|0
0|2020-02-02|0.0|0|0.0|0|25.833333333333332|0|2.3333333333333335|0
0|2020-02-03|0.0|0|0.0|0|141.80555555555554|0|6.583333333333333|0
0|2020-02-04|0.00010416666666666667|0|0.0004166666666666667|0|83.85416666666666|0|4.5625|0
0|2020-02-05|0.0004166666666666667|0|0.006319444444444444|0|63.52777777777777|0|3.252083333333333|0
0|2020-02-06|0.015|0|0.003958333333333334|0|37.708333333333336|0|3.2465277777777772|0
0|2020-02-07|0.0004166666666666667|0|0.0|0|63.333333333333336|0|2.7916666666666665|0
0|2020-02-08|0.0|0|0.0|0|6.25|0|1.375|0
0|2020-02-09|0.0|0|0.008611111111111111|0|64.72222222222223|0|4.590277777777778|0
0|2020-02-10|0.008020833333333333|0|0.028208333333333335|0|53.118055555555564|0|4.966666666666666|0
0|2020-02-11|0.020833333333333332|0|0.023645833333333338|0|62.29166666666668|0|5.340277777777779|0
0|2020-02-12|0.024999999999999998|0|0.008784722222222223|0|33.09027777777778|0|2.6145833333333335|0
0|2020-02-13|0.0044444444444444444|0|0.0|0|146.875|0|5.708333333333333|0
0|2020-02-14|0.0|0|0.0|0|40.55555555555555|0|5.069444444444444|0
0|2020-02-15|0.0|0|0.0004166666666666667|0|41.11111111111111|0|2.722222222222222|0
0|2020-02-16|0.0075|0|0.005263888888888888|0|21.25|0|1.1041666666666667|0
0|2020-02-17|0.0|0|0.00020833333333333335|0|51.43055555555555|0|3.5152777777777775|0
0|2020-02-18|0.0004166666666666667|0|0.004166666666666667|0|67.53472222222221|0|3.0555555555555554|0
0|2020-02-19|0.0062499999999999995|0|0.017847222222222226|0|38.05555555555556|0|6.5694444444444455|0
0|2020-02-20|0.011250000000000001|0|0.02013888888888889|0|41.041666666666664|0|9.104166666666666|0
0|2020-02-21|0.012499999999999999|0|0.0|0|53.333333333333336|0|4.333333333333333|0
0|2020-02-22|0.0|0|0.0|0|0.0|0|1.0416666666666667|0
0|2020-02-23|0.0|0|0.0|0|47.569444444444436|0|2.7777777777777772|0
0|2020-02-24|0.0004166666666666667|0|0.014875000000000001|0|70.7986111111111|0|4.263888888888888|0
0|2020-02-25|0.017499999999999998|0|0.0|0|28.75|0|2.0416666666666665|0
0|2020-02-26|0.0|0|0.0|0|82.08333333333333|0|3.7916666666666665|0
0|2020-02-27|0.0|0|0.0|0|23.333333333333332|0|1.7916666666666667|0
0|2020-02-28|0.0|0|0.0|0|45.416666666666664|0|2.5416666666666665|0
0|2020-02-29|0.0|0|0.0|0|66.45833333333333|0|4.291666666666667|0
0|2020-03-01|0.0|0|0.0|0|102.84722222222221|0|6.708333333333333|0
0|2020-03-02|0.0|0|0.0|0|36.666666666666664|0|4.354166666666667|0
0|2020-03-03|0.0|0|0.0|0|16.041666666666668|0|1.875|0
0|2020-03-04|0.0004166666666666667|0|0.042222222222222223|0|44.826388888888886|0|7.694675925925925|0
0|2020-03-05|0.07041666666666667|0|0.0025347222222222225|0|140.63888888888889|0|5.002083333333333|0
0|2020-03-06|0.0|0|0.0|0|50.208333333333336|0|4.583333333333333|0
0|2020-03-07|0.0|0|0.0|0|2.9166666666666665|0|1.7291666666666667|0
0|2020-03-08|0.0|0|0.0|0|63.333333333333336|0|3.6666666666666665|0
0|2020-03-09|0.0|0|0.008993055555555556|0|54.305555555555564|0|6.072916666666667|0
0|2020-03-10|0.0020833333333333333|0|0.0008333333333333334|0|38.75|0|1.6875|0
0|2020-03-11|0.0|0|0.0|0|53.05555555555555|0|4.875|0
0|2020-03-12|0.0|0|0.0|0|79.16666666666667|0|6.624999999999999|0
0|2020-03-13|0.0|0|0.0|0|17.01388888888889|0|1.625|0
0|2020-03-14|0.0001388888888888889|0|0.003888888888888889|0|29.375|0|1.5493055555555557|0
0|2020-03-15|0.00375|0|0.0|0|32.541666666666664|0|3.3027777777777776|0
0|2020-03-16|0.0|0|0.0|0|13.125|0|2.2291666666666665|0
0|2020-03-17|0.0|0|0.02185416666666667|0|8.75|0|1.3500000000000003|0
0|2020-03-18|0.017708333333333333|0|0.0|0|85.27777777777779|0|4.753472222222222|0
0|2020-03-19|0.0|0|0.0004166666666666667|0|91.38888888888887|0|5.8680555555555545|0
0|2020-03-20|0.0004166666666666667|0|0.06567361111111111|0|67.77777777777779|0|3.354166666666666|0
0|2020-03-21|0.09583333333333333|0|0.008749999999999999|0|105.17361111111113|0|5.944444444444444|0
