|dates|TwinFalls_Idaho_UnitedStates.JHU_ConfirmedCases.data|TwinFalls_Idaho_UnitedStates.JHU_ConfirmedCases.missing|TwinFalls_Idaho_UnitedStates.NYT_ConfirmedCases.data|TwinFalls_Idaho_UnitedStates.NYT_ConfirmedCases.missing|TwinFalls_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|TwinFalls_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|TwinFalls_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|TwinFalls_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|3.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-30|3.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-31|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-04-01|7.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-02|31.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-03|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-04|33.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-05|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-04-06|37.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-07|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-08|53.0|0|55.0|0|1.0|0|0.0|100
0|2020-04-09|55.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-10|70.0|0|76.0|0|1.0|0|0.0|100
0|2020-04-11|73.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-12|75.0|0|85.0|0|2.0|0|0.0|100
0|2020-04-13|79.0|0|86.0|0|2.0|0|0.0|100
0|2020-04-14|79.0|0|89.0|0|4.0|0|0.0|100
0|2020-04-15|79.0|0|99.0|0|7.0|0|0.0|100
0|2020-04-16|99.0|0|100.0|0|8.0|0|0.0|100
0|2020-04-17|100.0|0|110.0|0|8.0|0|0.0|100
0|2020-04-18|110.0|0|115.0|0|9.0|0|0.0|100
0|2020-04-19|115.0|0|117.0|0|9.0|0|0.0|100
0|2020-04-20|117.0|0|123.0|0|10.0|0|0.0|100
0|2020-04-21|123.0|0|132.0|0|10.0|0|0.0|100
0|2020-04-22|132.0|0|138.0|0|11.0|0|0.0|100
0|2020-04-23|139.0|0|139.0|0|11.0|0|0.0|100
0|2020-04-24|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-04-25|152.0|0|152.0|0|11.0|0|0.0|100
0|2020-04-26|156.0|0|156.0|0|11.0|0|0.0|100
0|2020-04-27|156.0|0|157.0|0|11.0|0|0.0|100
0|2020-04-28|165.0|0|165.0|0|11.0|0|0.0|100
0|2020-04-29|165.0|0|170.0|0|11.0|0|0.0|100
0|2020-04-30|170.0|0|181.0|0|11.0|0|0.0|100
0|2020-05-01|181.0|0|191.0|0|11.0|0|0.0|100
0|2020-05-02|196.0|0|196.0|0|11.0|0|0.0|100
0|2020-05-03|196.0|0|196.0|0|11.0|0|0.0|100
0|2020-05-04|208.0|0|208.0|0|11.0|0|0.0|100
0|2020-05-05|218.0|0|218.0|0|11.0|0|0.0|100
0|2020-05-06|231.0|0|231.0|0|11.0|0|0.0|100
0|2020-05-07|239.0|0|239.0|0|11.0|0|0.0|100
0|2020-05-08|239.0|0|248.0|0|11.0|0|0.0|100
0|2020-05-09|248.0|0|259.0|0|11.0|0|0.0|100
0|2020-05-10|259.0|0|259.0|0|11.0|0|0.0|100
0|2020-05-11|269.0|0|269.0|0|11.0|0|0.0|100
0|2020-05-12|280.0|0|280.0|0|11.0|0|0.0|100
0|2020-05-13|280.0|0|288.0|0|11.0|0|0.0|100
