|dates|Oneida_NewYork_UnitedStates.JHU_ConfirmedCases.data|Oneida_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Oneida_NewYork_UnitedStates.NYT_ConfirmedCases.data|Oneida_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Oneida_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Oneida_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Oneida_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Oneida_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-24|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-25|10.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-03-29|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-30|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-31|34.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-01|50.0|0|50.0|0|1.0|0|0.0|100
0|2020-04-02|61.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-03|71.0|0|68.0|0|1.0|0|0.0|100
0|2020-04-04|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-05|95.0|0|87.0|0|2.0|0|0.0|100
0|2020-04-06|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-04-07|118.0|0|118.0|0|2.0|0|0.0|100
0|2020-04-08|125.0|0|125.0|0|2.0|0|0.0|100
0|2020-04-09|158.0|0|158.0|0|3.0|0|0.0|100
0|2020-04-10|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-04-11|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-04-12|195.0|0|195.0|0|3.0|0|0.0|100
0|2020-04-13|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-04-14|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-04-15|246.0|0|246.0|0|4.0|0|0.0|100
0|2020-04-16|249.0|0|249.0|0|6.0|0|0.0|100
0|2020-04-17|261.0|0|261.0|0|6.0|0|0.0|100
0|2020-04-18|268.0|0|268.0|0|6.0|0|0.0|100
0|2020-04-19|275.0|0|275.0|0|7.0|0|0.0|100
0|2020-04-20|279.0|0|279.0|0|7.0|0|0.0|100
0|2020-04-21|284.0|0|284.0|0|8.0|0|0.0|100
0|2020-04-22|301.0|0|301.0|0|8.0|0|0.0|100
0|2020-04-23|317.0|0|317.0|0|11.0|0|0.0|100
0|2020-04-24|323.0|0|323.0|0|11.0|0|0.0|100
0|2020-04-25|364.0|0|364.0|0|11.0|0|0.0|100
0|2020-04-26|384.0|0|384.0|0|14.0|0|0.0|100
0|2020-04-27|397.0|0|397.0|0|15.0|0|0.0|100
0|2020-04-28|411.0|0|411.0|0|15.0|0|0.0|100
0|2020-04-29|422.0|0|422.0|0|15.0|0|0.0|100
0|2020-04-30|439.0|0|439.0|0|15.0|0|0.0|100
0|2020-05-01|451.0|0|451.0|0|17.0|0|0.0|100
0|2020-05-02|474.0|0|474.0|0|17.0|0|0.0|100
0|2020-05-03|489.0|0|489.0|0|17.0|0|0.0|100
0|2020-05-04|550.0|0|550.0|0|18.0|0|0.0|100
0|2020-05-05|574.0|0|574.0|0|18.0|0|0.0|100
0|2020-05-06|579.0|0|579.0|0|18.0|0|0.0|100
0|2020-05-07|609.0|0|609.0|0|18.0|0|0.0|100
0|2020-05-08|620.0|0|620.0|0|20.0|0|0.0|100
0|2020-05-09|638.0|0|638.0|0|21.0|0|0.0|100
0|2020-05-10|660.0|0|660.0|0|21.0|0|0.0|100
0|2020-05-11|669.0|0|669.0|0|21.0|0|0.0|100
0|2020-05-12|676.0|0|676.0|0|23.0|0|0.0|100
0|2020-05-13|686.0|0|686.0|0|23.0|0|0.0|100
