|dates|Hill_Texas_UnitedStates.AveragePrecipitationTotal.data|Hill_Texas_UnitedStates.AveragePrecipitationTotal.missing|Hill_Texas_UnitedStates.AveragePrecipitation.data|Hill_Texas_UnitedStates.AveragePrecipitation.missing|Hill_Texas_UnitedStates.AverageWindDirection.data|Hill_Texas_UnitedStates.AverageWindDirection.missing|Hill_Texas_UnitedStates.AverageWindSpeed.data|Hill_Texas_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|144.79166666666666|0|10.322916666666666|0
0|2020-01-02|0.0|0|0.0|0|162.70833333333334|0|9.75|0
0|2020-01-03|0.0|0|0.0|0|229.27083333333334|0|8.447916666666666|0
0|2020-01-04|0.0|0|0.0|0|114.79166666666667|0|4.46875|0
0|2020-01-05|0.0|0|0.0|0|201.14583333333334|0|7.895833333333333|0
0|2020-01-06|0.0|0|0.0|0|188.02083333333334|0|3.5416666666666665|0
0|2020-01-07|0.0|0|0.0|0|141.97916666666666|0|3.25|0
0|2020-01-08|0.0|0|0.0|0|127.60416666666667|0|11.822916666666666|0
0|2020-01-09|0.0|0|0.0|0|154.47916666666666|0|15.979166666666666|0
0|2020-01-10|0.0|0|0.029479166666666667|0|157.08333333333334|0|17.302083333333332|0
0|2020-01-11|0.022083333333333333|0|0.0014583333333333334|0|245.52083333333334|0|14.4375|0
0|2020-01-12|0.0|0|0.0|0|139.79166666666666|0|9.21875|0
0|2020-01-13|0.0|0|0.0|0|143.64583333333334|0|7.40625|0
0|2020-01-14|0.0|0|0.0|0|135.83333333333334|0|5.645833333333333|0
0|2020-01-15|0.0|0|0.0|0|169.27083333333334|0|9.28125|0
0|2020-01-16|0.0|0|0.0035416666666666674|0|205.88541666666666|0|12.479166666666666|0
0|2020-01-17|0.0027083333333333334|0|0.004895833333333335|0|131.97916666666666|0|7.322916666666667|0
0|2020-01-18|0.0025|0|0.0|0|270.7291666666667|0|12.604166666666666|0
0|2020-01-19|0.0|0|0.0|0|101.97916666666667|0|7.0625|0
0|2020-01-20|0.0|0|0.0|0|99.6875|0|3.53125|0
0|2020-01-21|0.0|0|0.0|0|106.5625|0|7.989583333333333|0
