|dates|Cochise_Arizona_UnitedStates.AveragePrecipitationTotal.data|Cochise_Arizona_UnitedStates.AveragePrecipitationTotal.missing|Cochise_Arizona_UnitedStates.AveragePrecipitation.data|Cochise_Arizona_UnitedStates.AveragePrecipitation.missing|Cochise_Arizona_UnitedStates.AverageWindDirection.data|Cochise_Arizona_UnitedStates.AverageWindDirection.missing|Cochise_Arizona_UnitedStates.AverageWindSpeed.data|Cochise_Arizona_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|154.16666666666666|0|6.083333333333333|0
0|2020-01-02|0.0005555555555555556|0|0.0016666666666666668|0|197.01388888888889|0|7.770833333333333|0
0|2020-01-03|0.0|0|0.0|0|140.83333333333334|0|3.5833333333333335|0
0|2020-01-04|0.0|0|0.0|0|77.08333333333333|0|2.0416666666666665|0
0|2020-01-05|0.0|0|0.0|0|117.5|0|3.25|0
0|2020-01-06|0.0|0|0.0|0|113.33333333333333|0|7.375|0
0|2020-01-07|0.0|0|0.0|0|141.66666666666666|0|6.125|0
0|2020-01-08|0.0|0|0.0|0|107.08333333333333|0|5.916666666666667|0
0|2020-01-09|0.0|0|0.0|0|165.41666666666666|0|10.625|0
0|2020-01-10|0.0|0|0.0|0|296.0416666666667|0|12.020833333333334|0
0|2020-01-11|0.0|0|0.0|0|133.33333333333334|0|6.208333333333333|0
0|2020-01-12|0.0|0|0.0|0|124.58333333333333|0|5.625|0
0|2020-01-13|0.0|0|0.0|0|156.66666666666666|0|8.208333333333334|0
0|2020-01-14|0.0|0|0.0|0|96.66666666666667|0|3.6666666666666665|0
0|2020-01-15|0.0|0|0.0|0|116.66666666666667|0|4.541666666666667|0
0|2020-01-16|0.0|0|0.0025|0|142.5|0|4.666666666666667|0
0|2020-01-17|0.0025|0|0.0|0|149.79166666666666|0|4.229166666666667|0
0|2020-01-18|0.0|0|0.0|0|142.08333333333334|0|4.083333333333333|0
0|2020-01-19|0.0|0|0.0|0|93.33333333333333|0|3.8333333333333335|0
0|2020-01-20|0.0|0|0.0|0|185.0|0|6.208333333333333|0
0|2020-01-21|0.0|0|0.00923611111111111|0|184.30555555555557|0|7.145833333333333|0
0|2020-01-22|0.023958333333333335|0|0.0|0|252.29166666666666|0|7.6875|0
0|2020-01-23|0.0|0|0.0|0|297.9166666666667|0|5.458333333333333|0
0|2020-01-24|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-25|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-26|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-27|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-28|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-29|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-30|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-01-31|0.0|0|0.0|0|350.0|0|6.0|0
0|2020-02-01|0.0|0|0.0|0|138.54166666666666|0|5.5625|0
0|2020-02-02|0.0|0|0.0|0|0.0|0|6.0|0
0|2020-02-03|0.0|0|0.0|0|0.0|0|6.0|0
0|2020-02-04|0.0|0|0.0|0|0.0|0|6.0|0
0|2020-02-05|0.0|0|0.0|0|0.0|0|6.0|0
0|2020-02-06|0.0|0|0.0|0|146.66666666666666|0|8.333333333333334|0
0|2020-02-07|0.0|0|0.0|0|143.75|0|5.333333333333333|0
0|2020-02-08|0.0|0|0.0|0|128.54166666666666|0|8.041666666666666|0
0|2020-02-09|0.0|0|0.0|0|170.83333333333334|0|11.8125|0
0|2020-02-10|0.0|0|0.00375|0|165.41666666666666|0|13.1875|0
0|2020-02-11|0.0024166666666666664|0|0.01598611111111111|0|243.16666666666666|0|5.897222222222222|0
0|2020-02-12|0.0062499999999999995|0|0.0|0|181.5972222222222|0|6.208333333333333|0
0|2020-02-13|0.0|0|0.0|0|103.33333333333333|0|3.5416666666666665|0
0|2020-02-14|0.0|0|0.0|0|63.333333333333336|0|3.25|0
0|2020-02-15|0.0|0|0.0|0|103.75|0|2.8333333333333335|0
0|2020-02-16|0.0|0|0.0|0|303.3333333333333|0|8.541666666666666|0
0|2020-02-17|0.0|0|0.0|0|119.375|0|3.3541666666666665|0
0|2020-02-18|0.0|0|0.0|0|95.0|0|3.75|0
0|2020-02-19|0.0|0|0.0|0|113.33333333333333|0|5.166666666666667|0
0|2020-02-20|0.0|0|0.0|0|26.666666666666668|0|2.9583333333333335|0
0|2020-02-21|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-22|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-23|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-24|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-25|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-26|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-27|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-28|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-02-29|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-01|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-02|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-03|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-04|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-05|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-06|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-07|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-08|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-09|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-10|0.0|0|0.0|0|20.0|0|3.0|0
0|2020-03-11|0.0|0|0.0|0|124.375|0|5.9375|0
0|2020-03-12|0.0|0|0.012638888888888892|0|137.22222222222223|0|8.256944444444445|0
0|2020-03-13|0.005|0|0.0|0|204.02777777777774|0|14.458333333333334|0
0|2020-03-14|0.0|0|0.0|0|92.5|0|5.291666666666667|0
0|2020-03-15|0.0|0|0.0|0|166.66666666666666|0|6.75|0
0|2020-03-16|0.0|0|0.0|0|127.08333333333333|0|7.125|0
0|2020-03-17|0.0|0|0.0|0|163.75|0|11.583333333333334|0
0|2020-03-18|0.0|0|0.0077083333333333335|0|172.91666666666666|0|16.385416666666668|0
0|2020-03-19|0.010416666666666666|0|0.0|0|187.5|0|10.75|0
0|2020-03-20|0.0|0|0.0|0|141.25|0|5.791666666666667|0
0|2020-03-21|0.0|0|0.0|0|174.79166666666666|0|8.729166666666666|0
0|2020-03-22|0.0|0|0.0|0|140.83333333333334|0|7.083333333333333|0
0|2020-03-23|0.0|0|0.0|0|195.41666666666666|0|10.541666666666666|0
0|2020-03-24|0.0|0|0.0|0|190.41666666666666|0|9.708333333333334|0
0|2020-03-25|0.0|0|0.0|0|187.5|0|9.625|0
0|2020-03-26|0.0|0|0.0|0|214.16666666666666|0|17.083333333333332|0
0|2020-03-27|0.0|0|0.0|0|272.7083333333333|0|15.958333333333334|0
0|2020-03-28|0.0|0|0.0|0|151.66666666666666|0|5.958333333333333|0
0|2020-03-29|0.0|0|0.0|0|158.75|0|6.625|0
0|2020-03-30|0.0|0|0.0|0|257.5|0|9.083333333333334|0
0|2020-03-31|0.0|0|0.0|0|185.41666666666666|0|5.583333333333333|0
0|2020-04-01|0.0|0|0.0|0|152.5|0|9.145833333333334|0
0|2020-04-02|0.0|0|0.0|0|195.83333333333334|0|11.208333333333334|0
0|2020-04-03|0.0|0|0.0|0|149.16666666666666|0|9.270833333333334|0
0|2020-04-04|0.0|0|0.0|0|176.875|0|10.416666666666666|0
0|2020-04-05|0.0|0|0.0|0|156.66666666666666|0|9.25|0
0|2020-04-06|0.0|0|0.0|0|159.58333333333334|0|8.583333333333334|0
0|2020-04-07|0.0|0|0.0|0|152.08333333333334|0|7.875|0
0|2020-04-08|0.0|0|0.0|0|165.83333333333334|0|12.291666666666666|0
0|2020-04-09|0.0|0|0.0|0|175.41666666666666|0|9.208333333333334|0
0|2020-04-10|0.0|0|0.0|0|154.58333333333334|0|7.479166666666667|0
0|2020-04-11|0.0|0|0.0004166666666666667|0|197.91666666666666|0|10.791666666666666|0
0|2020-04-12|0.0004166666666666667|0|0.0|0|210.625|0|7.5|0
0|2020-04-13|0.0|0|0.0|0|190.0|0|13.458333333333334|0
0|2020-04-14|0.0|0|0.0|0|189.58333333333334|0|6.75|0
0|2020-04-15|0.0|0|0.0|0|44.166666666666664|0|7.375|0
0|2020-04-16|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-17|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-18|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-19|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-20|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-21|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-22|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-23|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-24|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-25|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-26|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-27|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-28|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-29|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-04-30|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-01|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-02|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-03|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-04|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-05|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-06|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-07|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-08|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-09|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-10|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-11|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-12|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-13|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-14|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-15|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-16|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-17|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-18|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-19|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-20|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-21|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-22|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-23|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-24|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-25|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-26|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-27|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-28|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-29|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-30|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-05-31|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-01|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-02|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-03|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-04|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-05|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-06|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-07|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-08|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-09|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-10|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-11|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-12|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-13|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-14|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-15|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-16|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-17|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-18|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-19|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-20|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-21|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-22|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-23|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-24|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-25|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-26|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-27|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-28|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-29|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-06-30|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-01|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-02|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-03|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-04|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-05|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-06|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-07|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-08|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-09|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-10|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-11|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-12|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-13|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-14|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-15|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-16|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-17|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-18|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-19|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-20|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-21|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-22|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-23|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-24|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-25|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-26|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-27|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-28|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-29|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-30|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-07-31|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-08-01|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-08-02|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-08-03|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-08-04|0.0|0|0.0|0|0.0|0|7.0|0
0|2020-08-05|0.0|0|0.0|0|0.0|0|7.0|0
