|dates|Scott_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Scott_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Scott_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Scott_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Scott_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Scott_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Scott_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Scott_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-24|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-25|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-26|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-27|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-30|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-02|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-06-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-06|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-07|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-08|14.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-09|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-06-10|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-11|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-12|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-13|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-14|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-15|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-16|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-17|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-18|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-19|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-20|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-21|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-22|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-26|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-01|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-02|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-07-03|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-04|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-05|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-06|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-08|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-07-09|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-07-10|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-11|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-12|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-13|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-14|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-15|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-07-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-17|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-18|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-19|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-20|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-21|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-22|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-23|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-24|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-07-25|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-26|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-07-27|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-07-28|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-07-29|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-07-30|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-07-31|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-08-01|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-08-02|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-08-03|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-08-04|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-08-05|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-08-06|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-08-07|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-08|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-08-09|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-08-10|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-08-11|124.0|0|124.0|0|1.0|0|0.0|100
0|2020-08-12|124.0|0|124.0|0|2.0|0|0.0|100
0|2020-08-13|130.0|0|130.0|0|2.0|0|0.0|100
0|2020-08-14|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-08-15|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-08-16|142.0|0|142.0|0|2.0|0|0.0|100
0|2020-08-17|144.0|0|144.0|0|2.0|0|0.0|100
0|2020-08-18|143.0|0|143.0|0|2.0|0|0.0|100
0|2020-08-19|145.0|0|145.0|0|2.0|0|0.0|100
0|2020-08-20|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-08-21|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-08-22|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-08-23|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-08-24|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-08-25|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-08-26|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-08-27|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-08-28|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-08-29|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-08-30|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-08-31|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-09-01|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-09-02|160.0|0|160.0|0|2.0|0|0.0|100
0|2020-09-03|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-09-04|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-09-05|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-06|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-07|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-08|167.0|0|167.0|0|2.0|0|0.0|100
0|2020-09-09|170.0|0|170.0|0|2.0|0|0.0|100
0|2020-09-10|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-09-11|176.0|0|176.0|0|2.0|0|0.0|100
0|2020-09-12|182.0|0|182.0|0|2.0|0|0.0|100
0|2020-09-13|182.0|0|182.0|0|2.0|0|0.0|100
0|2020-09-14|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-09-15|183.0|0|183.0|0|2.0|0|0.0|100
0|2020-09-16|189.0|0|189.0|0|2.0|0|0.0|100
0|2020-09-17|188.0|0|188.0|0|2.0|0|0.0|100
0|2020-09-18|194.0|0|194.0|0|2.0|0|0.0|100
0|2020-09-19|197.0|0|197.0|0|2.0|0|0.0|100
0|2020-09-20|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-09-21|200.0|0|200.0|0|2.0|0|0.0|100
0|2020-09-22|202.0|0|202.0|0|2.0|0|0.0|100
0|2020-09-23|208.0|0|208.0|0|2.0|0|0.0|100
0|2020-09-24|207.0|0|207.0|0|2.0|0|0.0|100
0|2020-09-25|213.0|0|213.0|0|2.0|0|0.0|100
0|2020-09-26|214.0|0|214.0|0|2.0|0|0.0|100
0|2020-09-27|217.0|0|217.0|0|2.0|0|0.0|100
0|2020-09-28|218.0|0|218.0|0|2.0|0|0.0|100
0|2020-09-29|219.0|0|219.0|0|2.0|0|0.0|100
0|2020-09-30|225.0|0|225.0|0|2.0|0|0.0|100
0|2020-10-01|227.0|0|227.0|0|2.0|0|0.0|100
0|2020-10-02|236.0|0|236.0|0|2.0|0|0.0|100
0|2020-10-03|241.0|0|241.0|0|2.0|0|0.0|100
0|2020-10-04|240.0|0|240.0|0|2.0|0|0.0|100
0|2020-10-05|245.0|0|245.0|0|3.0|0|0.0|100
0|2020-10-06|249.0|0|249.0|0|3.0|0|0.0|100
0|2020-10-07|255.0|0|255.0|0|3.0|0|0.0|100
0|2020-10-08|264.0|0|264.0|0|3.0|0|0.0|100
0|2020-10-09|263.0|0|263.0|0|3.0|0|0.0|100
0|2020-10-10|271.0|0|271.0|0|3.0|0|0.0|100
0|2020-10-11|274.0|0|274.0|0|3.0|0|0.0|100
0|2020-10-12|280.0|0|280.0|0|3.0|0|0.0|100
0|2020-10-13|283.0|0|283.0|0|3.0|0|0.0|100
0|2020-10-14|294.0|0|294.0|0|3.0|0|0.0|100
0|2020-10-15|299.0|0|299.0|0|3.0|0|0.0|100
0|2020-10-16|300.0|0|300.0|0|3.0|0|0.0|100
0|2020-10-17|311.0|0|311.0|0|4.0|0|0.0|100
0|2020-10-18|314.0|0|314.0|0|4.0|0|0.0|100
0|2020-10-19|324.0|0|324.0|0|4.0|0|0.0|100
0|2020-10-20|332.0|0|332.0|0|4.0|0|0.0|100
0|2020-10-21|344.0|0|344.0|0|4.0|0|0.0|100
0|2020-10-22|344.0|0|351.0|0|4.0|0|0.0|100
0|2020-10-23|344.0|0|362.0|0|4.0|0|0.0|100
0|2020-10-24|344.0|0|374.0|0|4.0|0|0.0|100
0|2020-10-25|344.0|0|384.0|0|4.0|0|0.0|100
0|2020-10-26|386.0|0|386.0|0|5.0|0|0.0|100
0|2020-10-27|394.0|0|394.0|0|5.0|0|0.0|100
0|2020-10-28|394.0|0|400.0|0|5.0|0|0.0|100
0|2020-10-29|394.0|0|408.0|0|5.0|0|0.0|100
0|2020-10-30|394.0|0|416.0|0|5.0|0|0.0|100
0|2020-10-31|394.0|0|422.0|0|5.0|0|0.0|100
0|2020-11-01|394.0|0|423.0|0|5.0|0|0.0|100
0|2020-11-02|437.0|0|437.0|0|5.0|0|0.0|100
0|2020-11-03|449.0|0|449.0|0|5.0|0|0.0|100
0|2020-11-04|465.0|0|465.0|0|5.0|0|0.0|100
0|2020-11-05|483.0|0|483.0|0|5.0|0|0.0|100
0|2020-11-06|489.0|0|489.0|0|5.0|0|0.0|100
0|2020-11-07|515.0|0|515.0|0|5.0|0|0.0|100
0|2020-11-08|543.0|0|543.0|0|5.0|0|0.0|100
0|2020-11-09|574.0|0|574.0|0|5.0|0|0.0|100
0|2020-11-10|574.0|0|591.0|0|5.0|0|0.0|100
0|2020-11-11|605.0|0|605.0|0|5.0|0|0.0|100
0|2020-11-12|637.0|0|637.0|0|5.0|0|0.0|100
0|2020-11-13|637.0|0|675.0|0|5.0|0|0.0|100
0|2020-11-14|692.0|0|692.0|0|6.0|0|0.0|100
0|2020-11-15|692.0|0|721.0|0|6.0|0|0.0|100
0|2020-11-16|764.0|0|764.0|0|6.0|0|0.0|100
0|2020-11-17|764.0|0|781.0|0|6.0|0|0.0|100
0|2020-11-18|764.0|0|802.0|0|6.0|0|0.0|100
0|2020-11-19|843.0|0|843.0|0|6.0|0|0.0|100
0|2020-11-20|875.0|0|875.0|0|7.0|0|0.0|100
0|2020-11-21|875.0|0|911.0|0|7.0|0|0.0|100
0|2020-11-22|875.0|0|940.0|0|7.0|0|0.0|100
0|2020-11-23|875.0|0|958.0|0|7.0|0|0.0|100
0|2020-11-24|966.0|0|966.0|0|7.0|0|0.0|100
0|2020-11-25|966.0|0|996.0|0|7.0|0|0.0|100
0|2020-11-26|966.0|0|1022.0|0|7.0|0|0.0|100
0|2020-11-27|966.0|0|1050.0|0|7.0|0|0.0|100
0|2020-11-28|966.0|0|1072.0|0|7.0|0|0.0|100
0|2020-11-29|1085.0|0|1085.0|0|7.0|0|0.0|100
0|2020-11-30|1119.0|0|1119.0|0|7.0|0|0.0|100
0|2020-12-01|1119.0|0|1144.0|0|7.0|0|0.0|100
0|2020-12-02|1171.0|0|1171.0|0|7.0|0|0.0|100
0|2020-12-03|1171.0|0|1173.0|0|7.0|0|0.0|100
0|2020-12-04|1177.0|0|1177.0|0|7.0|0|0.0|100
0|2020-12-05|1198.0|0|1198.0|0|8.0|0|0.0|100
0|2020-12-06|1228.0|0|1228.0|0|8.0|0|0.0|100
0|2020-12-07|1271.0|0|1271.0|0|8.0|0|0.0|100
0|2020-12-08|1271.0|0|1290.0|0|8.0|0|0.0|100
0|2020-12-09|1342.0|0|1342.0|0|9.0|0|0.0|100
0|2020-12-10|1376.0|0|1376.0|0|9.0|0|0.0|100
0|2020-12-11|1415.0|0|1415.0|0|10.0|0|0.0|100
0|2020-12-12|1429.0|0|1429.0|0|10.0|0|0.0|100
0|2020-12-13|1491.0|0|1491.0|0|11.0|0|0.0|100
0|2020-12-14|1552.0|0|1552.0|0|12.0|0|0.0|100
0|2020-12-15|1580.0|0|1580.0|0|12.0|0|0.0|100
0|2020-12-16|1616.0|0|1616.0|0|12.0|0|0.0|100
0|2020-12-17|1657.0|0|1657.0|0|12.0|0|0.0|100
0|2020-12-18|1685.0|0|1685.0|0|14.0|0|0.0|100
0|2020-12-19|1685.0|0|1737.0|0|14.0|0|0.0|100
0|2020-12-20|1685.0|0|1772.0|0|14.0|0|0.0|100
0|2020-12-21|1801.0|0|1801.0|0|17.0|0|0.0|100
0|2020-12-22|1812.0|0|1812.0|0|19.0|0|0.0|100
0|2020-12-23|1844.0|0|1844.0|0|20.0|0|0.0|100
0|2020-12-24|1849.0|0|1849.0|0|20.0|0|0.0|100
0|2020-12-25|1849.0|0|1894.0|0|20.0|0|0.0|100
0|2020-12-26|1898.0|0|1898.0|0|20.0|0|0.0|100
0|2020-12-27|1911.0|0|1911.0|0|20.0|0|0.0|100
0|2020-12-28|1911.0|0|1924.0|0|20.0|0|0.0|100
0|2020-12-29|1937.0|0|1937.0|0|21.0|0|0.0|100
0|2020-12-30|1967.0|0|1967.0|0|22.0|0|0.0|100
0|2020-12-31|1967.0|0|1994.0|0|23.0|0|0.0|100
0|2021-01-01|1994.0|0|1994.0|0|23.0|0|0.0|100
0|2021-01-02|2048.0|0|2048.0|0|23.0|0|0.0|100
0|2021-01-03|2048.0|0|2061.0|0|23.0|0|0.0|100
0|2021-01-04|2067.0|0|2067.0|0|23.0|0|0.0|100
0|2021-01-05|2067.0|0|2078.0|0|23.0|0|0.0|100
0|2021-01-06|2106.0|0|2106.0|0|26.0|0|0.0|100
0|2021-01-07|2106.0|0|2131.0|0|26.0|0|0.0|100
0|2021-01-08|2137.0|0|2137.0|0|27.0|0|0.0|100
0|2021-01-09|2153.0|0|2153.0|0|28.0|0|0.0|100
0|2021-01-10|2153.0|0|2168.0|0|28.0|0|0.0|100
0|2021-01-11|2153.0|0|2172.0|0|28.0|0|0.0|100
0|2021-01-12|2176.0|0|2176.0|0|30.0|0|0.0|100
0|2021-01-13|2186.0|0|2186.0|0|32.0|0|0.0|100
0|2021-01-14|2186.0|0|2197.0|0|31.0|0|0.0|100
0|2021-01-15|2224.0|0|2224.0|0|31.0|0|0.0|100
0|2021-01-16|2224.0|0|2236.0|0|31.0|0|0.0|100
0|2021-01-17|2224.0|0|2252.0|0|31.0|0|0.0|100
0|2021-01-18|2254.0|0|2254.0|0|31.0|0|0.0|100
0|2021-01-19|2262.0|0|2262.0|0|31.0|0|0.0|100
0|2021-01-20|2273.0|0|2273.0|0|31.0|0|0.0|100
0|2021-01-21|2278.0|0|2278.0|0|31.0|0|0.0|100
0|2021-01-22|2278.0|0|2288.0|0|31.0|0|0.0|100
0|2021-01-23|2297.0|0|2297.0|0|31.0|0|0.0|100
0|2021-01-24|2303.0|0|2303.0|0|32.0|0|0.0|100
0|2021-01-25|2303.0|0|2304.0|0|32.0|0|0.0|100
0|2021-01-26|2309.0|0|2309.0|0|32.0|0|0.0|100
0|2021-01-27|2314.0|0|2314.0|0|32.0|0|0.0|100
0|2021-01-28|2321.0|0|2321.0|0|33.0|0|0.0|100
0|2021-01-29|2321.0|0|2343.0|0|33.0|0|0.0|100
0|2021-01-30|2321.0|0|2352.0|0|33.0|0|0.0|100
0|2021-01-31|2321.0|0|2363.0|0|33.0|0|0.0|100
0|2021-02-01|2365.0|0|2365.0|0|35.0|0|0.0|100
0|2021-02-02|2365.0|0|2368.0|0|36.0|0|0.0|100
0|2021-02-03|2375.0|0|2375.0|0|36.0|0|0.0|100
0|2021-02-04|2383.0|0|2383.0|0|39.0|0|0.0|100
0|2021-02-05|2394.0|0|2394.0|0|38.0|0|0.0|100
0|2021-02-06|2406.0|0|2406.0|0|39.0|0|0.0|100
