|dates|BigHorn_Montana_UnitedStates.JHU_ConfirmedCases.data|BigHorn_Montana_UnitedStates.JHU_ConfirmedCases.missing|BigHorn_Montana_UnitedStates.NYT_ConfirmedCases.data|BigHorn_Montana_UnitedStates.NYT_ConfirmedCases.missing|BigHorn_Montana_UnitedStates.JHU_ConfirmedDeaths.data|BigHorn_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|BigHorn_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|BigHorn_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-05-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-19|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-20|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-27|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-28|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-29|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-30|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-31|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-01|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-02|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-03|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-04|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-05|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-06|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-06-07|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-08|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-09|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-10|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-11|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-12|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-06-13|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-14|46.0|0|46.0|0|2.0|0|0.0|100
0|2020-06-15|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-06-16|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-06-17|49.0|0|49.0|0|3.0|0|0.0|100
0|2020-06-18|53.0|0|53.0|0|3.0|0|0.0|100
0|2020-06-19|53.0|0|53.0|0|3.0|0|0.0|100
0|2020-06-20|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-06-21|59.0|0|59.0|0|3.0|0|0.0|100
0|2020-06-22|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-06-23|66.0|0|66.0|0|3.0|0|0.0|100
0|2020-06-24|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-06-25|70.0|0|70.0|0|3.0|0|0.0|100
0|2020-06-26|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-27|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-28|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-29|72.0|0|73.0|0|3.0|0|0.0|100
0|2020-06-30|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-07-01|74.0|0|77.0|0|3.0|0|0.0|100
0|2020-07-02|82.0|0|82.0|0|3.0|0|0.0|100
0|2020-07-03|86.0|0|86.0|0|4.0|0|0.0|100
0|2020-07-04|86.0|0|86.0|0|4.0|0|0.0|100
0|2020-07-05|89.0|0|89.0|0|4.0|0|0.0|100
0|2020-07-06|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-07-07|92.0|0|92.0|0|4.0|0|0.0|100
0|2020-07-08|95.0|0|95.0|0|4.0|0|0.0|100
0|2020-07-09|102.0|0|102.0|0|4.0|0|0.0|100
0|2020-07-10|107.0|0|107.0|0|4.0|0|0.0|100
0|2020-07-11|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-07-12|115.0|0|115.0|0|4.0|0|0.0|100
0|2020-07-13|119.0|0|119.0|0|5.0|0|0.0|100
0|2020-07-14|121.0|0|121.0|0|5.0|0|0.0|100
0|2020-07-15|128.0|0|128.0|0|5.0|0|0.0|100
0|2020-07-16|129.0|0|129.0|0|5.0|0|0.0|100
0|2020-07-17|131.0|0|131.0|0|5.0|0|0.0|100
0|2020-07-18|138.0|0|138.0|0|5.0|0|0.0|100
0|2020-07-19|142.0|0|142.0|0|5.0|0|0.0|100
0|2020-07-20|146.0|0|146.0|0|5.0|0|0.0|100
0|2020-07-21|158.0|0|158.0|0|5.0|0|0.0|100
0|2020-07-22|173.0|0|173.0|0|5.0|0|0.0|100
0|2020-07-23|176.0|0|176.0|0|5.0|0|0.0|100
0|2020-07-24|184.0|0|184.0|0|5.0|0|0.0|100
0|2020-07-25|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-07-26|217.0|0|217.0|0|5.0|0|0.0|100
0|2020-07-27|226.0|0|226.0|0|5.0|0|0.0|100
0|2020-07-28|226.0|0|226.0|0|5.0|0|0.0|100
0|2020-07-29|271.0|0|271.0|0|5.0|0|0.0|100
0|2020-07-30|301.0|0|301.0|0|6.0|0|0.0|100
0|2020-07-31|312.0|0|312.0|0|9.0|0|0.0|100
0|2020-08-01|319.0|0|319.0|0|9.0|0|0.0|100
0|2020-08-02|338.0|0|338.0|0|9.0|0|0.0|100
0|2020-08-03|348.0|0|348.0|0|11.0|0|0.0|100
0|2020-08-04|363.0|0|363.0|0|11.0|0|0.0|100
0|2020-08-05|375.0|0|375.0|0|11.0|0|0.0|100
0|2020-08-06|394.0|0|394.0|0|11.0|0|0.0|100
0|2020-08-07|407.0|0|407.0|0|13.0|0|0.0|100
0|2020-08-08|421.0|0|421.0|0|13.0|0|0.0|100
0|2020-08-09|428.0|0|428.0|0|13.0|0|0.0|100
0|2020-08-10|437.0|0|437.0|0|13.0|0|0.0|100
0|2020-08-11|444.0|0|444.0|0|14.0|0|0.0|100
0|2020-08-12|464.0|0|464.0|0|14.0|0|0.0|100
0|2020-08-13|477.0|0|477.0|0|14.0|0|0.0|100
0|2020-08-14|492.0|0|492.0|0|14.0|0|0.0|100
0|2020-08-15|510.0|0|510.0|0|14.0|0|0.0|100
0|2020-08-16|519.0|0|519.0|0|14.0|0|0.0|100
0|2020-08-17|529.0|0|529.0|0|14.0|0|0.0|100
0|2020-08-18|543.0|0|543.0|0|14.0|0|0.0|100
0|2020-08-19|552.0|0|552.0|0|14.0|0|0.0|100
0|2020-08-20|558.0|0|558.0|0|16.0|0|0.0|100
0|2020-08-21|573.0|0|573.0|0|16.0|0|0.0|100
0|2020-08-22|585.0|0|585.0|0|15.0|0|0.0|100
0|2020-08-23|587.0|0|587.0|0|15.0|0|0.0|100
0|2020-08-24|591.0|0|591.0|0|15.0|0|0.0|100
0|2020-08-25|603.0|0|603.0|0|15.0|0|0.0|100
0|2020-08-26|609.0|0|609.0|0|15.0|0|0.0|100
0|2020-08-27|623.0|0|623.0|0|15.0|0|0.0|100
0|2020-08-28|630.0|0|630.0|0|15.0|0|0.0|100
0|2020-08-29|652.0|0|652.0|0|15.0|0|0.0|100
0|2020-08-30|652.0|0|652.0|0|15.0|0|0.0|100
0|2020-08-31|665.0|0|665.0|0|15.0|0|0.0|100
0|2020-09-01|669.0|0|669.0|0|16.0|0|0.0|100
0|2020-09-02|682.0|0|682.0|0|16.0|0|0.0|100
0|2020-09-03|692.0|0|692.0|0|16.0|0|0.0|100
0|2020-09-04|700.0|0|700.0|0|16.0|0|0.0|100
0|2020-09-05|714.0|0|714.0|0|16.0|0|0.0|100
0|2020-09-06|727.0|0|727.0|0|16.0|0|0.0|100
0|2020-09-07|732.0|0|732.0|0|17.0|0|0.0|100
0|2020-09-08|732.0|0|735.0|0|17.0|0|0.0|100
0|2020-09-09|735.0|0|735.0|0|17.0|0|0.0|100
0|2020-09-10|750.0|0|750.0|0|17.0|0|0.0|100
0|2020-09-11|763.0|0|763.0|0|19.0|0|0.0|100
0|2020-09-12|770.0|0|770.0|0|19.0|0|0.0|100
0|2020-09-13|773.0|0|773.0|0|19.0|0|0.0|100
0|2020-09-14|773.0|0|782.0|0|19.0|0|0.0|100
0|2020-09-15|791.0|0|791.0|0|21.0|0|0.0|100
0|2020-09-16|800.0|0|800.0|0|21.0|0|0.0|100
0|2020-09-17|814.0|0|814.0|0|21.0|0|0.0|100
0|2020-09-18|823.0|0|823.0|0|21.0|0|0.0|100
0|2020-09-19|832.0|0|832.0|0|21.0|0|0.0|100
0|2020-09-20|832.0|0|832.0|0|21.0|0|0.0|100
0|2020-09-21|832.0|0|832.0|0|21.0|0|0.0|100
0|2020-09-22|857.0|0|857.0|0|21.0|0|0.0|100
0|2020-09-23|866.0|0|866.0|0|22.0|0|0.0|100
0|2020-09-24|873.0|0|873.0|0|22.0|0|0.0|100
0|2020-09-25|881.0|0|881.0|0|22.0|0|0.0|100
0|2020-09-26|900.0|0|900.0|0|22.0|0|0.0|100
0|2020-09-27|900.0|0|900.0|0|22.0|0|0.0|100
0|2020-09-28|912.0|0|912.0|0|23.0|0|0.0|100
0|2020-09-29|928.0|0|928.0|0|22.0|0|0.0|100
0|2020-09-30|931.0|0|931.0|0|22.0|0|0.0|100
0|2020-10-01|940.0|0|940.0|0|22.0|0|0.0|100
0|2020-10-02|944.0|0|944.0|0|23.0|0|0.0|100
0|2020-10-03|958.0|0|958.0|0|23.0|0|0.0|100
0|2020-10-04|958.0|0|958.0|0|23.0|0|0.0|100
0|2020-10-05|967.0|0|967.0|0|23.0|0|0.0|100
0|2020-10-06|984.0|0|984.0|0|23.0|0|0.0|100
0|2020-10-07|990.0|0|990.0|0|23.0|0|0.0|100
0|2020-10-08|992.0|0|992.0|0|26.0|0|0.0|100
0|2020-10-09|1022.0|0|1022.0|0|27.0|0|0.0|100
0|2020-10-10|1024.0|0|1024.0|0|27.0|0|0.0|100
0|2020-10-11|1041.0|0|1041.0|0|28.0|0|0.0|100
0|2020-10-12|1046.0|0|1046.0|0|28.0|0|0.0|100
0|2020-10-13|1054.0|0|1054.0|0|30.0|0|0.0|100
0|2020-10-14|1072.0|0|1072.0|0|30.0|0|0.0|100
0|2020-10-15|1091.0|0|1091.0|0|30.0|0|0.0|100
0|2020-10-16|1111.0|0|1111.0|0|32.0|0|0.0|100
0|2020-10-17|1111.0|0|1111.0|0|32.0|0|0.0|100
0|2020-10-18|1129.0|0|1129.0|0|33.0|0|0.0|100
0|2020-10-19|1129.0|0|1129.0|0|33.0|0|0.0|100
0|2020-10-20|1181.0|0|1181.0|0|34.0|0|0.0|100
0|2020-10-21|1205.0|0|1205.0|0|34.0|0|0.0|100
0|2020-10-22|1205.0|0|1225.0|0|34.0|0|0.0|100
0|2020-10-23|1205.0|0|1225.0|0|34.0|0|0.0|100
0|2020-10-24|1205.0|0|1331.0|0|34.0|0|0.0|100
0|2020-10-25|1205.0|0|1331.0|0|34.0|0|0.0|100
0|2020-10-26|1338.0|0|1338.0|0|36.0|0|0.0|100
0|2020-10-27|1358.0|0|1358.0|0|36.0|0|0.0|100
0|2020-10-28|1358.0|0|1362.0|0|36.0|0|0.0|100
0|2020-10-29|1358.0|0|1376.0|0|36.0|0|0.0|100
0|2020-10-30|1358.0|0|1388.0|0|36.0|0|0.0|100
0|2020-10-31|1358.0|0|1399.0|0|36.0|0|0.0|100
0|2020-11-01|1358.0|0|1400.0|0|36.0|0|0.0|100
0|2020-11-02|1433.0|0|1433.0|0|39.0|0|0.0|100
0|2020-11-03|1431.0|0|1431.0|0|39.0|0|0.0|100
0|2020-11-04|1431.0|0|1478.0|0|39.0|0|0.0|100
0|2020-11-05|1431.0|0|1491.0|0|39.0|0|0.0|100
0|2020-11-06|1512.0|0|1512.0|0|40.0|0|0.0|100
0|2020-11-07|1534.0|0|1534.0|0|40.0|0|0.0|100
0|2020-11-08|1534.0|0|1551.0|0|40.0|0|0.0|100
0|2020-11-09|1534.0|0|1556.0|0|40.0|0|0.0|100
0|2020-11-10|1534.0|0|1563.0|0|40.0|0|0.0|100
0|2020-11-11|1534.0|0|1575.0|0|40.0|0|0.0|100
0|2020-11-12|1534.0|0|1577.0|0|40.0|0|0.0|100
0|2020-11-13|1534.0|0|1578.0|0|40.0|0|0.0|100
0|2020-11-14|1597.0|0|1597.0|0|45.0|0|0.0|100
0|2020-11-15|1597.0|0|1638.0|0|45.0|0|0.0|100
0|2020-11-16|1597.0|0|1649.0|0|45.0|0|0.0|100
0|2020-11-17|1597.0|0|1700.0|0|45.0|0|0.0|100
0|2020-11-18|1597.0|0|1719.0|0|45.0|0|0.0|100
0|2020-11-19|1733.0|0|1733.0|0|48.0|0|0.0|100
0|2020-11-20|1738.0|0|1738.0|0|48.0|0|0.0|100
0|2020-11-21|1754.0|0|1754.0|0|50.0|0|0.0|100
0|2020-11-22|1759.0|0|1759.0|0|50.0|0|0.0|100
0|2020-11-23|1759.0|0|1763.0|0|50.0|0|0.0|100
0|2020-11-24|1759.0|0|1769.0|0|50.0|0|0.0|100
0|2020-11-25|1759.0|0|1779.0|0|50.0|0|0.0|100
0|2020-11-26|1759.0|0|1781.0|0|50.0|0|0.0|100
0|2020-11-27|1759.0|0|1780.0|0|50.0|0|0.0|100
0|2020-11-28|1759.0|0|1778.0|0|50.0|0|0.0|100
0|2020-11-29|1759.0|0|1778.0|0|50.0|0|0.0|100
0|2020-11-30|1782.0|0|1782.0|0|50.0|0|0.0|100
0|2020-12-01|1782.0|0|1805.0|0|50.0|0|0.0|100
0|2020-12-02|1782.0|0|1817.0|0|50.0|0|0.0|100
0|2020-12-03|1835.0|0|1835.0|0|50.0|0|0.0|100
0|2020-12-04|1862.0|0|1862.0|0|50.0|0|0.0|100
0|2020-12-05|1862.0|0|1863.0|0|50.0|0|0.0|100
0|2020-12-06|1862.0|0|1868.0|0|50.0|0|0.0|100
0|2020-12-07|1862.0|0|1871.0|0|50.0|0|0.0|100
0|2020-12-08|1862.0|0|1904.0|0|52.0|0|0.0|100
0|2020-12-09|1862.0|0|1932.0|0|52.0|0|0.0|100
0|2020-12-10|1944.0|0|1944.0|0|55.0|0|0.0|100
0|2020-12-11|1953.0|0|1953.0|0|55.0|0|0.0|100
0|2020-12-12|1955.0|0|1955.0|0|55.0|0|0.0|100
0|2020-12-13|1920.0|0|1920.0|0|57.0|0|0.0|100
0|2020-12-14|1920.0|0|1920.0|0|57.0|0|0.0|100
0|2020-12-15|1920.0|0|1972.0|0|57.0|0|0.0|100
0|2020-12-16|1973.0|0|1973.0|0|57.0|0|0.0|100
0|2020-12-17|1997.0|0|1997.0|0|57.0|0|0.0|100
0|2020-12-18|1997.0|0|1997.0|0|57.0|0|0.0|100
0|2020-12-19|2006.0|0|2006.0|0|57.0|0|0.0|100
0|2020-12-20|2006.0|0|2011.0|0|57.0|0|0.0|100
0|2020-12-21|2010.0|0|2010.0|0|57.0|0|0.0|100
0|2020-12-22|2030.0|0|2030.0|0|57.0|0|0.0|100
0|2020-12-23|2031.0|0|2031.0|0|57.0|0|0.0|100
0|2020-12-24|2027.0|0|2027.0|0|57.0|0|0.0|100
0|2020-12-25|2027.0|0|2027.0|0|57.0|0|0.0|100
0|2020-12-26|2027.0|0|2027.0|0|57.0|0|0.0|100
0|2020-12-27|1994.0|0|1994.0|0|57.0|0|0.0|100
0|2020-12-28|1994.0|0|2027.0|0|57.0|0|0.0|100
0|2020-12-29|2047.0|0|2047.0|0|57.0|0|0.0|100
0|2020-12-30|2047.0|0|2071.0|0|57.0|0|0.0|100
0|2020-12-31|2047.0|0|2050.0|0|58.0|0|0.0|100
0|2021-01-01|2047.0|0|2050.0|0|58.0|0|0.0|100
0|2021-01-02|2047.0|0|2050.0|0|58.0|0|0.0|100
0|2021-01-03|2047.0|0|2054.0|0|58.0|0|0.0|100
0|2021-01-04|2047.0|0|2054.0|0|58.0|0|0.0|100
0|2021-01-05|2047.0|0|2052.0|0|58.0|0|0.0|100
0|2021-01-06|2072.0|0|2072.0|0|58.0|0|0.0|100
0|2021-01-07|2072.0|0|2116.0|0|58.0|0|0.0|100
0|2021-01-08|2132.0|0|2132.0|0|58.0|0|0.0|100
0|2021-01-09|2132.0|0|2166.0|0|58.0|0|0.0|100
0|2021-01-10|2132.0|0|2165.0|0|58.0|0|0.0|100
0|2021-01-11|2166.0|0|2166.0|0|69.0|0|0.0|100
0|2021-01-12|2166.0|0|2188.0|0|69.0|0|0.0|100
0|2021-01-13|2166.0|0|2207.0|0|69.0|0|0.0|100
0|2021-01-14|2166.0|0|2208.0|0|69.0|0|0.0|100
0|2021-01-15|2217.0|0|2217.0|0|69.0|0|0.0|100
0|2021-01-16|2221.0|0|2221.0|0|69.0|0|0.0|100
0|2021-01-17|2221.0|0|2221.0|0|69.0|0|0.0|100
0|2021-01-18|2221.0|0|2221.0|0|69.0|0|0.0|100
0|2021-01-19|2221.0|0|2221.0|0|69.0|0|0.0|100
0|2021-01-20|2221.0|0|2235.0|0|69.0|0|0.0|100
0|2021-01-21|2235.0|0|2235.0|0|69.0|0|0.0|100
0|2021-01-22|2239.0|0|2239.0|0|69.0|0|0.0|100
0|2021-01-23|2239.0|0|2251.0|0|69.0|0|0.0|100
0|2021-01-24|2239.0|0|2252.0|0|69.0|0|0.0|100
0|2021-01-25|2252.0|0|2252.0|0|69.0|0|0.0|100
0|2021-01-26|2252.0|0|2252.0|0|69.0|0|0.0|100
0|2021-01-27|2252.0|0|2251.0|0|69.0|0|0.0|100
0|2021-01-28|2252.0|0|2252.0|0|69.0|0|0.0|100
0|2021-01-29|2252.0|0|2252.0|0|69.0|0|0.0|100
0|2021-01-30|2252.0|0|2251.0|0|69.0|0|0.0|100
0|2021-01-31|2252.0|0|2251.0|0|69.0|0|0.0|100
0|2021-02-01|2252.0|0|2256.0|0|69.0|0|0.0|100
0|2021-02-02|2252.0|0|2266.0|0|69.0|0|0.0|100
0|2021-02-03|2252.0|0|2273.0|0|69.0|0|0.0|100
