|dates|Gibson_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Gibson_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Gibson_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Gibson_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Gibson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Gibson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Gibson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Gibson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-05-15|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-05-16|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-05-17|58.0|0|58.0|0|1.0|0|0.0|100
0|2020-05-18|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-05-19|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-05-20|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-05-21|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-05-22|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-23|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-24|61.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-25|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-26|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-27|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-05-28|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-05-29|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-05-30|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-05-31|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-01|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-02|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-06-03|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-04|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-05|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-06|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-07|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-08|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-06-09|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-06-10|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-06-11|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-06-12|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-13|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-14|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-15|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-16|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-17|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-06-18|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-06-19|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-06-20|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-21|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-06-22|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-06-23|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-24|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-06-25|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-06-26|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-27|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-06-28|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-06-29|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-06-30|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-01|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-07-02|110.0|0|110.0|0|1.0|0|0.0|100
0|2020-07-03|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-07-04|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-07-05|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-07-06|129.0|0|129.0|0|1.0|0|0.0|100
0|2020-07-07|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-07-08|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-07-09|158.0|0|158.0|0|1.0|0|0.0|100
0|2020-07-10|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-07-11|177.0|0|177.0|0|1.0|0|0.0|100
0|2020-07-12|181.0|0|181.0|0|1.0|0|0.0|100
0|2020-07-13|203.0|0|203.0|0|1.0|0|0.0|100
0|2020-07-14|217.0|0|217.0|0|1.0|0|0.0|100
0|2020-07-15|237.0|0|237.0|0|1.0|0|0.0|100
0|2020-07-16|259.0|0|259.0|0|1.0|0|0.0|100
0|2020-07-17|276.0|0|276.0|0|1.0|0|0.0|100
0|2020-07-18|296.0|0|296.0|0|1.0|0|0.0|100
0|2020-07-19|306.0|0|306.0|0|1.0|0|0.0|100
0|2020-07-20|312.0|0|312.0|0|1.0|0|0.0|100
0|2020-07-21|327.0|0|327.0|0|1.0|0|0.0|100
0|2020-07-22|330.0|0|330.0|0|1.0|0|0.0|100
0|2020-07-23|346.0|0|346.0|0|1.0|0|0.0|100
0|2020-07-24|360.0|0|360.0|0|1.0|0|0.0|100
0|2020-07-25|379.0|0|379.0|0|1.0|0|0.0|100
0|2020-07-26|409.0|0|409.0|0|1.0|0|0.0|100
0|2020-07-27|438.0|0|438.0|0|1.0|0|0.0|100
0|2020-07-28|465.0|0|465.0|0|1.0|0|0.0|100
0|2020-07-29|474.0|0|474.0|0|1.0|0|0.0|100
0|2020-07-30|500.0|0|500.0|0|1.0|0|0.0|100
0|2020-07-31|537.0|0|537.0|0|2.0|0|0.0|100
0|2020-08-01|550.0|0|550.0|0|2.0|0|0.0|100
0|2020-08-02|558.0|0|558.0|0|2.0|0|0.0|100
0|2020-08-03|567.0|0|567.0|0|2.0|0|0.0|100
0|2020-08-04|590.0|0|590.0|0|2.0|0|0.0|100
0|2020-08-05|615.0|0|615.0|0|2.0|0|0.0|100
0|2020-08-06|644.0|0|644.0|0|4.0|0|0.0|100
0|2020-08-07|670.0|0|670.0|0|5.0|0|0.0|100
0|2020-08-08|693.0|0|693.0|0|5.0|0|0.0|100
0|2020-08-09|717.0|0|717.0|0|5.0|0|0.0|100
0|2020-08-10|726.0|0|726.0|0|6.0|0|0.0|100
0|2020-08-11|735.0|0|735.0|0|7.0|0|0.0|100
0|2020-08-12|749.0|0|749.0|0|8.0|0|0.0|100
0|2020-08-13|765.0|0|765.0|0|9.0|0|0.0|100
0|2020-08-14|787.0|0|787.0|0|9.0|0|0.0|100
0|2020-08-15|806.0|0|806.0|0|9.0|0|0.0|100
0|2020-08-16|819.0|0|819.0|0|9.0|0|0.0|100
0|2020-08-17|832.0|0|832.0|0|9.0|0|0.0|100
0|2020-08-18|846.0|0|846.0|0|10.0|0|0.0|100
0|2020-08-19|877.0|0|877.0|0|11.0|0|0.0|100
0|2020-08-20|912.0|0|912.0|0|11.0|0|0.0|100
0|2020-08-21|959.0|0|959.0|0|11.0|0|0.0|100
0|2020-08-22|969.0|0|969.0|0|12.0|0|0.0|100
0|2020-08-23|981.0|0|981.0|0|12.0|0|0.0|100
0|2020-08-24|995.0|0|995.0|0|13.0|0|0.0|100
0|2020-08-25|1005.0|0|1005.0|0|13.0|0|0.0|100
0|2020-08-26|1013.0|0|1013.0|0|13.0|0|0.0|100
0|2020-08-27|1045.0|0|1045.0|0|13.0|0|0.0|100
0|2020-08-28|1066.0|0|1066.0|0|13.0|0|0.0|100
0|2020-08-29|1087.0|0|1087.0|0|14.0|0|0.0|100
0|2020-08-30|1104.0|0|1104.0|0|14.0|0|0.0|100
0|2020-08-31|1115.0|0|1115.0|0|14.0|0|0.0|100
0|2020-09-01|1138.0|0|1138.0|0|16.0|0|0.0|100
0|2020-09-02|1160.0|0|1160.0|0|16.0|0|0.0|100
0|2020-09-03|1139.0|0|1139.0|0|16.0|0|0.0|100
0|2020-09-04|1139.0|0|1152.0|0|16.0|0|0.0|100
0|2020-09-05|1174.0|0|1174.0|0|17.0|0|0.0|100
0|2020-09-06|1191.0|0|1191.0|0|17.0|0|0.0|100
0|2020-09-07|1214.0|0|1214.0|0|17.0|0|0.0|100
0|2020-09-08|1214.0|0|1237.0|0|17.0|0|0.0|100
0|2020-09-09|1256.0|0|1256.0|0|18.0|0|0.0|100
0|2020-09-10|1277.0|0|1277.0|0|18.0|0|0.0|100
0|2020-09-11|1305.0|0|1305.0|0|19.0|0|0.0|100
0|2020-09-12|1305.0|0|1323.0|0|19.0|0|0.0|100
0|2020-09-13|1338.0|0|1338.0|0|19.0|0|0.0|100
0|2020-09-14|1338.0|0|1379.0|0|19.0|0|0.0|100
0|2020-09-15|1383.0|0|1383.0|0|19.0|0|0.0|100
0|2020-09-16|1417.0|0|1417.0|0|19.0|0|0.0|100
0|2020-09-17|1430.0|0|1430.0|0|19.0|0|0.0|100
0|2020-09-18|1464.0|0|1464.0|0|19.0|0|0.0|100
0|2020-09-19|1492.0|0|1492.0|0|19.0|0|0.0|100
0|2020-09-20|1492.0|0|1523.0|0|19.0|0|0.0|100
0|2020-09-21|1538.0|0|1538.0|0|19.0|0|0.0|100
0|2020-09-22|1545.0|0|1545.0|0|20.0|0|0.0|100
0|2020-09-23|1586.0|0|1586.0|0|20.0|0|0.0|100
0|2020-09-24|1609.0|0|1609.0|0|22.0|0|0.0|100
0|2020-09-25|1636.0|0|1636.0|0|22.0|0|0.0|100
0|2020-09-26|1658.0|0|1658.0|0|23.0|0|0.0|100
0|2020-09-27|1704.0|0|1704.0|0|23.0|0|0.0|100
0|2020-09-28|1713.0|0|1713.0|0|23.0|0|0.0|100
0|2020-09-29|1726.0|0|1726.0|0|24.0|0|0.0|100
0|2020-09-30|1746.0|0|1746.0|0|25.0|0|0.0|100
0|2020-10-01|1773.0|0|1773.0|0|24.0|0|0.0|100
0|2020-10-02|1785.0|0|1785.0|0|25.0|0|0.0|100
0|2020-10-03|1800.0|0|1800.0|0|26.0|0|0.0|100
0|2020-10-04|1821.0|0|1821.0|0|26.0|0|0.0|100
0|2020-10-05|1851.0|0|1851.0|0|27.0|0|0.0|100
0|2020-10-06|1874.0|0|1874.0|0|27.0|0|0.0|100
0|2020-10-07|1887.0|0|1887.0|0|28.0|0|0.0|100
0|2020-10-08|1915.0|0|1915.0|0|28.0|0|0.0|100
0|2020-10-09|1914.0|0|1914.0|0|28.0|0|0.0|100
0|2020-10-10|1923.0|0|1923.0|0|28.0|0|0.0|100
0|2020-10-11|1923.0|0|1937.0|0|28.0|0|0.0|100
0|2020-10-12|1945.0|0|1945.0|0|28.0|0|0.0|100
0|2020-10-13|1960.0|0|1960.0|0|29.0|0|0.0|100
0|2020-10-14|1982.0|0|1982.0|0|33.0|0|0.0|100
0|2020-10-15|1997.0|0|1997.0|0|36.0|0|0.0|100
0|2020-10-16|2002.0|0|2002.0|0|36.0|0|0.0|100
0|2020-10-17|2018.0|0|2018.0|0|37.0|0|0.0|100
0|2020-10-18|2035.0|0|2035.0|0|37.0|0|0.0|100
0|2020-10-19|2054.0|0|2054.0|0|37.0|0|0.0|100
0|2020-10-20|2059.0|0|2059.0|0|38.0|0|0.0|100
0|2020-10-21|2078.0|0|2078.0|0|38.0|0|0.0|100
0|2020-10-22|2078.0|0|2082.0|0|38.0|0|0.0|100
0|2020-10-23|2078.0|0|2123.0|0|38.0|0|0.0|100
0|2020-10-24|2078.0|0|2130.0|0|38.0|0|0.0|100
0|2020-10-25|2078.0|0|2162.0|0|38.0|0|0.0|100
0|2020-10-26|2078.0|0|2172.0|0|38.0|0|0.0|100
0|2020-10-27|2078.0|0|2192.0|0|38.0|0|0.0|100
0|2020-10-28|2078.0|0|2205.0|0|38.0|0|0.0|100
0|2020-10-29|2078.0|0|2227.0|0|38.0|0|0.0|100
0|2020-10-30|2078.0|0|2234.0|0|38.0|0|0.0|100
0|2020-10-31|2078.0|0|2241.0|0|38.0|0|0.0|100
0|2020-11-01|2078.0|0|2244.0|0|38.0|0|0.0|100
0|2020-11-02|2272.0|0|2272.0|0|49.0|0|0.0|100
0|2020-11-03|2276.0|0|2276.0|0|49.0|0|0.0|100
0|2020-11-04|2316.0|0|2316.0|0|50.0|0|0.0|100
0|2020-11-05|2330.0|0|2330.0|0|50.0|0|0.0|100
0|2020-11-06|2331.0|0|2331.0|0|52.0|0|0.0|100
0|2020-11-07|2381.0|0|2381.0|0|52.0|0|0.0|100
0|2020-11-08|2418.0|0|2418.0|0|52.0|0|0.0|100
0|2020-11-09|2462.0|0|2462.0|0|52.0|0|0.0|100
0|2020-11-10|2462.0|0|2474.0|0|52.0|0|0.0|100
0|2020-11-11|2462.0|0|2522.0|0|52.0|0|0.0|100
0|2020-11-12|2462.0|0|2552.0|0|52.0|0|0.0|100
0|2020-11-13|2462.0|0|2577.0|0|52.0|0|0.0|100
0|2020-11-14|2462.0|0|2611.0|0|52.0|0|0.0|100
0|2020-11-15|2462.0|0|2660.0|0|52.0|0|0.0|100
0|2020-11-16|2714.0|0|2714.0|0|59.0|0|0.0|100
0|2020-11-17|2714.0|0|2713.0|0|59.0|0|0.0|100
0|2020-11-18|2714.0|0|2830.0|0|59.0|0|0.0|100
0|2020-11-19|2714.0|0|2871.0|0|59.0|0|0.0|100
0|2020-11-20|2893.0|0|2893.0|0|61.0|0|0.0|100
0|2020-11-21|2893.0|0|2919.0|0|61.0|0|0.0|100
0|2020-11-22|2893.0|0|2977.0|0|61.0|0|0.0|100
0|2020-11-23|2893.0|0|3011.0|0|61.0|0|0.0|100
0|2020-11-24|2893.0|0|3026.0|0|61.0|0|0.0|100
0|2020-11-25|2893.0|0|3083.0|0|61.0|0|0.0|100
0|2020-11-26|2893.0|0|3119.0|0|61.0|0|0.0|100
0|2020-11-27|2893.0|0|3150.0|0|61.0|0|0.0|100
0|2020-11-28|2893.0|0|3233.0|0|61.0|0|0.0|100
0|2020-11-29|3242.0|0|3242.0|0|65.0|0|0.0|100
0|2020-11-30|3242.0|0|3320.0|0|65.0|0|0.0|100
0|2020-12-01|3242.0|0|3340.0|0|65.0|0|0.0|100
0|2020-12-02|3242.0|0|3370.0|0|65.0|0|0.0|100
0|2020-12-03|3393.0|0|3393.0|0|65.0|0|0.0|100
0|2020-12-04|3393.0|0|3446.0|0|65.0|0|0.0|100
0|2020-12-05|3496.0|0|3496.0|0|72.0|0|0.0|100
0|2020-12-06|3496.0|0|3540.0|0|72.0|0|0.0|100
0|2020-12-07|3496.0|0|3601.0|0|72.0|0|0.0|100
0|2020-12-08|3496.0|0|3661.0|0|72.0|0|0.0|100
0|2020-12-09|3496.0|0|3757.0|0|72.0|0|0.0|100
0|2020-12-10|3798.0|0|3798.0|0|75.0|0|0.0|100
0|2020-12-11|3841.0|0|3841.0|0|76.0|0|0.0|100
0|2020-12-12|3893.0|0|3893.0|0|76.0|0|0.0|100
0|2020-12-13|3967.0|0|3967.0|0|77.0|0|0.0|100
0|2020-12-14|4058.0|0|4058.0|0|78.0|0|0.0|100
0|2020-12-15|4058.0|0|4105.0|0|78.0|0|0.0|100
0|2020-12-16|4209.0|0|4209.0|0|80.0|0|0.0|100
0|2020-12-17|4209.0|0|4288.0|0|80.0|0|0.0|100
0|2020-12-18|4372.0|0|4372.0|0|81.0|0|0.0|100
0|2020-12-19|4372.0|0|4404.0|0|81.0|0|0.0|100
0|2020-12-20|4457.0|0|4457.0|0|81.0|0|0.0|100
0|2020-12-21|4457.0|0|4577.0|0|81.0|0|0.0|100
0|2020-12-22|4457.0|0|4614.0|0|81.0|0|0.0|100
0|2020-12-23|4457.0|0|4645.0|0|81.0|0|0.0|100
0|2020-12-24|4457.0|0|4699.0|0|81.0|0|0.0|100
0|2020-12-25|4457.0|0|4763.0|0|81.0|0|0.0|100
0|2020-12-26|4457.0|0|4801.0|0|81.0|0|0.0|100
0|2020-12-27|4457.0|0|4856.0|0|81.0|0|0.0|100
0|2020-12-28|4457.0|0|4871.0|0|81.0|0|0.0|100
0|2020-12-29|4928.0|0|4928.0|0|88.0|0|0.0|100
0|2020-12-30|5000.0|0|5000.0|0|90.0|0|0.0|100
0|2020-12-31|5000.0|0|5033.0|0|90.0|0|0.0|100
0|2021-01-01|5033.0|0|5033.0|0|90.0|0|0.0|100
0|2021-01-02|5133.0|0|5133.0|0|90.0|0|0.0|100
0|2021-01-03|5133.0|0|5165.0|0|90.0|0|0.0|100
0|2021-01-04|5183.0|0|5183.0|0|90.0|0|0.0|100
0|2021-01-05|5218.0|0|5218.0|0|95.0|0|0.0|100
0|2021-01-06|5218.0|0|5271.0|0|95.0|0|0.0|100
0|2021-01-07|5218.0|0|5327.0|0|95.0|0|0.0|100
0|2021-01-08|5352.0|0|5352.0|0|97.0|0|0.0|100
0|2021-01-09|5385.0|0|5385.0|0|102.0|0|0.0|100
0|2021-01-10|5441.0|0|5441.0|0|102.0|0|0.0|100
0|2021-01-11|5441.0|0|5453.0|0|102.0|0|0.0|100
0|2021-01-12|5490.0|0|5490.0|0|107.0|0|0.0|100
0|2021-01-13|5521.0|0|5521.0|0|108.0|0|0.0|100
0|2021-01-14|5521.0|0|5534.0|0|109.0|0|0.0|100
0|2021-01-15|5521.0|0|5571.0|0|111.0|0|0.0|100
0|2021-01-16|5521.0|0|5594.0|0|111.0|0|0.0|100
0|2021-01-17|5521.0|0|5630.0|0|111.0|0|0.0|100
0|2021-01-18|5639.0|0|5639.0|0|111.0|0|0.0|100
0|2021-01-19|5656.0|0|5656.0|0|111.0|0|0.0|100
0|2021-01-20|5656.0|0|5671.0|0|111.0|0|0.0|100
0|2021-01-21|5656.0|0|5701.0|0|111.0|0|0.0|100
0|2021-01-22|5656.0|0|5733.0|0|111.0|0|0.0|100
0|2021-01-23|5739.0|0|5739.0|0|111.0|0|0.0|100
0|2021-01-24|5739.0|0|5761.0|0|111.0|0|0.0|100
0|2021-01-25|5739.0|0|5764.0|0|111.0|0|0.0|100
0|2021-01-26|5777.0|0|5777.0|0|118.0|0|0.0|100
0|2021-01-27|5786.0|0|5786.0|0|119.0|0|0.0|100
0|2021-01-28|5786.0|0|5800.0|0|119.0|0|0.0|100
0|2021-01-29|5855.0|0|5855.0|0|122.0|0|0.0|100
0|2021-01-30|5855.0|0|5864.0|0|122.0|0|0.0|100
0|2021-01-31|5855.0|0|5884.0|0|122.0|0|0.0|100
