|dates|Lake_California_UnitedStates.JHU_ConfirmedCases.data|Lake_California_UnitedStates.JHU_ConfirmedCases.missing|Lake_California_UnitedStates.NYT_ConfirmedCases.data|Lake_California_UnitedStates.NYT_ConfirmedCases.missing|Lake_California_UnitedStates.JHU_ConfirmedDeaths.data|Lake_California_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_California_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-15|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-16|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-17|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-05-18|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|14.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-05-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-29|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-30|21.0|0|23.0|0|0.0|0|0.0|100
0|2020-05-31|21.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-01|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-02|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-03|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-04|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-05|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-06|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-07|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-08|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-09|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-10|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-11|31.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-12|32.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-13|32.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-14|32.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-15|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-16|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-17|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-18|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-19|34.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-20|35.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-21|35.0|0|37.0|0|0.0|0|0.0|100
0|2020-06-22|40.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-23|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-24|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-06-25|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-26|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-27|45.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-28|51.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-29|56.0|0|58.0|0|0.0|0|0.0|100
0|2020-06-30|60.0|0|62.0|0|0.0|0|0.0|100
0|2020-07-01|79.0|0|81.0|0|0.0|0|0.0|100
0|2020-07-02|85.0|0|87.0|0|0.0|0|0.0|100
0|2020-07-03|85.0|0|88.0|0|0.0|0|0.0|100
0|2020-07-04|87.0|0|89.0|0|0.0|0|0.0|100
0|2020-07-05|87.0|0|89.0|0|1.0|0|0.0|100
0|2020-07-06|96.0|0|96.0|0|1.0|0|0.0|100
0|2020-07-07|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-07-08|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-07-09|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-07-10|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-07-11|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-07-12|108.0|0|110.0|0|1.0|0|0.0|100
0|2020-07-13|121.0|0|121.0|0|1.0|0|0.0|100
0|2020-07-14|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-07-15|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-07-16|137.0|0|137.0|0|1.0|0|0.0|100
0|2020-07-17|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-07-18|140.0|0|140.0|0|1.0|0|0.0|100
0|2020-07-19|140.0|0|142.0|0|1.0|0|0.0|100
0|2020-07-20|151.0|0|151.0|0|1.0|0|0.0|100
0|2020-07-21|156.0|0|156.0|0|1.0|0|0.0|100
0|2020-07-22|158.0|0|157.0|0|1.0|0|0.0|100
0|2020-07-23|166.0|0|166.0|0|1.0|0|0.0|100
0|2020-07-24|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-07-25|168.0|0|168.0|0|1.0|0|0.0|100
0|2020-07-26|168.0|0|173.0|0|1.0|0|0.0|100
0|2020-07-27|175.0|0|175.0|0|1.0|0|0.0|100
0|2020-07-28|180.0|0|176.0|0|1.0|0|0.0|100
0|2020-07-29|181.0|0|179.0|0|1.0|0|0.0|100
0|2020-07-30|183.0|0|183.0|0|1.0|0|0.0|100
0|2020-07-31|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-08-01|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-08-02|195.0|0|195.0|0|1.0|0|0.0|100
0|2020-08-03|208.0|0|201.0|0|1.0|0|0.0|100
0|2020-08-04|211.0|0|201.0|0|1.0|0|0.0|100
0|2020-08-05|211.0|0|206.0|0|1.0|0|0.0|100
0|2020-08-06|212.0|0|209.0|0|2.0|0|0.0|100
0|2020-08-07|220.0|0|209.0|0|2.0|0|0.0|100
0|2020-08-08|220.0|0|215.0|0|2.0|0|0.0|100
0|2020-08-09|220.0|0|221.0|0|2.0|0|0.0|100
0|2020-08-10|240.0|0|225.0|0|2.0|0|0.0|100
0|2020-08-11|240.0|0|239.0|0|2.0|0|0.0|100
0|2020-08-12|253.0|0|243.0|0|2.0|0|0.0|100
0|2020-08-13|267.0|0|253.0|0|2.0|0|0.0|100
0|2020-08-14|268.0|0|263.0|0|2.0|0|0.0|100
0|2020-08-15|268.0|0|267.0|0|2.0|0|0.0|100
0|2020-08-16|268.0|0|268.0|0|2.0|0|0.0|100
0|2020-08-17|272.0|0|269.0|0|2.0|0|0.0|100
0|2020-08-18|275.0|0|270.0|0|2.0|0|0.0|100
0|2020-08-19|281.0|0|270.0|0|3.0|0|0.0|100
0|2020-08-20|281.0|0|277.0|0|3.0|0|0.0|100
0|2020-08-21|282.0|0|280.0|0|3.0|0|0.0|100
0|2020-08-22|290.0|0|281.0|0|3.0|0|0.0|100
0|2020-08-23|291.0|0|291.0|0|3.0|0|0.0|100
0|2020-08-24|299.0|0|299.0|0|3.0|0|0.0|100
0|2020-08-25|303.0|0|302.0|0|3.0|0|0.0|100
0|2020-08-26|304.0|0|304.0|0|3.0|0|0.0|100
0|2020-08-27|314.0|0|308.0|0|3.0|0|0.0|100
0|2020-08-28|315.0|0|314.0|0|3.0|0|0.0|100
0|2020-08-29|324.0|0|320.0|0|3.0|0|0.0|100
0|2020-08-30|332.0|0|329.0|0|4.0|0|0.0|100
0|2020-08-31|345.0|0|334.0|0|4.0|0|0.0|100
0|2020-09-01|345.0|0|341.0|0|4.0|0|0.0|100
0|2020-09-02|346.0|0|341.0|0|5.0|0|0.0|100
0|2020-09-03|350.0|0|342.0|0|5.0|0|0.0|100
0|2020-09-04|350.0|0|347.0|0|5.0|0|0.0|100
0|2020-09-05|360.0|0|347.0|0|5.0|0|0.0|100
0|2020-09-06|359.0|0|359.0|0|5.0|0|0.0|100
0|2020-09-07|362.0|0|362.0|0|5.0|0|0.0|100
0|2020-09-08|368.0|0|367.0|0|5.0|0|0.0|100
0|2020-09-09|370.0|0|370.0|0|6.0|0|0.0|100
0|2020-09-10|372.0|0|371.0|0|6.0|0|0.0|100
0|2020-09-11|378.0|0|377.0|0|6.0|0|0.0|100
0|2020-09-12|390.0|0|382.0|0|7.0|0|0.0|100
0|2020-09-13|393.0|0|393.0|0|7.0|0|0.0|100
0|2020-09-14|397.0|0|397.0|0|7.0|0|0.0|100
0|2020-09-15|416.0|0|407.0|0|7.0|0|0.0|100
0|2020-09-16|418.0|0|416.0|0|7.0|0|0.0|100
0|2020-09-17|433.0|0|417.0|0|10.0|0|0.0|100
0|2020-09-18|433.0|0|433.0|0|10.0|0|0.0|100
0|2020-09-19|459.0|0|458.0|0|10.0|0|0.0|100
0|2020-09-20|465.0|0|465.0|0|10.0|0|0.0|100
0|2020-09-21|492.0|0|492.0|0|10.0|0|0.0|100
0|2020-09-22|512.0|0|508.0|0|11.0|0|0.0|100
0|2020-09-23|516.0|0|516.0|0|11.0|0|0.0|100
0|2020-09-24|530.0|0|519.0|0|11.0|0|0.0|100
0|2020-09-25|534.0|0|531.0|0|11.0|0|0.0|100
0|2020-09-26|539.0|0|539.0|0|11.0|0|0.0|100
0|2020-09-27|549.0|0|549.0|0|11.0|0|0.0|100
0|2020-09-28|555.0|0|555.0|0|11.0|0|0.0|100
0|2020-09-29|559.0|0|559.0|0|11.0|0|0.0|100
0|2020-09-30|566.0|0|566.0|0|11.0|0|0.0|100
0|2020-10-01|567.0|0|567.0|0|11.0|0|0.0|100
0|2020-10-02|572.0|0|572.0|0|11.0|0|0.0|100
0|2020-10-03|581.0|0|579.0|0|11.0|0|0.0|100
0|2020-10-04|588.0|0|588.0|0|11.0|0|0.0|100
0|2020-10-05|589.0|0|589.0|0|11.0|0|0.0|100
0|2020-10-06|593.0|0|592.0|0|12.0|0|0.0|100
0|2020-10-07|596.0|0|596.0|0|12.0|0|0.0|100
0|2020-10-08|599.0|0|599.0|0|12.0|0|0.0|100
0|2020-10-09|604.0|0|604.0|0|12.0|0|0.0|100
0|2020-10-10|628.0|0|610.0|0|13.0|0|0.0|100
0|2020-10-11|630.0|0|630.0|0|13.0|0|0.0|100
0|2020-10-12|631.0|0|631.0|0|13.0|0|0.0|100
0|2020-10-13|633.0|0|633.0|0|13.0|0|0.0|100
0|2020-10-14|639.0|0|639.0|0|14.0|0|0.0|100
0|2020-10-15|642.0|0|642.0|0|14.0|0|0.0|100
0|2020-10-16|642.0|0|642.0|0|14.0|0|0.0|100
0|2020-10-17|658.0|0|644.0|0|15.0|0|0.0|100
0|2020-10-18|663.0|0|663.0|0|15.0|0|0.0|100
0|2020-10-19|670.0|0|670.0|0|15.0|0|0.0|100
0|2020-10-20|673.0|0|673.0|0|15.0|0|0.0|100
0|2020-10-21|678.0|0|675.0|0|15.0|0|0.0|100
0|2020-10-22|678.0|0|676.0|0|15.0|0|0.0|100
0|2020-10-23|679.0|0|678.0|0|15.0|0|0.0|100
0|2020-10-24|689.0|0|689.0|0|15.0|0|0.0|100
0|2020-10-25|696.0|0|696.0|0|15.0|0|0.0|100
0|2020-10-26|695.0|0|695.0|0|15.0|0|0.0|100
0|2020-10-27|698.0|0|697.0|0|16.0|0|0.0|100
0|2020-10-28|700.0|0|700.0|0|16.0|0|0.0|100
0|2020-10-29|702.0|0|700.0|0|16.0|0|0.0|100
0|2020-10-30|704.0|0|702.0|0|17.0|0|0.0|100
0|2020-10-31|720.0|0|720.0|0|17.0|0|0.0|100
0|2020-11-01|727.0|0|724.0|0|18.0|0|0.0|100
0|2020-11-02|727.0|0|727.0|0|18.0|0|0.0|100
0|2020-11-03|731.0|0|728.0|0|17.0|0|0.0|100
0|2020-11-04|734.0|0|732.0|0|17.0|0|0.0|100
0|2020-11-05|739.0|0|735.0|0|17.0|0|0.0|100
0|2020-11-06|740.0|0|739.0|0|17.0|0|0.0|100
0|2020-11-07|746.0|0|741.0|0|17.0|0|0.0|100
0|2020-11-08|751.0|0|751.0|0|17.0|0|0.0|100
0|2020-11-09|754.0|0|754.0|0|17.0|0|0.0|100
0|2020-11-10|756.0|0|755.0|0|17.0|0|0.0|100
0|2020-11-11|763.0|0|762.0|0|17.0|0|0.0|100
0|2020-11-12|763.0|0|763.0|0|17.0|0|0.0|100
0|2020-11-13|764.0|0|764.0|0|17.0|0|0.0|100
0|2020-11-14|776.0|0|770.0|0|17.0|0|0.0|100
0|2020-11-15|776.0|0|773.0|0|17.0|0|0.0|100
0|2020-11-16|777.0|0|777.0|0|17.0|0|0.0|100
0|2020-11-17|788.0|0|784.0|0|18.0|0|0.0|100
0|2020-11-18|802.0|0|792.0|0|18.0|0|0.0|100
0|2020-11-19|807.0|0|802.0|0|18.0|0|0.0|100
0|2020-11-20|815.0|0|809.0|0|18.0|0|0.0|100
0|2020-11-21|823.0|0|820.0|0|18.0|0|0.0|100
0|2020-11-22|832.0|0|832.0|0|18.0|0|0.0|100
0|2020-11-23|834.0|0|834.0|0|18.0|0|0.0|100
0|2020-11-24|845.0|0|840.0|0|19.0|0|0.0|100
0|2020-11-25|877.0|0|872.0|0|19.0|0|0.0|100
0|2020-11-26|886.0|0|878.0|0|19.0|0|0.0|100
0|2020-11-27|890.0|0|890.0|0|19.0|0|0.0|100
0|2020-11-28|909.0|0|909.0|0|19.0|0|0.0|100
0|2020-11-29|920.0|0|920.0|0|19.0|0|0.0|100
0|2020-11-30|927.0|0|927.0|0|19.0|0|0.0|100
0|2020-12-01|951.0|0|939.0|0|20.0|0|0.0|100
0|2020-12-02|971.0|0|969.0|0|20.0|0|0.0|100
0|2020-12-03|972.0|0|971.0|0|21.0|0|0.0|100
0|2020-12-04|995.0|0|991.0|0|21.0|0|0.0|100
0|2020-12-05|1022.0|0|1018.0|0|21.0|0|0.0|100
0|2020-12-06|1069.0|0|1069.0|0|21.0|0|0.0|100
0|2020-12-07|1075.0|0|1075.0|0|21.0|0|0.0|100
0|2020-12-08|1092.0|0|1090.0|0|21.0|0|0.0|100
0|2020-12-09|1131.0|0|1127.0|0|21.0|0|0.0|100
0|2020-12-10|1161.0|0|1158.0|0|22.0|0|0.0|100
0|2020-12-11|1171.0|0|1167.0|0|22.0|0|0.0|100
0|2020-12-12|1215.0|0|1205.0|0|22.0|0|0.0|100
0|2020-12-13|1232.0|0|1232.0|0|22.0|0|0.0|100
0|2020-12-14|1271.0|0|1271.0|0|22.0|0|0.0|100
0|2020-12-15|1306.0|0|1301.0|0|22.0|0|0.0|100
0|2020-12-16|1341.0|0|1341.0|0|22.0|0|0.0|100
0|2020-12-17|1364.0|0|1363.0|0|21.0|0|0.0|100
0|2020-12-18|1375.0|0|1374.0|0|21.0|0|0.0|100
0|2020-12-19|1399.0|0|1397.0|0|21.0|0|0.0|100
0|2020-12-20|1438.0|0|1438.0|0|21.0|0|0.0|100
0|2020-12-21|1463.0|0|1463.0|0|21.0|0|0.0|100
0|2020-12-22|1538.0|0|1538.0|0|22.0|0|0.0|100
0|2020-12-23|1583.0|0|1569.0|0|22.0|0|0.0|100
0|2020-12-24|1602.0|0|1595.0|0|22.0|0|0.0|100
0|2020-12-25|1629.0|0|1629.0|0|23.0|0|0.0|100
0|2020-12-26|1688.0|0|1669.0|0|23.0|0|0.0|100
0|2020-12-27|1710.0|0|1710.0|0|23.0|0|0.0|100
0|2020-12-28|1769.0|0|1769.0|0|23.0|0|0.0|100
0|2020-12-29|1791.0|0|1785.0|0|23.0|0|0.0|100
0|2020-12-30|1805.0|0|1805.0|0|23.0|0|0.0|100
0|2020-12-31|1819.0|0|1817.0|0|23.0|0|0.0|100
0|2021-01-01|1848.0|0|1848.0|0|24.0|0|0.0|100
0|2021-01-02|1888.0|0|1888.0|0|24.0|0|0.0|100
0|2021-01-03|1925.0|0|1925.0|0|24.0|0|0.0|100
0|2021-01-04|1976.0|0|1976.0|0|24.0|0|0.0|100
0|2021-01-05|1998.0|0|1984.0|0|24.0|0|0.0|100
0|2021-01-06|2015.0|0|2015.0|0|25.0|0|0.0|100
0|2021-01-07|2033.0|0|2033.0|0|25.0|0|0.0|100
0|2021-01-08|2055.0|0|2054.0|0|25.0|0|0.0|100
0|2021-01-09|2120.0|0|2098.0|0|26.0|0|0.0|100
0|2021-01-10|2144.0|0|2144.0|0|26.0|0|0.0|100
0|2021-01-11|2174.0|0|2174.0|0|26.0|0|0.0|100
0|2021-01-12|2205.0|0|2205.0|0|27.0|0|0.0|100
0|2021-01-13|2260.0|0|2260.0|0|27.0|0|0.0|100
0|2021-01-14|2321.0|0|2305.0|0|28.0|0|0.0|100
0|2021-01-15|2378.0|0|2378.0|0|28.0|0|0.0|100
0|2021-01-16|2434.0|0|2434.0|0|28.0|0|0.0|100
0|2021-01-17|2504.0|0|2504.0|0|28.0|0|0.0|100
0|2021-01-18|2572.0|0|2572.0|0|28.0|0|0.0|100
0|2021-01-19|2591.0|0|2591.0|0|30.0|0|0.0|100
0|2021-01-20|2625.0|0|2625.0|0|30.0|0|0.0|100
0|2021-01-21|2646.0|0|2646.0|0|31.0|0|0.0|100
0|2021-01-22|2669.0|0|2669.0|0|31.0|0|0.0|100
0|2021-01-23|2681.0|0|2681.0|0|32.0|0|0.0|100
0|2021-01-24|2673.0|0|2673.0|0|32.0|0|0.0|100
0|2021-01-25|2724.0|0|2724.0|0|32.0|0|0.0|100
0|2021-01-26|2729.0|0|2729.0|0|32.0|0|0.0|100
0|2021-01-27|2748.0|0|2748.0|0|32.0|0|0.0|100
0|2021-01-28|2750.0|0|2750.0|0|32.0|0|0.0|100
0|2021-01-29|2772.0|0|2772.0|0|32.0|0|0.0|100
0|2021-01-30|2792.0|0|2792.0|0|32.0|0|0.0|100
0|2021-01-31|2809.0|0|2809.0|0|32.0|0|0.0|100
0|2021-02-01|2826.0|0|2826.0|0|32.0|0|0.0|100
0|2021-02-02|2843.0|0|2843.0|0|33.0|0|0.0|100
0|2021-02-03|2857.0|0|2857.0|0|33.0|0|0.0|100
0|2021-02-04|2869.0|0|2869.0|0|33.0|0|0.0|100
0|2021-02-05|2882.0|0|2882.0|0|33.0|0|0.0|100
0|2021-02-06|2906.0|0|2906.0|0|34.0|0|0.0|100
0|2021-02-07|2920.0|0|2920.0|0|34.0|0|0.0|100
0|2021-02-08|2940.0|0|2940.0|0|34.0|0|0.0|100
