|dates|Calhoun_Texas_UnitedStates.JHU_ConfirmedCases.data|Calhoun_Texas_UnitedStates.JHU_ConfirmedCases.missing|Calhoun_Texas_UnitedStates.NYT_ConfirmedCases.data|Calhoun_Texas_UnitedStates.NYT_ConfirmedCases.missing|Calhoun_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Calhoun_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Calhoun_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Calhoun_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-05-15|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-05-16|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-05-17|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-05-18|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-05-19|36.0|0|36.0|0|3.0|0|0.0|100
0|2020-05-20|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-21|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-22|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-23|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-24|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-25|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-26|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-27|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-28|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-29|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-30|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-05-31|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-01|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-02|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-03|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-04|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-05|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-06|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-06-07|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-06-08|39.0|0|39.0|0|3.0|0|0.0|100
0|2020-06-09|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-06-10|42.0|0|42.0|0|3.0|0|0.0|100
0|2020-06-11|45.0|0|45.0|0|3.0|0|0.0|100
0|2020-06-12|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-13|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-14|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-15|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-16|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-17|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-18|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-06-19|52.0|0|52.0|0|3.0|0|0.0|100
0|2020-06-20|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-06-21|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-06-22|55.0|0|55.0|0|3.0|0|0.0|100
0|2020-06-23|56.0|0|56.0|0|3.0|0|0.0|100
0|2020-06-24|58.0|0|58.0|0|3.0|0|0.0|100
0|2020-06-25|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-06-26|69.0|0|69.0|0|3.0|0|0.0|100
0|2020-06-27|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-28|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-29|72.0|0|72.0|0|3.0|0|0.0|100
0|2020-06-30|74.0|0|74.0|0|3.0|0|0.0|100
0|2020-07-01|90.0|0|90.0|0|3.0|0|0.0|100
0|2020-07-02|94.0|0|94.0|0|3.0|0|0.0|100
0|2020-07-03|96.0|0|96.0|0|3.0|0|0.0|100
0|2020-07-04|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-07-05|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-07-06|97.0|0|97.0|0|3.0|0|0.0|100
0|2020-07-07|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-07-08|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-07-09|126.0|0|126.0|0|3.0|0|0.0|100
0|2020-07-10|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-07-11|153.0|0|153.0|0|3.0|0|0.0|100
0|2020-07-12|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-07-13|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-07-14|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-07-15|177.0|0|177.0|0|3.0|0|0.0|100
0|2020-07-16|183.0|0|183.0|0|3.0|0|0.0|100
0|2020-07-17|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-07-18|212.0|0|212.0|0|3.0|0|0.0|100
0|2020-07-19|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-07-20|217.0|0|217.0|0|3.0|0|0.0|100
0|2020-07-21|258.0|0|258.0|0|3.0|0|0.0|100
0|2020-07-22|277.0|0|277.0|0|3.0|0|0.0|100
0|2020-07-23|322.0|0|322.0|0|3.0|0|0.0|100
0|2020-07-24|373.0|0|373.0|0|3.0|0|0.0|100
0|2020-07-25|393.0|0|393.0|0|3.0|0|0.0|100
0|2020-07-26|393.0|0|393.0|0|3.0|0|0.0|100
0|2020-07-27|393.0|0|393.0|0|2.0|0|0.0|100
0|2020-07-28|432.0|0|432.0|0|2.0|0|0.0|100
0|2020-07-29|439.0|0|439.0|0|4.0|0|0.0|100
0|2020-07-30|453.0|0|453.0|0|3.0|0|0.0|100
0|2020-07-31|453.0|0|453.0|0|3.0|0|0.0|100
0|2020-08-01|453.0|0|453.0|0|3.0|0|0.0|100
0|2020-08-02|453.0|0|453.0|0|3.0|0|0.0|100
0|2020-08-03|453.0|0|453.0|0|3.0|0|0.0|100
0|2020-08-04|493.0|0|493.0|0|4.0|0|0.0|100
0|2020-08-05|511.0|0|511.0|0|4.0|0|0.0|100
0|2020-08-06|526.0|0|526.0|0|4.0|0|0.0|100
0|2020-08-07|529.0|0|529.0|0|4.0|0|0.0|100
0|2020-08-08|544.0|0|544.0|0|4.0|0|0.0|100
0|2020-08-09|544.0|0|544.0|0|5.0|0|0.0|100
0|2020-08-10|544.0|0|544.0|0|5.0|0|0.0|100
0|2020-08-11|546.0|0|546.0|0|5.0|0|0.0|100
0|2020-08-12|547.0|0|547.0|0|6.0|0|0.0|100
0|2020-08-13|551.0|0|551.0|0|6.0|0|0.0|100
0|2020-08-14|552.0|0|552.0|0|6.0|0|0.0|100
0|2020-08-15|555.0|0|555.0|0|6.0|0|0.0|100
0|2020-08-16|555.0|0|555.0|0|7.0|0|0.0|100
0|2020-08-17|555.0|0|555.0|0|7.0|0|0.0|100
0|2020-08-18|558.0|0|558.0|0|7.0|0|0.0|100
0|2020-08-19|562.0|0|562.0|0|7.0|0|0.0|100
0|2020-08-20|565.0|0|565.0|0|7.0|0|0.0|100
0|2020-08-21|579.0|0|579.0|0|7.0|0|0.0|100
0|2020-08-22|579.0|0|579.0|0|7.0|0|0.0|100
0|2020-08-23|579.0|0|579.0|0|7.0|0|0.0|100
0|2020-08-24|579.0|0|579.0|0|7.0|0|0.0|100
0|2020-08-25|586.0|0|586.0|0|7.0|0|0.0|100
0|2020-08-26|589.0|0|589.0|0|7.0|0|0.0|100
0|2020-08-27|589.0|0|589.0|0|7.0|0|0.0|100
0|2020-08-28|591.0|0|591.0|0|7.0|0|0.0|100
0|2020-08-29|603.0|0|603.0|0|7.0|0|0.0|100
0|2020-08-30|603.0|0|603.0|0|7.0|0|0.0|100
0|2020-08-31|603.0|0|603.0|0|7.0|0|0.0|100
0|2020-09-01|607.0|0|607.0|0|7.0|0|0.0|100
0|2020-09-02|611.0|0|611.0|0|7.0|0|0.0|100
0|2020-09-03|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-04|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-05|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-06|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-07|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-08|612.0|0|612.0|0|7.0|0|0.0|100
0|2020-09-09|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-10|614.0|0|614.0|0|7.0|0|0.0|100
0|2020-09-11|618.0|0|618.0|0|7.0|0|0.0|100
0|2020-09-12|618.0|0|618.0|0|7.0|0|0.0|100
0|2020-09-13|618.0|0|618.0|0|7.0|0|0.0|100
0|2020-09-14|618.0|0|618.0|0|7.0|0|0.0|100
0|2020-09-15|623.0|0|623.0|0|7.0|0|0.0|100
0|2020-09-16|617.0|0|617.0|0|7.0|0|0.0|100
0|2020-09-17|623.0|0|623.0|0|7.0|0|0.0|100
0|2020-09-18|625.0|0|625.0|0|7.0|0|0.0|100
0|2020-09-19|626.0|0|626.0|0|7.0|0|0.0|100
0|2020-09-20|626.0|0|626.0|0|7.0|0|0.0|100
0|2020-09-21|812.0|0|812.0|0|7.0|0|0.0|100
0|2020-09-22|816.0|0|816.0|0|7.0|0|0.0|100
0|2020-09-23|818.0|0|818.0|0|7.0|0|0.0|100
0|2020-09-24|818.0|0|818.0|0|7.0|0|0.0|100
0|2020-09-25|820.0|0|818.0|0|7.0|0|0.0|100
0|2020-09-26|821.0|0|821.0|0|7.0|0|0.0|100
0|2020-09-27|821.0|0|821.0|0|7.0|0|0.0|100
0|2020-09-28|821.0|0|821.0|0|7.0|0|0.0|100
0|2020-09-29|823.0|0|823.0|0|7.0|0|0.0|100
0|2020-09-30|823.0|0|823.0|0|8.0|0|0.0|100
0|2020-10-01|828.0|0|828.0|0|8.0|0|0.0|100
0|2020-10-02|831.0|0|831.0|0|8.0|0|0.0|100
0|2020-10-03|831.0|0|831.0|0|8.0|0|0.0|100
0|2020-10-04|831.0|0|831.0|0|8.0|0|0.0|100
0|2020-10-05|851.0|0|851.0|0|8.0|0|0.0|100
0|2020-10-06|856.0|0|856.0|0|8.0|0|0.0|100
0|2020-10-07|854.0|0|854.0|0|8.0|0|0.0|100
0|2020-10-08|857.0|0|857.0|0|8.0|0|0.0|100
0|2020-10-09|860.0|0|860.0|0|8.0|0|0.0|100
0|2020-10-10|861.0|0|861.0|0|8.0|0|0.0|100
0|2020-10-11|861.0|0|861.0|0|8.0|0|0.0|100
0|2020-10-12|868.0|0|868.0|0|8.0|0|0.0|100
0|2020-10-13|873.0|0|873.0|0|8.0|0|0.0|100
0|2020-10-14|875.0|0|875.0|0|9.0|0|0.0|100
0|2020-10-15|875.0|0|875.0|0|9.0|0|0.0|100
0|2020-10-16|877.0|0|877.0|0|9.0|0|0.0|100
0|2020-10-17|879.0|0|879.0|0|9.0|0|0.0|100
0|2020-10-18|879.0|0|879.0|0|9.0|0|0.0|100
0|2020-10-19|882.0|0|882.0|0|9.0|0|0.0|100
0|2020-10-20|882.0|0|882.0|0|9.0|0|0.0|100
0|2020-10-21|880.0|0|880.0|0|9.0|0|0.0|100
0|2020-10-22|880.0|0|880.0|0|9.0|0|0.0|100
0|2020-10-23|880.0|0|881.0|0|9.0|0|0.0|100
0|2020-10-24|880.0|0|928.0|0|9.0|0|0.0|100
0|2020-10-25|880.0|0|928.0|0|9.0|0|0.0|100
0|2020-10-26|929.0|0|929.0|0|9.0|0|0.0|100
0|2020-10-27|930.0|0|930.0|0|9.0|0|0.0|100
0|2020-10-28|930.0|0|930.0|0|9.0|0|0.0|100
0|2020-10-29|932.0|0|932.0|0|9.0|0|0.0|100
0|2020-10-30|938.0|0|938.0|0|9.0|0|0.0|100
0|2020-10-31|935.0|0|935.0|0|9.0|0|0.0|100
0|2020-11-01|935.0|0|935.0|0|9.0|0|0.0|100
0|2020-11-02|935.0|0|935.0|0|9.0|0|0.0|100
0|2020-11-03|935.0|0|935.0|0|9.0|0|0.0|100
0|2020-11-04|936.0|0|936.0|0|9.0|0|0.0|100
0|2020-11-05|936.0|0|939.0|0|9.0|0|0.0|100
0|2020-11-06|936.0|0|940.0|0|9.0|0|0.0|100
0|2020-11-07|941.0|0|941.0|0|9.0|0|0.0|100
0|2020-11-08|941.0|0|941.0|0|9.0|0|0.0|100
0|2020-11-09|941.0|0|945.0|0|9.0|0|0.0|100
0|2020-11-10|941.0|0|948.0|0|9.0|0|0.0|100
0|2020-11-11|941.0|0|948.0|0|9.0|0|0.0|100
0|2020-11-12|941.0|0|948.0|0|9.0|0|0.0|100
0|2020-11-13|941.0|0|950.0|0|9.0|0|0.0|100
0|2020-11-14|955.0|0|955.0|0|9.0|0|0.0|100
0|2020-11-15|955.0|0|955.0|0|9.0|0|0.0|100
0|2020-11-16|955.0|0|955.0|0|9.0|0|0.0|100
0|2020-11-17|955.0|0|958.0|0|9.0|0|0.0|100
0|2020-11-18|962.0|0|962.0|0|9.0|0|0.0|100
0|2020-11-19|964.0|0|964.0|0|9.0|0|0.0|100
0|2020-11-20|968.0|0|968.0|0|9.0|0|0.0|100
0|2020-11-21|973.0|0|973.0|0|9.0|0|0.0|100
0|2020-11-22|973.0|0|973.0|0|9.0|0|0.0|100
0|2020-11-23|973.0|0|973.0|0|9.0|0|0.0|100
0|2020-11-24|975.0|0|975.0|0|9.0|0|0.0|100
0|2020-11-25|985.0|0|985.0|0|9.0|0|0.0|100
0|2020-11-26|985.0|0|985.0|0|9.0|0|0.0|100
0|2020-11-27|985.0|0|985.0|0|9.0|0|0.0|100
0|2020-11-28|985.0|0|985.0|0|9.0|0|0.0|100
0|2020-11-29|985.0|0|985.0|0|10.0|0|0.0|100
0|2020-11-30|985.0|0|989.0|0|10.0|0|0.0|100
0|2020-12-01|985.0|0|990.0|0|10.0|0|0.0|100
0|2020-12-02|1007.0|0|1007.0|0|10.0|0|0.0|100
0|2020-12-03|1012.0|0|1012.0|0|10.0|0|0.0|100
0|2020-12-04|1024.0|0|1024.0|0|10.0|0|0.0|100
0|2020-12-05|1025.0|0|1025.0|0|10.0|0|0.0|100
0|2020-12-06|1025.0|0|1025.0|0|10.0|0|0.0|100
0|2020-12-07|1025.0|0|1025.0|0|10.0|0|0.0|100
0|2020-12-08|1025.0|0|1027.0|0|10.0|0|0.0|100
0|2020-12-09|1025.0|0|1044.0|0|10.0|0|0.0|100
0|2020-12-10|1047.0|0|1047.0|0|10.0|0|0.0|100
0|2020-12-11|1047.0|0|1098.0|0|10.0|0|0.0|100
0|2020-12-12|1047.0|0|1103.0|0|10.0|0|0.0|100
0|2020-12-13|1051.0|0|1103.0|0|10.0|0|0.0|100
0|2020-12-14|1103.0|0|1103.0|0|10.0|0|0.0|100
0|2020-12-15|1106.0|0|1106.0|0|10.0|0|0.0|100
0|2020-12-16|1127.0|0|1127.0|0|10.0|0|0.0|100
0|2020-12-17|1127.0|0|1128.0|0|10.0|0|0.0|100
0|2020-12-18|1155.0|0|1155.0|0|10.0|0|0.0|100
0|2020-12-19|1156.0|0|1156.0|0|10.0|0|0.0|100
0|2020-12-20|1156.0|0|1156.0|0|10.0|0|0.0|100
0|2020-12-21|1156.0|0|1156.0|0|10.0|0|0.0|100
0|2020-12-22|1161.0|0|1161.0|0|10.0|0|0.0|100
0|2020-12-23|1180.0|0|1180.0|0|10.0|0|0.0|100
0|2020-12-24|1180.0|0|1180.0|0|10.0|0|0.0|100
0|2020-12-25|1184.0|0|1184.0|0|10.0|0|0.0|100
0|2020-12-26|1184.0|0|1184.0|0|10.0|0|0.0|100
0|2020-12-27|1184.0|0|1184.0|0|10.0|0|0.0|100
0|2020-12-28|1184.0|0|1184.0|0|10.0|0|0.0|100
0|2020-12-29|1186.0|0|1186.0|0|10.0|0|0.0|100
0|2020-12-30|1198.0|0|1198.0|0|10.0|0|0.0|100
0|2020-12-31|1200.0|0|1200.0|0|10.0|0|0.0|100
0|2021-01-01|1203.0|0|1203.0|0|10.0|0|0.0|100
0|2021-01-02|1203.0|0|1203.0|0|10.0|0|0.0|100
0|2021-01-03|1203.0|0|1203.0|0|10.0|0|0.0|100
0|2021-01-04|1203.0|0|1203.0|0|10.0|0|0.0|100
0|2021-01-05|1246.0|0|1246.0|0|10.0|0|0.0|100
0|2021-01-06|1253.0|0|1253.0|0|10.0|0|0.0|100
0|2021-01-07|1253.0|0|1274.0|0|10.0|0|0.0|100
0|2021-01-08|1253.0|0|1282.0|0|10.0|0|0.0|100
0|2021-01-09|1298.0|0|1298.0|0|11.0|0|0.0|100
0|2021-01-10|1298.0|0|1298.0|0|11.0|0|0.0|100
0|2021-01-11|1298.0|0|1298.0|0|11.0|0|0.0|100
0|2021-01-12|1300.0|0|1300.0|0|11.0|0|0.0|100
0|2021-01-13|1300.0|0|1325.0|0|11.0|0|0.0|100
0|2021-01-14|1300.0|0|1327.0|0|11.0|0|0.0|100
0|2021-01-15|1300.0|0|1343.0|0|11.0|0|0.0|100
0|2021-01-16|1300.0|0|1361.0|0|11.0|0|0.0|100
0|2021-01-17|1361.0|0|1361.0|0|11.0|0|0.0|100
0|2021-01-18|1361.0|0|1361.0|0|12.0|0|0.0|100
0|2021-01-19|1361.0|0|1361.0|0|13.0|0|0.0|100
0|2021-01-20|1361.0|0|1384.0|0|13.0|0|0.0|100
0|2021-01-21|1461.0|0|1461.0|0|13.0|0|0.0|100
0|2021-01-22|1479.0|0|1479.0|0|13.0|0|0.0|100
0|2021-01-23|1497.0|0|1497.0|0|13.0|0|0.0|100
0|2021-01-24|1497.0|0|1497.0|0|13.0|0|0.0|100
0|2021-01-25|1500.0|0|1500.0|0|13.0|0|0.0|100
0|2021-01-26|1504.0|0|1504.0|0|13.0|0|0.0|100
0|2021-01-27|1509.0|0|1509.0|0|13.0|0|0.0|100
0|2021-01-28|1543.0|0|1543.0|0|13.0|0|0.0|100
0|2021-01-29|1543.0|0|1550.0|0|13.0|0|0.0|100
0|2021-01-30|1543.0|0|1588.0|0|13.0|0|0.0|100
0|2021-01-31|1543.0|0|1588.0|0|13.0|0|0.0|100
0|2021-02-01|1588.0|0|1588.0|0|13.0|0|0.0|100
0|2021-02-02|1588.0|0|1596.0|0|13.0|0|0.0|100
0|2021-02-03|1634.0|0|1634.0|0|13.0|0|0.0|100
0|2021-02-04|1643.0|0|1643.0|0|13.0|0|0.0|100
0|2021-02-05|1643.0|0|1654.0|0|13.0|0|0.0|100
0|2021-02-06|1658.0|0|1658.0|0|13.0|0|0.0|100
