|dates|St.Louis_Minnesota_UnitedStates.AveragePrecipitationTotal.data|St.Louis_Minnesota_UnitedStates.AveragePrecipitationTotal.missing|St.Louis_Minnesota_UnitedStates.AveragePrecipitation.data|St.Louis_Minnesota_UnitedStates.AveragePrecipitation.missing|St.Louis_Minnesota_UnitedStates.AverageWindDirection.data|St.Louis_Minnesota_UnitedStates.AverageWindDirection.missing|St.Louis_Minnesota_UnitedStates.AverageWindSpeed.data|St.Louis_Minnesota_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|79.89583333333333|0|2.0416666666666665|0
0|2020-01-02|0.0|0|0.000625|0|194.6701388888889|0|6.7413194444444455|0
0|2020-01-03|0.0|0|0.0|0|183.33333333333334|0|3.4739583333333335|0
0|2020-01-04|0.0|0|0.0|0|149.94791666666666|0|3.140625|0
0|2020-01-05|0.0|0|0.0|0|227.70833333333334|0|10.536458333333334|0
0|2020-01-06|0.0|0|0.0|0|164.42708333333334|0|5.145833333333333|0
0|2020-01-07|0.0|0|0.0|0|281.71875|0|11.291666666666666|0
0|2020-01-08|0.0|0|0.0004166666666666667|0|79.84375|0|2.9739583333333335|0
0|2020-01-09|0.0|0|0.0008854166666666666|0|164.89583333333334|0|5.307291666666667|0
0|2020-01-10|0.0|0|0.0|0|239.27083333333334|0|7.9930555555555545|0
0|2020-01-11|0.0|0|0.0|0|10.885416666666666|0|0.7447916666666666|0
0|2020-01-12|0.0|0|0.0|0|55.3125|0|2.0746527777777777|0
0|2020-01-13|0.0|0|0.0|0|81.97916666666667|0|4.171875|0
0|2020-01-14|0.0|0|0.0010937499999999999|0|225.46875|0|7.302083333333333|0
0|2020-01-15|0.0|0|0.0|0|176.5972222222222|0|4.380208333333333|0
0|2020-01-16|0.0|0|0.0|0|175.41666666666666|0|4.680555555555555|0
0|2020-01-17|0.0|0|0.0017708333333333335|0|100.0|0|5.59375|0
0|2020-01-18|0.0|0|0.0037500000000000003|0|174.11458333333334|0|7.234375|0
0|2020-01-19|0.0|0|0.0|0|210.88541666666666|0|4.072916666666667|0
0|2020-01-20|0.0|0|0.0|0|75.52083333333333|0|1.6822916666666667|0
0|2020-01-21|0.0|0|0.0|0|187.96875|0|8.635416666666666|0
0|2020-01-22|0.0|0|0.0|0|128.85416666666666|0|4.177083333333333|0
0|2020-01-23|0.0|0|0.0|0|42.708333333333336|0|3.4739583333333335|0
0|2020-01-24|0.0|0|0.00020833333333333335|0|37.708333333333336|0|0.8020833333333334|0
0|2020-01-25|0.0|0|0.0|0|149.6875|0|2.1770833333333335|0
0|2020-01-26|0.0|0|0.0|0|132.34375|0|1.796875|0
0|2020-01-27|0.0|0|0.0|0|227.44791666666666|0|3.140625|0
0|2020-01-28|0.0|0|0.0|0|3.2291666666666665|0|0.22916666666666666|0
0|2020-01-29|0.0|0|0.0|0|29.583333333333332|0|0.9895833333333334|0
0|2020-01-30|0.0|0|0.0|0|107.03125|0|2.9114583333333335|0
0|2020-01-31|0.0|0|0.0|0|130.78125|0|4.286458333333333|0
0|2020-02-01|0.0|0|0.0|0|221.97916666666666|0|6.880208333333333|0
0|2020-02-02|0.0|0|0.0|0|224.73958333333334|0|6.234375|0
0|2020-02-03|0.0|0|0.0|0|250.88541666666666|0|8.484375|0
0|2020-02-04|0.0|0|0.0|0|123.95833333333333|0|2.765625|0
0|2020-02-05|0.0|0|0.0|0|188.59375|0|7.307291666666667|0
0|2020-02-06|0.0|0|0.0|0|60.677083333333336|0|2.3020833333333335|0
0|2020-02-07|0.0|0|0.0|0|29.479166666666668|0|2.3489583333333335|0
0|2020-02-08|0.0|0|0.0|0|103.22916666666667|0|2.765625|0
0|2020-02-09|0.0|0|0.0|0|211.35416666666666|0|4.026041666666667|0
0|2020-02-10|0.0|0|0.0|0|169.375|0|6.3125|0
0|2020-02-11|0.0|0|0.0|0|240.72916666666666|0|9.130208333333334|0
0|2020-02-12|0.0|0|0.00026041666666666666|0|257.7604166666667|0|6.40625|0
0|2020-02-13|0.0|0|0.0|0|167.890625|0|4.073784722222222|0
