|dates|Pierce_Washington_UnitedStates.JHU_ConfirmedCases.data|Pierce_Washington_UnitedStates.JHU_ConfirmedCases.missing|Pierce_Washington_UnitedStates.NYT_ConfirmedCases.data|Pierce_Washington_UnitedStates.NYT_ConfirmedCases.missing|Pierce_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Pierce_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Pierce_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Pierce_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-07|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-09|4.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-10|4.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-11|14.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-12|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-13|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-15|26.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-16|38.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-17|45.0|0|44.0|0|0.0|0|0.0|100
0|2020-03-18|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-03-19|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-03-20|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-03-21|95.0|0|95.0|0|1.0|0|0.0|100
0|2020-03-22|107.0|0|107.0|0|1.0|0|0.0|100
0|2020-03-23|126.0|0|126.0|0|1.0|0|0.0|100
0|2020-03-24|138.0|0|138.0|0|1.0|0|0.0|100
0|2020-03-25|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-03-26|186.0|0|186.0|0|4.0|0|0.0|100
0|2020-03-27|231.0|0|231.0|0|5.0|0|0.0|100
0|2020-03-28|231.0|0|282.0|0|5.0|0|0.0|100
0|2020-03-29|317.0|0|318.0|0|6.0|0|0.0|100
0|2020-03-30|317.0|0|353.0|0|6.0|0|0.0|100
0|2020-03-31|377.0|0|353.0|0|6.0|0|0.0|100
0|2020-04-01|377.0|0|424.0|0|6.0|0|0.0|100
0|2020-04-02|498.0|0|499.0|0|7.0|0|0.0|100
0|2020-04-03|571.0|0|578.0|0|7.0|0|0.0|100
0|2020-04-04|620.0|0|627.0|0|8.0|0|0.0|100
0|2020-04-05|688.0|0|695.0|0|10.0|0|0.0|100
0|2020-04-06|717.0|0|724.0|0|12.0|0|0.0|100
0|2020-04-07|760.0|0|767.0|0|14.0|0|0.0|100
0|2020-04-08|795.0|0|802.0|0|16.0|0|0.0|100
0|2020-04-09|838.0|0|845.0|0|17.0|0|0.0|100
0|2020-04-10|875.0|0|882.0|0|19.0|0|0.0|100
0|2020-04-11|922.0|0|930.0|0|19.0|0|0.0|100
0|2020-04-12|931.0|0|939.0|0|20.0|0|0.0|100
0|2020-04-13|969.0|0|980.0|0|20.0|0|0.0|100
0|2020-04-14|969.0|0|1015.0|0|20.0|0|0.0|100
0|2020-04-15|1000.0|0|1040.0|0|23.0|0|0.0|100
0|2020-04-16|1022.0|0|1078.0|0|28.0|0|0.0|100
0|2020-04-17|1086.0|0|1109.0|0|28.0|0|0.0|100
0|2020-04-18|1086.0|0|1173.0|0|30.0|0|0.0|100
0|2020-04-19|1143.0|0|1200.0|0|32.0|0|0.0|100
0|2020-04-20|1188.0|0|1226.0|0|34.0|0|0.0|100
0|2020-04-21|1219.0|0|1258.0|0|36.0|0|0.0|100
0|2020-04-22|1236.0|0|1282.0|0|40.0|0|0.0|100
0|2020-04-23|1192.0|0|1306.0|0|44.0|0|0.0|100
0|2020-04-24|1212.0|0|1332.0|0|43.0|0|0.0|100
0|2020-04-25|1235.0|0|1354.0|0|46.0|0|0.0|100
0|2020-04-26|1244.0|0|1368.0|0|46.0|0|0.0|100
0|2020-04-27|1263.0|0|1402.0|0|47.0|0|0.0|100
0|2020-04-28|1293.0|0|1441.0|0|48.0|0|0.0|100
0|2020-04-29|1306.0|0|1463.0|0|49.0|0|0.0|100
0|2020-04-30|1322.0|0|1495.0|0|49.0|0|0.0|100
0|2020-05-01|1339.0|0|1525.0|0|50.0|0|0.0|100
0|2020-05-02|1376.0|0|1555.0|0|50.0|0|0.0|100
0|2020-05-03|1393.0|0|1573.0|0|50.0|0|0.0|100
0|2020-05-04|1414.0|0|1602.0|0|50.0|0|0.0|100
0|2020-05-05|1433.0|0|1635.0|0|52.0|0|0.0|100
0|2020-05-06|1454.0|0|1677.0|0|52.0|0|0.0|100
0|2020-05-07|1496.0|0|1716.0|0|54.0|0|0.0|100
0|2020-05-08|1510.0|0|1730.0|0|55.0|0|0.0|100
0|2020-05-09|1539.0|0|1766.0|0|57.0|0|0.0|100
0|2020-05-10|1562.0|0|1789.0|0|57.0|0|0.0|100
0|2020-05-11|1582.0|0|1813.0|0|58.0|0|0.0|100
0|2020-05-12|1593.0|0|1829.0|0|59.0|0|0.0|100
