|dates|Humboldt_Iowa_UnitedStates.JHU_ConfirmedCases.data|Humboldt_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Humboldt_Iowa_UnitedStates.NYT_ConfirmedCases.data|Humboldt_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Humboldt_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Humboldt_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Humboldt_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Humboldt_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-15|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-20|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-05-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-05-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-23|11.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-28|15.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-29|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-31|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-06-01|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-02|19.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-03|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-04|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-05|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-06|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-07|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-08|23.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-09|24.0|0|24.0|0|1.0|0|0.0|100
0|2020-06-10|26.0|0|27.0|0|1.0|0|0.0|100
0|2020-06-11|27.0|0|29.0|0|1.0|0|0.0|100
0|2020-06-12|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-06-13|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-06-14|33.0|0|33.0|0|1.0|0|0.0|100
0|2020-06-15|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-16|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-17|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-06-18|37.0|0|38.0|0|1.0|0|0.0|100
0|2020-06-19|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-20|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-06-21|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-06-22|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-06-23|42.0|0|42.0|0|1.0|0|0.0|100
0|2020-06-24|42.0|0|44.0|0|1.0|0|0.0|100
0|2020-06-25|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-26|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-27|45.0|0|45.0|0|1.0|0|0.0|100
0|2020-06-28|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-06-29|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-06-30|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-01|51.0|0|52.0|0|1.0|0|0.0|100
0|2020-07-02|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-07-03|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-07-04|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-05|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-06|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-07-07|55.0|0|55.0|0|1.0|0|0.0|100
0|2020-07-08|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-07-09|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-10|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-11|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-07-12|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-07-13|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-07-14|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-07-15|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-07-16|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-07-17|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-18|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-19|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-20|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-21|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-22|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-07-23|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-07-24|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-07-25|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-07-26|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-07-27|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-07-28|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-07-29|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-07-30|86.0|0|86.0|0|1.0|0|0.0|100
0|2020-07-31|87.0|0|87.0|0|1.0|0|0.0|100
0|2020-08-01|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-08-02|89.0|0|89.0|0|1.0|0|0.0|100
0|2020-08-03|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-08-04|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-08-05|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-08-06|100.0|0|100.0|0|1.0|0|0.0|100
0|2020-08-07|106.0|0|106.0|0|1.0|0|0.0|100
0|2020-08-08|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-08-09|111.0|0|111.0|0|1.0|0|0.0|100
0|2020-08-10|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-08-11|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-08-12|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-08-13|124.0|0|125.0|0|1.0|0|0.0|100
0|2020-08-14|127.0|0|127.0|0|1.0|0|0.0|100
0|2020-08-15|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-08-16|133.0|0|133.0|0|1.0|0|0.0|100
0|2020-08-17|135.0|0|135.0|0|2.0|0|0.0|100
0|2020-08-18|134.0|0|134.0|0|2.0|0|0.0|100
0|2020-08-19|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-08-20|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-08-21|97.0|0|97.0|0|2.0|0|0.0|100
0|2020-08-22|98.0|0|98.0|0|2.0|0|0.0|100
0|2020-08-23|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-24|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-25|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-08-26|101.0|0|101.0|0|2.0|0|0.0|100
0|2020-08-27|151.0|0|151.0|0|2.0|0|0.0|100
0|2020-08-28|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-08-29|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-08-30|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-08-31|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-09-01|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-09-02|152.0|0|152.0|0|2.0|0|0.0|100
0|2020-09-03|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-09-04|153.0|0|153.0|0|2.0|0|0.0|100
0|2020-09-05|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-09-06|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-09-07|155.0|0|155.0|0|2.0|0|0.0|100
0|2020-09-08|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-09-09|158.0|0|158.0|0|2.0|0|0.0|100
0|2020-09-10|160.0|0|161.0|0|2.0|0|0.0|100
0|2020-09-11|163.0|0|163.0|0|2.0|0|0.0|100
0|2020-09-12|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-09-13|164.0|0|164.0|0|2.0|0|0.0|100
0|2020-09-14|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-09-15|166.0|0|166.0|0|2.0|0|0.0|100
0|2020-09-16|168.0|0|168.0|0|2.0|0|0.0|100
0|2020-09-17|168.0|0|168.0|0|2.0|0|0.0|100
0|2020-09-18|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-09-19|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-09-20|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-09-21|176.0|0|176.0|0|3.0|0|0.0|100
0|2020-09-22|177.0|0|178.0|0|3.0|0|0.0|100
0|2020-09-23|183.0|0|183.0|0|3.0|0|0.0|100
0|2020-09-24|184.0|0|184.0|0|3.0|0|0.0|100
0|2020-09-25|188.0|0|188.0|0|3.0|0|0.0|100
0|2020-09-26|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-09-27|190.0|0|190.0|0|3.0|0|0.0|100
0|2020-09-28|191.0|0|191.0|0|3.0|0|0.0|100
0|2020-09-29|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-09-30|196.0|0|196.0|0|3.0|0|0.0|100
0|2020-10-01|198.0|0|198.0|0|3.0|0|0.0|100
0|2020-10-02|200.0|0|200.0|0|3.0|0|0.0|100
0|2020-10-03|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-10-04|202.0|0|202.0|0|3.0|0|0.0|100
0|2020-10-05|203.0|0|203.0|0|3.0|0|0.0|100
0|2020-10-06|204.0|0|204.0|0|3.0|0|0.0|100
0|2020-10-07|206.0|0|206.0|0|3.0|0|0.0|100
0|2020-10-08|231.0|0|233.0|0|3.0|0|0.0|100
0|2020-10-09|240.0|0|240.0|0|3.0|0|0.0|100
0|2020-10-10|244.0|0|244.0|0|3.0|0|0.0|100
0|2020-10-11|247.0|0|247.0|0|3.0|0|0.0|100
0|2020-10-12|250.0|0|250.0|0|3.0|0|0.0|100
0|2020-10-13|257.0|0|257.0|0|3.0|0|0.0|100
0|2020-10-14|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-10-15|270.0|0|271.0|0|3.0|0|0.0|100
0|2020-10-16|277.0|0|277.0|0|3.0|0|0.0|100
0|2020-10-17|278.0|0|278.0|0|3.0|0|0.0|100
0|2020-10-18|279.0|0|279.0|0|3.0|0|0.0|100
0|2020-10-19|291.0|0|292.0|0|3.0|0|0.0|100
0|2020-10-20|299.0|0|299.0|0|3.0|0|0.0|100
0|2020-10-21|300.0|0|301.0|0|3.0|0|0.0|100
0|2020-10-22|308.0|0|311.0|0|3.0|0|0.0|100
0|2020-10-23|316.0|0|317.0|0|3.0|0|0.0|100
0|2020-10-24|320.0|0|320.0|0|3.0|0|0.0|100
0|2020-10-25|323.0|0|323.0|0|3.0|0|0.0|100
0|2020-10-26|325.0|0|325.0|0|3.0|0|0.0|100
0|2020-10-27|338.0|0|344.0|0|3.0|0|0.0|100
0|2020-10-28|350.0|0|352.0|0|3.0|0|0.0|100
0|2020-10-29|359.0|0|362.0|0|3.0|0|0.0|100
0|2020-10-30|383.0|0|384.0|0|3.0|0|0.0|100
0|2020-10-31|392.0|0|393.0|0|3.0|0|0.0|100
0|2020-11-01|395.0|0|396.0|0|3.0|0|0.0|100
0|2020-11-02|404.0|0|405.0|0|3.0|0|0.0|100
0|2020-11-03|415.0|0|416.0|0|3.0|0|0.0|100
0|2020-11-04|426.0|0|426.0|0|3.0|0|0.0|100
0|2020-11-05|440.0|0|440.0|0|3.0|0|0.0|100
0|2020-11-06|447.0|0|449.0|0|3.0|0|0.0|100
0|2020-11-07|458.0|0|459.0|0|3.0|0|0.0|100
0|2020-11-08|468.0|0|474.0|0|3.0|0|0.0|100
0|2020-11-09|506.0|0|506.0|0|3.0|0|0.0|100
0|2020-11-10|518.0|0|518.0|0|3.0|0|0.0|100
0|2020-11-11|534.0|0|534.0|0|3.0|0|0.0|100
0|2020-11-12|547.0|0|547.0|0|3.0|0|0.0|100
0|2020-11-13|558.0|0|558.0|0|3.0|0|0.0|100
0|2020-11-14|567.0|0|567.0|0|3.0|0|0.0|100
0|2020-11-15|573.0|0|573.0|0|3.0|0|0.0|100
0|2020-11-16|587.0|0|587.0|0|3.0|0|0.0|100
0|2020-11-17|597.0|0|597.0|0|4.0|0|0.0|100
0|2020-11-18|616.0|0|616.0|0|4.0|0|0.0|100
0|2020-11-19|629.0|0|629.0|0|4.0|0|0.0|100
0|2020-11-20|640.0|0|640.0|0|4.0|0|0.0|100
0|2020-11-21|646.0|0|646.0|0|5.0|0|0.0|100
0|2020-11-22|649.0|0|649.0|0|5.0|0|0.0|100
0|2020-11-23|664.0|0|664.0|0|5.0|0|0.0|100
0|2020-11-24|720.0|0|720.0|0|5.0|0|0.0|100
0|2020-11-25|743.0|0|743.0|0|5.0|0|0.0|100
0|2020-11-26|752.0|0|752.0|0|5.0|0|0.0|100
0|2020-11-27|763.0|0|763.0|0|5.0|0|0.0|100
0|2020-11-28|769.0|0|769.0|0|5.0|0|0.0|100
0|2020-11-29|771.0|0|771.0|0|5.0|0|0.0|100
0|2020-11-30|785.0|0|785.0|0|5.0|0|0.0|100
0|2020-12-01|795.0|0|795.0|0|5.0|0|0.0|100
0|2020-12-02|801.0|0|801.0|0|5.0|0|0.0|100
0|2020-12-03|812.0|0|812.0|0|5.0|0|0.0|100
0|2020-12-04|828.0|0|828.0|0|6.0|0|0.0|100
0|2020-12-05|829.0|0|829.0|0|6.0|0|0.0|100
0|2020-12-06|831.0|0|831.0|0|6.0|0|0.0|100
0|2020-12-07|837.0|0|837.0|0|6.0|0|0.0|100
0|2020-12-08|837.0|0|837.0|0|6.0|0|0.0|100
0|2020-12-09|845.0|0|842.0|0|6.0|0|0.0|100
0|2020-12-10|849.0|0|845.0|0|6.0|0|0.0|100
0|2020-12-11|852.0|0|852.0|0|12.0|0|0.0|100
0|2020-12-12|856.0|0|856.0|0|12.0|0|0.0|100
0|2020-12-13|858.0|0|858.0|0|12.0|0|0.0|100
0|2020-12-14|862.0|0|860.0|0|16.0|0|0.0|100
0|2020-12-15|866.0|0|863.0|0|16.0|0|0.0|100
0|2020-12-16|884.0|0|884.0|0|16.0|0|0.0|100
0|2020-12-17|888.0|0|888.0|0|17.0|0|0.0|100
0|2020-12-18|895.0|0|895.0|0|17.0|0|0.0|100
0|2020-12-19|904.0|0|904.0|0|17.0|0|0.0|100
0|2020-12-20|906.0|0|906.0|0|18.0|0|0.0|100
0|2020-12-21|915.0|0|915.0|0|18.0|0|0.0|100
0|2020-12-22|923.0|0|923.0|0|18.0|0|0.0|100
0|2020-12-23|929.0|0|929.0|0|18.0|0|0.0|100
0|2020-12-24|930.0|0|930.0|0|18.0|0|0.0|100
0|2020-12-25|931.0|0|931.0|0|18.0|0|0.0|100
0|2020-12-26|937.0|0|937.0|0|18.0|0|0.0|100
0|2020-12-27|938.0|0|938.0|0|18.0|0|0.0|100
0|2020-12-28|955.0|0|955.0|0|18.0|0|0.0|100
0|2020-12-29|973.0|0|973.0|0|18.0|0|0.0|100
0|2020-12-30|977.0|0|977.0|0|18.0|0|0.0|100
0|2020-12-31|983.0|0|983.0|0|18.0|0|0.0|100
0|2021-01-01|983.0|0|983.0|0|18.0|0|0.0|100
0|2021-01-02|984.0|0|984.0|0|18.0|0|0.0|100
0|2021-01-03|984.0|0|984.0|0|18.0|0|0.0|100
0|2021-01-04|993.0|0|993.0|0|18.0|0|0.0|100
0|2021-01-05|1000.0|0|1000.0|0|18.0|0|0.0|100
0|2021-01-06|1004.0|0|1004.0|0|18.0|0|0.0|100
0|2021-01-07|1012.0|0|1012.0|0|18.0|0|0.0|100
0|2021-01-08|1018.0|0|1018.0|0|18.0|0|0.0|100
0|2021-01-09|1018.0|0|1018.0|0|18.0|0|0.0|100
0|2021-01-10|1019.0|0|1019.0|0|18.0|0|0.0|100
0|2021-01-11|1026.0|0|1026.0|0|18.0|0|0.0|100
0|2021-01-12|1031.0|0|1031.0|0|19.0|0|0.0|100
0|2021-01-13|1036.0|0|1036.0|0|19.0|0|0.0|100
0|2021-01-14|1039.0|0|1039.0|0|19.0|0|0.0|100
0|2021-01-15|1042.0|0|1042.0|0|19.0|0|0.0|100
0|2021-01-16|1042.0|0|1042.0|0|19.0|0|0.0|100
0|2021-01-17|1042.0|0|1042.0|0|19.0|0|0.0|100
0|2021-01-18|1053.0|0|1053.0|0|19.0|0|0.0|100
0|2021-01-19|1055.0|0|1055.0|0|19.0|0|0.0|100
0|2021-01-20|1058.0|0|1058.0|0|19.0|0|0.0|100
0|2021-01-21|1058.0|0|1058.0|0|19.0|0|0.0|100
0|2021-01-22|1064.0|0|1064.0|0|19.0|0|0.0|100
0|2021-01-23|1066.0|0|1066.0|0|19.0|0|0.0|100
0|2021-01-24|1068.0|0|1068.0|0|19.0|0|0.0|100
0|2021-01-25|1078.0|0|1078.0|0|19.0|0|0.0|100
0|2021-01-26|1078.0|0|1078.0|0|19.0|0|0.0|100
0|2021-01-27|1079.0|0|1079.0|0|19.0|0|0.0|100
0|2021-01-28|1082.0|0|1082.0|0|19.0|0|0.0|100
0|2021-01-29|1085.0|0|1083.0|0|19.0|0|0.0|100
0|2021-01-30|1085.0|0|1085.0|0|20.0|0|0.0|100
0|2021-01-31|1085.0|0|1085.0|0|20.0|0|0.0|100
0|2021-02-01|1090.0|0|1090.0|0|20.0|0|0.0|100
0|2021-02-02|1094.0|0|1094.0|0|20.0|0|0.0|100
0|2021-02-03|1097.0|0|1097.0|0|20.0|0|0.0|100
0|2021-02-04|1098.0|0|1098.0|0|21.0|0|0.0|100
0|2021-02-05|1099.0|0|1099.0|0|21.0|0|0.0|100
0|2021-02-06|1099.0|0|1099.0|0|22.0|0|0.0|100
0|2021-02-07|1099.0|0|1099.0|0|22.0|0|0.0|100
0|2021-02-08|1100.0|0|1100.0|0|22.0|0|0.0|100
