|dates|St.Lawrence_NewYork_UnitedStates.JHU_ConfirmedCases.data|St.Lawrence_NewYork_UnitedStates.JHU_ConfirmedCases.missing|St.Lawrence_NewYork_UnitedStates.NYT_ConfirmedCases.data|St.Lawrence_NewYork_UnitedStates.NYT_ConfirmedCases.missing|St.Lawrence_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|St.Lawrence_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|St.Lawrence_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|St.Lawrence_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-26|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-29|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-31|23.0|0|30.0|0|0.0|0|0.0|100
0|2020-04-01|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-02|39.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-03|43.0|0|42.0|0|0.0|0|0.0|100
0|2020-04-04|52.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-05|61.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-06|61.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-07|61.0|0|63.0|0|0.0|0|0.0|100
0|2020-04-08|78.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-09|82.0|0|76.0|0|0.0|0|0.0|100
0|2020-04-10|82.0|0|78.0|0|0.0|0|0.0|100
0|2020-04-11|82.0|0|80.0|0|0.0|0|0.0|100
0|2020-04-12|88.0|0|85.0|0|0.0|0|0.0|100
0|2020-04-13|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-04-14|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-04-15|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-04-16|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-04-17|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-04-18|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-04-19|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-20|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-21|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-04-22|123.0|0|123.0|0|0.0|0|0.0|100
0|2020-04-23|139.0|0|139.0|0|0.0|0|0.0|100
0|2020-04-24|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-04-25|156.0|0|156.0|0|0.0|0|0.0|100
0|2020-04-26|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-04-27|169.0|0|169.0|0|0.0|0|0.0|100
0|2020-04-28|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-04-29|170.0|0|170.0|0|0.0|0|0.0|100
0|2020-04-30|173.0|0|173.0|0|0.0|0|0.0|100
0|2020-05-01|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-05-02|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-05-03|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-05-04|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-05-05|178.0|0|178.0|0|0.0|0|0.0|100
0|2020-05-06|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-05-07|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-05-08|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-05-09|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-05-10|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-05-11|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-05-12|191.0|0|191.0|0|0.0|0|0.0|100
