|dates|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Muhlenberg_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Muhlenberg_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Muhlenberg_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|2.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-29|4.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-30|7.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-31|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-01|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-02|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-03|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-04|10.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-05|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-06|0.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-07|27.0|0|8.0|0|0.0|0|0.0|100
0|2020-04-08|27.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-09|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-10|26.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-11|26.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-12|28.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-13|28.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-14|45.0|0|51.0|0|2.0|0|0.0|100
0|2020-04-15|47.0|0|52.0|0|2.0|0|0.0|100
0|2020-04-16|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-04-17|54.0|0|60.0|0|2.0|0|0.0|100
0|2020-04-18|58.0|0|70.0|0|2.0|0|0.0|100
0|2020-04-19|75.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-20|76.0|0|76.0|0|2.0|0|0.0|100
0|2020-04-21|76.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-22|74.0|0|75.0|0|2.0|0|0.0|100
0|2020-04-23|72.0|0|92.0|0|3.0|0|0.0|100
0|2020-04-24|91.0|0|92.0|0|4.0|0|0.0|100
0|2020-04-25|96.0|0|96.0|0|4.0|0|0.0|100
0|2020-04-26|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-04-27|111.0|0|111.0|0|4.0|0|0.0|100
0|2020-04-28|114.0|0|114.0|0|4.0|0|0.0|100
0|2020-04-29|116.0|0|116.0|0|4.0|0|0.0|100
0|2020-04-30|123.0|0|123.0|0|4.0|0|0.0|100
0|2020-05-01|125.0|0|125.0|0|4.0|0|0.0|100
0|2020-05-02|125.0|0|125.0|0|4.0|0|0.0|100
0|2020-05-03|132.0|0|241.0|0|4.0|0|0.0|100
0|2020-05-04|132.0|0|241.0|0|4.0|0|0.0|100
0|2020-05-05|442.0|0|442.0|0|4.0|0|0.0|100
0|2020-05-06|446.0|0|446.0|0|6.0|0|0.0|100
0|2020-05-07|446.0|0|458.0|0|6.0|0|0.0|100
0|2020-05-08|452.0|0|452.0|0|6.0|0|0.0|100
0|2020-05-09|453.0|0|453.0|0|6.0|0|0.0|100
0|2020-05-10|453.0|0|453.0|0|6.0|0|0.0|100
0|2020-05-11|457.0|0|457.0|0|6.0|0|0.0|100
0|2020-05-12|457.0|0|457.0|0|6.0|0|0.0|100
