|dates|Humphreys_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Humphreys_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Humphreys_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Humphreys_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Humphreys_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Humphreys_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Humphreys_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Humphreys_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-15|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|1.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-05-27|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-05-28|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-05-29|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-05-30|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-05-31|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-01|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-06-02|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-03|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-04|15.0|0|15.0|0|1.0|0|0.0|100
0|2020-06-05|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-06|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-07|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-06-08|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-09|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-10|18.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-11|17.0|0|17.0|0|1.0|0|0.0|100
0|2020-06-12|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-13|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-14|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-15|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-16|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-17|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-18|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-19|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-20|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-21|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-22|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-23|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-24|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-25|18.0|0|18.0|0|1.0|0|0.0|100
0|2020-06-26|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-06-27|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-28|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-29|20.0|0|20.0|0|1.0|0|0.0|100
0|2020-06-30|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-07-01|23.0|0|23.0|0|1.0|0|0.0|100
0|2020-07-02|26.0|0|26.0|0|1.0|0|0.0|100
0|2020-07-03|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-04|27.0|0|27.0|0|1.0|0|0.0|100
0|2020-07-05|28.0|0|28.0|0|1.0|0|0.0|100
0|2020-07-06|29.0|0|29.0|0|2.0|0|0.0|100
0|2020-07-07|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-08|35.0|0|35.0|0|2.0|0|0.0|100
0|2020-07-09|38.0|0|38.0|0|2.0|0|0.0|100
0|2020-07-10|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-11|39.0|0|39.0|0|2.0|0|0.0|100
0|2020-07-12|47.0|0|47.0|0|2.0|0|0.0|100
0|2020-07-13|48.0|0|48.0|0|2.0|0|0.0|100
0|2020-07-14|52.0|0|52.0|0|2.0|0|0.0|100
0|2020-07-15|53.0|0|53.0|0|2.0|0|0.0|100
0|2020-07-16|55.0|0|55.0|0|2.0|0|0.0|100
0|2020-07-17|58.0|0|58.0|0|2.0|0|0.0|100
0|2020-07-18|60.0|0|60.0|0|2.0|0|0.0|100
0|2020-07-19|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-07-20|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-07-21|62.0|0|62.0|0|2.0|0|0.0|100
0|2020-07-22|63.0|0|63.0|0|2.0|0|0.0|100
0|2020-07-23|63.0|0|63.0|0|3.0|0|0.0|100
0|2020-07-24|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-07-25|71.0|0|71.0|0|3.0|0|0.0|100
0|2020-07-26|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-07-27|77.0|0|77.0|0|3.0|0|0.0|100
0|2020-07-28|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-07-29|87.0|0|87.0|0|3.0|0|0.0|100
0|2020-07-30|92.0|0|92.0|0|3.0|0|0.0|100
0|2020-07-31|99.0|0|99.0|0|3.0|0|0.0|100
0|2020-08-01|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-08-02|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-08-03|105.0|0|105.0|0|3.0|0|0.0|100
0|2020-08-04|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-08-05|113.0|0|113.0|0|3.0|0|0.0|100
0|2020-08-06|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-08-07|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-08-08|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-08-09|124.0|0|124.0|0|3.0|0|0.0|100
0|2020-08-10|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-08-11|129.0|0|129.0|0|3.0|0|0.0|100
0|2020-08-12|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-08-13|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-08-14|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-08-15|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-08-16|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-17|140.0|0|140.0|0|3.0|0|0.0|100
0|2020-08-18|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-08-19|146.0|0|146.0|0|3.0|0|0.0|100
0|2020-08-20|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-08-21|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-08-22|150.0|0|150.0|0|3.0|0|0.0|100
0|2020-08-23|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-08-24|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-08-25|155.0|0|155.0|0|3.0|0|0.0|100
0|2020-08-26|157.0|0|157.0|0|3.0|0|0.0|100
0|2020-08-27|163.0|0|163.0|0|3.0|0|0.0|100
0|2020-08-28|165.0|0|165.0|0|3.0|0|0.0|100
0|2020-08-29|167.0|0|167.0|0|3.0|0|0.0|100
0|2020-08-30|169.0|0|169.0|0|3.0|0|0.0|100
0|2020-08-31|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-09-01|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-09-02|171.0|0|171.0|0|3.0|0|0.0|100
0|2020-09-03|168.0|0|168.0|0|3.0|0|0.0|100
0|2020-09-04|173.0|0|173.0|0|3.0|0|0.0|100
0|2020-09-05|175.0|0|175.0|0|3.0|0|0.0|100
0|2020-09-06|178.0|0|178.0|0|3.0|0|0.0|100
0|2020-09-07|179.0|0|179.0|0|3.0|0|0.0|100
0|2020-09-08|181.0|0|181.0|0|3.0|0|0.0|100
0|2020-09-09|187.0|0|187.0|0|3.0|0|0.0|100
0|2020-09-10|192.0|0|192.0|0|3.0|0|0.0|100
0|2020-09-11|197.0|0|197.0|0|3.0|0|0.0|100
0|2020-09-12|199.0|0|199.0|0|3.0|0|0.0|100
0|2020-09-13|200.0|0|200.0|0|3.0|0|0.0|100
0|2020-09-14|208.0|0|208.0|0|3.0|0|0.0|100
0|2020-09-15|209.0|0|209.0|0|3.0|0|0.0|100
0|2020-09-16|213.0|0|213.0|0|3.0|0|0.0|100
0|2020-09-17|215.0|0|215.0|0|3.0|0|0.0|100
0|2020-09-18|221.0|0|221.0|0|3.0|0|0.0|100
0|2020-09-19|224.0|0|224.0|0|3.0|0|0.0|100
0|2020-09-20|227.0|0|227.0|0|3.0|0|0.0|100
0|2020-09-21|232.0|0|232.0|0|3.0|0|0.0|100
0|2020-09-22|235.0|0|235.0|0|3.0|0|0.0|100
0|2020-09-23|243.0|0|243.0|0|3.0|0|0.0|100
0|2020-09-24|244.0|0|244.0|0|3.0|0|0.0|100
0|2020-09-25|246.0|0|246.0|0|3.0|0|0.0|100
0|2020-09-26|251.0|0|251.0|0|3.0|0|0.0|100
0|2020-09-27|258.0|0|258.0|0|3.0|0|0.0|100
0|2020-09-28|263.0|0|263.0|0|3.0|0|0.0|100
0|2020-09-29|267.0|0|267.0|0|3.0|0|0.0|100
0|2020-09-30|268.0|0|268.0|0|3.0|0|0.0|100
0|2020-10-01|279.0|0|279.0|0|3.0|0|0.0|100
0|2020-10-02|288.0|0|288.0|0|3.0|0|0.0|100
0|2020-10-03|290.0|0|290.0|0|3.0|0|0.0|100
0|2020-10-04|293.0|0|293.0|0|3.0|0|0.0|100
0|2020-10-05|307.0|0|307.0|0|3.0|0|0.0|100
0|2020-10-06|313.0|0|313.0|0|3.0|0|0.0|100
0|2020-10-07|319.0|0|319.0|0|3.0|0|0.0|100
0|2020-10-08|321.0|0|321.0|0|3.0|0|0.0|100
0|2020-10-09|326.0|0|326.0|0|3.0|0|0.0|100
0|2020-10-10|337.0|0|337.0|0|4.0|0|0.0|100
0|2020-10-11|340.0|0|340.0|0|4.0|0|0.0|100
0|2020-10-12|353.0|0|353.0|0|4.0|0|0.0|100
0|2020-10-13|358.0|0|358.0|0|4.0|0|0.0|100
0|2020-10-14|367.0|0|367.0|0|4.0|0|0.0|100
0|2020-10-15|377.0|0|377.0|0|4.0|0|0.0|100
0|2020-10-16|385.0|0|385.0|0|4.0|0|0.0|100
0|2020-10-17|388.0|0|388.0|0|4.0|0|0.0|100
0|2020-10-18|402.0|0|402.0|0|4.0|0|0.0|100
0|2020-10-19|409.0|0|409.0|0|4.0|0|0.0|100
0|2020-10-20|415.0|0|415.0|0|4.0|0|0.0|100
0|2020-10-21|419.0|0|419.0|0|4.0|0|0.0|100
0|2020-10-22|419.0|0|424.0|0|4.0|0|0.0|100
0|2020-10-23|419.0|0|434.0|0|4.0|0|0.0|100
0|2020-10-24|419.0|0|440.0|0|4.0|0|0.0|100
0|2020-10-25|419.0|0|450.0|0|4.0|0|0.0|100
0|2020-10-26|419.0|0|458.0|0|4.0|0|0.0|100
0|2020-10-27|419.0|0|457.0|0|4.0|0|0.0|100
0|2020-10-28|419.0|0|462.0|0|4.0|0|0.0|100
0|2020-10-29|465.0|0|465.0|0|4.0|0|0.0|100
0|2020-10-30|469.0|0|469.0|0|4.0|0|0.0|100
0|2020-10-31|471.0|0|471.0|0|4.0|0|0.0|100
0|2020-11-01|471.0|0|472.0|0|4.0|0|0.0|100
0|2020-11-02|482.0|0|482.0|0|4.0|0|0.0|100
0|2020-11-03|486.0|0|486.0|0|6.0|0|0.0|100
0|2020-11-04|494.0|0|494.0|0|6.0|0|0.0|100
0|2020-11-05|497.0|0|497.0|0|6.0|0|0.0|100
0|2020-11-06|496.0|0|496.0|0|6.0|0|0.0|100
0|2020-11-07|516.0|0|516.0|0|6.0|0|0.0|100
0|2020-11-08|526.0|0|526.0|0|6.0|0|0.0|100
0|2020-11-09|540.0|0|540.0|0|6.0|0|0.0|100
0|2020-11-10|540.0|0|546.0|0|6.0|0|0.0|100
0|2020-11-11|540.0|0|549.0|0|6.0|0|0.0|100
0|2020-11-12|561.0|0|561.0|0|6.0|0|0.0|100
0|2020-11-13|569.0|0|569.0|0|6.0|0|0.0|100
0|2020-11-14|578.0|0|578.0|0|6.0|0|0.0|100
0|2020-11-15|578.0|0|591.0|0|6.0|0|0.0|100
0|2020-11-16|606.0|0|606.0|0|6.0|0|0.0|100
0|2020-11-17|606.0|0|610.0|0|6.0|0|0.0|100
0|2020-11-18|619.0|0|619.0|0|7.0|0|0.0|100
0|2020-11-19|621.0|0|621.0|0|7.0|0|0.0|100
0|2020-11-20|629.0|0|629.0|0|7.0|0|0.0|100
0|2020-11-21|631.0|0|631.0|0|7.0|0|0.0|100
0|2020-11-22|631.0|0|640.0|0|7.0|0|0.0|100
0|2020-11-23|631.0|0|653.0|0|7.0|0|0.0|100
0|2020-11-24|661.0|0|661.0|0|7.0|0|0.0|100
0|2020-11-25|668.0|0|668.0|0|7.0|0|0.0|100
0|2020-11-26|668.0|0|681.0|0|7.0|0|0.0|100
0|2020-11-27|694.0|0|694.0|0|8.0|0|0.0|100
0|2020-11-28|694.0|0|709.0|0|8.0|0|0.0|100
0|2020-11-29|719.0|0|719.0|0|8.0|0|0.0|100
0|2020-11-30|719.0|0|741.0|0|8.0|0|0.0|100
0|2020-12-01|719.0|0|750.0|0|8.0|0|0.0|100
0|2020-12-02|760.0|0|760.0|0|8.0|0|0.0|100
0|2020-12-03|764.0|0|764.0|0|8.0|0|0.0|100
0|2020-12-04|770.0|0|770.0|0|9.0|0|0.0|100
0|2020-12-05|786.0|0|786.0|0|9.0|0|0.0|100
0|2020-12-06|793.0|0|793.0|0|9.0|0|0.0|100
0|2020-12-07|793.0|0|833.0|0|9.0|0|0.0|100
0|2020-12-08|793.0|0|834.0|0|9.0|0|0.0|100
0|2020-12-09|844.0|0|844.0|0|8.0|0|0.0|100
0|2020-12-10|858.0|0|858.0|0|8.0|0|0.0|100
0|2020-12-11|867.0|0|867.0|0|8.0|0|0.0|100
0|2020-12-12|883.0|0|883.0|0|8.0|0|0.0|100
0|2020-12-13|901.0|0|901.0|0|8.0|0|0.0|100
0|2020-12-14|925.0|0|925.0|0|8.0|0|0.0|100
0|2020-12-15|936.0|0|936.0|0|8.0|0|0.0|100
0|2020-12-16|936.0|0|979.0|0|8.0|0|0.0|100
0|2020-12-17|936.0|0|991.0|0|8.0|0|0.0|100
0|2020-12-18|1018.0|0|1018.0|0|9.0|0|0.0|100
0|2020-12-19|1018.0|0|1028.0|0|9.0|0|0.0|100
0|2020-12-20|1044.0|0|1044.0|0|11.0|0|0.0|100
0|2020-12-21|1064.0|0|1064.0|0|11.0|0|0.0|100
0|2020-12-22|1081.0|0|1081.0|0|11.0|0|0.0|100
0|2020-12-23|1093.0|0|1093.0|0|11.0|0|0.0|100
0|2020-12-24|1106.0|0|1106.0|0|12.0|0|0.0|100
0|2020-12-25|1106.0|0|1122.0|0|12.0|0|0.0|100
0|2020-12-26|1131.0|0|1131.0|0|12.0|0|0.0|100
0|2020-12-27|1133.0|0|1133.0|0|12.0|0|0.0|100
0|2020-12-28|1133.0|0|1138.0|0|12.0|0|0.0|100
0|2020-12-29|1156.0|0|1156.0|0|12.0|0|0.0|100
0|2020-12-30|1165.0|0|1165.0|0|12.0|0|0.0|100
0|2020-12-31|1165.0|0|1167.0|0|12.0|0|0.0|100
0|2021-01-01|1167.0|0|1167.0|0|12.0|0|0.0|100
0|2021-01-02|1191.0|0|1191.0|0|12.0|0|0.0|100
0|2021-01-03|1191.0|0|1199.0|0|12.0|0|0.0|100
0|2021-01-04|1202.0|0|1202.0|0|12.0|0|0.0|100
0|2021-01-05|1205.0|0|1205.0|0|12.0|0|0.0|100
0|2021-01-06|1211.0|0|1211.0|0|12.0|0|0.0|100
0|2021-01-07|1211.0|0|1221.0|0|12.0|0|0.0|100
0|2021-01-08|1243.0|0|1243.0|0|15.0|0|0.0|100
0|2021-01-09|1243.0|0|1248.0|0|16.0|0|0.0|100
0|2021-01-10|1254.0|0|1254.0|0|16.0|0|0.0|100
0|2021-01-11|1254.0|0|1262.0|0|16.0|0|0.0|100
0|2021-01-12|1274.0|0|1274.0|0|16.0|0|0.0|100
0|2021-01-13|1285.0|0|1285.0|0|17.0|0|0.0|100
0|2021-01-14|1285.0|0|1298.0|0|17.0|0|0.0|100
0|2021-01-15|1285.0|0|1311.0|0|17.0|0|0.0|100
0|2021-01-16|1285.0|0|1320.0|0|17.0|0|0.0|100
0|2021-01-17|1326.0|0|1326.0|0|17.0|0|0.0|100
0|2021-01-18|1328.0|0|1328.0|0|17.0|0|0.0|100
0|2021-01-19|1335.0|0|1335.0|0|17.0|0|0.0|100
0|2021-01-20|1335.0|0|1344.0|0|17.0|0|0.0|100
0|2021-01-21|1335.0|0|1357.0|0|17.0|0|0.0|100
0|2021-01-22|1335.0|0|1367.0|0|17.0|0|0.0|100
0|2021-01-23|1372.0|0|1372.0|0|17.0|0|0.0|100
0|2021-01-24|1373.0|0|1373.0|0|17.0|0|0.0|100
0|2021-01-25|1373.0|0|1375.0|0|17.0|0|0.0|100
0|2021-01-26|1381.0|0|1381.0|0|17.0|0|0.0|100
0|2021-01-27|1385.0|0|1385.0|0|18.0|0|0.0|100
0|2021-01-28|1389.0|0|1389.0|0|18.0|0|0.0|100
0|2021-01-29|1405.0|0|1405.0|0|18.0|0|0.0|100
0|2021-01-30|1408.0|0|1408.0|0|18.0|0|0.0|100
0|2021-01-31|1408.0|0|1415.0|0|18.0|0|0.0|100
0|2021-02-01|1417.0|0|1417.0|0|18.0|0|0.0|100
0|2021-02-02|1423.0|0|1423.0|0|19.0|0|0.0|100
0|2021-02-03|1433.0|0|1433.0|0|20.0|0|0.0|100
0|2021-02-04|1433.0|0|1442.0|0|20.0|0|0.0|100
0|2021-02-05|1447.0|0|1447.0|0|20.0|0|0.0|100
0|2021-02-06|1454.0|0|1454.0|0|20.0|0|0.0|100
