|dates|Hampton_Virginia_UnitedStates.JHU_ConfirmedCases.data|Hampton_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Hampton_Virginia_UnitedStates.NYT_ConfirmedCases.data|Hampton_Virginia_UnitedStates.NYT_ConfirmedCases.missing|Hampton_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Hampton_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Hampton_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Hampton_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-28|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-29|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-30|9.0|0|9.0|0|1.0|0|0.0|100
0|2020-03-31|13.0|0|13.0|0|1.0|0|0.0|100
0|2020-04-01|14.0|0|14.0|0|1.0|0|0.0|100
0|2020-04-02|16.0|0|16.0|0|1.0|0|0.0|100
0|2020-04-03|29.0|0|29.0|0|1.0|0|0.0|100
0|2020-04-04|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-04-05|40.0|0|40.0|0|1.0|0|0.0|100
0|2020-04-06|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-04-07|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-04-08|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-09|53.0|0|53.0|0|1.0|0|0.0|100
0|2020-04-10|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-04-11|64.0|0|64.0|0|1.0|0|0.0|100
0|2020-04-12|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-04-13|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-04-14|73.0|0|73.0|0|1.0|0|0.0|100
0|2020-04-15|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-04-16|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-17|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-04-18|79.0|0|79.0|0|1.0|0|0.0|100
0|2020-04-19|83.0|0|83.0|0|1.0|0|0.0|100
0|2020-04-20|90.0|0|90.0|0|1.0|0|0.0|100
0|2020-04-21|92.0|0|92.0|0|1.0|0|0.0|100
0|2020-04-22|97.0|0|97.0|0|1.0|0|0.0|100
0|2020-04-23|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-24|99.0|0|99.0|0|1.0|0|0.0|100
0|2020-04-25|101.0|0|101.0|0|1.0|0|0.0|100
0|2020-04-26|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-04-27|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-04-28|108.0|0|108.0|0|1.0|0|0.0|100
0|2020-04-29|109.0|0|109.0|0|1.0|0|0.0|100
0|2020-04-30|115.0|0|115.0|0|1.0|0|0.0|100
0|2020-05-01|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-05-02|122.0|0|122.0|0|1.0|0|0.0|100
0|2020-05-03|123.0|0|123.0|0|1.0|0|0.0|100
0|2020-05-04|128.0|0|128.0|0|1.0|0|0.0|100
0|2020-05-05|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-05-06|128.0|0|128.0|0|3.0|0|0.0|100
0|2020-05-07|131.0|0|131.0|0|3.0|0|0.0|100
0|2020-05-08|135.0|0|135.0|0|3.0|0|0.0|100
0|2020-05-09|138.0|0|138.0|0|3.0|0|0.0|100
0|2020-05-10|144.0|0|144.0|0|3.0|0|0.0|100
0|2020-05-11|146.0|0|146.0|0|3.0|0|0.0|100
0|2020-05-12|147.0|0|147.0|0|3.0|0|0.0|100
0|2020-05-13|148.0|0|148.0|0|3.0|0|0.0|100
