|dates|Calhoun_WestVirginia_UnitedStates.JHU_ConfirmedCases.data|Calhoun_WestVirginia_UnitedStates.JHU_ConfirmedCases.missing|Calhoun_WestVirginia_UnitedStates.NYT_ConfirmedCases.data|Calhoun_WestVirginia_UnitedStates.NYT_ConfirmedCases.missing|Calhoun_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.data|Calhoun_WestVirginia_UnitedStates.JHU_ConfirmedDeaths.missing|Calhoun_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.data|Calhoun_WestVirginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-14|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-09|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-10|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-11|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-12|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-13|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-18|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-19|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-20|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-23|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-24|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-25|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-26|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-27|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-28|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-29|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-30|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-31|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-01|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-02|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-03|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-04|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-05|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-06|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-09|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-10|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-11|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-12|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-13|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-14|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-15|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-08-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-17|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-18|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-19|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-08-20|7.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-21|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-22|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-08-28|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-29|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-30|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-08-31|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-01|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-02|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-09-03|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-04|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-09-05|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-09-06|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-09-07|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-09-08|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-09-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-09-10|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-09-12|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-13|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-14|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-15|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-16|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-09-17|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-18|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-19|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-09-20|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-21|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-22|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-09-23|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-24|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-25|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-26|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-27|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-28|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-09-30|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-01|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-10-02|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-03|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-04|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-10-06|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-07|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-10-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-09|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-10-10|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-11|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-12|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-13|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-10-14|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-10-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-16|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-17|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-18|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-19|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-10-20|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-21|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-22|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-23|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-24|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-10-25|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-26|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-10-27|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-28|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-10-29|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-30|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-10-31|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-11-01|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-11-02|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-11-03|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-04|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-06|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-07|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-11-08|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-11-09|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-11-10|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-11|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-12|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-11-13|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-14|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-15|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-11-16|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-17|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-11-18|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-11-19|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-11-20|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-11-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-11-22|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-11-23|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-11-24|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-11-25|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-11-26|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-11-27|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-11-28|74.0|0|74.0|0|0.0|0|0.0|100
0|2020-11-29|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-11-30|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-12-01|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-12-02|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-12-03|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-12-04|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-12-05|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-12-06|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-12-07|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-12-08|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-12-09|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-12-10|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-12-11|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-12-12|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-12-13|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-12-14|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-12-15|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-12-16|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-12-17|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-12-18|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-12-19|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-12-20|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-12-21|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-12-22|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-12-23|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-12-24|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-12-25|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-12-26|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-12-27|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-12-28|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-12-29|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-12-30|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-12-31|130.0|0|130.0|0|0.0|0|0.0|100
0|2021-01-01|135.0|0|135.0|0|0.0|0|0.0|100
0|2021-01-02|137.0|0|137.0|0|0.0|0|0.0|100
0|2021-01-03|141.0|0|141.0|0|0.0|0|0.0|100
0|2021-01-04|140.0|0|140.0|0|0.0|0|0.0|100
0|2021-01-05|150.0|0|150.0|0|0.0|0|0.0|100
0|2021-01-06|154.0|0|154.0|0|0.0|0|0.0|100
0|2021-01-07|160.0|0|160.0|0|0.0|0|0.0|100
0|2021-01-08|163.0|0|163.0|0|0.0|0|0.0|100
0|2021-01-09|168.0|0|168.0|0|0.0|0|0.0|100
0|2021-01-10|169.0|0|169.0|0|0.0|0|0.0|100
0|2021-01-11|174.0|0|174.0|0|0.0|0|0.0|100
0|2021-01-12|177.0|0|177.0|0|0.0|0|0.0|100
0|2021-01-13|178.0|0|178.0|0|0.0|0|0.0|100
0|2021-01-14|183.0|0|183.0|0|0.0|0|0.0|100
0|2021-01-15|185.0|0|185.0|0|0.0|0|0.0|100
0|2021-01-16|187.0|0|187.0|0|0.0|0|0.0|100
0|2021-01-17|188.0|0|188.0|0|0.0|0|0.0|100
0|2021-01-18|188.0|0|188.0|0|0.0|0|0.0|100
0|2021-01-19|190.0|0|190.0|0|0.0|0|0.0|100
0|2021-01-20|191.0|0|191.0|0|0.0|0|0.0|100
0|2021-01-21|194.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-22|194.0|0|194.0|0|0.0|0|0.0|100
0|2021-01-23|202.0|0|202.0|0|0.0|0|0.0|100
0|2021-01-24|202.0|0|202.0|0|0.0|0|0.0|100
0|2021-01-25|203.0|0|203.0|0|0.0|0|0.0|100
0|2021-01-26|204.0|0|204.0|0|0.0|0|0.0|100
0|2021-01-27|205.0|0|205.0|0|0.0|0|0.0|100
0|2021-01-28|209.0|0|209.0|0|0.0|0|0.0|100
0|2021-01-29|211.0|0|211.0|0|0.0|0|0.0|100
0|2021-01-30|213.0|0|213.0|0|0.0|0|0.0|100
0|2021-01-31|214.0|0|214.0|0|0.0|0|0.0|100
0|2021-02-01|214.0|0|214.0|0|0.0|0|0.0|100
0|2021-02-02|214.0|0|214.0|0|0.0|0|0.0|100
0|2021-02-03|215.0|0|215.0|0|0.0|0|0.0|100
0|2021-02-04|215.0|0|215.0|0|0.0|0|0.0|100
0|2021-02-05|215.0|0|215.0|0|0.0|0|0.0|100
0|2021-02-06|216.0|0|216.0|0|0.0|0|0.0|100
0|2021-02-07|216.0|0|216.0|0|0.0|0|0.0|100
0|2021-02-08|217.0|0|217.0|0|0.0|0|0.0|100
0|2021-02-09|217.0|0|217.0|0|0.0|0|0.0|100
