|dates|Washington_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Washington_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Washington_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Washington_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Washington_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Washington_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-15|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-16|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-17|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-18|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-19|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-20|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-21|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-22|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-23|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-24|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-25|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-26|26.0|0|26.0|0|3.0|0|0.0|100
0|2020-05-27|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-05-28|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-05-29|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-05-30|27.0|0|27.0|0|3.0|0|0.0|100
0|2020-05-31|29.0|0|29.0|0|3.0|0|0.0|100
0|2020-06-01|30.0|0|30.0|0|3.0|0|0.0|100
0|2020-06-02|30.0|0|30.0|0|3.0|0|0.0|100
0|2020-06-03|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-04|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-05|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-06|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-07|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-08|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-09|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-10|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-11|32.0|0|32.0|0|3.0|0|0.0|100
0|2020-06-12|33.0|0|33.0|0|3.0|0|0.0|100
0|2020-06-13|34.0|0|34.0|0|3.0|0|0.0|100
0|2020-06-14|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-15|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-16|35.0|0|34.0|0|3.0|0|0.0|100
0|2020-06-17|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-18|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-19|35.0|0|35.0|0|3.0|0|0.0|100
0|2020-06-20|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-21|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-22|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-23|37.0|0|36.0|0|3.0|0|0.0|100
0|2020-06-24|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-25|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-26|37.0|0|37.0|0|3.0|0|0.0|100
0|2020-06-27|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-06-28|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-06-29|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-06-30|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-07-01|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-07-02|38.0|0|38.0|0|3.0|0|0.0|100
0|2020-07-03|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-07-04|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-07-05|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-06|40.0|0|40.0|0|3.0|0|0.0|100
0|2020-07-07|41.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-08|43.0|0|43.0|0|3.0|0|0.0|100
0|2020-07-09|43.0|0|41.0|0|3.0|0|0.0|100
0|2020-07-10|43.0|0|42.0|0|3.0|0|0.0|100
0|2020-07-11|46.0|0|46.0|0|3.0|0|0.0|100
0|2020-07-12|50.0|0|50.0|0|3.0|0|0.0|100
0|2020-07-13|51.0|0|51.0|0|3.0|0|0.0|100
0|2020-07-14|54.0|0|54.0|0|3.0|0|0.0|100
0|2020-07-15|57.0|0|54.0|0|3.0|0|0.0|100
0|2020-07-16|57.0|0|57.0|0|3.0|0|0.0|100
0|2020-07-17|60.0|0|60.0|0|3.0|0|0.0|100
0|2020-07-18|62.0|0|62.0|0|3.0|0|0.0|100
0|2020-07-19|67.0|0|67.0|0|3.0|0|0.0|100
0|2020-07-20|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-07-21|80.0|0|80.0|0|3.0|0|0.0|100
0|2020-07-22|89.0|0|89.0|0|3.0|0|0.0|100
0|2020-07-23|95.0|0|94.0|0|3.0|0|0.0|100
0|2020-07-24|98.0|0|96.0|0|3.0|0|0.0|100
0|2020-07-25|98.0|0|97.0|0|3.0|0|0.0|100
0|2020-07-26|100.0|0|100.0|0|3.0|0|0.0|100
0|2020-07-27|103.0|0|103.0|0|3.0|0|0.0|100
0|2020-07-28|108.0|0|106.0|0|3.0|0|0.0|100
0|2020-07-29|110.0|0|110.0|0|3.0|0|0.0|100
0|2020-07-30|114.0|0|113.0|0|3.0|0|0.0|100
0|2020-07-31|114.0|0|114.0|0|3.0|0|0.0|100
0|2020-08-01|118.0|0|118.0|0|3.0|0|0.0|100
0|2020-08-02|120.0|0|120.0|0|3.0|0|0.0|100
0|2020-08-03|121.0|0|121.0|0|3.0|0|0.0|100
0|2020-08-04|121.0|0|121.0|0|4.0|0|0.0|100
0|2020-08-05|124.0|0|124.0|0|4.0|0|0.0|100
0|2020-08-06|131.0|0|127.0|0|4.0|0|0.0|100
0|2020-08-07|132.0|0|128.0|0|4.0|0|0.0|100
0|2020-08-08|132.0|0|132.0|0|4.0|0|0.0|100
0|2020-08-09|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-08-10|133.0|0|133.0|0|4.0|0|0.0|100
0|2020-08-11|135.0|0|133.0|0|4.0|0|0.0|100
0|2020-08-12|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-08-13|136.0|0|136.0|0|4.0|0|0.0|100
0|2020-08-14|137.0|0|137.0|0|4.0|0|0.0|100
0|2020-08-15|140.0|0|140.0|0|4.0|0|0.0|100
0|2020-08-16|142.0|0|142.0|0|4.0|0|0.0|100
0|2020-08-17|144.0|0|144.0|0|4.0|0|0.0|100
0|2020-08-18|146.0|0|146.0|0|4.0|0|0.0|100
0|2020-08-19|153.0|0|153.0|0|4.0|0|0.0|100
0|2020-08-20|155.0|0|155.0|0|4.0|0|0.0|100
0|2020-08-21|156.0|0|156.0|0|4.0|0|0.0|100
0|2020-08-22|159.0|0|159.0|0|4.0|0|0.0|100
0|2020-08-23|160.0|0|160.0|0|4.0|0|0.0|100
0|2020-08-24|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-08-25|168.0|0|168.0|0|4.0|0|0.0|100
0|2020-08-26|169.0|0|169.0|0|4.0|0|0.0|100
0|2020-08-27|170.0|0|170.0|0|4.0|0|0.0|100
0|2020-08-28|172.0|0|172.0|0|4.0|0|0.0|100
0|2020-08-29|173.0|0|173.0|0|4.0|0|0.0|100
0|2020-08-30|175.0|0|175.0|0|5.0|0|0.0|100
0|2020-08-31|177.0|0|177.0|0|6.0|0|0.0|100
0|2020-09-01|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-09-02|179.0|0|179.0|0|6.0|0|0.0|100
0|2020-09-03|181.0|0|181.0|0|6.0|0|0.0|100
0|2020-09-04|181.0|0|184.0|0|6.0|0|0.0|100
0|2020-09-05|186.0|0|186.0|0|6.0|0|0.0|100
0|2020-09-06|188.0|0|188.0|0|6.0|0|0.0|100
0|2020-09-07|188.0|0|188.0|0|6.0|0|0.0|100
0|2020-09-08|188.0|0|190.0|0|6.0|0|0.0|100
0|2020-09-09|190.0|0|190.0|0|6.0|0|0.0|100
0|2020-09-10|192.0|0|192.0|0|7.0|0|0.0|100
0|2020-09-11|193.0|0|193.0|0|7.0|0|0.0|100
0|2020-09-12|193.0|0|194.0|0|7.0|0|0.0|100
0|2020-09-13|195.0|0|195.0|0|7.0|0|0.0|100
0|2020-09-14|195.0|0|195.0|0|7.0|0|0.0|100
0|2020-09-15|196.0|0|196.0|0|8.0|0|0.0|100
0|2020-09-16|197.0|0|197.0|0|8.0|0|0.0|100
0|2020-09-17|198.0|0|198.0|0|8.0|0|0.0|100
0|2020-09-18|199.0|0|199.0|0|8.0|0|0.0|100
0|2020-09-19|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-09-20|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-09-21|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-09-22|200.0|0|200.0|0|8.0|0|0.0|100
0|2020-09-23|201.0|0|201.0|0|8.0|0|0.0|100
0|2020-09-24|202.0|0|202.0|0|8.0|0|0.0|100
0|2020-09-25|209.0|0|209.0|0|8.0|0|0.0|100
0|2020-09-26|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-09-27|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-09-28|208.0|0|208.0|0|8.0|0|0.0|100
0|2020-09-29|209.0|0|209.0|0|8.0|0|0.0|100
0|2020-09-30|212.0|0|212.0|0|8.0|0|0.0|100
0|2020-10-01|214.0|0|214.0|0|8.0|0|0.0|100
0|2020-10-02|217.0|0|217.0|0|8.0|0|0.0|100
0|2020-10-03|218.0|0|218.0|0|8.0|0|0.0|100
0|2020-10-04|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-10-05|219.0|0|219.0|0|8.0|0|0.0|100
0|2020-10-06|220.0|0|220.0|0|8.0|0|0.0|100
0|2020-10-07|221.0|0|221.0|0|8.0|0|0.0|100
0|2020-10-08|222.0|0|222.0|0|8.0|0|0.0|100
0|2020-10-09|224.0|0|224.0|0|8.0|0|0.0|100
0|2020-10-10|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-10-11|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-10-12|227.0|0|227.0|0|8.0|0|0.0|100
0|2020-10-13|228.0|0|228.0|0|8.0|0|0.0|100
0|2020-10-14|229.0|0|229.0|0|8.0|0|0.0|100
0|2020-10-15|232.0|0|232.0|0|8.0|0|0.0|100
0|2020-10-16|236.0|0|236.0|0|8.0|0|0.0|100
0|2020-10-17|237.0|0|237.0|0|8.0|0|0.0|100
0|2020-10-18|237.0|0|237.0|0|8.0|0|0.0|100
0|2020-10-19|236.0|0|236.0|0|8.0|0|0.0|100
0|2020-10-20|238.0|0|238.0|0|8.0|0|0.0|100
0|2020-10-21|238.0|0|238.0|0|8.0|0|0.0|100
0|2020-10-22|238.0|0|239.0|0|8.0|0|0.0|100
0|2020-10-23|238.0|0|241.0|0|8.0|0|0.0|100
0|2020-10-24|238.0|0|243.0|0|8.0|0|0.0|100
0|2020-10-25|238.0|0|244.0|0|8.0|0|0.0|100
0|2020-10-26|246.0|0|246.0|0|8.0|0|0.0|100
0|2020-10-27|250.0|0|250.0|0|8.0|0|0.0|100
0|2020-10-28|250.0|0|250.0|0|8.0|0|0.0|100
0|2020-10-29|253.0|0|253.0|0|8.0|0|0.0|100
0|2020-10-30|258.0|0|258.0|0|8.0|0|0.0|100
0|2020-10-31|264.0|0|264.0|0|8.0|0|0.0|100
0|2020-11-01|264.0|0|264.0|0|8.0|0|0.0|100
0|2020-11-02|271.0|0|271.0|0|8.0|0|0.0|100
0|2020-11-03|273.0|0|273.0|0|8.0|0|0.0|100
0|2020-11-04|273.0|0|273.0|0|8.0|0|0.0|100
0|2020-11-05|273.0|0|273.0|0|8.0|0|0.0|100
0|2020-11-06|274.0|0|274.0|0|8.0|0|0.0|100
0|2020-11-07|275.0|0|275.0|0|8.0|0|0.0|100
0|2020-11-08|275.0|0|277.0|0|8.0|0|0.0|100
0|2020-11-09|275.0|0|278.0|0|8.0|0|0.0|100
0|2020-11-10|275.0|0|279.0|0|8.0|0|0.0|100
0|2020-11-11|279.0|0|279.0|0|8.0|0|0.0|100
0|2020-11-12|281.0|0|281.0|0|8.0|0|0.0|100
0|2020-11-13|281.0|0|282.0|0|8.0|0|0.0|100
0|2020-11-14|283.0|0|283.0|0|8.0|0|0.0|100
0|2020-11-15|283.0|0|285.0|0|8.0|0|0.0|100
0|2020-11-16|285.0|0|286.0|0|8.0|0|0.0|100
0|2020-11-17|285.0|0|291.0|0|8.0|0|0.0|100
0|2020-11-18|285.0|0|293.0|0|8.0|0|0.0|100
0|2020-11-19|294.0|0|294.0|0|8.0|0|0.0|100
0|2020-11-20|294.0|0|294.0|0|8.0|0|0.0|100
0|2020-11-21|294.0|0|294.0|0|8.0|0|0.0|100
0|2020-11-22|294.0|0|298.0|0|8.0|0|0.0|100
0|2020-11-23|294.0|0|300.0|0|8.0|0|0.0|100
0|2020-11-24|294.0|0|301.0|0|8.0|0|0.0|100
0|2020-11-25|294.0|0|303.0|0|8.0|0|0.0|100
0|2020-11-26|294.0|0|303.0|0|8.0|0|0.0|100
0|2020-11-27|294.0|0|309.0|0|8.0|0|0.0|100
0|2020-11-28|294.0|0|312.0|0|8.0|0|0.0|100
0|2020-11-29|315.0|0|315.0|0|8.0|0|0.0|100
0|2020-11-30|315.0|0|322.0|0|8.0|0|0.0|100
0|2020-12-01|315.0|0|321.0|0|8.0|0|0.0|100
0|2020-12-02|321.0|0|321.0|0|8.0|0|0.0|100
0|2020-12-03|321.0|0|329.0|0|8.0|0|0.0|100
0|2020-12-04|321.0|0|331.0|0|8.0|0|0.0|100
0|2020-12-05|335.0|0|335.0|0|8.0|0|0.0|100
0|2020-12-06|339.0|0|339.0|0|8.0|0|0.0|100
0|2020-12-07|339.0|0|342.0|0|8.0|0|0.0|100
0|2020-12-08|339.0|0|343.0|0|8.0|0|0.0|100
0|2020-12-09|339.0|0|345.0|0|8.0|0|0.0|100
0|2020-12-10|353.0|0|353.0|0|8.0|0|0.0|100
0|2020-12-11|360.0|0|360.0|0|8.0|0|0.0|100
0|2020-12-12|362.0|0|362.0|0|8.0|0|0.0|100
0|2020-12-13|367.0|0|367.0|0|8.0|0|0.0|100
0|2020-12-14|368.0|0|368.0|0|8.0|0|0.0|100
0|2020-12-15|368.0|0|371.0|0|8.0|0|0.0|100
0|2020-12-16|371.0|0|371.0|0|9.0|0|0.0|100
0|2020-12-17|371.0|0|372.0|0|9.0|0|0.0|100
0|2020-12-18|379.0|0|379.0|0|9.0|0|0.0|100
0|2020-12-19|379.0|0|383.0|0|9.0|0|0.0|100
0|2020-12-20|385.0|0|385.0|0|10.0|0|0.0|100
0|2020-12-21|385.0|0|385.0|0|10.0|0|0.0|100
0|2020-12-22|389.0|0|389.0|0|10.0|0|0.0|100
0|2020-12-23|393.0|0|393.0|0|10.0|0|0.0|100
0|2020-12-24|393.0|0|393.0|0|10.0|0|0.0|100
0|2020-12-25|393.0|0|393.0|0|10.0|0|0.0|100
0|2020-12-26|421.0|0|421.0|0|10.0|0|0.0|100
0|2020-12-27|423.0|0|423.0|0|10.0|0|0.0|100
0|2020-12-28|423.0|0|423.0|0|10.0|0|0.0|100
0|2020-12-29|428.0|0|428.0|0|10.0|0|0.0|100
0|2020-12-30|436.0|0|436.0|0|10.0|0|0.0|100
0|2020-12-31|436.0|0|444.0|0|10.0|0|0.0|100
0|2021-01-01|444.0|0|444.0|0|10.0|0|0.0|100
0|2021-01-02|501.0|0|501.0|0|10.0|0|0.0|100
0|2021-01-03|501.0|0|503.0|0|10.0|0|0.0|100
0|2021-01-04|506.0|0|506.0|0|12.0|0|0.0|100
0|2021-01-05|509.0|0|509.0|0|13.0|0|0.0|100
0|2021-01-06|513.0|0|513.0|0|13.0|0|0.0|100
0|2021-01-07|513.0|0|529.0|0|13.0|0|0.0|100
0|2021-01-08|540.0|0|540.0|0|13.0|0|0.0|100
0|2021-01-09|540.0|0|561.0|0|13.0|0|0.0|100
0|2021-01-10|573.0|0|573.0|0|16.0|0|0.0|100
0|2021-01-11|581.0|0|581.0|0|16.0|0|0.0|100
0|2021-01-12|589.0|0|589.0|0|17.0|0|0.0|100
0|2021-01-13|597.0|0|597.0|0|18.0|0|0.0|100
0|2021-01-14|597.0|0|611.0|0|18.0|0|0.0|100
0|2021-01-15|597.0|0|629.0|0|19.0|0|0.0|100
0|2021-01-16|597.0|0|636.0|0|19.0|0|0.0|100
0|2021-01-17|597.0|0|655.0|0|19.0|0|0.0|100
0|2021-01-18|655.0|0|655.0|0|19.0|0|0.0|100
0|2021-01-19|662.0|0|662.0|0|19.0|0|0.0|100
0|2021-01-20|666.0|0|666.0|0|19.0|0|0.0|100
0|2021-01-21|666.0|0|669.0|0|19.0|0|0.0|100
0|2021-01-22|666.0|0|693.0|0|19.0|0|0.0|100
0|2021-01-23|666.0|0|702.0|0|19.0|0|0.0|100
0|2021-01-24|715.0|0|715.0|0|21.0|0|0.0|100
0|2021-01-25|717.0|0|717.0|0|21.0|0|0.0|100
0|2021-01-26|723.0|0|723.0|0|21.0|0|0.0|100
0|2021-01-27|727.0|0|727.0|0|22.0|0|0.0|100
0|2021-01-28|751.0|0|751.0|0|22.0|0|0.0|100
0|2021-01-29|759.0|0|759.0|0|22.0|0|0.0|100
0|2021-01-30|759.0|0|759.0|0|22.0|0|0.0|100
0|2021-01-31|780.0|0|780.0|0|22.0|0|0.0|100
0|2021-02-01|799.0|0|799.0|0|22.0|0|0.0|100
0|2021-02-02|799.0|0|800.0|0|22.0|0|0.0|100
0|2021-02-03|799.0|0|810.0|0|22.0|0|0.0|100
0|2021-02-04|799.0|0|820.0|0|22.0|0|0.0|100
0|2021-02-05|831.0|0|831.0|0|24.0|0|0.0|100
0|2021-02-06|836.0|0|836.0|0|24.0|0|0.0|100
0|2021-02-07|836.0|0|850.0|0|24.0|0|0.0|100
0|2021-02-08|836.0|0|866.0|0|24.0|0|0.0|100
0|2021-02-09|836.0|0|871.0|0|24.0|0|0.0|100
