|dates|Plaquemines_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Plaquemines_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Plaquemines_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Plaquemines_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Plaquemines_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Plaquemines_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Plaquemines_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Plaquemines_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|4.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-27|16.0|0|16.0|0|2.0|0|0.0|100
0|2020-03-28|19.0|0|19.0|0|2.0|0|0.0|100
0|2020-03-29|20.0|0|20.0|0|2.0|0|0.0|100
0|2020-03-30|22.0|0|22.0|0|2.0|0|0.0|100
0|2020-03-31|37.0|0|37.0|0|2.0|0|0.0|100
0|2020-04-01|47.0|0|47.0|0|4.0|0|0.0|100
0|2020-04-02|68.0|0|68.0|0|3.0|0|0.0|100
0|2020-04-03|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-04-04|86.0|0|86.0|0|4.0|0|0.0|100
0|2020-04-05|92.0|0|92.0|0|6.0|0|0.0|100
0|2020-04-06|100.0|0|100.0|0|6.0|0|0.0|100
0|2020-04-07|115.0|0|115.0|0|7.0|0|0.0|100
0|2020-04-08|123.0|0|123.0|0|7.0|0|0.0|100
0|2020-04-09|129.0|0|129.0|0|8.0|0|0.0|100
0|2020-04-10|130.0|0|130.0|0|8.0|0|0.0|100
0|2020-04-11|136.0|0|136.0|0|11.0|0|0.0|100
0|2020-04-12|137.0|0|137.0|0|10.0|0|0.0|100
0|2020-04-13|140.0|0|140.0|0|11.0|0|0.0|100
0|2020-04-14|142.0|0|142.0|0|11.0|0|0.0|100
0|2020-04-15|147.0|0|147.0|0|11.0|0|0.0|100
0|2020-04-16|149.0|0|149.0|0|11.0|0|0.0|100
0|2020-04-17|152.0|0|152.0|0|11.0|0|0.0|100
0|2020-04-18|156.0|0|156.0|0|11.0|0|0.0|100
0|2020-04-19|157.0|0|157.0|0|11.0|0|0.0|100
0|2020-04-20|164.0|0|164.0|0|13.0|0|0.0|100
0|2020-04-21|164.0|0|164.0|0|13.0|0|0.0|100
0|2020-04-22|164.0|0|164.0|0|16.0|0|0.0|100
0|2020-04-23|165.0|0|165.0|0|16.0|0|0.0|100
0|2020-04-24|166.0|0|166.0|0|16.0|0|0.0|100
0|2020-04-25|168.0|0|168.0|0|16.0|0|0.0|100
0|2020-04-26|168.0|0|168.0|0|15.0|0|0.0|100
0|2020-04-27|168.0|0|168.0|0|17.0|0|0.0|100
0|2020-04-28|168.0|0|168.0|0|17.0|0|0.0|100
0|2020-04-29|172.0|0|172.0|0|17.0|0|0.0|100
0|2020-04-30|177.0|0|177.0|0|17.0|0|0.0|100
0|2020-05-01|179.0|0|179.0|0|17.0|0|0.0|100
0|2020-05-02|180.0|0|180.0|0|17.0|0|0.0|100
0|2020-05-03|180.0|0|180.0|0|17.0|0|0.0|100
0|2020-05-04|181.0|0|181.0|0|17.0|0|0.0|100
0|2020-05-05|181.0|0|181.0|0|17.0|0|0.0|100
0|2020-05-06|183.0|0|183.0|0|17.0|0|0.0|100
0|2020-05-07|185.0|0|185.0|0|17.0|0|0.0|100
0|2020-05-08|185.0|0|185.0|0|17.0|0|0.0|100
0|2020-05-09|189.0|0|189.0|0|17.0|0|0.0|100
0|2020-05-10|190.0|0|190.0|0|17.0|0|0.0|100
0|2020-05-11|190.0|0|190.0|0|17.0|0|0.0|100
0|2020-05-12|191.0|0|191.0|0|19.0|0|0.0|100
