|dates|Marion_Oregon_UnitedStates.JHU_ConfirmedCases.data|Marion_Oregon_UnitedStates.JHU_ConfirmedCases.missing|Marion_Oregon_UnitedStates.NYT_ConfirmedCases.data|Marion_Oregon_UnitedStates.NYT_ConfirmedCases.missing|Marion_Oregon_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Oregon_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Oregon_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Oregon_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-20|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-21|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-03-22|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-23|30.0|0|30.0|0|1.0|0|0.0|100
0|2020-03-24|32.0|0|32.0|0|1.0|0|0.0|100
0|2020-03-25|43.0|0|43.0|0|2.0|0|0.0|100
0|2020-03-26|57.0|0|57.0|0|2.0|0|0.0|100
0|2020-03-27|83.0|0|83.0|0|3.0|0|0.0|100
0|2020-03-28|94.0|0|94.0|0|3.0|0|0.0|100
0|2020-03-29|109.0|0|109.0|0|3.0|0|0.0|100
0|2020-03-30|123.0|0|123.0|0|3.0|0|0.0|100
0|2020-03-31|141.0|0|141.0|0|3.0|0|0.0|100
0|2020-04-01|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-04-02|164.0|0|164.0|0|4.0|0|0.0|100
0|2020-04-03|178.0|0|178.0|0|4.0|0|0.0|100
0|2020-04-04|178.0|0|188.0|0|4.0|0|0.0|100
0|2020-04-05|198.0|0|198.0|0|5.0|0|0.0|100
0|2020-04-06|198.0|0|209.0|0|5.0|0|0.0|100
0|2020-04-07|209.0|0|215.0|0|6.0|0|0.0|100
0|2020-04-08|215.0|0|218.0|0|9.0|0|0.0|100
0|2020-04-09|235.0|0|235.0|0|9.0|0|0.0|100
0|2020-04-10|235.0|0|246.0|0|9.0|0|0.0|100
0|2020-04-11|246.0|0|263.0|0|9.0|0|0.0|100
0|2020-04-12|276.0|0|276.0|0|9.0|0|0.0|100
0|2020-04-13|280.0|0|280.0|0|9.0|0|0.0|100
0|2020-04-14|289.0|0|289.0|0|9.0|0|0.0|100
0|2020-04-15|294.0|0|294.0|0|10.0|0|0.0|100
0|2020-04-16|309.0|0|309.0|0|11.0|0|0.0|100
0|2020-04-17|317.0|0|317.0|0|12.0|0|0.0|100
0|2020-04-18|335.0|0|335.0|0|13.0|0|0.0|100
0|2020-04-19|358.0|0|358.0|0|13.0|0|0.0|100
0|2020-04-20|371.0|0|371.0|0|14.0|0|0.0|100
0|2020-04-21|381.0|0|381.0|0|14.0|0|0.0|100
0|2020-04-22|388.0|0|388.0|0|14.0|0|0.0|100
0|2020-04-23|397.0|0|397.0|0|14.0|0|0.0|100
0|2020-04-24|417.0|0|417.0|0|14.0|0|0.0|100
0|2020-04-25|432.0|0|432.0|0|14.0|0|0.0|100
0|2020-04-26|436.0|0|436.0|0|15.0|0|0.0|100
0|2020-04-27|447.0|0|447.0|0|15.0|0|0.0|100
0|2020-04-28|456.0|0|456.0|0|17.0|0|0.0|100
0|2020-04-29|474.0|0|474.0|0|17.0|0|0.0|100
0|2020-04-30|491.0|0|491.0|0|18.0|0|0.0|100
0|2020-05-01|508.0|0|508.0|0|18.0|0|0.0|100
0|2020-05-02|523.0|0|523.0|0|19.0|0|0.0|100
0|2020-05-03|544.0|0|544.0|0|19.0|0|0.0|100
0|2020-05-04|561.0|0|561.0|0|19.0|0|0.0|100
0|2020-05-05|574.0|0|574.0|0|19.0|0|0.0|100
0|2020-05-06|592.0|0|592.0|0|19.0|0|0.0|100
0|2020-05-07|613.0|0|613.0|0|21.0|0|0.0|100
0|2020-05-08|626.0|0|626.0|0|23.0|0|0.0|100
0|2020-05-09|663.0|0|663.0|0|23.0|0|0.0|100
0|2020-05-10|677.0|0|677.0|0|23.0|0|0.0|100
0|2020-05-11|694.0|0|694.0|0|23.0|0|0.0|100
0|2020-05-12|723.0|0|723.0|0|23.0|0|0.0|100
0|2020-05-13|746.0|0|746.0|0|23.0|0|0.0|100
