|dates|Union_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Union_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Union_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Union_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Union_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Union_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Union_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Union_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|57.0|0|57.0|0|4.0|0|0.0|100
0|2020-05-15|59.0|0|59.0|0|4.0|0|0.0|100
0|2020-05-16|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-05-17|60.0|0|60.0|0|4.0|0|0.0|100
0|2020-05-18|62.0|0|62.0|0|4.0|0|0.0|100
0|2020-05-19|65.0|0|65.0|0|4.0|0|0.0|100
0|2020-05-20|65.0|0|65.0|0|4.0|0|0.0|100
0|2020-05-21|66.0|0|66.0|0|4.0|0|0.0|100
0|2020-05-22|68.0|0|68.0|0|4.0|0|0.0|100
0|2020-05-23|70.0|0|70.0|0|5.0|0|0.0|100
0|2020-05-24|71.0|0|71.0|0|5.0|0|0.0|100
0|2020-05-25|72.0|0|72.0|0|5.0|0|0.0|100
0|2020-05-26|74.0|0|74.0|0|5.0|0|0.0|100
0|2020-05-27|78.0|0|78.0|0|5.0|0|0.0|100
0|2020-05-28|80.0|0|80.0|0|5.0|0|0.0|100
0|2020-05-29|81.0|0|81.0|0|5.0|0|0.0|100
0|2020-05-30|83.0|0|83.0|0|5.0|0|0.0|100
0|2020-05-31|83.0|0|82.0|0|5.0|0|0.0|100
0|2020-06-01|84.0|0|84.0|0|5.0|0|0.0|100
0|2020-06-02|85.0|0|85.0|0|7.0|0|0.0|100
0|2020-06-03|86.0|0|86.0|0|7.0|0|0.0|100
0|2020-06-04|89.0|0|89.0|0|7.0|0|0.0|100
0|2020-06-05|89.0|0|89.0|0|7.0|0|0.0|100
0|2020-06-06|91.0|0|91.0|0|7.0|0|0.0|100
0|2020-06-07|91.0|0|91.0|0|7.0|0|0.0|100
0|2020-06-08|92.0|0|92.0|0|7.0|0|0.0|100
0|2020-06-09|92.0|0|90.0|0|7.0|0|0.0|100
0|2020-06-10|93.0|0|93.0|0|7.0|0|0.0|100
0|2020-06-11|93.0|0|93.0|0|7.0|0|0.0|100
0|2020-06-12|96.0|0|96.0|0|8.0|0|0.0|100
0|2020-06-13|97.0|0|97.0|0|8.0|0|0.0|100
0|2020-06-14|102.0|0|102.0|0|8.0|0|0.0|100
0|2020-06-15|102.0|0|102.0|0|8.0|0|0.0|100
0|2020-06-16|108.0|0|108.0|0|8.0|0|0.0|100
0|2020-06-17|109.0|0|109.0|0|8.0|0|0.0|100
0|2020-06-18|109.0|0|109.0|0|8.0|0|0.0|100
0|2020-06-19|109.0|0|109.0|0|8.0|0|0.0|100
0|2020-06-20|109.0|0|109.0|0|8.0|0|0.0|100
0|2020-06-21|109.0|0|109.0|0|8.0|0|0.0|100
0|2020-06-22|128.0|0|128.0|0|8.0|0|0.0|100
0|2020-06-23|131.0|0|131.0|0|8.0|0|0.0|100
0|2020-06-24|138.0|0|138.0|0|8.0|0|0.0|100
0|2020-06-25|150.0|0|150.0|0|8.0|0|0.0|100
0|2020-06-26|157.0|0|157.0|0|8.0|0|0.0|100
0|2020-06-27|160.0|0|160.0|0|8.0|0|0.0|100
0|2020-06-28|161.0|0|161.0|0|8.0|0|0.0|100
0|2020-06-29|161.0|0|166.0|0|8.0|0|0.0|100
0|2020-06-30|172.0|0|172.0|0|9.0|0|0.0|100
0|2020-07-01|172.0|0|175.0|0|9.0|0|0.0|100
0|2020-07-02|181.0|0|181.0|0|9.0|0|0.0|100
0|2020-07-03|191.0|0|191.0|0|9.0|0|0.0|100
0|2020-07-04|207.0|0|207.0|0|9.0|0|0.0|100
0|2020-07-05|207.0|0|207.0|0|9.0|0|0.0|100
0|2020-07-06|210.0|0|210.0|0|9.0|0|0.0|100
0|2020-07-07|218.0|0|218.0|0|10.0|0|0.0|100
0|2020-07-08|233.0|0|233.0|0|11.0|0|0.0|100
0|2020-07-09|238.0|0|238.0|0|11.0|0|0.0|100
0|2020-07-10|246.0|0|246.0|0|11.0|0|0.0|100
0|2020-07-11|252.0|0|252.0|0|11.0|0|0.0|100
0|2020-07-12|254.0|0|254.0|0|12.0|0|0.0|100
0|2020-07-13|256.0|0|256.0|0|12.0|0|0.0|100
0|2020-07-14|258.0|0|258.0|0|11.0|0|0.0|100
0|2020-07-15|266.0|0|266.0|0|11.0|0|0.0|100
0|2020-07-16|282.0|0|282.0|0|11.0|0|0.0|100
0|2020-07-17|307.0|0|307.0|0|11.0|0|0.0|100
0|2020-07-18|319.0|0|319.0|0|11.0|0|0.0|100
0|2020-07-19|323.0|0|323.0|0|11.0|0|0.0|100
0|2020-07-20|325.0|0|325.0|0|11.0|0|0.0|100
0|2020-07-21|338.0|0|338.0|0|11.0|0|0.0|100
0|2020-07-22|353.0|0|353.0|0|11.0|0|0.0|100
0|2020-07-23|374.0|0|374.0|0|11.0|0|0.0|100
0|2020-07-24|391.0|0|391.0|0|12.0|0|0.0|100
0|2020-07-25|402.0|0|402.0|0|12.0|0|0.0|100
0|2020-07-26|408.0|0|408.0|0|12.0|0|0.0|100
0|2020-07-27|410.0|0|410.0|0|13.0|0|0.0|100
0|2020-07-28|439.0|0|439.0|0|13.0|0|0.0|100
0|2020-07-29|452.0|0|452.0|0|13.0|0|0.0|100
0|2020-07-30|467.0|0|467.0|0|13.0|0|0.0|100
0|2020-07-31|503.0|0|503.0|0|13.0|0|0.0|100
0|2020-08-01|513.0|0|513.0|0|13.0|0|0.0|100
0|2020-08-02|519.0|0|519.0|0|13.0|0|0.0|100
0|2020-08-03|531.0|0|531.0|0|13.0|0|0.0|100
0|2020-08-04|538.0|0|538.0|0|14.0|0|0.0|100
0|2020-08-05|552.0|0|552.0|0|15.0|0|0.0|100
0|2020-08-06|562.0|0|562.0|0|15.0|0|0.0|100
0|2020-08-07|601.0|0|601.0|0|16.0|0|0.0|100
0|2020-08-08|627.0|0|627.0|0|16.0|0|0.0|100
0|2020-08-09|636.0|0|636.0|0|16.0|0|0.0|100
0|2020-08-10|643.0|0|643.0|0|16.0|0|0.0|100
0|2020-08-11|662.0|0|662.0|0|16.0|0|0.0|100
0|2020-08-12|700.0|0|700.0|0|17.0|0|0.0|100
0|2020-08-13|732.0|0|732.0|0|17.0|0|0.0|100
0|2020-08-14|750.0|0|750.0|0|17.0|0|0.0|100
0|2020-08-15|761.0|0|761.0|0|19.0|0|0.0|100
0|2020-08-16|763.0|0|763.0|0|19.0|0|0.0|100
0|2020-08-17|772.0|0|772.0|0|19.0|0|0.0|100
0|2020-08-18|780.0|0|780.0|0|19.0|0|0.0|100
0|2020-08-19|796.0|0|796.0|0|19.0|0|0.0|100
0|2020-08-20|802.0|0|802.0|0|19.0|0|0.0|100
0|2020-08-21|813.0|0|813.0|0|19.0|0|0.0|100
0|2020-08-22|821.0|0|821.0|0|20.0|0|0.0|100
0|2020-08-23|823.0|0|823.0|0|20.0|0|0.0|100
0|2020-08-24|826.0|0|826.0|0|20.0|0|0.0|100
0|2020-08-25|838.0|0|838.0|0|20.0|0|0.0|100
0|2020-08-26|849.0|0|849.0|0|21.0|0|0.0|100
0|2020-08-27|857.0|0|857.0|0|21.0|0|0.0|100
0|2020-08-28|867.0|0|867.0|0|21.0|0|0.0|100
0|2020-08-29|876.0|0|876.0|0|21.0|0|0.0|100
0|2020-08-30|878.0|0|878.0|0|21.0|0|0.0|100
0|2020-08-31|881.0|0|881.0|0|23.0|0|0.0|100
0|2020-09-01|887.0|0|887.0|0|23.0|0|0.0|100
0|2020-09-02|894.0|0|894.0|0|23.0|0|0.0|100
0|2020-09-03|899.0|0|899.0|0|23.0|0|0.0|100
0|2020-09-04|903.0|0|903.0|0|23.0|0|0.0|100
0|2020-09-05|909.0|0|909.0|0|23.0|0|0.0|100
0|2020-09-06|910.0|0|910.0|0|23.0|0|0.0|100
0|2020-09-07|912.0|0|912.0|0|23.0|0|0.0|100
0|2020-09-08|914.0|0|914.0|0|23.0|0|0.0|100
0|2020-09-09|927.0|0|927.0|0|23.0|0|0.0|100
0|2020-09-10|938.0|0|938.0|0|23.0|0|0.0|100
0|2020-09-11|943.0|0|943.0|0|23.0|0|0.0|100
0|2020-09-12|951.0|0|951.0|0|23.0|0|0.0|100
0|2020-09-13|952.0|0|952.0|0|23.0|0|0.0|100
0|2020-09-14|952.0|0|952.0|0|23.0|0|0.0|100
0|2020-09-15|957.0|0|957.0|0|23.0|0|0.0|100
0|2020-09-16|962.0|0|962.0|0|23.0|0|0.0|100
0|2020-09-17|965.0|0|965.0|0|24.0|0|0.0|100
0|2020-09-18|977.0|0|977.0|0|24.0|0|0.0|100
0|2020-09-19|978.0|0|978.0|0|24.0|0|0.0|100
0|2020-09-20|978.0|0|978.0|0|24.0|0|0.0|100
0|2020-09-21|978.0|0|978.0|0|24.0|0|0.0|100
0|2020-09-22|983.0|0|983.0|0|24.0|0|0.0|100
0|2020-09-23|988.0|0|988.0|0|24.0|0|0.0|100
0|2020-09-24|993.0|0|993.0|0|24.0|0|0.0|100
0|2020-09-25|997.0|0|997.0|0|24.0|0|0.0|100
0|2020-09-26|998.0|0|998.0|0|24.0|0|0.0|100
0|2020-09-27|998.0|0|998.0|0|24.0|0|0.0|100
0|2020-09-28|999.0|0|999.0|0|24.0|0|0.0|100
0|2020-09-29|1002.0|0|1002.0|0|24.0|0|0.0|100
0|2020-09-30|1012.0|0|1012.0|0|24.0|0|0.0|100
0|2020-10-01|1013.0|0|1013.0|0|24.0|0|0.0|100
0|2020-10-02|1029.0|0|1029.0|0|24.0|0|0.0|100
0|2020-10-03|1043.0|0|1043.0|0|24.0|0|0.0|100
0|2020-10-04|1046.0|0|1046.0|0|24.0|0|0.0|100
0|2020-10-05|1049.0|0|1049.0|0|24.0|0|0.0|100
0|2020-10-06|1062.0|0|1062.0|0|24.0|0|0.0|100
0|2020-10-07|1065.0|0|1065.0|0|24.0|0|0.0|100
0|2020-10-08|1068.0|0|1068.0|0|24.0|0|0.0|100
0|2020-10-09|1073.0|0|1073.0|0|24.0|0|0.0|100
0|2020-10-10|1087.0|0|1087.0|0|24.0|0|0.0|100
0|2020-10-11|1087.0|0|1087.0|0|24.0|0|0.0|100
0|2020-10-12|1089.0|0|1089.0|0|24.0|0|0.0|100
0|2020-10-13|1098.0|0|1098.0|0|24.0|0|0.0|100
0|2020-10-14|1102.0|0|1102.0|0|24.0|0|0.0|100
0|2020-10-15|1106.0|0|1106.0|0|25.0|0|0.0|100
0|2020-10-16|1119.0|0|1119.0|0|25.0|0|0.0|100
0|2020-10-17|1138.0|0|1138.0|0|25.0|0|0.0|100
0|2020-10-18|1138.0|0|1138.0|0|25.0|0|0.0|100
0|2020-10-19|1139.0|0|1139.0|0|25.0|0|0.0|100
0|2020-10-20|1152.0|0|1152.0|0|25.0|0|0.0|100
0|2020-10-21|1160.0|0|1160.0|0|25.0|0|0.0|100
0|2020-10-22|1160.0|0|1165.0|0|25.0|0|0.0|100
0|2020-10-23|1160.0|0|1174.0|0|25.0|0|0.0|100
0|2020-10-24|1160.0|0|1188.0|0|25.0|0|0.0|100
0|2020-10-25|1160.0|0|1188.0|0|25.0|0|0.0|100
0|2020-10-26|1192.0|0|1192.0|0|25.0|0|0.0|100
0|2020-10-27|1197.0|0|1197.0|0|25.0|0|0.0|100
0|2020-10-28|1197.0|0|1258.0|0|25.0|0|0.0|100
0|2020-10-29|1197.0|0|1260.0|0|25.0|0|0.0|100
0|2020-10-30|1197.0|0|1264.0|0|25.0|0|0.0|100
0|2020-10-31|1197.0|0|1277.0|0|25.0|0|0.0|100
0|2020-11-01|1197.0|0|1278.0|0|25.0|0|0.0|100
0|2020-11-02|1279.0|0|1279.0|0|25.0|0|0.0|100
0|2020-11-03|1287.0|0|1287.0|0|25.0|0|0.0|100
0|2020-11-04|1287.0|0|1302.0|0|25.0|0|0.0|100
0|2020-11-05|1287.0|0|1325.0|0|25.0|0|0.0|100
0|2020-11-06|1287.0|0|1330.0|0|25.0|0|0.0|100
0|2020-11-07|1351.0|0|1351.0|0|25.0|0|0.0|100
0|2020-11-08|1351.0|0|1362.0|0|25.0|0|0.0|100
0|2020-11-09|1364.0|0|1364.0|0|25.0|0|0.0|100
0|2020-11-10|1364.0|0|1372.0|0|25.0|0|0.0|100
0|2020-11-11|1364.0|0|1393.0|0|25.0|0|0.0|100
0|2020-11-12|1422.0|0|1422.0|0|25.0|0|0.0|100
0|2020-11-13|1435.0|0|1435.0|0|25.0|0|0.0|100
0|2020-11-14|1452.0|0|1452.0|0|25.0|0|0.0|100
0|2020-11-15|1452.0|0|1464.0|0|25.0|0|0.0|100
0|2020-11-16|1466.0|0|1466.0|0|25.0|0|0.0|100
0|2020-11-17|1466.0|0|1500.0|0|25.0|0|0.0|100
0|2020-11-18|1466.0|0|1508.0|0|25.0|0|0.0|100
0|2020-11-19|1466.0|0|1525.0|0|25.0|0|0.0|100
0|2020-11-20|1555.0|0|1555.0|0|25.0|0|0.0|100
0|2020-11-21|1586.0|0|1586.0|0|25.0|0|0.0|100
0|2020-11-22|1586.0|0|1590.0|0|25.0|0|0.0|100
0|2020-11-23|1586.0|0|1601.0|0|25.0|0|0.0|100
0|2020-11-24|1609.0|0|1609.0|0|25.0|0|0.0|100
0|2020-11-25|1639.0|0|1639.0|0|25.0|0|0.0|100
0|2020-11-26|1639.0|0|1653.0|0|25.0|0|0.0|100
0|2020-11-27|1660.0|0|1660.0|0|25.0|0|0.0|100
0|2020-11-28|1660.0|0|1673.0|0|25.0|0|0.0|100
0|2020-11-29|1695.0|0|1695.0|0|26.0|0|0.0|100
0|2020-11-30|1695.0|0|1710.0|0|26.0|0|0.0|100
0|2020-12-01|1695.0|0|1719.0|0|26.0|0|0.0|100
0|2020-12-02|1729.0|0|1729.0|0|26.0|0|0.0|100
0|2020-12-03|1768.0|0|1768.0|0|26.0|0|0.0|100
0|2020-12-04|1796.0|0|1796.0|0|26.0|0|0.0|100
0|2020-12-05|1796.0|0|1825.0|0|26.0|0|0.0|100
0|2020-12-06|1867.0|0|1867.0|0|26.0|0|0.0|100
0|2020-12-07|1899.0|0|1899.0|0|26.0|0|0.0|100
0|2020-12-08|1899.0|0|1942.0|0|26.0|0|0.0|100
0|2020-12-09|2009.0|0|2009.0|0|27.0|0|0.0|100
0|2020-12-10|2042.0|0|2042.0|0|27.0|0|0.0|100
0|2020-12-11|2108.0|0|2108.0|0|27.0|0|0.0|100
0|2020-12-12|2142.0|0|2142.0|0|27.0|0|0.0|100
0|2020-12-13|2169.0|0|2169.0|0|27.0|0|0.0|100
0|2020-12-14|2212.0|0|2212.0|0|27.0|0|0.0|100
0|2020-12-15|2212.0|0|2273.0|0|27.0|0|0.0|100
0|2020-12-16|2323.0|0|2323.0|0|27.0|0|0.0|100
0|2020-12-17|2358.0|0|2358.0|0|27.0|0|0.0|100
0|2020-12-18|2390.0|0|2390.0|0|27.0|0|0.0|100
0|2020-12-19|2390.0|0|2422.0|0|27.0|0|0.0|100
0|2020-12-20|2466.0|0|2466.0|0|27.0|0|0.0|100
0|2020-12-21|2495.0|0|2495.0|0|27.0|0|0.0|100
0|2020-12-22|2540.0|0|2540.0|0|30.0|0|0.0|100
0|2020-12-23|2583.0|0|2583.0|0|33.0|0|0.0|100
0|2020-12-24|2604.0|0|2604.0|0|34.0|0|0.0|100
0|2020-12-25|2616.0|0|2616.0|0|34.0|0|0.0|100
0|2020-12-26|2629.0|0|2629.0|0|34.0|0|0.0|100
0|2020-12-27|2655.0|0|2655.0|0|36.0|0|0.0|100
0|2020-12-28|2655.0|0|2678.0|0|36.0|0|0.0|100
0|2020-12-29|2655.0|0|2704.0|0|41.0|0|0.0|100
0|2020-12-30|2739.0|0|2739.0|0|41.0|0|0.0|100
0|2020-12-31|2739.0|0|2809.0|0|42.0|0|0.0|100
0|2021-01-01|2865.0|0|2865.0|0|42.0|0|0.0|100
0|2021-01-02|2907.0|0|2907.0|0|43.0|0|0.0|100
0|2021-01-03|2907.0|0|2949.0|0|43.0|0|0.0|100
0|2021-01-04|2999.0|0|2999.0|0|44.0|0|0.0|100
0|2021-01-05|3033.0|0|3033.0|0|46.0|0|0.0|100
0|2021-01-06|3078.0|0|3078.0|0|48.0|0|0.0|100
0|2021-01-07|3078.0|0|3120.0|0|48.0|0|0.0|100
0|2021-01-08|3159.0|0|3159.0|0|52.0|0|0.0|100
0|2021-01-09|3159.0|0|3205.0|0|52.0|0|0.0|100
0|2021-01-10|3256.0|0|3256.0|0|54.0|0|0.0|100
0|2021-01-11|3256.0|0|3266.0|0|54.0|0|0.0|100
0|2021-01-12|3256.0|0|3295.0|0|54.0|0|0.0|100
0|2021-01-13|3330.0|0|3330.0|0|55.0|0|0.0|100
0|2021-01-14|3330.0|0|3347.0|0|55.0|0|0.0|100
0|2021-01-15|3374.0|0|3374.0|0|57.0|0|0.0|100
0|2021-01-16|3374.0|0|3414.0|0|57.0|0|0.0|100
0|2021-01-17|3430.0|0|3430.0|0|60.0|0|0.0|100
0|2021-01-18|3430.0|0|3447.0|0|60.0|0|0.0|100
0|2021-01-19|3459.0|0|3459.0|0|60.0|0|0.0|100
0|2021-01-20|3480.0|0|3480.0|0|63.0|0|0.0|100
0|2021-01-21|3505.0|0|3505.0|0|63.0|0|0.0|100
0|2021-01-22|3505.0|0|3532.0|0|63.0|0|0.0|100
0|2021-01-23|3556.0|0|3556.0|0|63.0|0|0.0|100
0|2021-01-24|3568.0|0|3568.0|0|64.0|0|0.0|100
0|2021-01-25|3577.0|0|3577.0|0|64.0|0|0.0|100
0|2021-01-26|3601.0|0|3601.0|0|65.0|0|0.0|100
0|2021-01-27|3619.0|0|3619.0|0|66.0|0|0.0|100
0|2021-01-28|3619.0|0|3638.0|0|66.0|0|0.0|100
0|2021-01-29|3619.0|0|3685.0|0|67.0|0|0.0|100
0|2021-01-30|3619.0|0|3693.0|0|67.0|0|0.0|100
0|2021-01-31|3702.0|0|3702.0|0|67.0|0|0.0|100
0|2021-02-01|3712.0|0|3712.0|0|67.0|0|0.0|100
0|2021-02-02|3712.0|0|3717.0|0|68.0|0|0.0|100
0|2021-02-03|3727.0|0|3727.0|0|68.0|0|0.0|100
