|dates|Crittenden_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Crittenden_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Crittenden_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Crittenden_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Crittenden_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Crittenden_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Crittenden_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Crittenden_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-24|1.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-25|6.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|9.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-28|14.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-29|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-03-31|17.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-01|29.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-02|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-03|37.0|0|43.0|0|0.0|0|0.0|100
0|2020-04-04|43.0|0|44.0|0|0.0|0|0.0|100
0|2020-04-05|50.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-06|53.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-07|58.0|0|61.0|0|0.0|0|0.0|100
0|2020-04-08|61.0|0|65.0|0|0.0|0|0.0|100
0|2020-04-09|74.0|0|77.0|0|2.0|0|0.0|100
0|2020-04-10|86.0|0|89.0|0|2.0|0|0.0|100
0|2020-04-11|89.0|0|89.0|0|2.0|0|0.0|100
0|2020-04-12|93.0|0|93.0|0|2.0|0|0.0|100
0|2020-04-13|103.0|0|115.0|0|2.0|0|0.0|100
0|2020-04-14|116.0|0|116.0|0|2.0|0|0.0|100
0|2020-04-15|121.0|0|122.0|0|2.0|0|0.0|100
0|2020-04-16|122.0|0|122.0|0|4.0|0|0.0|100
0|2020-04-17|127.0|0|127.0|0|4.0|0|0.0|100
0|2020-04-18|133.0|0|138.0|0|4.0|0|0.0|100
0|2020-04-19|139.0|0|139.0|0|4.0|0|0.0|100
0|2020-04-20|142.0|0|142.0|0|5.0|0|0.0|100
0|2020-04-21|145.0|0|147.0|0|5.0|0|0.0|100
0|2020-04-22|147.0|0|147.0|0|5.0|0|0.0|100
0|2020-04-23|156.0|0|156.0|0|5.0|0|0.0|100
0|2020-04-24|167.0|0|167.0|0|5.0|0|0.0|100
0|2020-04-25|169.0|0|169.0|0|5.0|0|0.0|100
0|2020-04-26|171.0|0|171.0|0|5.0|0|0.0|100
0|2020-04-27|174.0|0|174.0|0|5.0|0|0.0|100
0|2020-04-28|177.0|0|177.0|0|5.0|0|0.0|100
0|2020-04-29|180.0|0|181.0|0|5.0|0|0.0|100
0|2020-04-30|187.0|0|187.0|0|5.0|0|0.0|100
0|2020-05-01|188.0|0|188.0|0|5.0|0|0.0|100
0|2020-05-02|193.0|0|193.0|0|5.0|0|0.0|100
0|2020-05-03|197.0|0|197.0|0|5.0|0|0.0|100
0|2020-05-04|196.0|0|196.0|0|7.0|0|0.0|100
0|2020-05-05|197.0|0|197.0|0|7.0|0|0.0|100
0|2020-05-06|202.0|0|202.0|0|7.0|0|0.0|100
0|2020-05-07|203.0|0|203.0|0|7.0|0|0.0|100
0|2020-05-08|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-05-09|205.0|0|205.0|0|7.0|0|0.0|100
0|2020-05-10|210.0|0|210.0|0|7.0|0|0.0|100
0|2020-05-11|210.0|0|210.0|0|7.0|0|0.0|100
0|2020-05-12|212.0|0|212.0|0|7.0|0|0.0|100
0|2020-05-13|216.0|0|216.0|0|7.0|0|0.0|100
