|dates|Washita_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Washita_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Washita_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Washita_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Washita_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Washita_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Washita_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Washita_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-05-31|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-09|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-10|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-11|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-12|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-13|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-14|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-15|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-17|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-20|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-21|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-22|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-23|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-24|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-25|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-26|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-27|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-28|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-29|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-06-30|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-01|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-02|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-03|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-04|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-05|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-06|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-07-07|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-08|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-09|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-10|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-11|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-12|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-13|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-07-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-07-18|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-07-23|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-24|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-07-25|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-26|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-27|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-07-28|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-07-29|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-30|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-07-31|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-01|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-02|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-03|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-08-04|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-05|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-06|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-09|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-08-10|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-08-11|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-12|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-13|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-08-14|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-15|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-08-16|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-08-17|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-08-18|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-19|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-20|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-21|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-22|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-23|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-08-24|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-25|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-26|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-27|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-28|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-29|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-30|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-31|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-01|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-09-02|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-03|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-04|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-09-05|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-06|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-07|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-09-08|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-09-09|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-09-10|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-09-11|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-09-12|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-09-13|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-14|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-15|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-09-16|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-09-17|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-09-18|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-09-19|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-09-20|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-09-21|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-22|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-09-23|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-24|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-25|76.0|0|76.0|0|0.0|0|0.0|100
0|2020-09-26|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-27|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-28|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-29|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-30|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-10-01|93.0|0|93.0|0|0.0|0|0.0|100
0|2020-10-02|97.0|0|97.0|0|0.0|0|0.0|100
0|2020-10-03|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-04|100.0|0|100.0|0|0.0|0|0.0|100
0|2020-10-05|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-10-06|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-07|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-08|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-10-09|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-10|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-10-11|126.0|0|126.0|0|0.0|0|0.0|100
0|2020-10-12|128.0|0|128.0|0|0.0|0|0.0|100
0|2020-10-13|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-14|135.0|0|135.0|0|0.0|0|0.0|100
0|2020-10-15|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-10-16|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-17|149.0|0|149.0|0|0.0|0|0.0|100
0|2020-10-18|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-10-19|154.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-20|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-21|167.0|0|167.0|0|0.0|0|0.0|100
0|2020-10-22|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-10-23|175.0|0|175.0|0|0.0|0|0.0|100
0|2020-10-24|177.0|0|177.0|0|0.0|0|0.0|100
0|2020-10-25|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-26|181.0|0|181.0|0|0.0|0|0.0|100
0|2020-10-27|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-28|185.0|0|185.0|0|0.0|0|0.0|100
0|2020-10-29|187.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-30|189.0|0|189.0|0|0.0|0|0.0|100
0|2020-10-31|192.0|0|192.0|0|0.0|0|0.0|100
0|2020-11-01|193.0|0|193.0|0|0.0|0|0.0|100
0|2020-11-02|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-11-03|195.0|0|195.0|0|0.0|0|0.0|100
0|2020-11-04|201.0|0|201.0|0|0.0|0|0.0|100
0|2020-11-05|203.0|0|203.0|0|1.0|0|0.0|100
0|2020-11-06|208.0|0|208.0|0|1.0|0|0.0|100
0|2020-11-07|208.0|0|212.0|0|1.0|0|0.0|100
0|2020-11-08|216.0|0|216.0|0|2.0|0|0.0|100
0|2020-11-09|220.0|0|220.0|0|2.0|0|0.0|100
0|2020-11-10|224.0|0|224.0|0|2.0|0|0.0|100
0|2020-11-11|228.0|0|228.0|0|2.0|0|0.0|100
0|2020-11-12|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-11-13|238.0|0|238.0|0|2.0|0|0.0|100
0|2020-11-14|252.0|0|252.0|0|2.0|0|0.0|100
0|2020-11-15|267.0|0|267.0|0|2.0|0|0.0|100
0|2020-11-16|274.0|0|274.0|0|2.0|0|0.0|100
0|2020-11-17|280.0|0|280.0|0|2.0|0|0.0|100
0|2020-11-18|283.0|0|283.0|0|2.0|0|0.0|100
0|2020-11-19|291.0|0|291.0|0|2.0|0|0.0|100
0|2020-11-20|302.0|0|302.0|0|2.0|0|0.0|100
0|2020-11-21|315.0|0|315.0|0|2.0|0|0.0|100
0|2020-11-22|323.0|0|323.0|0|2.0|0|0.0|100
0|2020-11-23|334.0|0|334.0|0|2.0|0|0.0|100
0|2020-11-24|358.0|0|358.0|0|2.0|0|0.0|100
0|2020-11-25|373.0|0|373.0|0|2.0|0|0.0|100
0|2020-11-26|373.0|0|373.0|0|2.0|0|0.0|100
0|2020-11-27|390.0|0|390.0|0|2.0|0|0.0|100
0|2020-11-28|411.0|0|411.0|0|2.0|0|0.0|100
0|2020-11-29|419.0|0|419.0|0|2.0|0|0.0|100
0|2020-11-30|437.0|0|437.0|0|2.0|0|0.0|100
0|2020-12-01|446.0|0|446.0|0|2.0|0|0.0|100
0|2020-12-02|454.0|0|454.0|0|2.0|0|0.0|100
0|2020-12-03|466.0|0|466.0|0|2.0|0|0.0|100
0|2020-12-04|497.0|0|497.0|0|2.0|0|0.0|100
0|2020-12-05|504.0|0|504.0|0|2.0|0|0.0|100
0|2020-12-06|509.0|0|509.0|0|2.0|0|0.0|100
0|2020-12-07|517.0|0|517.0|0|2.0|0|0.0|100
0|2020-12-08|523.0|0|523.0|0|2.0|0|0.0|100
0|2020-12-09|533.0|0|533.0|0|2.0|0|0.0|100
0|2020-12-10|539.0|0|539.0|0|3.0|0|0.0|100
0|2020-12-11|545.0|0|545.0|0|3.0|0|0.0|100
0|2020-12-12|554.0|0|554.0|0|3.0|0|0.0|100
0|2020-12-13|581.0|0|581.0|0|3.0|0|0.0|100
0|2020-12-14|585.0|0|585.0|0|3.0|0|0.0|100
0|2020-12-15|590.0|0|590.0|0|3.0|0|0.0|100
0|2020-12-16|606.0|0|606.0|0|3.0|0|0.0|100
0|2020-12-17|615.0|0|615.0|0|3.0|0|0.0|100
0|2020-12-18|626.0|0|626.0|0|3.0|0|0.0|100
0|2020-12-19|635.0|0|635.0|0|3.0|0|0.0|100
0|2020-12-20|653.0|0|653.0|0|3.0|0|0.0|100
0|2020-12-21|660.0|0|660.0|0|3.0|0|0.0|100
0|2020-12-22|661.0|0|661.0|0|3.0|0|0.0|100
0|2020-12-23|689.0|0|689.0|0|3.0|0|0.0|100
0|2020-12-24|697.0|0|697.0|0|3.0|0|0.0|100
0|2020-12-25|697.0|0|697.0|0|3.0|0|0.0|100
0|2020-12-26|724.0|0|724.0|0|3.0|0|0.0|100
0|2020-12-27|731.0|0|731.0|0|3.0|0|0.0|100
0|2020-12-28|738.0|0|738.0|0|3.0|0|0.0|100
0|2020-12-29|742.0|0|742.0|0|3.0|0|0.0|100
0|2020-12-30|748.0|0|748.0|0|3.0|0|0.0|100
0|2020-12-31|757.0|0|757.0|0|3.0|0|0.0|100
0|2021-01-01|757.0|0|757.0|0|3.0|0|0.0|100
0|2021-01-02|767.0|0|767.0|0|3.0|0|0.0|100
0|2021-01-03|804.0|0|804.0|0|3.0|0|0.0|100
0|2021-01-04|814.0|0|814.0|0|3.0|0|0.0|100
0|2021-01-05|820.0|0|820.0|0|3.0|0|0.0|100
0|2021-01-06|825.0|0|825.0|0|3.0|0|0.0|100
0|2021-01-07|828.0|0|828.0|0|3.0|0|0.0|100
0|2021-01-08|833.0|0|833.0|0|3.0|0|0.0|100
0|2021-01-09|843.0|0|843.0|0|3.0|0|0.0|100
0|2021-01-10|873.0|0|873.0|0|3.0|0|0.0|100
0|2021-01-11|887.0|0|887.0|0|3.0|0|0.0|100
0|2021-01-12|886.0|0|886.0|0|4.0|0|0.0|100
0|2021-01-13|904.0|0|904.0|0|4.0|0|0.0|100
0|2021-01-14|909.0|0|909.0|0|4.0|0|0.0|100
0|2021-01-15|920.0|0|920.0|0|4.0|0|0.0|100
0|2021-01-16|923.0|0|923.0|0|5.0|0|0.0|100
0|2021-01-17|935.0|0|935.0|0|5.0|0|0.0|100
0|2021-01-18|937.0|0|937.0|0|5.0|0|0.0|100
0|2021-01-19|941.0|0|941.0|0|5.0|0|0.0|100
0|2021-01-20|943.0|0|943.0|0|5.0|0|0.0|100
0|2021-01-21|948.0|0|948.0|0|5.0|0|0.0|100
0|2021-01-22|951.0|0|951.0|0|5.0|0|0.0|100
0|2021-01-23|955.0|0|955.0|0|5.0|0|0.0|100
0|2021-01-24|963.0|0|963.0|0|6.0|0|0.0|100
0|2021-01-25|968.0|0|968.0|0|6.0|0|0.0|100
0|2021-01-26|968.0|0|968.0|0|6.0|0|0.0|100
0|2021-01-27|975.0|0|975.0|0|6.0|0|0.0|100
0|2021-01-28|979.0|0|979.0|0|6.0|0|0.0|100
0|2021-01-29|981.0|0|981.0|0|6.0|0|0.0|100
0|2021-01-30|984.0|0|984.0|0|6.0|0|0.0|100
0|2021-01-31|991.0|0|991.0|0|6.0|0|0.0|100
0|2021-02-01|993.0|0|993.0|0|6.0|0|0.0|100
0|2021-02-02|996.0|0|996.0|0|6.0|0|0.0|100
0|2021-02-03|998.0|0|998.0|0|7.0|0|0.0|100
0|2021-02-04|1011.0|0|1011.0|0|7.0|0|0.0|100
0|2021-02-05|1016.0|0|1016.0|0|7.0|0|0.0|100
0|2021-02-06|1020.0|0|1020.0|0|7.0|0|0.0|100
0|2021-02-07|1024.0|0|1024.0|0|7.0|0|0.0|100
0|2021-02-08|1024.0|0|1024.0|0|7.0|0|0.0|100
0|2021-02-09|1024.0|0|1024.0|0|7.0|0|0.0|100
