|dates|Chittenden_Vermont_UnitedStates.JHU_ConfirmedCases.data|Chittenden_Vermont_UnitedStates.JHU_ConfirmedCases.missing|Chittenden_Vermont_UnitedStates.NYT_ConfirmedCases.data|Chittenden_Vermont_UnitedStates.NYT_ConfirmedCases.missing|Chittenden_Vermont_UnitedStates.JHU_ConfirmedDeaths.data|Chittenden_Vermont_UnitedStates.JHU_ConfirmedDeaths.missing|Chittenden_Vermont_UnitedStates.JHU_ConfirmedRecoveries.data|Chittenden_Vermont_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-20|9.0|0|12.0|0|1.0|0|0.0|100
0|2020-03-21|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-22|22.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-23|32.0|0|22.0|0|1.0|0|0.0|100
0|2020-03-24|40.0|0|40.0|0|4.0|0|0.0|100
0|2020-03-25|55.0|0|55.0|0|4.0|0|0.0|100
0|2020-03-26|75.0|0|75.0|0|4.0|0|0.0|100
0|2020-03-27|90.0|0|90.0|0|4.0|0|0.0|100
0|2020-03-28|105.0|0|105.0|0|4.0|0|0.0|100
0|2020-03-29|117.0|0|117.0|0|4.0|0|0.0|100
0|2020-03-30|117.0|0|133.0|0|4.0|0|0.0|100
0|2020-03-31|152.0|0|152.0|0|4.0|0|0.0|100
0|2020-04-01|164.0|0|164.0|0|4.0|0|0.0|100
0|2020-04-02|177.0|0|177.0|0|4.0|0|0.0|100
0|2020-04-03|199.0|0|199.0|0|4.0|0|0.0|100
0|2020-04-04|245.0|0|245.0|0|4.0|0|0.0|100
0|2020-04-05|271.0|0|271.0|0|4.0|0|0.0|100
0|2020-04-06|285.0|0|285.0|0|4.0|0|0.0|100
0|2020-04-07|308.0|0|308.0|0|4.0|0|0.0|100
0|2020-04-08|308.0|0|324.0|0|4.0|0|0.0|100
0|2020-04-09|336.0|0|336.0|0|15.0|0|0.0|100
0|2020-04-10|336.0|0|336.0|0|15.0|0|0.0|100
0|2020-04-11|351.0|0|351.0|0|16.0|0|0.0|100
0|2020-04-12|364.0|0|364.0|0|17.0|0|0.0|100
0|2020-04-13|372.0|0|372.0|0|18.0|0|0.0|100
0|2020-04-14|372.0|0|372.0|0|19.0|0|0.0|100
0|2020-04-15|372.0|0|372.0|0|19.0|0|0.0|100
0|2020-04-16|377.0|0|377.0|0|22.0|0|0.0|100
0|2020-04-17|378.0|0|378.0|0|22.0|0|0.0|100
0|2020-04-18|384.0|0|384.0|0|23.0|0|0.0|100
0|2020-04-19|385.0|0|385.0|0|23.0|0|0.0|100
0|2020-04-20|385.0|0|385.0|0|24.0|0|0.0|100
0|2020-04-21|391.0|0|391.0|0|25.0|0|0.0|100
0|2020-04-22|393.0|0|393.0|0|25.0|0|0.0|100
0|2020-04-23|395.0|0|395.0|0|27.0|0|0.0|100
0|2020-04-24|396.0|0|396.0|0|28.0|0|0.0|100
0|2020-04-25|405.0|0|405.0|0|30.0|0|0.0|100
0|2020-04-26|410.0|0|410.0|0|30.0|0|0.0|100
0|2020-04-27|414.0|0|414.0|0|31.0|0|0.0|100
0|2020-04-28|416.0|0|416.0|0|31.0|0|0.0|100
0|2020-04-29|416.0|0|416.0|0|31.0|0|0.0|100
0|2020-04-30|418.0|0|418.0|0|32.0|0|0.0|100
0|2020-05-01|419.0|0|419.0|0|33.0|0|0.0|100
0|2020-05-02|422.0|0|422.0|0|34.0|0|0.0|100
0|2020-05-03|423.0|0|423.0|0|36.0|0|0.0|100
0|2020-05-04|425.0|0|425.0|0|36.0|0|0.0|100
0|2020-05-05|425.0|0|425.0|0|36.0|0|0.0|100
0|2020-05-06|426.0|0|426.0|0|36.0|0|0.0|100
0|2020-05-07|431.0|0|431.0|0|37.0|0|0.0|100
0|2020-05-08|431.0|0|431.0|0|37.0|0|0.0|100
0|2020-05-09|431.0|0|431.0|0|37.0|0|0.0|100
0|2020-05-10|432.0|0|432.0|0|37.0|0|0.0|100
0|2020-05-11|432.0|0|432.0|0|37.0|0|0.0|100
0|2020-05-12|432.0|0|432.0|0|37.0|0|0.0|100
0|2020-05-13|432.0|0|432.0|0|37.0|0|0.0|100
