|dates|Warren_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Warren_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Warren_Kentucky_UnitedStates.NYT_ConfirmedCases.data|Warren_Kentucky_UnitedStates.NYT_ConfirmedCases.missing|Warren_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Warren_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Warren_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Warren_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|4.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-26|5.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|5.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-28|5.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-29|9.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-30|12.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-31|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-04-01|13.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-02|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-03|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-04-04|18.0|0|19.0|0|0.0|0|0.0|100
0|2020-04-05|21.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-06|21.0|0|20.0|0|0.0|0|0.0|100
0|2020-04-07|21.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-08|21.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-09|24.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-10|24.0|0|35.0|0|0.0|0|0.0|100
0|2020-04-11|24.0|0|49.0|0|0.0|0|0.0|100
0|2020-04-12|49.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-13|49.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-14|47.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-15|52.0|0|64.0|0|0.0|0|0.0|100
0|2020-04-16|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-04-17|71.0|0|82.0|0|0.0|0|0.0|100
0|2020-04-18|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-19|95.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-20|101.0|0|101.0|0|0.0|0|0.0|100
0|2020-04-21|112.0|0|132.0|0|0.0|0|0.0|100
0|2020-04-22|131.0|0|132.0|0|0.0|0|0.0|100
0|2020-04-23|130.0|0|184.0|0|0.0|0|0.0|100
0|2020-04-24|165.0|0|184.0|0|0.0|0|0.0|100
0|2020-04-25|184.0|0|184.0|0|0.0|0|0.0|100
0|2020-04-26|219.0|0|219.0|0|0.0|0|0.0|100
0|2020-04-27|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-04-28|263.0|0|263.0|0|0.0|0|0.0|100
0|2020-04-29|313.0|0|313.0|0|0.0|0|0.0|100
0|2020-04-30|332.0|0|332.0|0|0.0|0|0.0|100
0|2020-05-01|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-05-02|344.0|0|352.0|0|1.0|0|0.0|100
0|2020-05-03|369.0|0|369.0|0|1.0|0|0.0|100
0|2020-05-04|400.0|0|400.0|0|1.0|0|0.0|100
0|2020-05-05|426.0|0|426.0|0|1.0|0|0.0|100
0|2020-05-06|447.0|0|447.0|0|1.0|0|0.0|100
0|2020-05-07|486.0|0|492.0|0|2.0|0|0.0|100
0|2020-05-08|512.0|0|512.0|0|2.0|0|0.0|100
0|2020-05-09|530.0|0|530.0|0|2.0|0|0.0|100
0|2020-05-10|530.0|0|530.0|0|2.0|0|0.0|100
0|2020-05-11|573.0|0|573.0|0|2.0|0|0.0|100
0|2020-05-12|637.0|0|637.0|0|2.0|0|0.0|100
0|2020-05-13|637.0|0|637.0|0|2.0|0|0.0|100
