|dates|Sarpy_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Sarpy_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Sarpy_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Sarpy_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Sarpy_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Sarpy_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Sarpy_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Sarpy_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-21|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-23|5.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-24|8.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-25|8.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-26|8.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-27|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-28|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-29|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-30|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-31|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-04-01|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-04-02|20.0|0|23.0|0|0.0|0|0.0|100
0|2020-04-03|24.0|0|26.0|0|0.0|0|0.0|100
0|2020-04-04|26.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-05|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-04-06|28.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-07|29.0|0|36.0|0|0.0|0|0.0|100
0|2020-04-08|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-09|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-04-10|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-04-11|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-12|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-13|41.0|0|45.0|0|0.0|0|0.0|100
0|2020-04-14|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-15|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-16|46.0|0|47.0|0|0.0|0|0.0|100
0|2020-04-17|47.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-18|48.0|0|52.0|0|0.0|0|0.0|100
0|2020-04-19|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-20|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-21|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-04-22|57.0|0|57.0|0|0.0|0|0.0|100
0|2020-04-23|61.0|0|64.0|0|0.0|0|0.0|100
0|2020-04-24|70.0|0|73.0|0|0.0|0|0.0|100
0|2020-04-25|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-04-26|87.0|0|87.0|0|0.0|0|0.0|100
0|2020-04-27|91.0|0|95.0|0|0.0|0|0.0|100
0|2020-04-28|91.0|0|97.0|0|0.0|0|0.0|100
0|2020-04-29|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-04-30|122.0|0|123.0|0|0.0|0|0.0|100
0|2020-05-01|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-05-02|137.0|0|137.0|0|0.0|0|0.0|100
0|2020-05-03|142.0|0|142.0|0|0.0|0|0.0|100
0|2020-05-04|158.0|0|158.0|0|0.0|0|0.0|100
0|2020-05-05|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-05-06|180.0|0|180.0|0|0.0|0|0.0|100
0|2020-05-07|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-05-08|218.0|0|218.0|0|0.0|0|0.0|100
0|2020-05-09|234.0|0|234.0|0|0.0|0|0.0|100
0|2020-05-10|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-05-11|248.0|0|248.0|0|0.0|0|0.0|100
0|2020-05-12|257.0|0|257.0|0|0.0|0|0.0|100
0|2020-05-13|272.0|0|272.0|0|1.0|0|0.0|100
