|dates|Lubbock_Texas_UnitedStates.JHU_ConfirmedCases.data|Lubbock_Texas_UnitedStates.JHU_ConfirmedCases.missing|Lubbock_Texas_UnitedStates.NYT_ConfirmedCases.data|Lubbock_Texas_UnitedStates.NYT_ConfirmedCases.missing|Lubbock_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Lubbock_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Lubbock_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Lubbock_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-19|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-21|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-22|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-24|12.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-25|13.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-27|29.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-28|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-29|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-03-30|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-03-31|77.0|0|77.0|0|1.0|0|0.0|100
0|2020-04-01|100.0|0|100.0|0|2.0|0|0.0|100
0|2020-04-02|108.0|0|108.0|0|2.0|0|0.0|100
0|2020-04-03|117.0|0|117.0|0|3.0|0|0.0|100
0|2020-04-04|138.0|0|138.0|0|4.0|0|0.0|100
0|2020-04-05|154.0|0|151.0|0|4.0|0|0.0|100
0|2020-04-06|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-04-07|180.0|0|180.0|0|6.0|0|0.0|100
0|2020-04-08|191.0|0|191.0|0|6.0|0|0.0|100
0|2020-04-09|214.0|0|214.0|0|7.0|0|0.0|100
0|2020-04-10|234.0|0|234.0|0|9.0|0|0.0|100
0|2020-04-11|249.0|0|270.0|0|13.0|0|0.0|100
0|2020-04-12|270.0|0|270.0|0|14.0|0|0.0|100
0|2020-04-13|307.0|0|317.0|0|16.0|0|0.0|100
0|2020-04-14|317.0|0|330.0|0|21.0|0|0.0|100
0|2020-04-15|330.0|0|330.0|0|25.0|0|0.0|100
0|2020-04-16|367.0|0|367.0|0|25.0|0|0.0|100
0|2020-04-17|401.0|0|407.0|0|28.0|0|0.0|100
0|2020-04-18|407.0|0|419.0|0|28.0|0|0.0|100
0|2020-04-19|419.0|0|430.0|0|28.0|0|0.0|100
0|2020-04-20|430.0|0|445.0|0|32.0|0|0.0|100
0|2020-04-21|445.0|0|458.0|0|36.0|0|0.0|100
0|2020-04-22|458.0|0|470.0|0|38.0|0|0.0|100
0|2020-04-23|481.0|0|481.0|0|40.0|0|0.0|100
0|2020-04-24|494.0|0|494.0|0|40.0|0|0.0|100
0|2020-04-25|494.0|0|497.0|0|40.0|0|0.0|100
0|2020-04-26|497.0|0|499.0|0|40.0|0|0.0|100
0|2020-04-27|499.0|0|504.0|0|40.0|0|0.0|100
0|2020-04-28|504.0|0|507.0|0|43.0|0|0.0|100
0|2020-04-29|507.0|0|516.0|0|43.0|0|0.0|100
0|2020-04-30|516.0|0|535.0|0|43.0|0|0.0|100
0|2020-05-01|535.0|0|543.0|0|43.0|0|0.0|100
0|2020-05-02|543.0|0|549.0|0|43.0|0|0.0|100
0|2020-05-03|549.0|0|553.0|0|44.0|0|0.0|100
0|2020-05-04|553.0|0|560.0|0|44.0|0|0.0|100
0|2020-05-05|560.0|0|567.0|0|45.0|0|0.0|100
0|2020-05-06|567.0|0|575.0|0|46.0|0|0.0|100
0|2020-05-07|575.0|0|582.0|0|47.0|0|0.0|100
0|2020-05-08|582.0|0|583.0|0|48.0|0|0.0|100
0|2020-05-09|583.0|0|583.0|0|49.0|0|0.0|100
0|2020-05-10|589.0|0|592.0|0|49.0|0|0.0|100
0|2020-05-11|592.0|0|598.0|0|49.0|0|0.0|100
0|2020-05-12|598.0|0|605.0|0|50.0|0|0.0|100
0|2020-05-13|605.0|0|607.0|0|50.0|0|0.0|100
