|dates|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-15|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-16|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-17|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-18|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-19|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-20|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-05-21|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-22|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-23|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-24|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-25|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-05-26|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-27|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-28|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-29|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-30|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-05-31|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-01|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-02|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-03|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-06-04|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-05|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-06|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-07|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-08|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-09|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-10|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-11|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-06-12|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-06-13|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-06-14|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-15|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-06-16|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-06-17|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-06-18|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-06-19|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-06-20|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-21|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-06-22|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-06-23|64.0|0|64.0|0|0.0|0|0.0|100
0|2020-06-24|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-06-25|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-06-26|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-06-27|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-06-28|91.0|0|91.0|0|0.0|0|0.0|100
0|2020-06-29|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-06-30|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-07-01|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-07-02|121.0|0|121.0|0|0.0|0|0.0|100
0|2020-07-03|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-07-04|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-07-05|136.0|0|136.0|0|0.0|0|0.0|100
0|2020-07-06|137.0|0|137.0|0|2.0|0|0.0|100
0|2020-07-07|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-07-08|148.0|0|148.0|0|1.0|0|0.0|100
0|2020-07-09|157.0|0|157.0|0|1.0|0|0.0|100
0|2020-07-10|164.0|0|164.0|0|1.0|0|0.0|100
0|2020-07-11|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-07-12|187.0|0|187.0|0|1.0|0|0.0|100
0|2020-07-13|193.0|0|193.0|0|1.0|0|0.0|100
0|2020-07-14|196.0|0|196.0|0|1.0|0|0.0|100
0|2020-07-15|219.0|0|219.0|0|1.0|0|0.0|100
0|2020-07-16|227.0|0|227.0|0|1.0|0|0.0|100
0|2020-07-17|241.0|0|241.0|0|1.0|0|0.0|100
0|2020-07-18|256.0|0|256.0|0|1.0|0|0.0|100
0|2020-07-19|261.0|0|261.0|0|1.0|0|0.0|100
0|2020-07-20|264.0|0|264.0|0|1.0|0|0.0|100
0|2020-07-21|284.0|0|284.0|0|1.0|0|0.0|100
0|2020-07-22|289.0|0|289.0|0|1.0|0|0.0|100
0|2020-07-23|317.0|0|317.0|0|1.0|0|0.0|100
0|2020-07-24|330.0|0|330.0|0|1.0|0|0.0|100
0|2020-07-25|344.0|0|344.0|0|2.0|0|0.0|100
0|2020-07-26|363.0|0|363.0|0|2.0|0|0.0|100
0|2020-07-27|392.0|0|392.0|0|2.0|0|0.0|100
0|2020-07-28|420.0|0|420.0|0|2.0|0|0.0|100
0|2020-07-29|441.0|0|441.0|0|2.0|0|0.0|100
0|2020-07-30|451.0|0|451.0|0|2.0|0|0.0|100
0|2020-07-31|474.0|0|474.0|0|2.0|0|0.0|100
0|2020-08-01|480.0|0|480.0|0|2.0|0|0.0|100
0|2020-08-02|489.0|0|489.0|0|2.0|0|0.0|100
0|2020-08-03|496.0|0|496.0|0|2.0|0|0.0|100
0|2020-08-04|508.0|0|508.0|0|3.0|0|0.0|100
0|2020-08-05|513.0|0|513.0|0|3.0|0|0.0|100
0|2020-08-06|525.0|0|525.0|0|3.0|0|0.0|100
0|2020-08-07|552.0|0|552.0|0|3.0|0|0.0|100
0|2020-08-08|559.0|0|559.0|0|3.0|0|0.0|100
0|2020-08-09|568.0|0|568.0|0|4.0|0|0.0|100
0|2020-08-10|584.0|0|584.0|0|4.0|0|0.0|100
0|2020-08-11|587.0|0|587.0|0|4.0|0|0.0|100
0|2020-08-12|596.0|0|596.0|0|4.0|0|0.0|100
0|2020-08-13|616.0|0|616.0|0|4.0|0|0.0|100
0|2020-08-14|639.0|0|639.0|0|4.0|0|0.0|100
0|2020-08-15|647.0|0|647.0|0|4.0|0|0.0|100
0|2020-08-16|650.0|0|650.0|0|4.0|0|0.0|100
0|2020-08-17|651.0|0|651.0|0|4.0|0|0.0|100
0|2020-08-18|652.0|0|652.0|0|4.0|0|0.0|100
0|2020-08-19|667.0|0|667.0|0|4.0|0|0.0|100
0|2020-08-20|671.0|0|671.0|0|4.0|0|0.0|100
0|2020-08-21|682.0|0|682.0|0|5.0|0|0.0|100
0|2020-08-22|688.0|0|688.0|0|5.0|0|0.0|100
0|2020-08-23|703.0|0|703.0|0|5.0|0|0.0|100
0|2020-08-24|721.0|0|721.0|0|6.0|0|0.0|100
0|2020-08-25|721.0|0|721.0|0|6.0|0|0.0|100
0|2020-08-26|738.0|0|738.0|0|6.0|0|0.0|100
0|2020-08-27|752.0|0|752.0|0|6.0|0|0.0|100
0|2020-08-28|781.0|0|781.0|0|6.0|0|0.0|100
0|2020-08-29|785.0|0|785.0|0|6.0|0|0.0|100
0|2020-08-30|805.0|0|805.0|0|6.0|0|0.0|100
0|2020-08-31|815.0|0|815.0|0|6.0|0|0.0|100
0|2020-09-01|817.0|0|817.0|0|6.0|0|0.0|100
0|2020-09-02|830.0|0|830.0|0|7.0|0|0.0|100
0|2020-09-03|846.0|0|846.0|0|7.0|0|0.0|100
0|2020-09-04|846.0|0|859.0|0|7.0|0|0.0|100
0|2020-09-05|887.0|0|887.0|0|7.0|0|0.0|100
0|2020-09-06|913.0|0|913.0|0|7.0|0|0.0|100
0|2020-09-07|918.0|0|918.0|0|7.0|0|0.0|100
0|2020-09-08|918.0|0|923.0|0|7.0|0|0.0|100
0|2020-09-09|926.0|0|926.0|0|9.0|0|0.0|100
0|2020-09-10|956.0|0|956.0|0|9.0|0|0.0|100
0|2020-09-11|970.0|0|970.0|0|13.0|0|0.0|100
0|2020-09-12|970.0|0|1002.0|0|13.0|0|0.0|100
0|2020-09-13|1004.0|0|1004.0|0|13.0|0|0.0|100
0|2020-09-14|1004.0|0|1013.0|0|13.0|0|0.0|100
0|2020-09-15|1015.0|0|1015.0|0|13.0|0|0.0|100
0|2020-09-16|1019.0|0|1019.0|0|13.0|0|0.0|100
0|2020-09-17|1022.0|0|1022.0|0|13.0|0|0.0|100
0|2020-09-18|1046.0|0|1046.0|0|14.0|0|0.0|100
0|2020-09-19|1051.0|0|1051.0|0|14.0|0|0.0|100
0|2020-09-20|1051.0|0|1066.0|0|14.0|0|0.0|100
0|2020-09-21|1066.0|0|1066.0|0|14.0|0|0.0|100
0|2020-09-22|1074.0|0|1074.0|0|14.0|0|0.0|100
0|2020-09-23|1085.0|0|1085.0|0|14.0|0|0.0|100
0|2020-09-24|1097.0|0|1097.0|0|14.0|0|0.0|100
0|2020-09-25|1110.0|0|1110.0|0|14.0|0|0.0|100
0|2020-09-26|1119.0|0|1119.0|0|14.0|0|0.0|100
0|2020-09-27|1130.0|0|1130.0|0|14.0|0|0.0|100
0|2020-09-28|1134.0|0|1134.0|0|14.0|0|0.0|100
0|2020-09-29|1144.0|0|1144.0|0|14.0|0|0.0|100
0|2020-09-30|1161.0|0|1161.0|0|14.0|0|0.0|100
0|2020-10-01|1171.0|0|1171.0|0|14.0|0|0.0|100
0|2020-10-02|1189.0|0|1189.0|0|14.0|0|0.0|100
0|2020-10-03|1211.0|0|1211.0|0|14.0|0|0.0|100
0|2020-10-04|1216.0|0|1216.0|0|14.0|0|0.0|100
0|2020-10-05|1243.0|0|1243.0|0|16.0|0|0.0|100
0|2020-10-06|1258.0|0|1258.0|0|16.0|0|0.0|100
0|2020-10-07|1267.0|0|1267.0|0|16.0|0|0.0|100
0|2020-10-08|1286.0|0|1286.0|0|16.0|0|0.0|100
0|2020-10-09|1296.0|0|1296.0|0|16.0|0|0.0|100
0|2020-10-10|1324.0|0|1324.0|0|17.0|0|0.0|100
0|2020-10-11|1338.0|0|1338.0|0|17.0|0|0.0|100
0|2020-10-12|1359.0|0|1359.0|0|17.0|0|0.0|100
0|2020-10-13|1368.0|0|1368.0|0|17.0|0|0.0|100
0|2020-10-14|1380.0|0|1380.0|0|17.0|0|0.0|100
0|2020-10-15|1393.0|0|1393.0|0|18.0|0|0.0|100
0|2020-10-16|1407.0|0|1407.0|0|18.0|0|0.0|100
0|2020-10-17|1425.0|0|1425.0|0|18.0|0|0.0|100
0|2020-10-18|1445.0|0|1445.0|0|18.0|0|0.0|100
0|2020-10-19|1458.0|0|1458.0|0|18.0|0|0.0|100
0|2020-10-20|1466.0|0|1466.0|0|19.0|0|0.0|100
0|2020-10-21|1483.0|0|1483.0|0|20.0|0|0.0|100
0|2020-10-22|1492.0|0|1492.0|0|20.0|0|0.0|100
0|2020-10-23|1529.0|0|1529.0|0|20.0|0|0.0|100
0|2020-10-24|1537.0|0|1537.0|0|20.0|0|0.0|100
0|2020-10-25|1537.0|0|1555.0|0|20.0|0|0.0|100
0|2020-10-26|1537.0|0|1564.0|0|20.0|0|0.0|100
0|2020-10-27|1537.0|0|1575.0|0|20.0|0|0.0|100
0|2020-10-28|1537.0|0|1588.0|0|20.0|0|0.0|100
0|2020-10-29|1537.0|0|1604.0|0|20.0|0|0.0|100
0|2020-10-30|1537.0|0|1622.0|0|20.0|0|0.0|100
0|2020-10-31|1537.0|0|1635.0|0|20.0|0|0.0|100
0|2020-11-01|1537.0|0|1636.0|0|20.0|0|0.0|100
0|2020-11-02|1652.0|0|1652.0|0|24.0|0|0.0|100
0|2020-11-03|1668.0|0|1668.0|0|24.0|0|0.0|100
0|2020-11-04|1669.0|0|1669.0|0|25.0|0|0.0|100
0|2020-11-05|1674.0|0|1674.0|0|25.0|0|0.0|100
0|2020-11-06|1689.0|0|1689.0|0|25.0|0|0.0|100
0|2020-11-07|1715.0|0|1715.0|0|25.0|0|0.0|100
0|2020-11-08|1715.0|0|1726.0|0|25.0|0|0.0|100
0|2020-11-09|1775.0|0|1775.0|0|25.0|0|0.0|100
0|2020-11-10|1775.0|0|1776.0|0|25.0|0|0.0|100
0|2020-11-11|1799.0|0|1799.0|0|26.0|0|0.0|100
0|2020-11-12|1799.0|0|1811.0|0|26.0|0|0.0|100
0|2020-11-13|1855.0|0|1855.0|0|26.0|0|0.0|100
0|2020-11-14|1892.0|0|1892.0|0|27.0|0|0.0|100
0|2020-11-15|1892.0|0|1914.0|0|27.0|0|0.0|100
0|2020-11-16|1966.0|0|1966.0|0|27.0|0|0.0|100
0|2020-11-17|1966.0|0|1974.0|0|27.0|0|0.0|100
0|2020-11-18|1966.0|0|1999.0|0|27.0|0|0.0|100
0|2020-11-19|1966.0|0|2033.0|0|27.0|0|0.0|100
0|2020-11-20|2057.0|0|2057.0|0|30.0|0|0.0|100
0|2020-11-21|2057.0|0|2086.0|0|30.0|0|0.0|100
0|2020-11-22|2057.0|0|2126.0|0|30.0|0|0.0|100
0|2020-11-23|2057.0|0|2153.0|0|30.0|0|0.0|100
0|2020-11-24|2057.0|0|2164.0|0|30.0|0|0.0|100
0|2020-11-25|2057.0|0|2190.0|0|30.0|0|0.0|100
0|2020-11-26|2057.0|0|2208.0|0|30.0|0|0.0|100
0|2020-11-27|2208.0|0|2227.0|0|32.0|0|0.0|100
0|2020-11-28|2208.0|0|2269.0|0|32.0|0|0.0|100
0|2020-11-29|2295.0|0|2295.0|0|33.0|0|0.0|100
0|2020-11-30|2295.0|0|2365.0|0|33.0|0|0.0|100
0|2020-12-01|2295.0|0|2412.0|0|33.0|0|0.0|100
0|2020-12-02|2425.0|0|2425.0|0|34.0|0|0.0|100
0|2020-12-03|2454.0|0|2454.0|0|34.0|0|0.0|100
0|2020-12-04|2495.0|0|2495.0|0|35.0|0|0.0|100
0|2020-12-05|2536.0|0|2536.0|0|35.0|0|0.0|100
0|2020-12-06|2558.0|0|2558.0|0|35.0|0|0.0|100
0|2020-12-07|2618.0|0|2618.0|0|35.0|0|0.0|100
0|2020-12-08|2618.0|0|2659.0|0|35.0|0|0.0|100
0|2020-12-09|2720.0|0|2720.0|0|38.0|0|0.0|100
0|2020-12-10|2757.0|0|2757.0|0|38.0|0|0.0|100
0|2020-12-11|2810.0|0|2810.0|0|39.0|0|0.0|100
0|2020-12-12|2842.0|0|2842.0|0|39.0|0|0.0|100
0|2020-12-13|2907.0|0|2907.0|0|40.0|0|0.0|100
0|2020-12-14|2970.0|0|2970.0|0|42.0|0|0.0|100
0|2020-12-15|2970.0|0|3031.0|0|42.0|0|0.0|100
0|2020-12-16|2970.0|0|3115.0|0|42.0|0|0.0|100
0|2020-12-17|2970.0|0|3166.0|0|42.0|0|0.0|100
0|2020-12-18|3238.0|0|3238.0|0|53.0|0|0.0|100
0|2020-12-19|3238.0|0|3273.0|0|53.0|0|0.0|100
0|2020-12-20|3343.0|0|3343.0|0|54.0|0|0.0|100
0|2020-12-21|3435.0|0|3435.0|0|55.0|0|0.0|100
0|2020-12-22|3460.0|0|3460.0|0|55.0|0|0.0|100
0|2020-12-23|3529.0|0|3529.0|0|56.0|0|0.0|100
0|2020-12-24|3562.0|0|3562.0|0|56.0|0|0.0|100
0|2020-12-25|3562.0|0|3645.0|0|56.0|0|0.0|100
0|2020-12-26|3688.0|0|3688.0|0|56.0|0|0.0|100
0|2020-12-27|3711.0|0|3711.0|0|57.0|0|0.0|100
0|2020-12-28|3711.0|0|3736.0|0|57.0|0|0.0|100
0|2020-12-29|3752.0|0|3752.0|0|58.0|0|0.0|100
0|2020-12-30|3752.0|0|3825.0|0|58.0|0|0.0|100
0|2020-12-31|3752.0|0|3861.0|0|62.0|0|0.0|100
0|2021-01-01|3861.0|0|3861.0|0|62.0|0|0.0|100
0|2021-01-02|4021.0|0|4021.0|0|62.0|0|0.0|100
0|2021-01-03|4021.0|0|4068.0|0|62.0|0|0.0|100
0|2021-01-04|4090.0|0|4090.0|0|62.0|0|0.0|100
0|2021-01-05|4133.0|0|4133.0|0|67.0|0|0.0|100
0|2021-01-06|4202.0|0|4202.0|0|69.0|0|0.0|100
0|2021-01-07|4202.0|0|4263.0|0|69.0|0|0.0|100
0|2021-01-08|4301.0|0|4301.0|0|69.0|0|0.0|100
0|2021-01-09|4353.0|0|4353.0|0|71.0|0|0.0|100
0|2021-01-10|4353.0|0|4406.0|0|71.0|0|0.0|100
0|2021-01-11|4353.0|0|4436.0|0|71.0|0|0.0|100
0|2021-01-12|4353.0|0|4495.0|0|71.0|0|0.0|100
0|2021-01-13|4560.0|0|4560.0|0|75.0|0|0.0|100
0|2021-01-14|4560.0|0|4609.0|0|75.0|0|0.0|100
0|2021-01-15|4560.0|0|4649.0|0|75.0|0|0.0|100
0|2021-01-16|4560.0|0|4705.0|0|75.0|0|0.0|100
0|2021-01-17|4749.0|0|4749.0|0|75.0|0|0.0|100
0|2021-01-18|4749.0|0|4779.0|0|75.0|0|0.0|100
0|2021-01-19|4749.0|0|4808.0|0|75.0|0|0.0|100
0|2021-01-20|4838.0|0|4838.0|0|76.0|0|0.0|100
0|2021-01-21|4838.0|0|4871.0|0|76.0|0|0.0|100
0|2021-01-22|4838.0|0|4901.0|0|76.0|0|0.0|100
0|2021-01-23|4933.0|0|4933.0|0|76.0|0|0.0|100
0|2021-01-24|4960.0|0|4960.0|0|78.0|0|0.0|100
0|2021-01-25|4970.0|0|4965.0|0|78.0|0|0.0|100
0|2021-01-26|4994.0|0|4994.0|0|78.0|0|0.0|100
0|2021-01-27|4994.0|0|5016.0|0|78.0|0|0.0|100
0|2021-01-28|5042.0|0|5042.0|0|83.0|0|0.0|100
0|2021-01-29|5081.0|0|5081.0|0|83.0|0|0.0|100
0|2021-01-30|5081.0|0|5106.0|0|83.0|0|0.0|100
0|2021-01-31|5081.0|0|5129.0|0|84.0|0|0.0|100
0|2021-02-01|5081.0|0|5141.0|0|84.0|0|0.0|100
