|dates|Garland_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Garland_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Garland_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Garland_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Garland_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Garland_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Garland_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Garland_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-16|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-17|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-18|0.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-19|0.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-20|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-21|0.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-22|3.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-23|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-24|10.0|0|11.0|0|0.0|0|0.0|100
0|2020-03-25|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|18.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-27|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-29|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-30|26.0|0|31.0|0|0.0|0|0.0|100
0|2020-03-31|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-04-01|32.0|0|33.0|0|0.0|0|0.0|100
0|2020-04-02|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-03|37.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-04|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-04-05|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-04-06|41.0|0|46.0|0|0.0|0|0.0|100
0|2020-04-07|46.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-08|51.0|0|58.0|0|0.0|0|0.0|100
0|2020-04-09|61.0|0|66.0|0|0.0|0|0.0|100
0|2020-04-10|66.0|0|69.0|0|0.0|0|0.0|100
0|2020-04-11|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-04-12|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-04-13|101.0|0|102.0|0|0.0|0|0.0|100
0|2020-04-14|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-04-15|103.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-16|105.0|0|105.0|0|0.0|0|0.0|100
0|2020-04-17|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-04-18|106.0|0|107.0|0|0.0|0|0.0|100
0|2020-04-19|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-04-20|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-04-21|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-04-22|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-04-23|109.0|0|109.0|0|0.0|0|0.0|100
0|2020-04-24|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-04-25|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-26|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-04-27|114.0|0|114.0|0|0.0|0|0.0|100
0|2020-04-28|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-04-29|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-04-30|116.0|0|116.0|0|0.0|0|0.0|100
0|2020-05-01|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-05-02|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-05-03|118.0|0|118.0|0|0.0|0|0.0|100
0|2020-05-04|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-05-05|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-05-06|117.0|0|117.0|0|1.0|0|0.0|100
0|2020-05-07|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-05-08|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-05-09|118.0|0|118.0|0|1.0|0|0.0|100
0|2020-05-10|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-05-11|119.0|0|119.0|0|1.0|0|0.0|100
0|2020-05-12|120.0|0|120.0|0|1.0|0|0.0|100
0|2020-05-13|121.0|0|121.0|0|1.0|0|0.0|100
