|dates|Sumter_Florida_UnitedStates.JHU_ConfirmedCases.data|Sumter_Florida_UnitedStates.JHU_ConfirmedCases.missing|Sumter_Florida_UnitedStates.NYT_ConfirmedCases.data|Sumter_Florida_UnitedStates.NYT_ConfirmedCases.missing|Sumter_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Sumter_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Sumter_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Sumter_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-21|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-22|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-03-24|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-25|13.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-26|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-27|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-03-28|33.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-29|43.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-30|46.0|0|47.0|0|0.0|0|0.0|100
0|2020-03-31|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-04-01|52.0|0|57.0|0|0.0|0|0.0|100
0|2020-04-02|66.0|0|66.0|0|2.0|0|0.0|100
0|2020-04-03|68.0|0|68.0|0|2.0|0|0.0|100
0|2020-04-04|73.0|0|73.0|0|3.0|0|0.0|100
0|2020-04-05|75.0|0|75.0|0|3.0|0|0.0|100
0|2020-04-06|80.0|0|81.0|0|3.0|0|0.0|100
0|2020-04-07|84.0|0|87.0|0|5.0|0|0.0|100
0|2020-04-08|90.0|0|91.0|0|7.0|0|0.0|100
0|2020-04-09|98.0|0|100.0|0|7.0|0|0.0|100
0|2020-04-10|106.0|0|107.0|0|7.0|0|0.0|100
0|2020-04-11|107.0|0|108.0|0|9.0|0|0.0|100
0|2020-04-12|110.0|0|110.0|0|9.0|0|0.0|100
0|2020-04-13|112.0|0|112.0|0|9.0|0|0.0|100
0|2020-04-14|113.0|0|113.0|0|9.0|0|0.0|100
0|2020-04-15|114.0|0|114.0|0|11.0|0|0.0|100
0|2020-04-16|117.0|0|117.0|0|11.0|0|0.0|100
0|2020-04-17|120.0|0|120.0|0|11.0|0|0.0|100
0|2020-04-18|144.0|0|144.0|0|11.0|0|0.0|100
0|2020-04-19|147.0|0|147.0|0|11.0|0|0.0|100
0|2020-04-20|153.0|0|153.0|0|11.0|0|0.0|100
0|2020-04-21|163.0|0|163.0|0|11.0|0|0.0|100
0|2020-04-22|164.0|0|164.0|0|11.0|0|0.0|100
0|2020-04-23|166.0|0|166.0|0|12.0|0|0.0|100
0|2020-04-24|167.0|0|167.0|0|12.0|0|0.0|100
0|2020-04-25|169.0|0|169.0|0|12.0|0|0.0|100
0|2020-04-26|171.0|0|171.0|0|12.0|0|0.0|100
0|2020-04-27|173.0|0|173.0|0|12.0|0|0.0|100
0|2020-04-28|177.0|0|177.0|0|13.0|0|0.0|100
0|2020-04-29|176.0|0|176.0|0|13.0|0|0.0|100
0|2020-04-30|181.0|0|181.0|0|13.0|0|0.0|100
0|2020-05-01|217.0|0|217.0|0|14.0|0|0.0|100
0|2020-05-02|221.0|0|221.0|0|14.0|0|0.0|100
0|2020-05-03|226.0|0|226.0|0|14.0|0|0.0|100
0|2020-05-04|233.0|0|233.0|0|14.0|0|0.0|100
0|2020-05-05|236.0|0|236.0|0|14.0|0|0.0|100
0|2020-05-06|234.0|0|234.0|0|14.0|0|0.0|100
0|2020-05-07|238.0|0|238.0|0|14.0|0|0.0|100
0|2020-05-08|239.0|0|239.0|0|14.0|0|0.0|100
0|2020-05-09|240.0|0|240.0|0|14.0|0|0.0|100
0|2020-05-10|244.0|0|244.0|0|14.0|0|0.0|100
0|2020-05-11|244.0|0|244.0|0|14.0|0|0.0|100
0|2020-05-12|244.0|0|244.0|0|15.0|0|0.0|100
0|2020-05-13|245.0|0|245.0|0|15.0|0|0.0|100
