|dates|Skagit_Washington_UnitedStates.JHU_ConfirmedCases.data|Skagit_Washington_UnitedStates.JHU_ConfirmedCases.missing|Skagit_Washington_UnitedStates.NYT_ConfirmedCases.data|Skagit_Washington_UnitedStates.NYT_ConfirmedCases.missing|Skagit_Washington_UnitedStates.JHU_ConfirmedDeaths.data|Skagit_Washington_UnitedStates.JHU_ConfirmedDeaths.missing|Skagit_Washington_UnitedStates.JHU_ConfirmedRecoveries.data|Skagit_Washington_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-12|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-14|4.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-16|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-03-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-18|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-19|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-03-20|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-03-21|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-22|33.0|0|34.0|0|0.0|0|0.0|100
0|2020-03-23|33.0|0|45.0|0|0.0|0|0.0|100
0|2020-03-24|45.0|0|48.0|0|1.0|0|0.0|100
0|2020-03-25|48.0|0|63.0|0|1.0|0|0.0|100
0|2020-03-26|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-03-27|78.0|0|91.0|0|1.0|0|0.0|100
0|2020-03-28|91.0|0|97.0|0|1.0|0|0.0|100
0|2020-03-29|99.0|0|101.0|0|3.0|0|0.0|100
0|2020-03-30|101.0|0|101.0|0|3.0|0|0.0|100
0|2020-03-31|121.0|0|101.0|0|3.0|0|0.0|100
0|2020-04-01|128.0|0|143.0|0|3.0|0|0.0|100
0|2020-04-02|143.0|0|153.0|0|4.0|0|0.0|100
0|2020-04-03|153.0|0|160.0|0|4.0|0|0.0|100
0|2020-04-04|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-04-05|161.0|0|161.0|0|4.0|0|0.0|100
0|2020-04-06|161.0|0|166.0|0|4.0|0|0.0|100
0|2020-04-07|166.0|0|169.0|0|4.0|0|0.0|100
0|2020-04-08|169.0|0|169.0|0|5.0|0|0.0|100
0|2020-04-09|172.0|0|178.0|0|5.0|0|0.0|100
0|2020-04-10|178.0|0|178.0|0|5.0|0|0.0|100
0|2020-04-11|185.0|0|187.0|0|6.0|0|0.0|100
0|2020-04-12|187.0|0|191.0|0|6.0|0|0.0|100
0|2020-04-13|191.0|0|195.0|0|6.0|0|0.0|100
0|2020-04-14|195.0|0|203.0|0|6.0|0|0.0|100
0|2020-04-15|198.0|0|209.0|0|6.0|0|0.0|100
0|2020-04-16|209.0|0|218.0|0|6.0|0|0.0|100
0|2020-04-17|218.0|0|226.0|0|6.0|0|0.0|100
0|2020-04-18|226.0|0|230.0|0|6.0|0|0.0|100
0|2020-04-19|240.0|0|238.0|0|7.0|0|0.0|100
0|2020-04-20|245.0|0|255.0|0|8.0|0|0.0|100
0|2020-04-21|252.0|0|255.0|0|8.0|0|0.0|100
0|2020-04-22|255.0|0|271.0|0|9.0|0|0.0|100
0|2020-04-23|280.0|0|281.0|0|10.0|0|0.0|100
0|2020-04-24|283.0|0|283.0|0|10.0|0|0.0|100
0|2020-04-25|287.0|0|287.0|0|10.0|0|0.0|100
0|2020-04-26|299.0|0|299.0|0|11.0|0|0.0|100
0|2020-04-27|305.0|0|309.0|0|11.0|0|0.0|100
0|2020-04-28|308.0|0|309.0|0|12.0|0|0.0|100
0|2020-04-29|322.0|0|322.0|0|12.0|0|0.0|100
0|2020-04-30|329.0|0|338.0|0|13.0|0|0.0|100
0|2020-05-01|337.0|0|345.0|0|13.0|0|0.0|100
0|2020-05-02|345.0|0|345.0|0|13.0|0|0.0|100
0|2020-05-03|354.0|0|354.0|0|13.0|0|0.0|100
0|2020-05-04|357.0|0|357.0|0|13.0|0|0.0|100
0|2020-05-05|364.0|0|364.0|0|13.0|0|0.0|100
0|2020-05-06|379.0|0|379.0|0|13.0|0|0.0|100
0|2020-05-07|389.0|0|389.0|0|13.0|0|0.0|100
0|2020-05-08|391.0|0|391.0|0|13.0|0|0.0|100
0|2020-05-09|397.0|0|397.0|0|14.0|0|0.0|100
0|2020-05-10|401.0|0|401.0|0|14.0|0|0.0|100
0|2020-05-11|402.0|0|402.0|0|14.0|0|0.0|100
0|2020-05-12|406.0|0|406.0|0|14.0|0|0.0|100
0|2020-05-13|411.0|0|411.0|0|14.0|0|0.0|100
