|dates|Lemhi_Idaho_UnitedStates.JHU_ConfirmedCases.data|Lemhi_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Lemhi_Idaho_UnitedStates.NYT_ConfirmedCases.data|Lemhi_Idaho_UnitedStates.NYT_ConfirmedCases.missing|Lemhi_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Lemhi_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Lemhi_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Lemhi_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-16|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-17|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-18|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-19|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-20|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-21|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-22|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-23|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-24|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-25|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-26|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-27|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-28|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-29|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-30|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-05-31|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-01|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-02|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-03|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-04|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-05|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-06|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-07|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-08|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-09|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-10|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-11|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-12|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-06-15|1.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-16|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-17|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-18|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-19|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-20|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-22|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-23|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-24|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-25|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-26|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-27|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-28|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-29|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-06-30|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-01|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-02|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-03|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-04|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-05|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-06|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-07|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-08|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-07-09|2.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-10|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-11|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-12|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-13|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-07-14|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-15|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-16|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-07-17|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-18|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-19|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-20|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-07-21|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-22|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-23|7.0|0|7.0|0|0.0|0|0.0|100
0|2020-07-24|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-25|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-26|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-27|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-28|8.0|0|8.0|0|0.0|0|0.0|100
0|2020-07-29|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-30|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-07-31|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-01|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-02|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-08-03|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-04|12.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-05|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-08-06|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-08-07|16.0|0|18.0|0|0.0|0|0.0|100
0|2020-08-08|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-08-09|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-08-10|25.0|0|26.0|0|0.0|0|0.0|100
0|2020-08-11|28.0|0|29.0|0|0.0|0|0.0|100
0|2020-08-12|35.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-13|35.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-14|41.0|0|44.0|0|0.0|0|0.0|100
0|2020-08-15|45.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-16|48.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-17|51.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-18|53.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-19|61.0|0|62.0|0|0.0|0|0.0|100
0|2020-08-20|61.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-21|62.0|0|63.0|0|0.0|0|0.0|100
0|2020-08-22|63.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-23|63.0|0|64.0|0|0.0|0|0.0|100
0|2020-08-24|63.0|0|68.0|0|0.0|0|0.0|100
0|2020-08-25|68.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-26|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-27|69.0|0|69.0|0|0.0|0|0.0|100
0|2020-08-28|69.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-29|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-30|70.0|0|70.0|0|0.0|0|0.0|100
0|2020-08-31|70.0|0|71.0|0|0.0|0|0.0|100
0|2020-09-01|70.0|0|71.0|0|0.0|0|0.0|100
0|2020-09-02|70.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-03|70.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-04|70.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-05|70.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-06|70.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-07|70.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-08|70.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-09|71.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-10|72.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-11|72.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-12|72.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-13|72.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-14|72.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-15|72.0|0|74.0|0|0.0|0|0.0|100
0|2020-09-16|72.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-17|72.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-18|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-19|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-20|72.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-21|76.0|0|81.0|0|0.0|0|0.0|100
0|2020-09-22|79.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-23|83.0|0|87.0|0|0.0|0|0.0|100
0|2020-09-24|85.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-25|85.0|0|91.0|0|0.0|0|0.0|100
0|2020-09-26|92.0|0|97.0|0|0.0|0|0.0|100
0|2020-09-27|93.0|0|98.0|0|0.0|0|0.0|100
0|2020-09-28|99.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-29|104.0|0|110.0|0|0.0|0|0.0|100
0|2020-09-30|107.0|0|111.0|0|0.0|0|0.0|100
0|2020-10-01|109.0|0|111.0|0|0.0|0|0.0|100
0|2020-10-02|113.0|0|114.0|0|0.0|0|0.0|100
0|2020-10-03|113.0|0|114.0|0|0.0|0|0.0|100
0|2020-10-04|114.0|0|115.0|0|0.0|0|0.0|100
0|2020-10-05|115.0|0|118.0|0|0.0|0|0.0|100
0|2020-10-06|117.0|0|123.0|0|0.0|0|0.0|100
0|2020-10-07|123.0|0|126.0|0|0.0|0|0.0|100
0|2020-10-08|130.0|0|132.0|0|0.0|0|0.0|100
0|2020-10-09|130.0|0|132.0|0|0.0|0|0.0|100
0|2020-10-10|131.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-11|132.0|0|136.0|0|0.0|0|0.0|100
0|2020-10-12|140.0|0|141.0|0|0.0|0|0.0|100
0|2020-10-13|143.0|0|145.0|0|0.0|0|0.0|100
0|2020-10-14|149.0|0|154.0|0|0.0|0|0.0|100
0|2020-10-15|159.0|0|159.0|0|0.0|0|0.0|100
0|2020-10-16|165.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-17|171.0|0|171.0|0|0.0|0|0.0|100
0|2020-10-18|173.0|0|172.0|0|0.0|0|0.0|100
0|2020-10-19|181.0|0|187.0|0|0.0|0|0.0|100
0|2020-10-20|192.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-21|194.0|0|194.0|0|0.0|0|0.0|100
0|2020-10-22|196.0|0|197.0|0|0.0|0|0.0|100
0|2020-10-23|203.0|0|204.0|0|0.0|0|0.0|100
0|2020-10-24|204.0|0|205.0|0|0.0|0|0.0|100
0|2020-10-25|206.0|0|206.0|0|0.0|0|0.0|100
0|2020-10-26|218.0|0|220.0|0|0.0|0|0.0|100
0|2020-10-27|230.0|0|241.0|0|0.0|0|0.0|100
0|2020-10-28|251.0|0|254.0|0|0.0|0|0.0|100
0|2020-10-29|262.0|0|260.0|0|1.0|0|0.0|100
0|2020-10-30|273.0|0|275.0|0|1.0|0|0.0|100
0|2020-10-31|284.0|0|285.0|0|1.0|0|0.0|100
0|2020-11-01|290.0|0|290.0|0|1.0|0|0.0|100
0|2020-11-02|301.0|0|308.0|0|1.0|0|0.0|100
0|2020-11-03|313.0|0|314.0|0|1.0|0|0.0|100
0|2020-11-04|318.0|0|318.0|0|1.0|0|0.0|100
0|2020-11-05|321.0|0|322.0|0|4.0|0|0.0|100
0|2020-11-06|335.0|0|343.0|0|4.0|0|0.0|100
0|2020-11-07|347.0|0|347.0|0|4.0|0|0.0|100
0|2020-11-08|350.0|0|350.0|0|4.0|0|0.0|100
0|2020-11-09|351.0|0|352.0|0|4.0|0|0.0|100
0|2020-11-10|362.0|0|363.0|0|4.0|0|0.0|100
0|2020-11-11|368.0|0|370.0|0|5.0|0|0.0|100
0|2020-11-12|381.0|0|383.0|0|5.0|0|0.0|100
0|2020-11-13|382.0|0|383.0|0|5.0|0|0.0|100
0|2020-11-14|385.0|0|387.0|0|5.0|0|0.0|100
0|2020-11-15|387.0|0|387.0|0|5.0|0|0.0|100
0|2020-11-16|394.0|0|396.0|0|5.0|0|0.0|100
0|2020-11-17|400.0|0|400.0|0|6.0|0|0.0|100
0|2020-11-18|405.0|0|407.0|0|7.0|0|0.0|100
0|2020-11-19|409.0|0|411.0|0|7.0|0|0.0|100
0|2020-11-20|411.0|0|415.0|0|7.0|0|0.0|100
0|2020-11-21|411.0|0|418.0|0|7.0|0|0.0|100
0|2020-11-22|420.0|0|420.0|0|7.0|0|0.0|100
0|2020-11-23|423.0|0|423.0|0|7.0|0|0.0|100
0|2020-11-24|425.0|0|425.0|0|7.0|0|0.0|100
0|2020-11-25|424.0|0|424.0|0|7.0|0|0.0|100
0|2020-11-26|424.0|0|424.0|0|7.0|0|0.0|100
0|2020-11-27|427.0|0|427.0|0|7.0|0|0.0|100
0|2020-11-28|424.0|0|427.0|0|7.0|0|0.0|100
0|2020-11-29|424.0|0|427.0|0|7.0|0|0.0|100
0|2020-11-30|432.0|0|432.0|0|7.0|0|0.0|100
0|2020-12-01|433.0|0|433.0|0|7.0|0|0.0|100
0|2020-12-02|433.0|0|433.0|0|8.0|0|0.0|100
0|2020-12-03|436.0|0|436.0|0|8.0|0|0.0|100
0|2020-12-04|436.0|0|436.0|0|8.0|0|0.0|100
0|2020-12-05|431.0|0|431.0|0|8.0|0|0.0|100
0|2020-12-06|432.0|0|432.0|0|8.0|0|0.0|100
0|2020-12-07|440.0|0|440.0|0|8.0|0|0.0|100
0|2020-12-08|441.0|0|441.0|0|8.0|0|0.0|100
0|2020-12-09|442.0|0|442.0|0|8.0|0|0.0|100
0|2020-12-10|442.0|0|442.0|0|8.0|0|0.0|100
0|2020-12-11|443.0|0|443.0|0|8.0|0|0.0|100
0|2020-12-12|444.0|0|444.0|0|8.0|0|0.0|100
0|2020-12-13|446.0|0|446.0|0|8.0|0|0.0|100
0|2020-12-14|446.0|0|446.0|0|8.0|0|0.0|100
0|2020-12-15|449.0|0|449.0|0|9.0|0|0.0|100
0|2020-12-16|450.0|0|450.0|0|9.0|0|0.0|100
0|2020-12-17|450.0|0|450.0|0|9.0|0|0.0|100
0|2020-12-18|451.0|0|451.0|0|9.0|0|0.0|100
0|2020-12-19|445.0|0|449.0|0|9.0|0|0.0|100
0|2020-12-20|452.0|0|452.0|0|9.0|0|0.0|100
0|2020-12-21|453.0|0|453.0|0|9.0|0|0.0|100
0|2020-12-22|455.0|0|455.0|0|9.0|0|0.0|100
0|2020-12-23|455.0|0|455.0|0|9.0|0|0.0|100
0|2020-12-24|455.0|0|455.0|0|9.0|0|0.0|100
0|2020-12-25|455.0|0|455.0|0|9.0|0|0.0|100
0|2020-12-26|456.0|0|456.0|0|9.0|0|0.0|100
0|2020-12-27|456.0|0|456.0|0|9.0|0|0.0|100
0|2020-12-28|456.0|0|456.0|0|9.0|0|0.0|100
0|2020-12-29|461.0|0|461.0|0|9.0|0|0.0|100
0|2020-12-30|460.0|0|460.0|0|9.0|0|0.0|100
0|2020-12-31|462.0|0|462.0|0|9.0|0|0.0|100
0|2021-01-01|462.0|0|462.0|0|9.0|0|0.0|100
0|2021-01-02|464.0|0|464.0|0|9.0|0|0.0|100
0|2021-01-03|465.0|0|465.0|0|9.0|0|0.0|100
0|2021-01-04|466.0|0|466.0|0|9.0|0|0.0|100
0|2021-01-05|468.0|0|468.0|0|9.0|0|0.0|100
0|2021-01-06|468.0|0|468.0|0|9.0|0|0.0|100
0|2021-01-07|469.0|0|469.0|0|9.0|0|0.0|100
0|2021-01-08|469.0|0|469.0|0|9.0|0|0.0|100
0|2021-01-09|470.0|0|470.0|0|9.0|0|0.0|100
0|2021-01-10|470.0|0|470.0|0|9.0|0|0.0|100
0|2021-01-11|470.0|0|470.0|0|9.0|0|0.0|100
0|2021-01-12|470.0|0|470.0|0|9.0|0|0.0|100
0|2021-01-13|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-14|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-15|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-16|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-17|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-18|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-19|473.0|0|473.0|0|9.0|0|0.0|100
0|2021-01-20|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-21|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-22|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-23|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-24|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-25|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-26|474.0|0|474.0|0|9.0|0|0.0|100
0|2021-01-27|475.0|0|475.0|0|9.0|0|0.0|100
0|2021-01-28|475.0|0|475.0|0|9.0|0|0.0|100
0|2021-01-29|475.0|0|475.0|0|9.0|0|0.0|100
0|2021-01-30|475.0|0|475.0|0|9.0|0|0.0|100
0|2021-01-31|475.0|0|475.0|0|9.0|0|0.0|100
0|2021-02-01|475.0|0|475.0|0|9.0|0|0.0|100
0|2021-02-02|478.0|0|478.0|0|9.0|0|0.0|100
0|2021-02-03|480.0|0|480.0|0|9.0|0|0.0|100
0|2021-02-04|480.0|0|480.0|0|9.0|0|0.0|100
0|2021-02-05|480.0|0|480.0|0|9.0|0|0.0|100
0|2021-02-06|482.0|0|482.0|0|9.0|0|0.0|100
0|2021-02-07|482.0|0|482.0|0|9.0|0|0.0|100
0|2021-02-08|482.0|0|482.0|0|9.0|0|0.0|100
0|2021-02-09|483.0|0|483.0|0|9.0|0|0.0|100
0|2021-02-10|485.0|0|485.0|0|9.0|0|0.0|100
