|dates|Merrimack_NewHampshire_UnitedStates.AveragePrecipitationTotal.data|Merrimack_NewHampshire_UnitedStates.AveragePrecipitationTotal.missing|Merrimack_NewHampshire_UnitedStates.AveragePrecipitation.data|Merrimack_NewHampshire_UnitedStates.AveragePrecipitation.missing|Merrimack_NewHampshire_UnitedStates.AverageWindDirection.data|Merrimack_NewHampshire_UnitedStates.AverageWindDirection.missing|Merrimack_NewHampshire_UnitedStates.AverageWindSpeed.data|Merrimack_NewHampshire_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0008333333333333334|0|0.0|0|253.75|0|8.0|0
0|2020-01-02|0.0|0|0.0|0|145.83333333333334|0|5.166666666666667|0
0|2020-01-03|0.0|0|0.0|0|14.583333333333334|0|0.25|0
0|2020-01-04|0.0008333333333333334|0|0.0071805555555555555|0|109.79166666666667|0|2.7395833333333335|0
0|2020-01-05|0.0062499999999999995|0|0.0022916666666666667|0|313.875|0|15.311111111111112|0
0|2020-01-06|0.0|0|0.0|0|91.21527777777779|0|2.125|0
0|2020-01-07|0.0|0|0.0|0|128.33333333333334|0|4.208333333333333|0
0|2020-01-08|0.00016666666666666666|0|0.0008333333333333334|0|239.88591269841268|0|9.70029761904762|0
0|2020-01-09|0.0|0|0.0|0|237.08333333333334|0|9.666666666666666|0
0|2020-01-10|0.0|0|0.0|0|107.5|0|4.569444444444444|0
0|2020-01-11|0.0|0|0.0|0|159.34027777777777|0|9.069444444444445|0
0|2020-01-12|0.0016666666666666668|0|0.003958333333333334|0|244.58333333333334|0|12.302083333333334|0
0|2020-01-13|0.0|0|0.0|0|116.77083333333333|0|3.03125|0
0|2020-01-14|0.0|0|0.0|0|48.583333333333336|0|2.1513888888888886|0
0|2020-01-15|0.0|0|0.0|0|129.875|0|3.1958333333333333|0
0|2020-01-16|0.0010833333333333335|0|0.007875|0|208.8125|0|10.795833333333334|0
0|2020-01-17|0.0|0|0.0|0|310.0|0|20.0|0
0|2020-01-18|0.0|0|0.0|0|310.0|0|20.0|0
0|2020-01-19|0.0|0|0.0|0|312.0833333333333|0|18.270833333333332|0
0|2020-01-20|0.0|0|0.0|0|311.6666666666667|0|11.708333333333334|0
0|2020-01-21|0.0|0|0.0|0|158.75|0|3.4583333333333335|0
0|2020-01-22|0.0|0|0.0|0|0.0|0|0.125|0
0|2020-01-23|0.0|0|0.0|0|2.0833333333333335|0|0.3333333333333333|0
0|2020-01-24|0.0|0|0.0|0|50.833333333333336|0|2.0833333333333335|0
0|2020-01-25|0.0|0|0.023923611111111107|0|57.53472222222222|0|8.26388888888889|0
0|2020-01-26|0.01|0|0.0008333333333333334|0|205.24305555555554|0|6.822916666666667|0
0|2020-01-27|0.0|0|0.0|0|234.58333333333334|0|6.0|0
0|2020-01-28|0.0|0|0.0|0|314.7916666666667|0|9.541666666666666|0
0|2020-01-29|0.0|0|0.0|0|305.06944444444446|0|11.208333333333334|0
0|2020-01-30|0.0|0|0.0|0|156.66666666666666|0|3.0|0
0|2020-01-31|0.0|0|0.0|0|69.16666666666667|0|1.625|0
0|2020-02-01|0.0|0|0.0|0|12.083333333333334|0|0.375|0
0|2020-02-02|0.0|0|0.0|0|91.25|0|2.125|0
0|2020-02-03|0.0|0|0.0|0|114.58333333333333|0|4.583333333333333|0
0|2020-02-04|0.0|0|0.0|0|31.25|0|1.1666666666666667|0
0|2020-02-05|0.0|0|0.0|0|254.58333333333334|0|7.791666666666667|0
0|2020-02-06|0.003888888888888889|0|0.013291666666666669|0|103.2986111111111|0|5.06875|0
0|2020-02-07|0.004583333333333333|0|0.015027777777777777|0|141.63194444444446|0|8.553472222222222|0
0|2020-02-08|0.02125|0|0.0|0|264.5833333333333|0|9.291666666666666|0
0|2020-02-09|0.0|0|0.0006547619047619048|0|42.80257936507937|0|1.6468253968253965|0
0|2020-02-10|0.0008333333333333334|0|0.0039652777777777785|0|96.50925925925925|0|3.7097222222222226|0
0|2020-02-11|0.0033333333333333335|0|0.00034722222222222224|0|120.21527777777777|0|1.7590277777777779|0
0|2020-02-12|0.0004166666666666667|0|0.0|0|245.20833333333334|0|8.395833333333334|0
0|2020-02-13|0.0025|0|0.009757936507936507|0|75.35416666666667|0|2.396527777777778|0
0|2020-02-14|0.0031249999999999997|0|0.0|0|310.4166666666667|0|12.270833333333334|0
0|2020-02-15|0.0|0|0.0|0|140.20833333333334|0|4.541666666666667|0
0|2020-02-16|0.0|0|0.0|0|167.08333333333334|0|6.0|0
0|2020-02-17|0.0|0|0.0|0|184.58333333333334|0|6.5|0
0|2020-02-18|0.0|0|0.015416666666666667|0|101.65972222222223|0|3.2583333333333333|0
0|2020-02-19|0.020416666666666666|0|0.0|0|248.95833333333334|0|11.166666666666666|0
0|2020-02-20|0.0|0|0.0|0|224.16666666666666|0|7.0|0
0|2020-02-21|0.0|0|0.0|0|181.25|0|4.083333333333333|0
0|2020-02-22|0.0|0|0.0|0|151.25|0|5.041666666666667|0
0|2020-02-23|0.0|0|0.0|0|52.916666666666664|0|1.8333333333333333|0
0|2020-02-24|0.0|0|0.0|0|51.666666666666664|0|1.5833333333333333|0
0|2020-02-25|0.0|0|0.0|0|46.666666666666664|0|1.1666666666666667|0
0|2020-02-26|0.0|0|0.0|0|60.416666666666664|0|4.15625|0
0|2020-02-27|0.010416666666666666|0|0.01972916666666667|0|178.5|0|16.175|0
0|2020-02-28|0.016666666666666666|0|0.0|0|244.58333333333334|0|13.083333333333334|0
