|dates|Barron_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Barron_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Barron_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Barron_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Barron_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Barron_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Barron_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Barron_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-16|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-17|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-18|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-19|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-20|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-21|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-22|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-25|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-26|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-29|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-05-30|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-05-31|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-03|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-04|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-10|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-11|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-12|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-13|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-14|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-15|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-16|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-17|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-18|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-19|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-06-20|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-21|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-22|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-23|31.0|0|31.0|0|0.0|0|0.0|100
0|2020-06-24|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-25|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-26|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-06-27|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-28|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-29|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-06-30|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-01|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-07-02|35.0|0|35.0|0|1.0|0|0.0|100
0|2020-07-03|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-04|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-05|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-06|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-07|36.0|0|36.0|0|1.0|0|0.0|100
0|2020-07-08|37.0|0|37.0|0|1.0|0|0.0|100
0|2020-07-09|39.0|0|39.0|0|1.0|0|0.0|100
0|2020-07-10|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-07-11|43.0|0|43.0|0|1.0|0|0.0|100
0|2020-07-12|46.0|0|46.0|0|1.0|0|0.0|100
0|2020-07-13|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-07-14|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-07-15|54.0|0|54.0|0|1.0|0|0.0|100
0|2020-07-16|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-07-17|66.0|0|66.0|0|1.0|0|0.0|100
0|2020-07-18|69.0|0|69.0|0|1.0|0|0.0|100
0|2020-07-19|70.0|0|70.0|0|1.0|0|0.0|100
0|2020-07-20|74.0|0|74.0|0|1.0|0|0.0|100
0|2020-07-21|78.0|0|78.0|0|1.0|0|0.0|100
0|2020-07-22|82.0|0|82.0|0|2.0|0|0.0|100
0|2020-07-23|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-07-24|96.0|0|96.0|0|2.0|0|0.0|100
0|2020-07-25|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-07-26|116.0|0|116.0|0|3.0|0|0.0|100
0|2020-07-27|125.0|0|125.0|0|3.0|0|0.0|100
0|2020-07-28|133.0|0|133.0|0|3.0|0|0.0|100
0|2020-07-29|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-07-30|207.0|0|207.0|0|3.0|0|0.0|100
0|2020-07-31|228.0|0|228.0|0|3.0|0|0.0|100
0|2020-08-01|253.0|0|253.0|0|3.0|0|0.0|100
0|2020-08-02|255.0|0|255.0|0|3.0|0|0.0|100
0|2020-08-03|259.0|0|259.0|0|3.0|0|0.0|100
0|2020-08-04|264.0|0|264.0|0|3.0|0|0.0|100
0|2020-08-05|273.0|0|273.0|0|3.0|0|0.0|100
0|2020-08-06|276.0|0|276.0|0|3.0|0|0.0|100
0|2020-08-07|282.0|0|282.0|0|3.0|0|0.0|100
0|2020-08-08|291.0|0|291.0|0|3.0|0|0.0|100
0|2020-08-09|293.0|0|293.0|0|3.0|0|0.0|100
0|2020-08-10|295.0|0|295.0|0|3.0|0|0.0|100
0|2020-08-11|296.0|0|296.0|0|3.0|0|0.0|100
0|2020-08-12|308.0|0|308.0|0|3.0|0|0.0|100
0|2020-08-13|315.0|0|315.0|0|3.0|0|0.0|100
0|2020-08-14|320.0|0|320.0|0|3.0|0|0.0|100
0|2020-08-15|323.0|0|323.0|0|3.0|0|0.0|100
0|2020-08-16|326.0|0|326.0|0|3.0|0|0.0|100
0|2020-08-17|328.0|0|328.0|0|3.0|0|0.0|100
0|2020-08-18|328.0|0|336.0|0|3.0|0|0.0|100
0|2020-08-19|343.0|0|343.0|0|3.0|0|0.0|100
0|2020-08-20|346.0|0|346.0|0|3.0|0|0.0|100
0|2020-08-21|347.0|0|347.0|0|3.0|0|0.0|100
0|2020-08-22|353.0|0|353.0|0|3.0|0|0.0|100
0|2020-08-23|358.0|0|358.0|0|3.0|0|0.0|100
0|2020-08-24|358.0|0|358.0|0|3.0|0|0.0|100
0|2020-08-25|359.0|0|359.0|0|3.0|0|0.0|100
0|2020-08-26|362.0|0|362.0|0|3.0|0|0.0|100
0|2020-08-27|363.0|0|363.0|0|3.0|0|0.0|100
0|2020-08-28|367.0|0|367.0|0|3.0|0|0.0|100
0|2020-08-29|371.0|0|371.0|0|3.0|0|0.0|100
0|2020-08-30|370.0|0|370.0|0|3.0|0|0.0|100
0|2020-08-31|370.0|0|370.0|0|3.0|0|0.0|100
0|2020-09-01|372.0|0|372.0|0|3.0|0|0.0|100
0|2020-09-02|375.0|0|375.0|0|3.0|0|0.0|100
0|2020-09-03|381.0|0|381.0|0|3.0|0|0.0|100
0|2020-09-04|382.0|0|401.0|0|3.0|0|0.0|100
0|2020-09-05|385.0|0|404.0|0|3.0|0|0.0|100
0|2020-09-06|388.0|0|407.0|0|3.0|0|0.0|100
0|2020-09-07|392.0|0|411.0|0|3.0|0|0.0|100
0|2020-09-08|393.0|0|412.0|0|3.0|0|0.0|100
0|2020-09-09|393.0|0|413.0|0|3.0|0|0.0|100
0|2020-09-10|394.0|0|414.0|0|4.0|0|0.0|100
0|2020-09-11|394.0|0|414.0|0|4.0|0|0.0|100
0|2020-09-12|395.0|0|416.0|0|4.0|0|0.0|100
0|2020-09-13|396.0|0|417.0|0|4.0|0|0.0|100
0|2020-09-14|398.0|0|419.0|0|4.0|0|0.0|100
0|2020-09-15|398.0|0|422.0|0|4.0|0|0.0|100
0|2020-09-16|398.0|0|424.0|0|4.0|0|0.0|100
0|2020-09-17|398.0|0|426.0|0|4.0|0|0.0|100
0|2020-09-18|407.0|0|428.0|0|4.0|0|0.0|100
0|2020-09-19|432.0|0|432.0|0|4.0|0|0.0|100
0|2020-09-20|441.0|0|441.0|0|4.0|0|0.0|100
0|2020-09-21|420.0|0|441.0|0|4.0|0|0.0|100
0|2020-09-22|422.0|0|443.0|0|4.0|0|0.0|100
0|2020-09-23|425.0|0|446.0|0|4.0|0|0.0|100
0|2020-09-24|437.0|0|458.0|0|4.0|0|0.0|100
0|2020-09-25|444.0|0|465.0|0|4.0|0|0.0|100
0|2020-09-26|456.0|0|477.0|0|4.0|0|0.0|100
0|2020-09-27|466.0|0|487.0|0|4.0|0|0.0|100
0|2020-09-28|478.0|0|500.0|0|5.0|0|0.0|100
0|2020-09-29|482.0|0|504.0|0|5.0|0|0.0|100
0|2020-09-30|490.0|0|512.0|0|6.0|0|0.0|100
0|2020-10-01|498.0|0|521.0|0|6.0|0|0.0|100
0|2020-10-02|504.0|0|527.0|0|6.0|0|0.0|100
0|2020-10-03|516.0|0|540.0|0|6.0|0|0.0|100
0|2020-10-04|522.0|0|546.0|0|6.0|0|0.0|100
0|2020-10-05|522.0|0|546.0|0|6.0|0|0.0|100
0|2020-10-06|528.0|0|554.0|0|6.0|0|0.0|100
0|2020-10-07|535.0|0|561.0|0|6.0|0|0.0|100
0|2020-10-08|553.0|0|579.0|0|6.0|0|0.0|100
0|2020-10-09|575.0|0|601.0|0|6.0|0|0.0|100
0|2020-10-10|598.0|0|624.0|0|6.0|0|0.0|100
0|2020-10-11|618.0|0|644.0|0|6.0|0|0.0|100
0|2020-10-12|631.0|0|660.0|0|6.0|0|0.0|100
0|2020-10-13|645.0|0|674.0|0|6.0|0|0.0|100
0|2020-10-14|678.0|0|707.0|0|6.0|0|0.0|100
0|2020-10-15|701.0|0|728.0|0|6.0|0|0.0|100
0|2020-10-16|730.0|0|757.0|0|6.0|0|0.0|100
0|2020-10-17|730.0|0|757.0|0|6.0|0|0.0|100
0|2020-10-18|730.0|0|757.0|0|6.0|0|0.0|100
0|2020-10-19|803.0|0|831.0|0|6.0|0|0.0|100
0|2020-10-20|827.0|0|858.0|0|6.0|0|0.0|100
0|2020-10-21|858.0|0|889.0|0|6.0|0|0.0|100
0|2020-10-22|895.0|0|926.0|0|6.0|0|0.0|100
0|2020-10-23|931.0|0|962.0|0|6.0|0|0.0|100
0|2020-10-24|970.0|0|1002.0|0|6.0|0|0.0|100
0|2020-10-25|1016.0|0|1048.0|0|6.0|0|0.0|100
0|2020-10-26|1062.0|0|1094.0|0|6.0|0|0.0|100
0|2020-10-27|1093.0|0|1125.0|0|6.0|0|0.0|100
0|2020-10-28|1132.0|0|1163.0|0|7.0|0|0.0|100
0|2020-10-29|1178.0|0|1209.0|0|7.0|0|0.0|100
0|2020-10-30|1223.0|0|1255.0|0|7.0|0|0.0|100
0|2020-10-31|1281.0|0|1313.0|0|7.0|0|0.0|100
0|2020-11-01|1320.0|0|1352.0|0|7.0|0|0.0|100
0|2020-11-02|1388.0|0|1421.0|0|7.0|0|0.0|100
0|2020-11-03|1424.0|0|1456.0|0|8.0|0|0.0|100
0|2020-11-04|1494.0|0|1527.0|0|8.0|0|0.0|100
0|2020-11-05|1586.0|0|1620.0|0|8.0|0|0.0|100
0|2020-11-06|1685.0|0|1723.0|0|11.0|0|0.0|100
0|2020-11-07|1797.0|0|1836.0|0|11.0|0|0.0|100
0|2020-11-08|1861.0|0|1900.0|0|11.0|0|0.0|100
0|2020-11-09|1960.0|0|1960.0|0|11.0|0|0.0|100
0|2020-11-10|2032.0|0|2032.0|0|14.0|0|0.0|100
0|2020-11-11|2094.0|0|2094.0|0|14.0|0|0.0|100
0|2020-11-12|2171.0|0|2171.0|0|28.0|0|0.0|100
0|2020-11-13|2227.0|0|2227.0|0|29.0|0|0.0|100
0|2020-11-14|2441.0|0|2441.0|0|30.0|0|0.0|100
0|2020-11-15|2686.0|0|2686.0|0|30.0|0|0.0|100
0|2020-11-16|2769.0|0|2769.0|0|30.0|0|0.0|100
0|2020-11-17|2802.0|0|2802.0|0|34.0|0|0.0|100
0|2020-11-18|2930.0|0|2930.0|0|35.0|0|0.0|100
0|2020-11-19|3070.0|0|3070.0|0|35.0|0|0.0|100
0|2020-11-20|3186.0|0|3186.0|0|35.0|0|0.0|100
0|2020-11-21|3267.0|0|3267.0|0|36.0|0|0.0|100
0|2020-11-22|3307.0|0|3307.0|0|37.0|0|0.0|100
0|2020-11-23|3365.0|0|3365.0|0|37.0|0|0.0|100
0|2020-11-24|3403.0|0|3403.0|0|38.0|0|0.0|100
0|2020-11-25|3467.0|0|3467.0|0|39.0|0|0.0|100
0|2020-11-26|3526.0|0|3526.0|0|41.0|0|0.0|100
0|2020-11-27|3526.0|0|3526.0|0|41.0|0|0.0|100
0|2020-11-28|3619.0|0|3619.0|0|41.0|0|0.0|100
0|2020-11-29|3643.0|0|3643.0|0|41.0|0|0.0|100
0|2020-11-30|3685.0|0|3685.0|0|41.0|0|0.0|100
0|2020-12-01|3721.0|0|3721.0|0|41.0|0|0.0|100
0|2020-12-02|3758.0|0|3758.0|0|41.0|0|0.0|100
0|2020-12-03|3794.0|0|3794.0|0|41.0|0|0.0|100
0|2020-12-04|3827.0|0|3827.0|0|42.0|0|0.0|100
0|2020-12-05|3875.0|0|3875.0|0|40.0|0|0.0|100
0|2020-12-06|3920.0|0|3920.0|0|47.0|0|0.0|100
0|2020-12-07|3929.0|0|3929.0|0|47.0|0|0.0|100
0|2020-12-08|3945.0|0|3945.0|0|47.0|0|0.0|100
0|2020-12-09|3979.0|0|3979.0|0|46.0|0|0.0|100
0|2020-12-10|4005.0|0|4005.0|0|46.0|0|0.0|100
0|2020-12-11|4040.0|0|4040.0|0|49.0|0|0.0|100
0|2020-12-12|4076.0|0|4076.0|0|50.0|0|0.0|100
0|2020-12-13|4098.0|0|4098.0|0|50.0|0|0.0|100
0|2020-12-14|4120.0|0|4120.0|0|50.0|0|0.0|100
0|2020-12-15|4127.0|0|4127.0|0|50.0|0|0.0|100
0|2020-12-16|4172.0|0|4172.0|0|50.0|0|0.0|100
0|2020-12-17|4220.0|0|4220.0|0|50.0|0|0.0|100
0|2020-12-18|4264.0|0|4264.0|0|50.0|0|0.0|100
0|2020-12-19|4295.0|0|4295.0|0|52.0|0|0.0|100
0|2020-12-20|4321.0|0|4321.0|0|53.0|0|0.0|100
0|2020-12-21|4351.0|0|4351.0|0|53.0|0|0.0|100
0|2020-12-22|4388.0|0|4388.0|0|54.0|0|0.0|100
0|2020-12-23|4407.0|0|4407.0|0|55.0|0|0.0|100
0|2020-12-24|4441.0|0|4441.0|0|55.0|0|0.0|100
0|2020-12-25|4467.0|0|4467.0|0|55.0|0|0.0|100
0|2020-12-26|4467.0|0|4467.0|0|55.0|0|0.0|100
0|2020-12-27|4497.0|0|4497.0|0|55.0|0|0.0|100
0|2020-12-28|4504.0|0|4504.0|0|55.0|0|0.0|100
0|2020-12-29|4507.0|0|4507.0|0|56.0|0|0.0|100
0|2020-12-30|4544.0|0|4544.0|0|57.0|0|0.0|100
0|2020-12-31|4580.0|0|4580.0|0|57.0|0|0.0|100
0|2021-01-01|4617.0|0|4617.0|0|57.0|0|0.0|100
0|2021-01-02|4621.0|0|4621.0|0|57.0|0|0.0|100
0|2021-01-03|4644.0|0|4644.0|0|57.0|0|0.0|100
0|2021-01-04|4659.0|0|4659.0|0|57.0|0|0.0|100
0|2021-01-05|4675.0|0|4675.0|0|57.0|0|0.0|100
0|2021-01-06|4697.0|0|4697.0|0|58.0|0|0.0|100
0|2021-01-07|4740.0|0|4740.0|0|58.0|0|0.0|100
0|2021-01-08|4789.0|0|4789.0|0|58.0|0|0.0|100
0|2021-01-09|4817.0|0|4817.0|0|58.0|0|0.0|100
0|2021-01-10|4837.0|0|4837.0|0|58.0|0|0.0|100
0|2021-01-11|4851.0|0|4851.0|0|58.0|0|0.0|100
0|2021-01-12|4873.0|0|4873.0|0|58.0|0|0.0|100
0|2021-01-13|4886.0|0|4886.0|0|61.0|0|0.0|100
0|2021-01-14|4920.0|0|4920.0|0|61.0|0|0.0|100
0|2021-01-15|4955.0|0|4955.0|0|63.0|0|0.0|100
0|2021-01-16|4980.0|0|4980.0|0|64.0|0|0.0|100
0|2021-01-17|5008.0|0|5008.0|0|64.0|0|0.0|100
0|2021-01-18|5032.0|0|5032.0|0|64.0|0|0.0|100
0|2021-01-19|5034.0|0|5034.0|0|65.0|0|0.0|100
0|2021-01-20|5050.0|0|5050.0|0|66.0|0|0.0|100
0|2021-01-21|5073.0|0|5073.0|0|66.0|0|0.0|100
0|2021-01-22|5106.0|0|5106.0|0|66.0|0|0.0|100
0|2021-01-23|5131.0|0|5131.0|0|68.0|0|0.0|100
0|2021-01-24|5148.0|0|5148.0|0|68.0|0|0.0|100
0|2021-01-25|5160.0|0|5160.0|0|68.0|0|0.0|100
0|2021-01-26|5168.0|0|5168.0|0|69.0|0|0.0|100
0|2021-01-27|5184.0|0|5184.0|0|69.0|0|0.0|100
0|2021-01-28|5212.0|0|5212.0|0|69.0|0|0.0|100
0|2021-01-29|5233.0|0|5233.0|0|69.0|0|0.0|100
0|2021-01-30|5247.0|0|5247.0|0|71.0|0|0.0|100
0|2021-01-31|5260.0|0|5260.0|0|71.0|0|0.0|100
0|2021-02-01|5260.0|0|5260.0|0|71.0|0|0.0|100
0|2021-02-02|5263.0|0|5263.0|0|71.0|0|0.0|100
0|2021-02-03|5276.0|0|5276.0|0|71.0|0|0.0|100
