|dates|Phelps_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Phelps_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Phelps_Nebraska_UnitedStates.NYT_ConfirmedCases.data|Phelps_Nebraska_UnitedStates.NYT_ConfirmedCases.missing|Phelps_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Phelps_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Phelps_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Phelps_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11.0|0|11.0|0|0.0|0|0.0|100
0|2020-05-15|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-16|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-17|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-18|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-19|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-20|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-21|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-22|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-05-23|18.0|0|18.0|0|0.0|0|0.0|100
0|2020-05-24|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-25|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-26|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-27|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-28|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-29|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-30|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-05-31|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-01|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-02|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-03|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-04|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-05|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-06|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-07|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-08|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-09|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-10|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-11|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-12|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-13|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-14|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-15|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-16|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-17|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-18|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-19|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-20|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-21|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-22|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-23|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-24|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-25|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-26|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-27|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-28|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-29|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-30|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-01|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-02|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-03|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-04|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-07-05|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-06|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-07|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-08|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-09|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-10|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-11|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-12|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-13|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-14|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-15|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-16|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-07-17|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-18|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-19|28.0|0|28.0|0|0.0|0|0.0|100
0|2020-07-20|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-07-21|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-22|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-23|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-24|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-25|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-26|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-27|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-28|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-29|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-30|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-31|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-01|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-08-02|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-03|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-08-04|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-05|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-06|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-07|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-08|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-09|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-08-10|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-11|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-08-12|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-08-13|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-14|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-15|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-08-16|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-08-17|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-18|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-08-19|51.0|0|51.0|0|0.0|0|0.0|100
0|2020-08-20|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-21|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-22|52.0|0|52.0|0|0.0|0|0.0|100
0|2020-08-23|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-08-24|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-25|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-26|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-27|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-28|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-29|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-08-30|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-08-31|68.0|0|68.0|0|0.0|0|0.0|100
0|2020-09-01|71.0|0|71.0|0|0.0|0|0.0|100
0|2020-09-02|75.0|0|75.0|0|0.0|0|0.0|100
0|2020-09-03|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-04|78.0|0|78.0|0|0.0|0|0.0|100
0|2020-09-05|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-06|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-07|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-08|79.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-09|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-10|83.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-11|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-12|85.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-13|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-09-14|89.0|0|91.0|0|0.0|0|0.0|100
0|2020-09-15|92.0|0|92.0|0|0.0|0|0.0|100
0|2020-09-16|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-09-17|99.0|0|99.0|0|0.0|0|0.0|100
0|2020-09-18|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-19|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-20|102.0|0|102.0|0|0.0|0|0.0|100
0|2020-09-21|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-09-22|103.0|0|103.0|0|0.0|0|0.0|100
0|2020-09-23|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-24|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-25|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-09-26|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-27|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-28|107.0|0|107.0|0|0.0|0|0.0|100
0|2020-09-29|108.0|0|108.0|0|0.0|0|0.0|100
0|2020-09-30|110.0|0|110.0|0|0.0|0|0.0|100
0|2020-10-01|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-02|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-03|133.0|0|133.0|0|0.0|0|0.0|100
0|2020-10-04|140.0|0|140.0|0|0.0|0|0.0|100
0|2020-10-05|141.0|0|141.0|0|0.0|0|0.0|100
0|2020-10-06|144.0|0|144.0|0|0.0|0|0.0|100
0|2020-10-07|150.0|0|150.0|0|0.0|0|0.0|100
0|2020-10-08|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-09|161.0|0|161.0|0|0.0|0|0.0|100
0|2020-10-10|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-10-11|176.0|0|176.0|0|0.0|0|0.0|100
0|2020-10-12|179.0|0|179.0|0|0.0|0|0.0|100
0|2020-10-13|190.0|0|190.0|0|0.0|0|0.0|100
0|2020-10-14|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-10-15|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-10-16|223.0|0|223.0|0|0.0|0|0.0|100
0|2020-10-17|237.0|0|237.0|0|0.0|0|0.0|100
0|2020-10-18|236.0|0|236.0|0|0.0|0|0.0|100
0|2020-10-19|243.0|0|243.0|0|0.0|0|0.0|100
0|2020-10-20|258.0|0|258.0|0|0.0|0|0.0|100
0|2020-10-21|261.0|0|261.0|0|0.0|0|0.0|100
0|2020-10-22|261.0|0|271.0|0|0.0|0|0.0|100
0|2020-10-23|261.0|0|285.0|0|0.0|0|0.0|100
0|2020-10-24|261.0|0|285.0|0|0.0|0|0.0|100
0|2020-10-25|261.0|0|286.0|0|0.0|0|0.0|100
0|2020-10-26|261.0|0|290.0|0|0.0|0|0.0|100
0|2020-10-27|261.0|0|297.0|0|0.0|0|0.0|100
0|2020-10-28|261.0|0|304.0|0|0.0|0|0.0|100
0|2020-10-29|261.0|0|309.0|0|0.0|0|0.0|100
0|2020-10-30|261.0|0|323.0|0|0.0|0|0.0|100
0|2020-10-31|261.0|0|324.0|0|0.0|0|0.0|100
0|2020-11-01|261.0|0|329.0|0|0.0|0|0.0|100
0|2020-11-02|261.0|0|329.0|0|0.0|0|0.0|100
0|2020-11-03|331.0|0|331.0|0|2.0|0|0.0|100
0|2020-11-04|336.0|0|336.0|0|2.0|0|0.0|100
0|2020-11-05|336.0|0|346.0|0|2.0|0|0.0|100
0|2020-11-06|358.0|0|358.0|0|2.0|0|0.0|100
0|2020-11-07|361.0|0|361.0|0|2.0|0|0.0|100
0|2020-11-08|361.0|0|369.0|0|2.0|0|0.0|100
0|2020-11-09|361.0|0|381.0|0|2.0|0|0.0|100
0|2020-11-10|361.0|0|388.0|0|2.0|0|0.0|100
0|2020-11-11|391.0|0|391.0|0|2.0|0|0.0|100
0|2020-11-12|400.0|0|400.0|0|3.0|0|0.0|100
0|2020-11-13|400.0|0|414.0|0|3.0|0|0.0|100
0|2020-11-14|400.0|0|424.0|0|3.0|0|0.0|100
0|2020-11-15|400.0|0|428.0|0|3.0|0|0.0|100
0|2020-11-16|442.0|0|442.0|0|3.0|0|0.0|100
0|2020-11-17|442.0|0|452.0|0|3.0|0|0.0|100
0|2020-11-18|442.0|0|459.0|0|3.0|0|0.0|100
0|2020-11-19|442.0|0|476.0|0|3.0|0|0.0|100
0|2020-11-20|486.0|0|486.0|0|4.0|0|0.0|100
0|2020-11-21|486.0|0|499.0|0|4.0|0|0.0|100
0|2020-11-22|486.0|0|504.0|0|4.0|0|0.0|100
0|2020-11-23|486.0|0|509.0|0|4.0|0|0.0|100
0|2020-11-24|509.0|0|522.0|0|4.0|0|0.0|100
0|2020-11-25|509.0|0|528.0|0|4.0|0|0.0|100
0|2020-11-26|509.0|0|537.0|0|4.0|0|0.0|100
0|2020-11-27|509.0|0|544.0|0|4.0|0|0.0|100
0|2020-11-28|509.0|0|545.0|0|4.0|0|0.0|100
0|2020-11-29|551.0|0|551.0|0|4.0|0|0.0|100
0|2020-11-30|552.0|0|552.0|0|4.0|0|0.0|100
0|2020-12-01|552.0|0|562.0|0|4.0|0|0.0|100
0|2020-12-02|576.0|0|576.0|0|4.0|0|0.0|100
0|2020-12-03|576.0|0|591.0|0|4.0|0|0.0|100
0|2020-12-04|602.0|0|602.0|0|5.0|0|0.0|100
0|2020-12-05|605.0|0|605.0|0|5.0|0|0.0|100
0|2020-12-06|605.0|0|605.0|0|5.0|0|0.0|100
0|2020-12-07|611.0|0|611.0|0|5.0|0|0.0|100
0|2020-12-08|611.0|0|619.0|0|5.0|0|0.0|100
0|2020-12-09|611.0|0|624.0|0|6.0|0|0.0|100
0|2020-12-10|611.0|0|635.0|0|6.0|0|0.0|100
0|2020-12-11|611.0|0|640.0|0|6.0|0|0.0|100
0|2020-12-12|644.0|0|644.0|0|6.0|0|0.0|100
0|2020-12-13|644.0|0|647.0|0|6.0|0|0.0|100
0|2020-12-14|652.0|0|652.0|0|7.0|0|0.0|100
0|2020-12-15|660.0|0|660.0|0|7.0|0|0.0|100
0|2020-12-16|660.0|0|663.0|0|7.0|0|0.0|100
0|2020-12-17|660.0|0|673.0|0|7.0|0|0.0|100
0|2020-12-18|660.0|0|677.0|0|7.0|0|0.0|100
0|2020-12-19|681.0|0|681.0|0|7.0|0|0.0|100
0|2020-12-20|681.0|0|681.0|0|7.0|0|0.0|100
0|2020-12-21|684.0|0|684.0|0|8.0|0|0.0|100
0|2020-12-22|695.0|0|695.0|0|8.0|0|0.0|100
0|2020-12-23|700.0|0|700.0|0|8.0|0|0.0|100
0|2020-12-24|703.0|0|703.0|0|8.0|0|0.0|100
0|2020-12-25|706.0|0|706.0|0|8.0|0|0.0|100
0|2020-12-26|707.0|0|707.0|0|8.0|0|0.0|100
0|2020-12-27|707.0|0|707.0|0|8.0|0|0.0|100
0|2020-12-28|707.0|0|712.0|0|8.0|0|0.0|100
0|2020-12-29|731.0|0|731.0|0|8.0|0|0.0|100
0|2020-12-30|731.0|0|739.0|0|8.0|0|0.0|100
0|2020-12-31|731.0|0|743.0|0|8.0|0|0.0|100
0|2021-01-01|746.0|0|746.0|0|8.0|0|0.0|100
0|2021-01-02|749.0|0|749.0|0|8.0|0|0.0|100
0|2021-01-03|749.0|0|750.0|0|8.0|0|0.0|100
0|2021-01-04|756.0|0|756.0|0|8.0|0|0.0|100
0|2021-01-05|756.0|0|767.0|0|8.0|0|0.0|100
0|2021-01-06|756.0|0|776.0|0|8.0|0|0.0|100
0|2021-01-07|756.0|0|789.0|0|8.0|0|0.0|100
0|2021-01-08|756.0|0|800.0|0|8.0|0|0.0|100
0|2021-01-09|756.0|0|800.0|0|8.0|0|0.0|100
0|2021-01-10|756.0|0|801.0|0|8.0|0|0.0|100
0|2021-01-11|756.0|0|805.0|0|8.0|0|0.0|100
0|2021-01-12|756.0|0|812.0|0|8.0|0|0.0|100
0|2021-01-13|824.0|0|824.0|0|8.0|0|0.0|100
0|2021-01-14|824.0|0|826.0|0|8.0|0|0.0|100
0|2021-01-15|828.0|0|828.0|0|8.0|0|0.0|100
0|2021-01-16|828.0|0|828.0|0|8.0|0|0.0|100
0|2021-01-17|829.0|0|829.0|0|8.0|0|0.0|100
0|2021-01-18|829.0|0|830.0|0|8.0|0|0.0|100
0|2021-01-19|829.0|0|830.0|0|8.0|0|0.0|100
0|2021-01-20|833.0|0|833.0|0|8.0|0|0.0|100
0|2021-01-21|833.0|0|845.0|0|8.0|0|0.0|100
0|2021-01-22|833.0|0|851.0|0|8.0|0|0.0|100
0|2021-01-23|853.0|0|853.0|0|8.0|0|0.0|100
0|2021-01-24|853.0|0|853.0|0|8.0|0|0.0|100
0|2021-01-25|853.0|0|854.0|0|8.0|0|0.0|100
0|2021-01-26|855.0|0|855.0|0|8.0|0|0.0|100
0|2021-01-27|861.0|0|861.0|0|8.0|0|0.0|100
0|2021-01-28|861.0|0|863.0|0|8.0|0|0.0|100
0|2021-01-29|863.0|0|863.0|0|8.0|0|0.0|100
0|2021-01-30|863.0|0|871.0|0|8.0|0|0.0|100
0|2021-01-31|863.0|0|871.0|0|8.0|0|0.0|100
0|2021-02-01|863.0|0|873.0|0|8.0|0|0.0|100
0|2021-02-02|876.0|0|876.0|0|9.0|0|0.0|100
0|2021-02-03|879.0|0|879.0|0|9.0|0|0.0|100
0|2021-02-04|879.0|0|882.0|0|9.0|0|0.0|100
0|2021-02-05|891.0|0|891.0|0|9.0|0|0.0|100
0|2021-02-06|893.0|0|893.0|0|9.0|0|0.0|100
0|2021-02-07|893.0|0|894.0|0|9.0|0|0.0|100
0|2021-02-08|893.0|0|894.0|0|9.0|0|0.0|100
0|2021-02-09|893.0|0|894.0|0|9.0|0|0.0|100
0|2021-02-10|893.0|0|895.0|0|9.0|0|0.0|100
