|dates|Perry_Arkansas_UnitedStates.JHU_ConfirmedCases.data|Perry_Arkansas_UnitedStates.JHU_ConfirmedCases.missing|Perry_Arkansas_UnitedStates.NYT_ConfirmedCases.data|Perry_Arkansas_UnitedStates.NYT_ConfirmedCases.missing|Perry_Arkansas_UnitedStates.JHU_ConfirmedDeaths.data|Perry_Arkansas_UnitedStates.JHU_ConfirmedDeaths.missing|Perry_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.data|Perry_Arkansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-05-15|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-16|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-17|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-18|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-19|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-20|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-21|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-22|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-05-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-25|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-26|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-05-27|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-28|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-29|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-30|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-05-31|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-01|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-02|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-03|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-04|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-05|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-06-06|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-07|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-08|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-09|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-10|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-11|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-12|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-06-13|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-14|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-15|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-16|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-17|16.0|0|16.0|0|0.0|0|0.0|100
0|2020-06-18|17.0|0|17.0|0|0.0|0|0.0|100
0|2020-06-19|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-06-20|25.0|0|25.0|0|0.0|0|0.0|100
0|2020-06-21|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-06-22|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-23|21.0|0|21.0|0|0.0|0|0.0|100
0|2020-06-24|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-06-25|23.0|0|23.0|0|0.0|0|0.0|100
0|2020-06-26|26.0|0|26.0|0|0.0|0|0.0|100
0|2020-06-27|27.0|0|27.0|0|0.0|0|0.0|100
0|2020-06-28|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-29|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-06-30|29.0|0|29.0|0|0.0|0|0.0|100
0|2020-07-01|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-02|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-03|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-04|35.0|0|35.0|0|0.0|0|0.0|100
0|2020-07-05|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-06|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-07|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-08|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-09|32.0|0|32.0|0|0.0|0|0.0|100
0|2020-07-10|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-11|33.0|0|33.0|0|0.0|0|0.0|100
0|2020-07-12|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-13|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-14|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-07-15|36.0|0|36.0|0|0.0|0|0.0|100
0|2020-07-16|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-07-17|38.0|0|38.0|0|0.0|0|0.0|100
0|2020-07-18|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-19|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-07-20|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-21|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-22|39.0|0|39.0|0|0.0|0|0.0|100
0|2020-07-23|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-24|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-25|41.0|0|41.0|0|0.0|0|0.0|100
0|2020-07-26|42.0|0|42.0|0|0.0|0|0.0|100
0|2020-07-27|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-07-28|45.0|0|45.0|0|0.0|0|0.0|100
0|2020-07-29|46.0|0|46.0|0|0.0|0|0.0|100
0|2020-07-30|48.0|0|48.0|0|0.0|0|0.0|100
0|2020-07-31|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-01|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-02|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-03|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-04|49.0|0|49.0|0|0.0|0|0.0|100
0|2020-08-05|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-06|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-07|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-08|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-08-09|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-10|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-08-11|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-12|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-13|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-14|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-15|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-16|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-17|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-18|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-19|55.0|0|55.0|0|0.0|0|0.0|100
0|2020-08-20|56.0|0|56.0|0|0.0|0|0.0|100
0|2020-08-21|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-22|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-23|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-24|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-25|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-08-26|59.0|0|59.0|0|0.0|0|0.0|100
0|2020-08-27|61.0|0|61.0|0|0.0|0|0.0|100
0|2020-08-28|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-08-29|62.0|0|62.0|0|1.0|0|0.0|100
0|2020-08-30|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-08-31|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-09-01|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-09-02|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-09-03|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-04|62.0|0|62.0|0|0.0|0|0.0|100
0|2020-09-05|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-06|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-07|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-08|63.0|0|63.0|0|0.0|0|0.0|100
0|2020-09-09|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-10|65.0|0|65.0|0|0.0|0|0.0|100
0|2020-09-11|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-09-12|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-13|72.0|0|72.0|0|0.0|0|0.0|100
0|2020-09-14|72.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-15|73.0|0|73.0|0|0.0|0|0.0|100
0|2020-09-16|77.0|0|77.0|0|0.0|0|0.0|100
0|2020-09-17|79.0|0|79.0|0|0.0|0|0.0|100
0|2020-09-18|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-19|80.0|0|80.0|0|0.0|0|0.0|100
0|2020-09-20|80.0|0|81.0|0|0.0|0|0.0|100
0|2020-09-21|80.0|0|83.0|0|0.0|0|0.0|100
0|2020-09-22|84.0|0|84.0|0|0.0|0|0.0|100
0|2020-09-23|85.0|0|85.0|0|0.0|0|0.0|100
0|2020-09-24|86.0|0|86.0|0|0.0|0|0.0|100
0|2020-09-25|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-26|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-27|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-28|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-29|88.0|0|88.0|0|0.0|0|0.0|100
0|2020-09-30|89.0|0|89.0|0|0.0|0|0.0|100
0|2020-10-01|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-02|90.0|0|90.0|0|0.0|0|0.0|100
0|2020-10-03|94.0|0|94.0|0|0.0|0|0.0|100
0|2020-10-04|96.0|0|96.0|0|0.0|0|0.0|100
0|2020-10-05|98.0|0|98.0|0|0.0|0|0.0|100
0|2020-10-06|104.0|0|104.0|0|0.0|0|0.0|100
0|2020-10-07|106.0|0|106.0|0|0.0|0|0.0|100
0|2020-10-08|112.0|0|112.0|0|0.0|0|0.0|100
0|2020-10-09|113.0|0|113.0|0|0.0|0|0.0|100
0|2020-10-10|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-10-11|115.0|0|115.0|0|0.0|0|0.0|100
0|2020-10-12|117.0|0|117.0|0|0.0|0|0.0|100
0|2020-10-13|119.0|0|119.0|0|0.0|0|0.0|100
0|2020-10-14|120.0|0|120.0|0|0.0|0|0.0|100
0|2020-10-15|122.0|0|122.0|0|0.0|0|0.0|100
0|2020-10-16|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-17|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-18|124.0|0|124.0|0|0.0|0|0.0|100
0|2020-10-19|125.0|0|125.0|0|0.0|0|0.0|100
0|2020-10-20|127.0|0|127.0|0|0.0|0|0.0|100
0|2020-10-21|130.0|0|130.0|0|0.0|0|0.0|100
0|2020-10-22|130.0|0|132.0|0|0.0|0|0.0|100
0|2020-10-23|130.0|0|135.0|0|0.0|0|0.0|100
0|2020-10-24|130.0|0|136.0|0|0.0|0|0.0|100
0|2020-10-25|130.0|0|136.0|0|0.0|0|0.0|100
0|2020-10-26|130.0|0|137.0|0|0.0|0|0.0|100
0|2020-10-27|130.0|0|137.0|0|0.0|0|0.0|100
0|2020-10-28|130.0|0|139.0|0|0.0|0|0.0|100
0|2020-10-29|142.0|0|142.0|0|1.0|0|0.0|100
0|2020-10-30|145.0|0|145.0|0|1.0|0|0.0|100
0|2020-10-31|150.0|0|150.0|0|1.0|0|0.0|100
0|2020-11-01|150.0|0|152.0|0|1.0|0|0.0|100
0|2020-11-02|154.0|0|154.0|0|2.0|0|0.0|100
0|2020-11-03|156.0|0|156.0|0|2.0|0|0.0|100
0|2020-11-04|165.0|0|165.0|0|2.0|0|0.0|100
0|2020-11-05|165.0|0|168.0|0|2.0|0|0.0|100
0|2020-11-06|172.0|0|172.0|0|2.0|0|0.0|100
0|2020-11-07|175.0|0|175.0|0|2.0|0|0.0|100
0|2020-11-08|175.0|0|180.0|0|2.0|0|0.0|100
0|2020-11-09|181.0|0|181.0|0|2.0|0|0.0|100
0|2020-11-10|181.0|0|183.0|0|2.0|0|0.0|100
0|2020-11-11|181.0|0|188.0|0|2.0|0|0.0|100
0|2020-11-12|181.0|0|192.0|0|2.0|0|0.0|100
0|2020-11-13|194.0|0|194.0|0|3.0|0|0.0|100
0|2020-11-14|197.0|0|197.0|0|3.0|0|0.0|100
0|2020-11-15|197.0|0|197.0|0|3.0|0|0.0|100
0|2020-11-16|201.0|0|201.0|0|3.0|0|0.0|100
0|2020-11-17|201.0|0|205.0|0|3.0|0|0.0|100
0|2020-11-18|201.0|0|210.0|0|3.0|0|0.0|100
0|2020-11-19|201.0|0|217.0|0|3.0|0|0.0|100
0|2020-11-20|222.0|0|222.0|0|3.0|0|0.0|100
0|2020-11-21|224.0|0|224.0|0|3.0|0|0.0|100
0|2020-11-22|229.0|0|229.0|0|3.0|0|0.0|100
0|2020-11-23|229.0|0|233.0|0|3.0|0|0.0|100
0|2020-11-24|239.0|0|239.0|0|3.0|0|0.0|100
0|2020-11-25|239.0|0|245.0|0|3.0|0|0.0|100
0|2020-11-26|239.0|0|249.0|0|3.0|0|0.0|100
0|2020-11-27|250.0|0|250.0|0|3.0|0|0.0|100
0|2020-11-28|250.0|0|251.0|0|3.0|0|0.0|100
0|2020-11-29|254.0|0|254.0|0|4.0|0|0.0|100
0|2020-11-30|254.0|0|260.0|0|4.0|0|0.0|100
0|2020-12-01|254.0|0|263.0|0|4.0|0|0.0|100
0|2020-12-02|265.0|0|265.0|0|4.0|0|0.0|100
0|2020-12-03|271.0|0|271.0|0|4.0|0|0.0|100
0|2020-12-04|281.0|0|281.0|0|4.0|0|0.0|100
0|2020-12-05|281.0|0|279.0|0|4.0|0|0.0|100
0|2020-12-06|287.0|0|287.0|0|4.0|0|0.0|100
0|2020-12-07|290.0|0|290.0|0|4.0|0|0.0|100
0|2020-12-08|290.0|0|298.0|0|4.0|0|0.0|100
0|2020-12-09|299.0|0|299.0|0|4.0|0|0.0|100
0|2020-12-10|303.0|0|303.0|0|4.0|0|0.0|100
0|2020-12-11|303.0|0|309.0|0|4.0|0|0.0|100
0|2020-12-12|303.0|0|310.0|0|4.0|0|0.0|100
0|2020-12-13|303.0|0|314.0|0|4.0|0|0.0|100
0|2020-12-14|303.0|0|317.0|0|4.0|0|0.0|100
0|2020-12-15|303.0|0|320.0|0|4.0|0|0.0|100
0|2020-12-16|326.0|0|326.0|0|5.0|0|0.0|100
0|2020-12-17|326.0|0|337.0|0|5.0|0|0.0|100
0|2020-12-18|326.0|0|350.0|0|5.0|0|0.0|100
0|2020-12-19|356.0|0|356.0|0|5.0|0|0.0|100
0|2020-12-20|361.0|0|361.0|0|5.0|0|0.0|100
0|2020-12-21|361.0|0|362.0|0|5.0|0|0.0|100
0|2020-12-22|361.0|0|371.0|0|5.0|0|0.0|100
0|2020-12-23|361.0|0|379.0|0|5.0|0|0.0|100
0|2020-12-24|361.0|0|390.0|0|5.0|0|0.0|100
0|2020-12-25|361.0|0|402.0|0|5.0|0|0.0|100
0|2020-12-26|361.0|0|405.0|0|5.0|0|0.0|100
0|2020-12-27|361.0|0|406.0|0|5.0|0|0.0|100
0|2020-12-28|361.0|0|411.0|0|5.0|0|0.0|100
0|2020-12-29|361.0|0|416.0|0|5.0|0|0.0|100
0|2020-12-30|361.0|0|428.0|0|5.0|0|0.0|100
0|2020-12-31|361.0|0|438.0|0|5.0|0|0.0|100
0|2021-01-01|361.0|0|446.0|0|5.0|0|0.0|100
0|2021-01-02|361.0|0|465.0|0|5.0|0|0.0|100
0|2021-01-03|361.0|0|468.0|0|5.0|0|0.0|100
0|2021-01-04|473.0|0|473.0|0|5.0|0|0.0|100
0|2021-01-05|501.0|0|501.0|0|5.0|0|0.0|100
0|2021-01-06|515.0|0|515.0|0|5.0|0|0.0|100
0|2021-01-07|518.0|0|518.0|0|5.0|0|0.0|100
0|2021-01-08|529.0|0|529.0|0|5.0|0|0.0|100
0|2021-01-09|541.0|0|541.0|0|5.0|0|0.0|100
0|2021-01-10|541.0|0|546.0|0|5.0|0|0.0|100
0|2021-01-11|541.0|0|545.0|0|5.0|0|0.0|100
0|2021-01-12|561.0|0|561.0|0|5.0|0|0.0|100
0|2021-01-13|561.0|0|569.0|0|5.0|0|0.0|100
0|2021-01-14|561.0|0|585.0|0|5.0|0|0.0|100
0|2021-01-15|561.0|0|599.0|0|5.0|0|0.0|100
0|2021-01-16|609.0|0|609.0|0|5.0|0|0.0|100
0|2021-01-17|609.0|0|615.0|0|5.0|0|0.0|100
0|2021-01-18|617.0|0|617.0|0|6.0|0|0.0|100
0|2021-01-19|619.0|0|619.0|0|6.0|0|0.0|100
0|2021-01-20|625.0|0|625.0|0|6.0|0|0.0|100
0|2021-01-21|631.0|0|631.0|0|6.0|0|0.0|100
0|2021-01-22|633.0|0|633.0|0|6.0|0|0.0|100
0|2021-01-23|633.0|0|643.0|0|6.0|0|0.0|100
0|2021-01-24|646.0|0|646.0|0|6.0|0|0.0|100
0|2021-01-25|649.0|0|649.0|0|6.0|0|0.0|100
0|2021-01-26|652.0|0|652.0|0|6.0|0|0.0|100
0|2021-01-27|655.0|0|655.0|0|6.0|0|0.0|100
0|2021-01-28|670.0|0|670.0|0|7.0|0|0.0|100
0|2021-01-29|674.0|0|674.0|0|7.0|0|0.0|100
0|2021-01-30|674.0|0|677.0|0|7.0|0|0.0|100
0|2021-01-31|674.0|0|678.0|0|7.0|0|0.0|100
0|2021-02-01|674.0|0|682.0|0|7.0|0|0.0|100
0|2021-02-02|674.0|0|685.0|0|7.0|0|0.0|100
0|2021-02-03|674.0|0|697.0|0|7.0|0|0.0|100
0|2021-02-04|711.0|0|711.0|0|7.0|0|0.0|100
0|2021-02-05|717.0|0|717.0|0|7.0|0|0.0|100
0|2021-02-06|721.0|0|721.0|0|7.0|0|0.0|100
0|2021-02-07|721.0|0|748.0|0|7.0|0|0.0|100
0|2021-02-08|748.0|0|748.0|0|7.0|0|0.0|100
0|2021-02-09|755.0|0|755.0|0|7.0|0|0.0|100
0|2021-02-10|763.0|0|763.0|0|7.0|0|0.0|100
