|dates|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Ouachita_Louisiana_UnitedStates.NYT_ConfirmedCases.data|Ouachita_Louisiana_UnitedStates.NYT_ConfirmedCases.missing|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Ouachita_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|2.0|0|2.0|0|0.0|0|0.0|100
0|2020-03-22|2.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-23|9.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-24|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-25|10.0|0|10.0|0|1.0|0|0.0|100
0|2020-03-26|19.0|0|19.0|0|1.0|0|0.0|100
0|2020-03-27|25.0|0|25.0|0|1.0|0|0.0|100
0|2020-03-28|34.0|0|34.0|0|1.0|0|0.0|100
0|2020-03-29|41.0|0|41.0|0|1.0|0|0.0|100
0|2020-03-30|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-03-31|57.0|0|57.0|0|1.0|0|0.0|100
0|2020-04-01|80.0|0|80.0|0|1.0|0|0.0|100
0|2020-04-02|94.0|0|94.0|0|1.0|0|0.0|100
0|2020-04-03|114.0|0|114.0|0|1.0|0|0.0|100
0|2020-04-04|176.0|0|176.0|0|1.0|0|0.0|100
0|2020-04-05|182.0|0|182.0|0|1.0|0|0.0|100
0|2020-04-06|230.0|0|230.0|0|1.0|0|0.0|100
0|2020-04-07|264.0|0|264.0|0|1.0|0|0.0|100
0|2020-04-08|275.0|0|275.0|0|3.0|0|0.0|100
0|2020-04-09|300.0|0|300.0|0|4.0|0|0.0|100
0|2020-04-10|326.0|0|326.0|0|5.0|0|0.0|100
0|2020-04-11|350.0|0|350.0|0|5.0|0|0.0|100
0|2020-04-12|367.0|0|367.0|0|5.0|0|0.0|100
0|2020-04-13|384.0|0|384.0|0|5.0|0|0.0|100
0|2020-04-14|387.0|0|387.0|0|7.0|0|0.0|100
0|2020-04-15|411.0|0|411.0|0|8.0|0|0.0|100
0|2020-04-16|429.0|0|429.0|0|9.0|0|0.0|100
0|2020-04-17|470.0|0|470.0|0|11.0|0|0.0|100
0|2020-04-18|483.0|0|483.0|0|12.0|0|0.0|100
0|2020-04-19|511.0|0|511.0|0|13.0|0|0.0|100
0|2020-04-20|518.0|0|518.0|0|13.0|0|0.0|100
0|2020-04-21|532.0|0|532.0|0|13.0|0|0.0|100
0|2020-04-22|552.0|0|552.0|0|14.0|0|0.0|100
0|2020-04-23|579.0|0|579.0|0|16.0|0|0.0|100
0|2020-04-24|598.0|0|598.0|0|16.0|0|0.0|100
0|2020-04-25|609.0|0|609.0|0|16.0|0|0.0|100
0|2020-04-26|622.0|0|622.0|0|16.0|0|0.0|100
0|2020-04-27|645.0|0|645.0|0|16.0|0|0.0|100
0|2020-04-28|651.0|0|651.0|0|16.0|0|0.0|100
0|2020-04-29|671.0|0|671.0|0|16.0|0|0.0|100
0|2020-04-30|706.0|0|706.0|0|16.0|0|0.0|100
0|2020-05-01|730.0|0|730.0|0|21.0|0|0.0|100
0|2020-05-02|755.0|0|755.0|0|22.0|0|0.0|100
0|2020-05-03|770.0|0|770.0|0|22.0|0|0.0|100
0|2020-05-04|785.0|0|785.0|0|22.0|0|0.0|100
0|2020-05-05|793.0|0|793.0|0|22.0|0|0.0|100
0|2020-05-06|806.0|0|806.0|0|24.0|0|0.0|100
0|2020-05-07|814.0|0|814.0|0|25.0|0|0.0|100
0|2020-05-08|820.0|0|820.0|0|25.0|0|0.0|100
0|2020-05-09|836.0|0|836.0|0|25.0|0|0.0|100
0|2020-05-10|842.0|0|842.0|0|25.0|0|0.0|100
0|2020-05-11|842.0|0|842.0|0|25.0|0|0.0|100
0|2020-05-12|856.0|0|856.0|0|27.0|0|0.0|100
0|2020-05-13|861.0|0|861.0|0|31.0|0|0.0|100
