|dates|Mercer_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Mercer_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Mercer_NewJersey_UnitedStates.NYT_ConfirmedCases.data|Mercer_NewJersey_UnitedStates.NYT_ConfirmedCases.missing|Mercer_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Mercer_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Mercer_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Mercer_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-16|6.0|0|6.0|0|0.0|0|0.0|100
0|2020-03-17|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-18|15.0|0|15.0|0|0.0|0|0.0|100
0|2020-03-19|20.0|0|20.0|0|0.0|0|0.0|100
0|2020-03-20|22.0|0|22.0|0|0.0|0|0.0|100
0|2020-03-21|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-22|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-03-23|50.0|0|50.0|0|0.0|0|0.0|100
0|2020-03-24|58.0|0|58.0|0|0.0|0|0.0|100
0|2020-03-25|82.0|0|82.0|0|0.0|0|0.0|100
0|2020-03-26|111.0|0|111.0|0|0.0|0|0.0|100
0|2020-03-27|131.0|0|131.0|0|0.0|0|0.0|100
0|2020-03-28|168.0|0|168.0|0|0.0|0|0.0|100
0|2020-03-29|202.0|0|202.0|0|0.0|0|0.0|100
0|2020-03-30|249.0|0|249.0|0|0.0|0|0.0|100
0|2020-03-31|268.0|0|268.0|0|0.0|0|0.0|100
0|2020-04-01|333.0|0|333.0|0|3.0|0|0.0|100
0|2020-04-02|386.0|0|386.0|0|4.0|0|0.0|100
0|2020-04-03|484.0|0|484.0|0|5.0|0|0.0|100
0|2020-04-04|586.0|0|586.0|0|13.0|0|0.0|100
0|2020-04-05|654.0|0|654.0|0|16.0|0|0.0|100
0|2020-04-06|740.0|0|740.0|0|19.0|0|0.0|100
0|2020-04-07|837.0|0|837.0|0|24.0|0|0.0|100
0|2020-04-08|992.0|0|992.0|0|28.0|0|0.0|100
0|2020-04-09|1161.0|0|1161.0|0|36.0|0|0.0|100
0|2020-04-10|1282.0|0|1282.0|0|39.0|0|0.0|100
0|2020-04-11|1434.0|0|1434.0|0|49.0|0|0.0|100
0|2020-04-12|1567.0|0|1567.0|0|50.0|0|0.0|100
0|2020-04-13|1646.0|0|1646.0|0|53.0|0|0.0|100
0|2020-04-14|1731.0|0|1731.0|0|71.0|0|0.0|100
0|2020-04-15|1856.0|0|1856.0|0|76.0|0|0.0|100
0|2020-04-16|2037.0|0|2037.0|0|87.0|0|0.0|100
0|2020-04-17|2123.0|0|2123.0|0|101.0|0|0.0|100
0|2020-04-18|2215.0|0|2215.0|0|110.0|0|0.0|100
0|2020-04-19|2395.0|0|2395.0|0|113.0|0|0.0|100
0|2020-04-20|2591.0|0|2591.0|0|122.0|0|0.0|100
0|2020-04-21|2591.0|0|2753.0|0|122.0|0|0.0|100
0|2020-04-22|2845.0|0|2845.0|0|145.0|0|0.0|100
0|2020-04-23|2991.0|0|2991.0|0|163.0|0|0.0|100
0|2020-04-24|3086.0|0|3086.0|0|178.0|0|0.0|100
0|2020-04-25|3245.0|0|3245.0|0|183.0|0|0.0|100
0|2020-04-26|3355.0|0|3355.0|0|188.0|0|0.0|100
0|2020-04-27|3433.0|0|3433.0|0|194.0|0|0.0|100
0|2020-04-28|3605.0|0|3605.0|0|212.0|0|0.0|100
0|2020-04-29|3725.0|0|3725.0|0|220.0|0|0.0|100
0|2020-04-30|3937.0|0|3937.0|0|231.0|0|0.0|100
0|2020-05-01|4077.0|0|4077.0|0|239.0|0|0.0|100
0|2020-05-02|4271.0|0|4271.0|0|252.0|0|0.0|100
0|2020-05-03|4504.0|0|4504.0|0|255.0|0|0.0|100
0|2020-05-04|4594.0|0|4594.0|0|256.0|0|0.0|100
0|2020-05-05|4743.0|0|4743.0|0|280.0|0|0.0|100
0|2020-05-06|4860.0|0|4860.0|0|298.0|0|0.0|100
0|2020-05-07|4986.0|0|4986.0|0|313.0|0|0.0|100
0|2020-05-08|5111.0|0|5111.0|0|322.0|0|0.0|100
0|2020-05-09|5233.0|0|5233.0|0|330.0|0|0.0|100
0|2020-05-10|5317.0|0|5317.0|0|334.0|0|0.0|100
0|2020-05-11|5393.0|0|5393.0|0|340.0|0|0.0|100
