|dates|Lauderdale_Tennessee_UnitedStates.JHU_ConfirmedCases.data|Lauderdale_Tennessee_UnitedStates.JHU_ConfirmedCases.missing|Lauderdale_Tennessee_UnitedStates.NYT_ConfirmedCases.data|Lauderdale_Tennessee_UnitedStates.NYT_ConfirmedCases.missing|Lauderdale_Tennessee_UnitedStates.JHU_ConfirmedDeaths.data|Lauderdale_Tennessee_UnitedStates.JHU_ConfirmedDeaths.missing|Lauderdale_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.data|Lauderdale_Tennessee_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-13|40.0|0|40.0|0|0.0|0|0.0|100
0|2020-05-14|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-15|43.0|0|43.0|0|0.0|0|0.0|100
0|2020-05-16|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-05-17|44.0|0|44.0|0|0.0|0|0.0|100
0|2020-05-18|44.0|0|44.0|0|1.0|0|0.0|100
0|2020-05-19|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-05-20|48.0|0|48.0|0|1.0|0|0.0|100
0|2020-05-21|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-22|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-23|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-24|51.0|0|51.0|0|1.0|0|0.0|100
0|2020-05-25|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-26|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-27|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-28|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-29|56.0|0|55.0|0|1.0|0|0.0|100
0|2020-05-30|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-05-31|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-06-01|56.0|0|56.0|0|1.0|0|0.0|100
0|2020-06-02|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-06-03|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-06-04|59.0|0|59.0|0|1.0|0|0.0|100
0|2020-06-05|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-06|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-07|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-08|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-09|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-10|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-11|60.0|0|60.0|0|1.0|0|0.0|100
0|2020-06-12|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-06-13|61.0|0|61.0|0|1.0|0|0.0|100
0|2020-06-14|63.0|0|63.0|0|1.0|0|0.0|100
0|2020-06-15|65.0|0|65.0|0|1.0|0|0.0|100
0|2020-06-16|68.0|0|68.0|0|1.0|0|0.0|100
0|2020-06-17|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-18|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-19|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-20|71.0|0|71.0|0|1.0|0|0.0|100
0|2020-06-21|72.0|0|72.0|0|1.0|0|0.0|100
0|2020-06-22|75.0|0|75.0|0|1.0|0|0.0|100
0|2020-06-23|82.0|0|82.0|0|1.0|0|0.0|100
0|2020-06-24|84.0|0|84.0|0|1.0|0|0.0|100
0|2020-06-25|86.0|0|86.0|0|2.0|0|0.0|100
0|2020-06-26|87.0|0|87.0|0|2.0|0|0.0|100
0|2020-06-27|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-06-28|99.0|0|99.0|0|2.0|0|0.0|100
0|2020-06-29|111.0|0|111.0|0|2.0|0|0.0|100
0|2020-06-30|119.0|0|119.0|0|2.0|0|0.0|100
0|2020-07-01|120.0|0|120.0|0|2.0|0|0.0|100
0|2020-07-02|136.0|0|136.0|0|2.0|0|0.0|100
0|2020-07-03|139.0|0|139.0|0|3.0|0|0.0|100
0|2020-07-04|143.0|0|143.0|0|3.0|0|0.0|100
0|2020-07-05|145.0|0|145.0|0|3.0|0|0.0|100
0|2020-07-06|151.0|0|151.0|0|3.0|0|0.0|100
0|2020-07-07|154.0|0|154.0|0|3.0|0|0.0|100
0|2020-07-08|164.0|0|164.0|0|3.0|0|0.0|100
0|2020-07-09|172.0|0|172.0|0|3.0|0|0.0|100
0|2020-07-10|175.0|0|175.0|0|4.0|0|0.0|100
0|2020-07-11|180.0|0|180.0|0|4.0|0|0.0|100
0|2020-07-12|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-07-13|193.0|0|193.0|0|4.0|0|0.0|100
0|2020-07-14|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-07-15|218.0|0|218.0|0|4.0|0|0.0|100
0|2020-07-16|229.0|0|229.0|0|4.0|0|0.0|100
0|2020-07-17|238.0|0|238.0|0|4.0|0|0.0|100
0|2020-07-18|244.0|0|244.0|0|5.0|0|0.0|100
0|2020-07-19|247.0|0|247.0|0|5.0|0|0.0|100
0|2020-07-20|254.0|0|254.0|0|5.0|0|0.0|100
0|2020-07-21|267.0|0|267.0|0|5.0|0|0.0|100
0|2020-07-22|268.0|0|268.0|0|5.0|0|0.0|100
0|2020-07-23|287.0|0|287.0|0|6.0|0|0.0|100
0|2020-07-24|302.0|0|302.0|0|6.0|0|0.0|100
0|2020-07-25|313.0|0|313.0|0|6.0|0|0.0|100
0|2020-07-26|327.0|0|327.0|0|6.0|0|0.0|100
0|2020-07-27|345.0|0|345.0|0|6.0|0|0.0|100
0|2020-07-28|364.0|0|364.0|0|6.0|0|0.0|100
0|2020-07-29|371.0|0|371.0|0|6.0|0|0.0|100
0|2020-07-30|389.0|0|389.0|0|6.0|0|0.0|100
0|2020-07-31|411.0|0|411.0|0|6.0|0|0.0|100
0|2020-08-01|420.0|0|420.0|0|6.0|0|0.0|100
0|2020-08-02|421.0|0|421.0|0|6.0|0|0.0|100
0|2020-08-03|423.0|0|423.0|0|6.0|0|0.0|100
0|2020-08-04|438.0|0|438.0|0|6.0|0|0.0|100
0|2020-08-05|445.0|0|445.0|0|7.0|0|0.0|100
0|2020-08-06|455.0|0|455.0|0|8.0|0|0.0|100
0|2020-08-07|487.0|0|487.0|0|8.0|0|0.0|100
0|2020-08-08|489.0|0|489.0|0|8.0|0|0.0|100
0|2020-08-09|508.0|0|508.0|0|8.0|0|0.0|100
0|2020-08-10|514.0|0|514.0|0|8.0|0|0.0|100
0|2020-08-11|522.0|0|522.0|0|9.0|0|0.0|100
0|2020-08-12|523.0|0|523.0|0|9.0|0|0.0|100
0|2020-08-13|535.0|0|535.0|0|9.0|0|0.0|100
0|2020-08-14|552.0|0|552.0|0|9.0|0|0.0|100
0|2020-08-15|564.0|0|564.0|0|9.0|0|0.0|100
0|2020-08-16|565.0|0|565.0|0|9.0|0|0.0|100
0|2020-08-17|569.0|0|569.0|0|9.0|0|0.0|100
0|2020-08-18|572.0|0|572.0|0|9.0|0|0.0|100
0|2020-08-19|578.0|0|578.0|0|10.0|0|0.0|100
0|2020-08-20|598.0|0|598.0|0|11.0|0|0.0|100
0|2020-08-21|607.0|0|607.0|0|12.0|0|0.0|100
0|2020-08-22|621.0|0|621.0|0|12.0|0|0.0|100
0|2020-08-23|632.0|0|632.0|0|12.0|0|0.0|100
0|2020-08-24|637.0|0|637.0|0|12.0|0|0.0|100
0|2020-08-25|669.0|0|669.0|0|12.0|0|0.0|100
0|2020-08-26|700.0|0|700.0|0|12.0|0|0.0|100
0|2020-08-27|712.0|0|712.0|0|12.0|0|0.0|100
0|2020-08-28|705.0|0|705.0|0|12.0|0|0.0|100
0|2020-08-29|714.0|0|714.0|0|12.0|0|0.0|100
0|2020-08-30|720.0|0|720.0|0|12.0|0|0.0|100
0|2020-08-31|725.0|0|725.0|0|12.0|0|0.0|100
0|2020-09-01|722.0|0|722.0|0|12.0|0|0.0|100
0|2020-09-02|728.0|0|728.0|0|12.0|0|0.0|100
0|2020-09-03|726.0|0|726.0|0|12.0|0|0.0|100
0|2020-09-04|733.0|0|733.0|0|12.0|0|0.0|100
0|2020-09-05|739.0|0|739.0|0|12.0|0|0.0|100
0|2020-09-06|825.0|0|825.0|0|12.0|0|0.0|100
0|2020-09-07|833.0|0|833.0|0|12.0|0|0.0|100
0|2020-09-08|831.0|0|831.0|0|12.0|0|0.0|100
0|2020-09-09|831.0|0|831.0|0|14.0|0|0.0|100
0|2020-09-10|852.0|0|852.0|0|14.0|0|0.0|100
0|2020-09-11|864.0|0|864.0|0|14.0|0|0.0|100
0|2020-09-12|867.0|0|867.0|0|14.0|0|0.0|100
0|2020-09-13|867.0|0|867.0|0|14.0|0|0.0|100
0|2020-09-14|885.0|0|885.0|0|14.0|0|0.0|100
0|2020-09-15|887.0|0|887.0|0|14.0|0|0.0|100
0|2020-09-16|906.0|0|906.0|0|14.0|0|0.0|100
0|2020-09-17|910.0|0|910.0|0|14.0|0|0.0|100
0|2020-09-18|923.0|0|923.0|0|14.0|0|0.0|100
0|2020-09-19|928.0|0|928.0|0|15.0|0|0.0|100
0|2020-09-20|937.0|0|937.0|0|15.0|0|0.0|100
0|2020-09-21|936.0|0|936.0|0|15.0|0|0.0|100
0|2020-09-22|942.0|0|942.0|0|15.0|0|0.0|100
0|2020-09-23|949.0|0|949.0|0|15.0|0|0.0|100
0|2020-09-24|959.0|0|959.0|0|15.0|0|0.0|100
0|2020-09-25|979.0|0|979.0|0|16.0|0|0.0|100
0|2020-09-26|983.0|0|983.0|0|16.0|0|0.0|100
0|2020-09-27|994.0|0|994.0|0|16.0|0|0.0|100
0|2020-09-28|995.0|0|995.0|0|16.0|0|0.0|100
0|2020-09-29|1003.0|0|1003.0|0|16.0|0|0.0|100
0|2020-09-30|1017.0|0|1017.0|0|16.0|0|0.0|100
0|2020-10-01|1030.0|0|1030.0|0|16.0|0|0.0|100
0|2020-10-02|1031.0|0|1031.0|0|16.0|0|0.0|100
0|2020-10-03|1038.0|0|1038.0|0|16.0|0|0.0|100
0|2020-10-04|1046.0|0|1046.0|0|16.0|0|0.0|100
0|2020-10-05|1063.0|0|1063.0|0|16.0|0|0.0|100
0|2020-10-06|1071.0|0|1071.0|0|16.0|0|0.0|100
0|2020-10-07|1095.0|0|1095.0|0|16.0|0|0.0|100
0|2020-10-08|1124.0|0|1124.0|0|16.0|0|0.0|100
0|2020-10-09|1128.0|0|1128.0|0|16.0|0|0.0|100
0|2020-10-10|1135.0|0|1135.0|0|16.0|0|0.0|100
0|2020-10-11|1160.0|0|1160.0|0|16.0|0|0.0|100
0|2020-10-12|1180.0|0|1180.0|0|16.0|0|0.0|100
0|2020-10-13|1195.0|0|1195.0|0|16.0|0|0.0|100
0|2020-10-14|1206.0|0|1206.0|0|16.0|0|0.0|100
0|2020-10-15|1232.0|0|1232.0|0|17.0|0|0.0|100
0|2020-10-16|1240.0|0|1240.0|0|18.0|0|0.0|100
0|2020-10-17|1254.0|0|1254.0|0|18.0|0|0.0|100
0|2020-10-18|1292.0|0|1292.0|0|18.0|0|0.0|100
0|2020-10-19|1308.0|0|1308.0|0|18.0|0|0.0|100
0|2020-10-20|1319.0|0|1319.0|0|18.0|0|0.0|100
0|2020-10-21|1345.0|0|1345.0|0|17.0|0|0.0|100
0|2020-10-22|1345.0|0|1367.0|0|17.0|0|0.0|100
0|2020-10-23|1345.0|0|1404.0|0|17.0|0|0.0|100
0|2020-10-24|1345.0|0|1423.0|0|17.0|0|0.0|100
0|2020-10-25|1345.0|0|1436.0|0|17.0|0|0.0|100
0|2020-10-26|1345.0|0|1441.0|0|17.0|0|0.0|100
0|2020-10-27|1345.0|0|1451.0|0|17.0|0|0.0|100
0|2020-10-28|1345.0|0|1474.0|0|17.0|0|0.0|100
0|2020-10-29|1345.0|0|1495.0|0|17.0|0|0.0|100
0|2020-10-30|1345.0|0|1507.0|0|17.0|0|0.0|100
0|2020-10-31|1345.0|0|1513.0|0|17.0|0|0.0|100
0|2020-11-01|1345.0|0|1515.0|0|17.0|0|0.0|100
0|2020-11-02|1532.0|0|1532.0|0|18.0|0|0.0|100
0|2020-11-03|1537.0|0|1537.0|0|18.0|0|0.0|100
0|2020-11-04|1553.0|0|1553.0|0|18.0|0|0.0|100
0|2020-11-05|1553.0|0|1554.0|0|18.0|0|0.0|100
0|2020-11-06|1556.0|0|1556.0|0|20.0|0|0.0|100
0|2020-11-07|1583.0|0|1583.0|0|20.0|0|0.0|100
0|2020-11-08|1598.0|0|1598.0|0|20.0|0|0.0|100
0|2020-11-09|1630.0|0|1630.0|0|20.0|0|0.0|100
0|2020-11-10|1630.0|0|1628.0|0|20.0|0|0.0|100
0|2020-11-11|1648.0|0|1648.0|0|20.0|0|0.0|100
0|2020-11-12|1648.0|0|1795.0|0|20.0|0|0.0|100
0|2020-11-13|1815.0|0|1815.0|0|20.0|0|0.0|100
0|2020-11-14|1836.0|0|1836.0|0|20.0|0|0.0|100
0|2020-11-15|1836.0|0|1846.0|0|20.0|0|0.0|100
0|2020-11-16|1885.0|0|1885.0|0|20.0|0|0.0|100
0|2020-11-17|1885.0|0|1883.0|0|20.0|0|0.0|100
0|2020-11-18|1909.0|0|1909.0|0|20.0|0|0.0|100
0|2020-11-19|1932.0|0|1932.0|0|20.0|0|0.0|100
0|2020-11-20|1959.0|0|1959.0|0|20.0|0|0.0|100
0|2020-11-21|1959.0|0|1967.0|0|20.0|0|0.0|100
0|2020-11-22|1959.0|0|1987.0|0|20.0|0|0.0|100
0|2020-11-23|1959.0|0|2003.0|0|20.0|0|0.0|100
0|2020-11-24|2003.0|0|2003.0|0|22.0|0|0.0|100
0|2020-11-25|2007.0|0|2007.0|0|22.0|0|0.0|100
0|2020-11-26|2007.0|0|2015.0|0|22.0|0|0.0|100
0|2020-11-27|2015.0|0|2025.0|0|23.0|0|0.0|100
0|2020-11-28|2015.0|0|2050.0|0|23.0|0|0.0|100
0|2020-11-29|2058.0|0|2058.0|0|23.0|0|0.0|100
0|2020-11-30|2058.0|0|2080.0|0|23.0|0|0.0|100
0|2020-12-01|2058.0|0|2101.0|0|23.0|0|0.0|100
0|2020-12-02|2115.0|0|2115.0|0|23.0|0|0.0|100
0|2020-12-03|2131.0|0|2131.0|0|23.0|0|0.0|100
0|2020-12-04|2144.0|0|2144.0|0|23.0|0|0.0|100
0|2020-12-05|2152.0|0|2152.0|0|23.0|0|0.0|100
0|2020-12-06|2162.0|0|2162.0|0|23.0|0|0.0|100
0|2020-12-07|2174.0|0|2174.0|0|23.0|0|0.0|100
0|2020-12-08|2174.0|0|2185.0|0|23.0|0|0.0|100
0|2020-12-09|2211.0|0|2211.0|0|24.0|0|0.0|100
0|2020-12-10|2225.0|0|2225.0|0|24.0|0|0.0|100
0|2020-12-11|2256.0|0|2256.0|0|25.0|0|0.0|100
0|2020-12-12|2269.0|0|2269.0|0|25.0|0|0.0|100
0|2020-12-13|2313.0|0|2313.0|0|25.0|0|0.0|100
0|2020-12-14|2345.0|0|2345.0|0|25.0|0|0.0|100
0|2020-12-15|2345.0|0|2359.0|0|25.0|0|0.0|100
0|2020-12-16|2345.0|0|2388.0|0|25.0|0|0.0|100
0|2020-12-17|2345.0|0|2420.0|0|25.0|0|0.0|100
0|2020-12-18|2441.0|0|2441.0|0|27.0|0|0.0|100
0|2020-12-19|2441.0|0|2451.0|0|27.0|0|0.0|100
0|2020-12-20|2467.0|0|2467.0|0|27.0|0|0.0|100
0|2020-12-21|2484.0|0|2484.0|0|27.0|0|0.0|100
0|2020-12-22|2500.0|0|2500.0|0|28.0|0|0.0|100
0|2020-12-23|2510.0|0|2510.0|0|28.0|0|0.0|100
0|2020-12-24|2523.0|0|2523.0|0|28.0|0|0.0|100
0|2020-12-25|2523.0|0|2550.0|0|28.0|0|0.0|100
0|2020-12-26|2560.0|0|2560.0|0|28.0|0|0.0|100
0|2020-12-27|2561.0|0|2561.0|0|28.0|0|0.0|100
0|2020-12-28|2561.0|0|2565.0|0|28.0|0|0.0|100
0|2020-12-29|2596.0|0|2596.0|0|28.0|0|0.0|100
0|2020-12-30|2612.0|0|2612.0|0|28.0|0|0.0|100
0|2020-12-31|2612.0|0|2627.0|0|28.0|0|0.0|100
0|2021-01-01|2627.0|0|2627.0|0|28.0|0|0.0|100
0|2021-01-02|2694.0|0|2694.0|0|28.0|0|0.0|100
0|2021-01-03|2694.0|0|2702.0|0|28.0|0|0.0|100
0|2021-01-04|2711.0|0|2711.0|0|28.0|0|0.0|100
0|2021-01-05|2726.0|0|2726.0|0|29.0|0|0.0|100
0|2021-01-06|2743.0|0|2743.0|0|29.0|0|0.0|100
0|2021-01-07|2743.0|0|2767.0|0|29.0|0|0.0|100
0|2021-01-08|2780.0|0|2780.0|0|31.0|0|0.0|100
0|2021-01-09|2815.0|0|2815.0|0|31.0|0|0.0|100
0|2021-01-10|2849.0|0|2849.0|0|31.0|0|0.0|100
0|2021-01-11|2849.0|0|2860.0|0|31.0|0|0.0|100
0|2021-01-12|2849.0|0|2870.0|0|31.0|0|0.0|100
0|2021-01-13|2881.0|0|2881.0|0|31.0|0|0.0|100
0|2021-01-14|2881.0|0|2887.0|0|31.0|0|0.0|100
0|2021-01-15|2881.0|0|2910.0|0|31.0|0|0.0|100
0|2021-01-16|2881.0|0|2928.0|0|31.0|0|0.0|100
0|2021-01-17|2931.0|0|2931.0|0|31.0|0|0.0|100
0|2021-01-18|2931.0|0|2937.0|0|31.0|0|0.0|100
0|2021-01-19|2943.0|0|2943.0|0|31.0|0|0.0|100
0|2021-01-20|2951.0|0|2951.0|0|31.0|0|0.0|100
0|2021-01-21|2951.0|0|2955.0|0|31.0|0|0.0|100
0|2021-01-22|2951.0|0|2969.0|0|31.0|0|0.0|100
0|2021-01-23|2988.0|0|2988.0|0|31.0|0|0.0|100
0|2021-01-24|2992.0|0|2992.0|0|34.0|0|0.0|100
0|2021-01-25|2999.0|0|2996.0|0|34.0|0|0.0|100
0|2021-01-26|3006.0|0|3006.0|0|35.0|0|0.0|100
0|2021-01-27|3008.0|0|3008.0|0|35.0|0|0.0|100
0|2021-01-28|3008.0|0|3012.0|0|35.0|0|0.0|100
0|2021-01-29|3023.0|0|3023.0|0|35.0|0|0.0|100
0|2021-01-30|3031.0|0|3031.0|0|36.0|0|0.0|100
0|2021-01-31|3031.0|0|3038.0|0|36.0|0|0.0|100
0|2021-02-01|3043.0|0|3043.0|0|37.0|0|0.0|100
