|dates|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Washington_RhodeIsland_UnitedStates.NYT_ConfirmedCases.data|Washington_RhodeIsland_UnitedStates.NYT_ConfirmedCases.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-21|8.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-22|9.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-23|9.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-24|9.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-25|9.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-26|14.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-27|14.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-28|14.0|0|9.0|0|0.0|0|0.0|100
0|2020-03-29|23.0|0|21.0|0|0.0|0|0.0|100
0|2020-03-30|23.0|0|28.0|0|0.0|0|0.0|100
0|2020-03-31|28.0|0|29.0|0|0.0|0|0.0|100
0|2020-04-01|25.0|0|32.0|0|0.0|0|0.0|100
0|2020-04-02|46.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-03|34.0|0|34.0|0|0.0|0|0.0|100
0|2020-04-04|34.0|0|48.0|0|0.0|0|0.0|100
0|2020-04-05|48.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-06|53.0|0|53.0|0|0.0|0|0.0|100
0|2020-04-07|70.0|0|80.0|0|0.0|0|0.0|100
0|2020-04-08|120.0|0|97.0|0|0.0|0|0.0|100
0|2020-04-09|120.0|0|100.0|0|0.0|0|0.0|100
0|2020-04-10|120.0|0|100.0|0|0.0|0|0.0|100
0|2020-04-11|140.0|0|116.0|0|0.0|0|0.0|100
0|2020-04-12|140.0|0|116.0|0|0.0|0|0.0|100
0|2020-04-13|140.0|0|116.0|0|0.0|0|0.0|100
0|2020-04-14|140.0|0|152.0|0|0.0|0|0.0|100
0|2020-04-15|152.0|0|152.0|0|0.0|0|0.0|100
0|2020-04-16|162.0|0|171.0|0|0.0|0|0.0|100
0|2020-04-17|225.0|0|183.0|0|0.0|0|0.0|100
0|2020-04-18|183.0|0|184.0|0|0.0|0|0.0|100
0|2020-04-19|184.0|0|188.0|0|0.0|0|0.0|100
0|2020-04-20|198.0|0|198.0|0|0.0|0|0.0|100
0|2020-04-21|209.0|0|209.0|0|0.0|0|0.0|100
0|2020-04-22|268.0|0|209.0|0|0.0|0|0.0|100
0|2020-04-23|256.0|0|209.0|0|0.0|0|0.0|100
0|2020-04-24|272.0|0|272.0|0|0.0|0|0.0|100
0|2020-04-25|282.0|0|282.0|0|0.0|0|0.0|100
0|2020-04-26|292.0|0|292.0|0|0.0|0|0.0|100
0|2020-04-27|303.0|0|292.0|0|0.0|0|0.0|100
0|2020-04-28|313.0|0|313.0|0|0.0|0|0.0|100
0|2020-04-29|324.0|0|324.0|0|0.0|0|0.0|100
0|2020-04-30|330.0|0|330.0|0|0.0|0|0.0|100
0|2020-05-01|344.0|0|344.0|0|0.0|0|0.0|100
0|2020-05-02|350.0|0|350.0|0|0.0|0|0.0|100
0|2020-05-03|356.0|0|356.0|0|0.0|0|0.0|100
0|2020-05-04|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-05|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-06|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-07|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-08|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-09|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-10|363.0|0|363.0|0|0.0|0|0.0|100
0|2020-05-11|406.0|0|406.0|0|0.0|0|0.0|100
0|2020-05-12|411.0|0|411.0|0|0.0|0|0.0|100
0|2020-05-13|425.0|0|425.0|0|0.0|0|0.0|100
