|dates|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Kenosha_Wisconsin_UnitedStates.NYT_ConfirmedCases.data|Kenosha_Wisconsin_UnitedStates.NYT_ConfirmedCases.missing|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Kenosha_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-16|1.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-21|5.0|0|5.0|0|0.0|0|0.0|100
0|2020-03-22|10.0|0|10.0|0|0.0|0|0.0|100
0|2020-03-23|12.0|0|12.0|0|0.0|0|0.0|100
0|2020-03-24|13.0|0|13.0|0|0.0|0|0.0|100
0|2020-03-25|14.0|0|14.0|0|0.0|0|0.0|100
0|2020-03-26|19.0|0|19.0|0|0.0|0|0.0|100
0|2020-03-27|23.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-28|24.0|0|24.0|0|0.0|0|0.0|100
0|2020-03-29|29.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-30|30.0|0|30.0|0|0.0|0|0.0|100
0|2020-03-31|37.0|0|37.0|0|0.0|0|0.0|100
0|2020-04-01|54.0|0|54.0|0|0.0|0|0.0|100
0|2020-04-02|67.0|0|67.0|0|0.0|0|0.0|100
0|2020-04-03|81.0|0|81.0|0|0.0|0|0.0|100
0|2020-04-04|81.0|0|93.0|0|0.0|0|0.0|100
0|2020-04-05|98.0|0|98.0|0|1.0|0|0.0|100
0|2020-04-06|104.0|0|104.0|0|1.0|0|0.0|100
0|2020-04-07|112.0|0|112.0|0|1.0|0|0.0|100
0|2020-04-08|127.0|0|129.0|0|1.0|0|0.0|100
0|2020-04-09|135.0|0|135.0|0|1.0|0|0.0|100
0|2020-04-10|147.0|0|147.0|0|1.0|0|0.0|100
0|2020-04-11|163.0|0|163.0|0|1.0|0|0.0|100
0|2020-04-12|173.0|0|173.0|0|2.0|0|0.0|100
0|2020-04-13|182.0|0|182.0|0|4.0|0|0.0|100
0|2020-04-14|186.0|0|186.0|0|3.0|0|0.0|100
0|2020-04-15|204.0|0|204.0|0|4.0|0|0.0|100
0|2020-04-16|208.0|0|208.0|0|5.0|0|0.0|100
0|2020-04-17|218.0|0|218.0|0|5.0|0|0.0|100
0|2020-04-18|236.0|0|236.0|0|5.0|0|0.0|100
0|2020-04-19|248.0|0|248.0|0|5.0|0|0.0|100
0|2020-04-20|257.0|0|257.0|0|5.0|0|0.0|100
0|2020-04-21|264.0|0|264.0|0|6.0|0|0.0|100
0|2020-04-22|278.0|0|278.0|0|6.0|0|0.0|100
0|2020-04-23|294.0|0|294.0|0|6.0|0|0.0|100
0|2020-04-24|314.0|0|314.0|0|7.0|0|0.0|100
0|2020-04-25|329.0|0|329.0|0|7.0|0|0.0|100
0|2020-04-26|339.0|0|339.0|0|7.0|0|0.0|100
0|2020-04-27|340.0|0|340.0|0|7.0|0|0.0|100
0|2020-04-28|348.0|0|348.0|0|9.0|0|0.0|100
0|2020-04-29|363.0|0|363.0|0|11.0|0|0.0|100
0|2020-04-30|391.0|0|391.0|0|12.0|0|0.0|100
0|2020-05-01|477.0|0|477.0|0|13.0|0|0.0|100
0|2020-05-02|521.0|0|521.0|0|13.0|0|0.0|100
0|2020-05-03|534.0|0|534.0|0|14.0|0|0.0|100
0|2020-05-04|546.0|0|546.0|0|14.0|0|0.0|100
0|2020-05-05|571.0|0|571.0|0|14.0|0|0.0|100
0|2020-05-06|580.0|0|580.0|0|14.0|0|0.0|100
0|2020-05-07|610.0|0|610.0|0|14.0|0|0.0|100
0|2020-05-08|627.0|0|627.0|0|15.0|0|0.0|100
0|2020-05-09|651.0|0|651.0|0|15.0|0|0.0|100
0|2020-05-10|682.0|0|682.0|0|15.0|0|0.0|100
0|2020-05-11|693.0|0|693.0|0|16.0|0|0.0|100
0|2020-05-12|716.0|0|716.0|0|16.0|0|0.0|100
