|dates|Clay_Florida_UnitedStates.JHU_ConfirmedCases.data|Clay_Florida_UnitedStates.JHU_ConfirmedCases.missing|Clay_Florida_UnitedStates.NYT_ConfirmedCases.data|Clay_Florida_UnitedStates.NYT_ConfirmedCases.missing|Clay_Florida_UnitedStates.JHU_ConfirmedDeaths.data|Clay_Florida_UnitedStates.JHU_ConfirmedDeaths.missing|Clay_Florida_UnitedStates.JHU_ConfirmedRecoveries.data|Clay_Florida_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-01-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-30|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-01-31|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-12|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-13|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-14|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-15|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-16|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-17|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-18|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-19|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-20|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-21|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-22|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-23|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-24|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-25|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-26|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-27|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-28|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-02-29|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-01|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-02|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-03|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-04|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-05|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-06|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-07|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-08|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-09|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-10|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-11|0.0|0|0.0|100|0.0|0|0.0|100
0|2020-03-12|0.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-13|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-14|1.0|0|1.0|0|0.0|0|0.0|100
0|2020-03-15|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-16|3.0|0|3.0|0|0.0|0|0.0|100
0|2020-03-17|4.0|0|4.0|0|0.0|0|0.0|100
0|2020-03-18|4.0|0|4.0|0|2.0|0|0.0|100
0|2020-03-19|4.0|0|4.0|0|2.0|0|0.0|100
0|2020-03-20|4.0|0|4.0|0|2.0|0|0.0|100
0|2020-03-21|6.0|0|6.0|0|1.0|0|0.0|100
0|2020-03-22|7.0|0|7.0|0|1.0|0|0.0|100
0|2020-03-23|8.0|0|8.0|0|2.0|0|0.0|100
0|2020-03-24|10.0|0|10.0|0|2.0|0|0.0|100
0|2020-03-25|13.0|0|16.0|0|2.0|0|0.0|100
0|2020-03-26|19.0|0|20.0|0|4.0|0|0.0|100
0|2020-03-27|22.0|0|22.0|0|4.0|0|0.0|100
0|2020-03-28|24.0|0|26.0|0|4.0|0|0.0|100
0|2020-03-29|30.0|0|35.0|0|4.0|0|0.0|100
0|2020-03-30|35.0|0|34.0|0|4.0|0|0.0|100
0|2020-03-31|41.0|0|41.0|0|5.0|0|0.0|100
0|2020-04-01|46.0|0|53.0|0|5.0|0|0.0|100
0|2020-04-02|58.0|0|58.0|0|6.0|0|0.0|100
0|2020-04-03|69.0|0|69.0|0|6.0|0|0.0|100
0|2020-04-04|74.0|0|74.0|0|6.0|0|0.0|100
0|2020-04-05|79.0|0|79.0|0|6.0|0|0.0|100
0|2020-04-06|81.0|0|81.0|0|6.0|0|0.0|100
0|2020-04-07|88.0|0|88.0|0|6.0|0|0.0|100
0|2020-04-08|97.0|0|99.0|0|7.0|0|0.0|100
0|2020-04-09|103.0|0|110.0|0|7.0|0|0.0|100
0|2020-04-10|114.0|0|144.0|0|7.0|0|0.0|100
0|2020-04-11|158.0|0|161.0|0|8.0|0|0.0|100
0|2020-04-12|163.0|0|163.0|0|8.0|0|0.0|100
0|2020-04-13|165.0|0|165.0|0|9.0|0|0.0|100
0|2020-04-14|168.0|0|168.0|0|9.0|0|0.0|100
0|2020-04-15|170.0|0|170.0|0|9.0|0|0.0|100
0|2020-04-16|184.0|0|184.0|0|9.0|0|0.0|100
0|2020-04-17|216.0|0|216.0|0|9.0|0|0.0|100
0|2020-04-18|223.0|0|223.0|0|9.0|0|0.0|100
0|2020-04-19|247.0|0|247.0|0|11.0|0|0.0|100
0|2020-04-20|249.0|0|249.0|0|11.0|0|0.0|100
0|2020-04-21|256.0|0|256.0|0|11.0|0|0.0|100
0|2020-04-22|257.0|0|257.0|0|11.0|0|0.0|100
0|2020-04-23|264.0|0|264.0|0|12.0|0|0.0|100
0|2020-04-24|266.0|0|266.0|0|14.0|0|0.0|100
0|2020-04-25|267.0|0|267.0|0|14.0|0|0.0|100
0|2020-04-26|267.0|0|267.0|0|14.0|0|0.0|100
0|2020-04-27|271.0|0|271.0|0|14.0|0|0.0|100
0|2020-04-28|272.0|0|272.0|0|14.0|0|0.0|100
0|2020-04-29|272.0|0|272.0|0|15.0|0|0.0|100
0|2020-04-30|273.0|0|273.0|0|15.0|0|0.0|100
0|2020-05-01|276.0|0|276.0|0|16.0|0|0.0|100
0|2020-05-02|278.0|0|278.0|0|18.0|0|0.0|100
0|2020-05-03|279.0|0|279.0|0|18.0|0|0.0|100
0|2020-05-04|285.0|0|285.0|0|18.0|0|0.0|100
0|2020-05-05|287.0|0|287.0|0|18.0|0|0.0|100
0|2020-05-06|288.0|0|288.0|0|19.0|0|0.0|100
0|2020-05-07|292.0|0|292.0|0|19.0|0|0.0|100
0|2020-05-08|293.0|0|293.0|0|19.0|0|0.0|100
0|2020-05-09|299.0|0|299.0|0|19.0|0|0.0|100
0|2020-05-10|300.0|0|300.0|0|19.0|0|0.0|100
0|2020-05-11|302.0|0|302.0|0|21.0|0|0.0|100
0|2020-05-12|303.0|0|303.0|0|22.0|0|0.0|100
0|2020-05-13|303.0|0|303.0|0|22.0|0|0.0|100
0|2020-05-14|306.0|0|306.0|0|22.0|0|0.0|100
